date,ours,control,topix,nikkei
2023-08-08,1.1653251655510404,1.07350821600734,1.1047192089250073,1.1323296185037552
2023-08-09,1.183808665137223,1.0775347394936616,1.100992612940347,1.1262807309512464
2023-08-10,1.177060082125064,1.0742277758558136,1.111473728394921,1.1356996593278548
2023-08-14,1.1822495208160986,1.0731557902249358,1.1000609353896413,1.12122993887519
2023-08-15,1.1766404617216024,1.0660888398335626,1.1037875313743017,1.1274894155567645
2023-08-16,1.155391158640044,1.0532522911745303,1.0907442741007465,1.110979719645281
2023-08-17,1.1487559261214295,1.0502338547878545,1.085852995514082,1.1060548165620459
2023-08-18,1.1357195466233787,1.0358272787329967,1.0777010168271912,1.0999261469457198
2023-08-21,1.1440127364898538,1.0423249008210855,1.081194721978716,1.1039438705858422
2023-08-22,1.159066134262625,1.0515453908760726,1.0921418475358864,1.1141234608311734
2023-08-23,1.1677770851680622,1.0622969265675384,1.09819758028823,1.1194935177756213
2023-08-24,1.1790168287416567,1.0665053513927265,1.102623077208623,1.1291793198879607
2023-08-25,1.1616161624163068,1.06250285658789,1.092840520035294,1.1059946384813757
2023-08-28,1.1816090838302031,1.0741230437461364,1.1089117007941023,1.1250797649871769
2023-08-29,1.1884699421543412,1.0807173177115357,1.1107750558955138,1.1270725406120077
2023-08-30,1.1924813103643148,1.0865596805036457,1.1158991110971517,1.1307968192639806
2023-08-31,1.2155691984204595,1.10417295818039,1.122420853952092,1.1407948506688785
2023-09-01,1.2247384855398749,1.1102321471918688,1.1324361877403943,1.1439871578199883
2023-09-04,1.2317431145097555,1.1223239120832262,1.1447807725145422,1.1519805965649181
2023-09-05,1.2340791069263688,1.131792865606476,1.1454794450139498,1.1553933289899472
2023-09-06,1.2326497100395974,1.1281259870662939,1.1545632154697087,1.1625368291902902
2023-09-07,1.2259967127291405,1.130001869726921,1.1494390460499084,1.153795638516759
2023-09-08,1.2198385917129162,1.124376221067673,1.1373274663270587,1.14035768867536
2023-09-11,1.214866472971404,1.1268296873153534,1.1387249255440361,1.1354936467384098
2023-09-12,1.2168301337306238,1.1301644572283043,1.148274477666067,1.1462866982124587
2023-09-13,1.2148185781931546,1.1274700545687208,1.1478086959997953,1.1438437823474263
2023-09-14,1.2279587943924777,1.1353792023864695,1.1603860573889166,1.159986672023723
2023-09-15,1.2337622741415966,1.1423404876547556,1.1717988503941963,1.1727513923951032
2023-09-19,1.2300763466489852,1.1479825946295745,1.1717988503941963,1.1625917476657261
2023-09-20,1.2205194784807016,1.1335075617973362,1.1599202757226448,1.1549393635823026
2023-09-21,1.2142217066470045,1.1285780716791387,1.1501378327674783,1.1391052878704901
2023-09-22,1.2225144889418273,1.1329671795889888,1.1459452266802215,1.133208177497606
2023-09-25,1.2424113645803352,1.1479495178113706,1.1517681828175916,1.1428680231165802
2023-09-26,1.234300845932703,1.1442614473341655,1.1450136633476782,1.1301529616154016
2023-09-27,1.2421903307859505,1.1573572507867382,1.1468770184490895,1.1321411607006127
2023-09-28,1.2469484416916494,1.1572912144633374,1.1422186306955608,1.1146763341398522
2023-09-29,1.2396212146024885,1.1393831380462403,1.1308057234721187,1.1141552233822656
2023-10-02,1.2279879360024821,1.124889002873131,1.1268462366543224,1.1107370264323175
2023-10-03,1.2046782495602857,1.1022581642608271,1.107747132410261,1.092483190779817
2023-10-04,1.173559902899505,1.079809001300622,1.0800301535948746,1.0676153673916229
2023-10-05,1.199883054997312,1.0968402185858304,1.1016912854397551,1.0867972842950515
2023-10-06,1.198905513864496,1.1078381215234934,1.1016912854397551,1.083975335320326
2023-10-10,1.2286782917186263,1.1308607280538596,1.1242842090535037,1.11027008277799
2023-10-11,1.227731303546451,1.1218403488621658,1.122653744785228,1.1169142620138608
2023-10-12,1.247634207681816,1.125154624330159,1.1389578163771723,1.1364344330097746
2023-10-13,1.2301510754660983,1.112412199982788,1.1233524172846356,1.1301858170714767
2023-10-16,1.2157487625144057,1.0986387912662408,1.1054178814244158,1.1072099488233582
2023-10-17,1.2222114648217546,1.0966792176059375,1.1152004385977445,1.120543731158489
2023-10-18,1.2393284700177323,1.105034540454781,1.1172966845322918,1.1206123109462223
2023-10-19,1.2206357279492452,1.0982474838760734,1.1016912854397551,1.0992217696836628
2023-10-20,1.2145972064426163,1.0975698234714264,1.0977316844037963,1.0932323088396478
2023-10-23,1.200817814347969,1.0939844635830294,1.0893468148837695,1.0841460334174824
2023-10-24,1.2095017953367826,1.100027147478631,1.0898125965500414,1.086342294288984
2023-10-25,1.2164521297750224,1.1044599584365493,1.096800121071253,1.0936016424176096
2023-10-26,1.2142531818977016,1.0978351092733787,1.0814277270300146,1.0702347874115379
2023-10-27,1.2420486346535748,1.1148680581599588,1.0986634761726644,1.083871099507496
2023-10-30,1.2273933691095575,1.096749482597307,1.0856201046809466,1.0735635710724991
2023-10-31,1.2465155708121132,1.1140125720799396,1.0977316844037963,1.079225297034498
2023-11-01,1.2715502070394844,1.1253392655519259,1.1242842090535035,1.1052032386599837
2023-11-02,1.2946683241470573,1.1295287305660788,1.1298741601395754,1.11738223026661
2023-11-06,1.3117297166544335,1.1394596854644519,1.148274477666067,1.1439123621351592
2023-11-07,1.303740526412534,1.1342114306529236,1.1340665377905077,1.1286410641834408
2023-11-08,1.3015767239269183,1.1351395519359029,1.1217220672345223,1.124957018096184
2023-11-09,1.3059709274484854,1.1414428422617136,1.1363957887763534,1.1417433555816912
2023-11-10,1.3182767991423112,1.147455735245368,1.1373274663270592,1.1390031695610663
2023-11-13,1.3168051878229983,1.143430795291034,1.1366286796094893,1.1395977098722518
2023-11-14,1.312742629794583,1.141530995026704,1.1412869531448555,1.143473424171042
2023-11-15,1.3311296535564752,1.1549892013912828,1.1550289971359808,1.1722830826095458
2023-11-16,1.320418150786114,1.1418848544660545,1.1517681828175919,1.1689505420877029
2023-11-17,1.3364211005924838,1.1553859103278004,1.162948199207898,1.1745738114555846
2023-11-20,1.3257055583899267,1.150645299839187,1.1547961063028447,1.1676782640734404
2023-11-21,1.3454713261715372,1.1520914057429965,1.1520010736507276,1.1664930086185126
2023-11-22,1.3452095704417115,1.1569532934114166,1.1566593471860938,1.1699094295978618
2023-11-24,1.3379066947726947,1.161983457568079,1.164112653373577,1.1759843419502973
2023-11-27,1.3415791259094505,1.1668677916589423,1.1599202757226448,1.1697640732350167
2023-11-28,1.3431896629867082,1.1691246091450866,1.1573581339036634,1.1683902916703839
2023-11-29,1.3457398612046423,1.1639916549596274,1.150370723600614,1.1653416332180822
2023-11-30,1.3541854051802327,1.170308858599772,1.1561935655198219,1.171135668989682
2023-12-01,1.346186450465251,1.172787168004628,1.159920275722645,1.1691989047452707
2023-12-04,1.346403443451722,1.1785128591298206,1.1492061552167727,1.1621958428353456
2023-12-05,1.3242126458600179,1.1694231499159409,1.139656603094742,1.1462674357621192
2023-12-06,1.3431222168072159,1.1817612962528872,1.1627151941565996,1.1697020508771865
2023-12-07,1.3238888803215376,1.174473771259859,1.148041586832931,1.1491522950799744
2023-12-08,1.3157169347214206,1.1647566280535875,1.1294082642551413,1.129901456856005
2023-12-11,1.3244316384530814,1.1783699988727965,1.1475756909484969,1.1468263200482083
2023-12-12,1.316549448256096,1.1775825973802085,1.1454794450139496,1.1486413620000493
2023-12-13,1.3205300882206945,1.1763645954357658,1.1461781175133572,1.1515319590690694
2023-12-14,1.3046709338699651,1.163095855458981,1.1301070509727111,1.143134896852311
2023-12-15,1.3083266168125836,1.1647037420381792,1.1359300071100813,1.1530777365555271
2023-12-18,1.3106403414632102,1.1588006524935064,1.127312018320594,1.1456784965889755
2023-12-19,1.3259273802071143,1.167752764852826,1.1361628979432172,1.1617804023283795
2023-12-20,1.3330632923580155,1.169505602150426,1.1447807725145422,1.1777473343022846
2023-12-21,1.3216177887559186,1.1595977403518714,1.1329020836248285,1.1590202707918
2023-12-22,1.335395280680561,1.1705429911453287,1.1373274663270587,1.1600198690126053
2023-12-25,1.3339096557881078,1.1670281121880677,1.1377932479933304,1.1629918875029182
2023-12-26,1.3415624383942408,1.1710289765954467,1.138026138826466,1.1648041971922996
2023-12-27,1.3535633339033377,1.182896906827207,1.1510695103181838,1.177932581697038
2023-12-28,1.3525914161663712,1.1896269547536649,1.150370723600614,1.1729798095367159
2023-12-29,1.355723040277678,1.192890112622327,1.152699860368297,1.170341127066461
2024-01-04,1.363968832304405,1.2063178000109167,1.1585228165056674,1.1641899845914054
2024-01-05,1.3706567380818027,1.20795977644671,1.1655102268087167,1.1673072228314405
2024-01-09,1.3956469507229294,1.223635856375114,1.1748268880976116,1.1807983151776766
2024-01-10,1.4010692490915106,1.2247882532469943,1.190665178023284,1.204528834317107
2024-01-11,1.4042658254225031,1.2279897381347538,1.2092983863829112,1.2257973117542886
2024-01-12,1.3933469357956352,1.2043207944030219,1.215121228302119,1.2442368046409116
2024-01-15,1.3951422351018863,1.2084829327901934,1.2209441844394893,1.2555918141963163
2024-01-16,1.3832165101921905,1.1996308473161998,1.221177075272625,1.2457081279753481
2024-01-17,1.3867888944891875,1.192794485566581,1.2151212283021189,1.2407619132449288
2024-01-18,1.3910275238515508,1.1962361367712677,1.2137237690851415,1.240356991948432
2024-01-19,1.4047756561599587,1.2033914540420974,1.2225745344896022,1.2577419681388138
2024-01-22,1.436193292163435,1.2180735260445668,1.240741961182958,1.2781549741999283
2024-01-23,1.4298614070631408,1.2144405721822118,1.238878720299709,1.277127506902036
2024-01-24,1.4316281141035572,1.2060465767001392,1.2316583049453613,1.2669472335910898
2024-01-25,1.482820319916675,1.214069423462567,1.2330557641623388,1.2672965533465361
2024-01-26,1.460177415004024,1.2060490698685093,1.2167516925703945,1.2503207334594633
2024-01-29,1.4750766594296663,1.221764217755432,1.2314254141122256,1.2599687620433002
2024-01-30,1.4741669017722931,1.219592083154011,1.2314254141122256,1.2613298385874965
2024-01-31,1.486917728389671,1.2207027354434625,1.2437698846682113,1.2690536713342357
2024-02-01,1.465259894364167,1.2108628392336296,1.2342203325461805,1.2594273642369518
2024-02-02,1.478972326076218,1.2148622031056788,1.2379469285308409,1.2645529519978367
2024-02-05,1.4873788323968278,1.221175424968553,1.2477294857041699,1.2714125701286385
2024-02-06,1.4796174371868016,1.215156501289751,1.2374811468645692,1.2646453024689674
2024-02-07,1.4786418119599805,1.2089269025626725,1.2428383213356677,1.2632205642094652
2024-02-08,1.4787448467601743,1.2052159630232129,1.2491269449211473,1.2892180415115364
2024-02-09,1.48867872993212,1.2009836679810622,1.2465649173203284,1.2904120402063346
2024-02-13,1.513849568085203,1.2145272100480946,1.2742817819175523,1.3277123408508344
2024-02-14,1.4938758946312178,1.2048883851584022,1.2591422787094495,1.3185966936072295
2024-02-15,1.4921540296025644,1.1843920744812726,1.2651981256799554,1.3344961386983851
2024-02-16,1.5148668692245106,1.20700327990546,1.281036415605628,1.3460126249651458
2024-02-19,1.5273327575819922,1.2341195625370662,1.28732515340927,1.3454230027263874
2024-02-20,1.5210243171195033,1.2335893941877907,1.2868593717429984,1.3416889562361218
2024-02-21,1.5142588816001965,1.2285703850486271,1.2803377431062208,1.3381409768193477
2024-02-22,1.5407318350776598,1.2320901813117253,1.2978063830820066,1.3673965404912407
2024-02-26,1.538994636457049,1.235307556913853,1.3036292250012145,1.3721189829262275
2024-02-27,1.5465847290603296,1.2418986245202401,1.3052596892694899,1.3723221266400907
2024-02-28,1.5578227835424254,1.2474435672938553,1.30386211583435,1.3712208882557924
2024-02-29,1.556699007950215,1.2424342982503298,1.3066571484864673,1.3697576250956112
2024-03-01,1.5661944107332633,1.2304728523043642,1.3203991924775924,1.395799501662649
2024-03-04,1.5728792682907557,1.22083768979623,1.3203991924775924,1.4027384920178991
2024-03-05,1.5741204387045709,1.224728554762763,1.32692082111437,1.4023327510426644
2024-03-06,1.5781459445770003,1.232332843089151,1.3315792088678986,1.4020932682380898
2024-03-07,1.5698140856085945,1.2272750786026356,1.3252903568460943,1.3848841131369762
2024-03-08,1.5737310794926842,1.2348753057519721,1.3280853894982114,1.3880397396645672
2024-03-11,1.5363797333850269,1.219522288902471,1.300368410682825,1.3576673637123566
2024-03-12,1.5546945768591216,1.2309154541138294,1.294778459596753,1.35686380532302
2024-03-13,1.5382813054178321,1.2195296154257587,1.2912847544452284,1.3533125471912946
2024-03-14,1.5478321536913753,1.2298460736133106,1.2989709514658476,1.3572088900716537
2024-03-15,1.5455921171084614,1.2337073894684156,1.3024646566173723,1.3537207472027426
2024-03-18,1.573867371405324,1.2367035295045983,1.3273867169988038,1.3898408470778645
2024-03-19,1.584723657370977,1.2446787267708659,1.3415945426562008,1.3990443365595422
2024-03-21,1.6043683394884547,1.25227212568317,1.363721570385515,1.427444428855368
2024-03-22,1.6047448889585783,1.2652457184666297,1.3725723357899757,1.4299893947232623
2024-03-25,1.592162906827779,1.270279210350261,1.3544049090966201,1.4134014194923143
2024-03-26,1.6088969958435746,1.2746312605123729,1.357432832581873,1.4128387100387818
2024-03-27,1.6098505013997064,1.2818966034707262,1.3644202428849224,1.4255933210390617
2024-03-28,1.6012957752518862,1.2788932211887594,1.3548706907628918,1.4047962954892657
2024-03-29,1.621081338256415,1.2900174904081572,1.3618582152841037,1.4118388385917306
2024-04-01,1.58698239695137,1.2653372495874793,1.3381008375046761,1.3920318483441316
2024-04-02,1.5735719922309273,1.251306448778591,1.3341412364687175,1.393284590681809
2024-04-03,1.5747622766136817,1.2543313325727399,1.3311133129834647,1.3797480061656222
2024-04-04,1.59477106604988,1.2558810861522514,1.3446223519232918,1.3909844355302852
2024-04-05,1.5762270018381328,1.2512922511563178,1.3294828487151893,1.363668368365263
2024-04-08,1.594675200542179,1.2612179220942674,1.342060324322473,1.3760824028499672
2024-04-09,1.6109859307019676,1.2763289792586967,1.3544049090966208,1.3909840256909163
2024-04-10,1.6044275219671267,1.2812551094582485,1.3492807396768205,1.3842929881538653
2024-04-11,1.6023435400893131,1.2759087650081535,1.3516098764445037,1.3794254625822793
2024-04-12,1.6116388772696186,1.2727996995536477,1.3583643959144172,1.3822555400378218
2024-04-15,1.5982530266758428,1.2716473960253327,1.3530074498796434,1.3720871520685745
2024-04-16,1.5530380157318289,1.2486443101434919,1.3257562527305287,1.3454516914822119
2024-04-17,1.5368221018520325,1.233560081446991,1.3096850719717203,1.3276365205675829
2024-04-18,1.5603291266996215,1.2465615908113339,1.3173712689923396,1.331759777845203
2024-04-19,1.5117298916172288,1.2268169295650224,1.2924493228290705,1.2963899572414577
2024-04-22,1.5225764029234006,1.2467425060746784,1.310849640355562,1.3093389687157304
2024-04-23,1.5171385153397317,1.2522815110983803,1.3061913668201959,1.3133101755874796
2024-04-24,1.5363610186290235,1.2573538408189056,1.3320449905341707,1.3450627539211029
2024-04-25,1.5086324202059298,1.2452787983228115,1.3113154220218337,1.3159793227841579
2024-04-26,1.530838682875469,1.242486452953031,1.3197005199781853,1.3266908845303524
2024-04-30,1.5535300086623343,1.2695679103438149,1.347650275408545,1.3431595965049434
2024-05-01,1.558041904103409,1.264575445828407,1.3422933293737713,1.3385568271656823
2024-05-02,1.5664533485180776,1.2642513600827874,1.3434577835394506,1.337228537771
2024-05-07,1.5855692272944655,1.273774408355228,1.3513769856113682,1.3581784334054048
2024-05-08,1.5844114146563752,1.266396410893972,1.3332095589180124,1.336049976359098
2024-05-09,1.5798376605624198,1.2615550066886105,1.3350729140194237,1.3315597762331681
2024-05-10,1.5844048022071153,1.2634247177987028,1.342060324322473,1.3369850931858596
2024-05-13,1.6469880381914643,1.270040267941839,1.3408957559386314,1.335248740392852
2024-05-14,1.6409087007015757,1.261539944444778,1.3427591110400428,1.3414248830694118
2024-05-15,1.6260481392533883,1.2660724057806814,1.345088247807726,1.342462596351527
2024-05-16,1.6198036856517983,1.258607885719773,1.3469516029091373,1.3611567360993748
2024-05-17,1.627255683200315,1.2707595861886722,1.3520756581107753,1.356509430882024
2024-05-20,1.6460350995393433,1.2761773114437935,1.3639544612186514,1.3663823246662772
2024-05-21,1.6412021969167725,1.2744553754209946,1.358830291798851,1.3620893938899226
2024-05-22,1.6273530767047695,1.267983356316051,1.3476502754085449,1.3505543282384371
2024-05-23,1.6396271521091532,1.2670928686497265,1.3569669366974397,1.3675552849401373
2024-05-24,1.6310729618086703,1.268726744402642,1.3492807396768205,1.3515688172896467
2024-05-27,1.6492607365941412,1.2823553600835629,1.3625568877835117,1.3604488068961205
2024-05-28,1.6461363161638207,1.280724513599814,1.3632556745010818,1.3588873189005206
2024-05-29,1.6133177299556274,1.2623855895849503,1.3499795263943906,1.3484478904952917
2024-05-30,1.616423495655446,1.2747823732909653,1.3418274334893372,1.3308655083422114
2024-05-31,1.6365965908671698,1.2908402944365307,1.3742026858400898,1.3460357125829285
2024-06-03,1.635969249175713,1.2943565463121531,1.378162172657886,1.3612535948035638
2024-06-04,1.6258260949183176,1.2958077909009742,1.3730381174562483,1.3582609477316816
2024-06-05,1.606594810324107,1.2882028342974694,1.3530074498796436,1.3461152214204997
2024-06-06,1.6013806968160318,1.2846829049271853,1.3574328325818739,1.3535763471317588
2024-06-07,1.6114390885133374,1.29560987856269,1.3567340458643038,1.352891505546287
2024-06-10,1.6298982563298479,1.305517360751427,1.3707088664704024,1.365279993376995
2024-06-11,1.6337835919908819,1.305587873411505,1.36791406225461,1.3686593922000183
2024-06-12,1.6304225910760035,1.3049207110616972,1.3562682641980321,1.3596336363913308
2024-06-13,1.6089261494940739,1.2860444124295318,1.3439236794238842,1.3541693846985918
2024-06-14,1.6388307769807762,1.3160331961452596,1.352308548943911,1.3574599849916817
2024-06-17,1.6231822823988324,1.3015491259444616,1.3290170670489174,1.3325551394471618
2024-06-18,1.6285736960929305,1.3079129507568876,1.3374019365689442,1.3458332519346805
2024-06-19,1.6291536213656348,1.3204918742575251,1.3446223519232918,1.3489336867605897
2024-06-20,1.6347967292325267,1.3132127097937585,1.3427591110400428,1.3511110267145594
2024-06-21,1.6151875268822362,1.3050352924822577,1.341361537604903,1.3498327377228858
2024-06-24,1.6285838168142612,1.3125142098714628,1.3492807396768207,1.3571133974986953
2024-06-25,1.6418452222323587,1.3280236289799714,1.3730381174562485,1.3700009330676295
2024-06-26,1.660843263196909,1.3364090433936902,1.3788610735936186,1.387274842789033
2024-06-27,1.6650108496804923,1.3452434164983622,1.3744355766732257,1.3758900515728196
2024-06-28,1.6571890053196476,1.3378971235088153,1.3828206746295773,1.3843373874188327
2024-07-01,1.6462068060818622,1.334233801907418,1.3907397624833322,1.3860154064083299
2024-07-02,1.6416939420108265,1.334261887279282,1.4063450473577064,1.4015305587845581
2024-07-03,1.6543208663515563,1.3379644904090544,1.4193884188494241,1.4192293353184127
2024-07-04,1.6523394671679221,1.3384505835373748,1.4296366434708623,1.430871369045187
2024-07-05,1.6459182103277228,1.3227490489207239,1.418456627080556,1.4308266965539744
2024-07-08,1.6364999438587615,1.3173454842235441,1.41379835354519,1.4262217414047458
2024-07-09,1.6476654067872287,1.3223064300917033,1.3998234187209289,1.4541816662183473
2024-07-10,1.6396125053620654,1.3203915753137605,1.4113937185721597,1.4629884311909065
2024-07-11,1.6338885599832993,1.329829298543584,1.4207283121125514,1.4766989242126398
2024-07-12,1.6361330211245482,1.338264530025674,1.4034592112664803,1.4405599717265474
2024-07-16,1.6319863273921666,1.33531838191549,1.4057929167606595,1.443511634861537
2024-07-17,1.6240262658349662,1.340423172326372,1.4118604139837305,1.4373078963341364
2024-07-18,1.5951729478977554,1.3411761820459964,1.388523930132751,1.4033372673358973
2024-07-19,1.5855417799732525,1.3347365085117608,1.3777890219213218,1.4011492715583358
2024-07-22,1.5585045021778656,1.317300260923281,1.3691545857164487,1.384894222508077
2024-07-23,1.5647749150134707,1.3236377036363562,1.373588534780859,1.3847330190229667
2024-07-24,1.5440025697858382,1.3056202594767996,1.3521188325761628,1.3693610371996159
2024-07-25,1.516228855259073,1.298255182909811,1.315013806120381,1.3244088989241845
2024-07-26,1.5110824131828018,1.2969601846568004,1.3208479556376664,1.3173408091677232
2024-07-29,1.5425965775057575,1.3176218988076818,1.3362500464011293,1.3453618000472944
2024-07-30,1.5327331120195287,1.3030454460500371,1.3334496454953793,1.3473664610138243
2024-07-31,1.5784006948765221,1.3334341178397426,1.3537523807348233,1.3675063774421126
2024-08-01,1.5382911024506123,1.298257361747152,1.3096463520146664,1.3333905286941514
2024-08-02,1.4291675542427407,1.2314397793387812,1.2296020353676547,1.2558684557703397
2024-08-05,1.2509225965607993,1.0974816401973693,1.0965837918716652,1.1001940452798726
2024-08-06,1.3556621618925087,1.1948543525167155,1.1628595659138745,1.212703490369662
2024-08-07,1.382974465180697,1.204862097978728,1.2060322038108897,1.2271878967330467
2024-08-08,1.387946731303709,1.192739803838491,1.1920301992821396,1.2181483429989388
2024-08-09,1.4032021509749983,1.1956827691037084,1.2046320033580147,1.2249279058396776
2024-08-13,1.436596255247831,1.2125607909417395,1.2354361848849402,1.2671581642529626
2024-08-14,1.4607839417581152,1.226263259870626,1.2494380751955279,1.2744996168684959
2024-08-15,1.482556173184323,1.2275235440915389,1.2590061306598674,1.2844393144698838
2024-08-16,1.524672379936332,1.2491880671537767,1.2989115580213995,1.331164281242157
2024-08-19,1.5021919148865275,1.234218480529641,1.2797756755290448,1.3075907305810246
2024-08-20,1.5321155331874894,1.248164453275757,1.2930774085041137,1.3311730244820275
2024-08-21,1.522696279183149,1.2460670192717767,1.2902770075983636,1.3272867909727684
2024-08-22,1.5333237662388408,1.2523166848227207,1.2951777662925072,1.3363521645871186
2024-08-23,1.5305559577837435,1.2548582291880594,1.301711958927149,1.341712043853905
2024-08-26,1.536067581919756,1.26113138835721,1.2884101117339177,1.3328271361750044
2024-08-27,1.5445037875504317,1.2712389254409566,1.2975113575685242,1.3390663941143786
2024-08-28,1.549299874332702,1.2709926604012352,1.3040456644213283,1.3419740678237704
