rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note
839,2157,2157.T,"KOSHIDAKA HOLDINGS Co.,LTD.",Services,0.8774789597989681,0.20815797992877955,0.4334545454545455,0.5210387902695595,0.44062600838980315,0.9403908794788274,1.0,0.7705711519845111,0.0,0.0,0.0,0.0,0.4505637871012899,0.0674945157738747,0.2678726902284944,0.6666666666666666,-0.1153545182354714,402662761.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
840,2326,2326.T,Digital Arts Inc.,Information & Communication,0.8774709497068177,0.12010359339592101,0.33854545454545454,0.606508875739645,0.21022910616327847,0.22833876221498373,1.0,0.8493062278154243,0.0,0.0,0.0,0.0,0.3292969961597008,0.0575651103483608,0.3096464579756087,0.5,0.016332656484506,822751933.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
841,1762,1762.T,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Construction,0.8773905437069572,0.6552282292003885,0.3029090909090909,0.24884944115713348,0.21022910616327847,0.29250814332247554,1.0,0.7115198451113263,0.0,0.0,0.0,0.0,1.146780760613453,0.0538026950248609,0.1654499953656502,0.5,0.005170196980232,263385241.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
842,9757,9757.T,Funai Soken Holdings Incorporated,Services,0.8773899926760615,0.09064422143088378,0.3981818181818182,0.6962524654832347,0.44062600838980315,0.6863192182410424,1.0,0.7796063246208454,0.0,0.0,0.0,0.0,0.2763411057056176,0.0639652440342438,0.3782715490318324,0.6666666666666666,-0.0415953042187184,428013006.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
843,6407,6407.T,CKD Corporation,Machinery,0.8773611233984681,0.10650696018128844,0.11672727272727272,0.39250493096646943,0.9209422394320749,0.5657980456026059,1.0,0.9480477573410777,0.0,0.0,0.0,0.0,0.3039668028928039,0.030102556933444,0.214348380732879,1.0,-0.0269782799557201,3933943366.6666665,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
844,9837,9837.T,"MORITO CO.,LTD.",Wholesale Trade,0.8772832442549328,0.4933635480738103,0.3952727272727273,0.6134122287968442,0.707647628267183,0.34104234527687294,1.0,0.6050338818973863,0.0,0.0,0.0,0.0,0.8700053567694603,0.0637087230002927,0.3132931498291326,0.8333333333333334,-0.0014435849748024,135956835.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
845,4393,4393.T,"Bank of Innovation,Inc.",Information & Communication,0.8772094740989366,0.09711880867594691,0.43636363636363634,0.9230769230769231,0.44062600838980315,0.9866449511400651,1.0,0.648596321393998,0.0,0.0,0.0,0.0,0.2906072308231179,0.0676968570685703,0.7551303034118091,0.6666666666666666,-0.2198617679156057,174589733.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
846,6962,6962.T,DAISHINKU CORP.,Electric Appliances,0.8771926597208775,0.7559080608611201,0.11927272727272727,0.05982905982905983,0.44062600838980315,0.4381107491856677,1.0,0.7544369151339142,0.0,0.0,0.0,0.0,1.4131637418652336,0.0303593995020031,0.0914906826752634,0.6666666666666666,-0.0128645612397184,365586371.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
847,2884,2884.T,Yoshimura Food Holdings K.K.,Foods,0.8771884753778976,0.7332470055033992,0.6378181818181818,0.3106508875739645,0.07454017424975799,0.07915309446254071,1.0,0.5985801871571474,0.0,0.0,0.0,0.0,1.3530770554238616,0.0907876041278874,0.185104204120174,0.3333333333333333,0.0648156372535393,131427036.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
848,2209,2209.T,"IMURAYA GROUP CO.,LTD.",Foods,0.8770136058388109,0.44189057947555843,0.5370909090909091,0.8001314924391848,0.9209422394320749,0.9260586319218241,1.0,0.48176831235882545,0.0,0.0,0.0,0.0,0.7836563850776576,0.0778737616053828,0.4852014032639456,1.0,-0.1035246773638518,62597641.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
849,7974,7974.T,"Nintendo Co.,Ltd.",Other Products,0.8770073568320282,0.12172224020718679,0.1389090909090909,0.37508218277449046,0.07454017424975799,0.0592833876221498,1.0,0.9983865763149403,0.0,0.0,0.0,0.0,0.3309038177081682,0.0337686687859246,0.2089642093679151,0.3333333333333333,0.0814615897717052,94607247510.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
850,6073,6073.T,ASANTE INCORPORATED,Services,0.876991970264375,0.511492392359987,0.28545454545454546,0.8980933596318211,0.9209422394320749,0.5791530944625407,1.0,0.46434333656018073,0.0,0.0,0.0,0.0,0.8944276034202778,0.0525229796336616,0.6764968588767628,1.0,-0.0283537162744088,55746083.333333336,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
851,4661,4661.T,"ORIENTAL LAND CO.,LTD.",Services,0.8769600477448662,0.08449336354807381,0.13818181818181818,0.3247863247863248,0.44062600838980315,0.752442996742671,1.0,0.9874152952565344,0.0,0.0,0.0,0.0,0.2651942190107433,0.033687584133109,0.1899124169893939,0.6666666666666666,-0.0509912174951391,14070255415.833334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
852,6137,6137.T,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,0.8769224377563936,0.7021689867270962,0.7970909090909091,0.46153846153846156,0.707647628267183,0.28175895765472314,1.0,0.4882220070990642,0.0,0.0,0.0,0.0,1.2609571801604869,0.1156889682089705,0.2390713855623202,0.8333333333333334,0.0069360573776575,65208191.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
853,1835,1835.T,"TOTETSU KOGYO CO.,LTD.",Construction,0.8768035127313203,0.48721269019100033,0.584,0.168310322156476,0.707647628267183,0.12638436482084692,1.0,0.7850919651500484,0.0,0.0,0.0,0.0,0.8594755192943851,0.0831216009526254,0.136194459464639,0.8333333333333334,0.0430642662189499,457907033.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
854,9441,9441.T,"Bell-Park Co.,Ltd.",Information & Communication,0.8767992173258773,0.4548397539656847,0.8603636363636363,0.9102564102564102,0.707647628267183,0.350814332247557,1.0,0.41045498547918685,0.0,0.0,0.0,0.0,0.8041709873204642,0.1344251573244788,0.7152657640352605,0.8333333333333334,-0.002749228111661,40432941.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
855,7460,7460.T,"YAGI & CO.,LTD.",Wholesale Trade,0.87666850564071,0.6497248300420848,0.4552727272727273,0.5959894806048652,0.707647628267183,0.5495114006514659,1.0,0.4988706034204582,0.0,0.0,0.0,0.0,1.1376321923350925,0.06916538134333,0.3049396434163341,0.8333333333333334,-0.0252636431127279,70254616.66666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
856,7630,7630.T,"ICHIBANYA CO.,LTD.",Retail Trade,0.8766501306638543,0.06765943671090968,0.05963636363636363,0.8977646285338593,0.44062600838980315,0.8029315960912052,1.0,0.750242013552759,0.0,0.0,0.0,0.0,0.2376463606194613,0.0199020245445034,0.6760291461667809,0.6666666666666666,-0.0599430819330326,354370326.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
857,7932,7932.T,"Nippi,Incorporated",Other Products,0.8766102592662295,0.6830689543541599,0.5178181818181818,0.3162393162393162,0.707647628267183,0.5921824104234528,1.0,0.5911584382058729,0.0,0.0,0.0,0.0,1.220331408910197,0.0757123457868561,0.1877386991962606,0.8333333333333334,-0.0299510402199682,125096716.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
858,9900,9900.T,Sagami Holdings Corporation,Retail Trade,0.8765763829088614,0.1505341534477177,0.10654545454545454,0.9598948060486522,0.9209422394320749,0.6267100977198696,1.0,0.6644078735075831,0.0,0.0,0.0,0.0,0.3751341528276755,0.0285396952186652,0.942521134952754,1.0,-0.0343746177124726,194786358.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
859,7033,7033.T,"Management Solutions Co.,Ltd.",Services,0.8764046143613722,0.10165101974749109,0.5912727272727273,0.9786324786324786,0.44062600838980315,0.7654723127035831,1.0,0.6040658276863504,0.0,0.0,0.0,0.0,0.2970779000997984,0.0839651784724606,1.095957820215497,0.6666666666666666,-0.0530471306962642,135307911.66666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
860,2908,2908.T,"FUJICCO CO.,LTD.",Foods,0.8763973448973489,0.8258336031078019,0.07672727272727273,0.3678500986193294,0.707647628267183,0.701628664495114,1.0,0.5569538560826073,0.0,0.0,0.0,0.0,1.6322283968863776,0.0233427030343684,0.206036368180966,0.8333333333333334,-0.0435815474931903,102892838.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
861,3036,3036.T,ALCONIX CORPORATION,Wholesale Trade,0.8763924979601401,0.5496924571058595,0.4178181818181818,0.1390532544378698,0.707647628267183,0.42149837133550494,1.0,0.771539206195547,0.0,0.0,0.0,0.0,0.9536092689475538,0.0660902544029672,0.1261263444638866,0.8333333333333334,-0.0107002913694363,403372276.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
862,1820,1820.T,"Nishimatsu Construction Co.,Ltd.",Construction,0.8763115856782994,0.48462285529297505,0.5832727272727273,0.03747534516765286,0.44062600838980315,0.211400651465798,1.0,0.8451113262342691,0.0,0.0,0.0,0.0,0.8557491561545796,0.0830245290360469,0.0745009678302023,0.6666666666666666,0.0199544240272431,775371245.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
863,7713,7713.T,"SIGMA KOKI CO.,LTD.",Precision Instruments,0.8762405919590158,0.6202654580770476,0.36727272727272725,0.3869165023011177,0.707647628267183,0.16807817589576546,1.0,0.6453694740238787,0.0,0.0,0.0,0.0,1.0795888777250962,0.0603981462247179,0.2126755804862728,0.8333333333333334,0.029752928009529,171083445.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
864,6496,6496.T,"NAKAKITA SEISAKUSHO CO.,LTD.",Machinery,0.8762261748610854,0.7831013272903853,0.7112727272727273,0.10782380013149244,0.21022910616327847,0.03029315960912049,1.0,0.6424653113907712,0.0,0.0,0.0,0.0,1.485148601495495,0.1009319279543965,0.1131815820707626,0.5,0.1246040381603901,167694683.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
865,4619,4619.T,"Nihon Tokushu Toryo Co.,Ltd.",Chemicals,0.8761029991498678,0.7073486565231466,0.7701818181818182,0.2593688362919132,0.707647628267183,0.17687296416938114,1.0,0.5824459503065506,0.0,0.0,0.0,0.0,1.2770114975152762,0.1100260709404246,0.1697852023040015,0.8333333333333334,0.0278519273417912,119799161.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
866,4812,4812.T,DENTSU SOKEN INC.,Information & Communication,0.8760674048713293,0.06539333117513758,0.172,0.6811308349769888,0.21022910616327847,0.48078175895765474,1.0,0.8525330751855438,0.0,0.0,0.0,0.0,0.2343301173419048,0.038287246980304,0.3657932204416709,0.5,-0.0172799037088729,848790408.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
867,2286,2286.T,"Hayashikane Sangyo Co.,Ltd.",Foods,0.8760493699229996,0.821948850760764,0.9236363636363636,0.36456278763971073,0.707647628267183,0.28501628664495116,1.0,0.43788318812520166,0.0,0.0,0.0,0.0,1.609725906313843,0.1762493550208779,0.2049073537927041,0.8333333333333334,0.0062460502333826,47552393.333333336,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
868,3692,3692.T,"FFRI Security,Inc.",Information & Communication,0.8760296066323785,0.0032372936225315637,0.03927272727272727,0.7886259040105194,0.44062600838980315,0.250814332247557,1.0,0.8696353662471765,0.0,0.0,0.0,0.0,0.0602735643533651,0.0148475489740013,0.4703381229214324,0.6666666666666666,0.0118253324316184,1082947733.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
869,6994,6994.T,SHIZUKI ELECTRIC COMPANY INC.,Electric Appliances,0.8759455260437278,0.40110067983166076,0.17236363636363636,0.3060486522024984,0.44062600838980315,0.8149837133550488,1.0,0.8038076798967408,0.0,0.0,0.0,0.0,0.7255173173130077,0.038336101675116,0.1834253046010357,0.6666666666666666,-0.06171374962826,528394041.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
870,6027,6027.T,"Bengo4.com,Inc.",Services,0.8758410323354924,0.011330527678860473,0.05890909090909091,0.962853385930309,0.9209422394320749,0.5895765472312704,1.0,0.7476605356566635,0.0,0.0,0.0,0.0,0.1009993028824206,0.0194878650348515,0.9589340242075058,1.0,-0.0297292592436584,342735466.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
871,3091,3091.T,"BRONCO BILLY Co.,LTD.",Retail Trade,0.875775677556638,0.1349951440595662,0.12654545454545454,0.9240631163708086,0.707647628267183,0.7745928338762215,1.0,0.6786060019361084,0.0,0.0,0.0,0.0,0.3485687338757167,0.0316034368007223,0.7600224592925323,0.8333333333333334,-0.0545320037673534,215942383.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
872,1941,1941.T,CHUDENKO CORPORATION,Construction,0.8756901742699287,0.49886694723211394,0.5261818181818182,0.1571334648257725,0.9209422394320749,0.4055374592833876,1.0,0.7641174572442724,0.0,0.0,0.0,0.0,0.8752609276624115,0.0765773734212068,0.1324532153793807,1.0,-0.0092820511035056,385413541.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
873,6247,6247.T,"HISAKA WORKS,LTD.",Machinery,0.8756762968045958,0.8041437358368404,0.7083636363636364,0.12294543063773833,0.707647628267183,0.4166123778501629,1.0,0.5827686350435625,0.0,0.0,0.0,0.0,1.5539522303293634,0.1003794264647351,0.1181784103413666,0.8333333333333334,-0.0102359240865985,119858228.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
874,6627,6627.T,"Tera Probe,Inc.",Electric Appliances,0.8755784299266813,0.3072191647782454,0.45745454545454545,0.11998685075608152,0.21022910616327847,0.9693811074918567,1.0,0.8851242336237496,0.0,0.0,0.0,0.0,0.5967157611284497,0.0692301212535427,0.1170989581924219,0.5,-0.1499138838245903,1317274283.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
875,8237,8237.T,"MATSUYA CO.,LTD.",Retail Trade,0.8755718976908579,0.15700874069278084,0.12872727272727272,0.6291913214990138,0.21022910616327847,0.6074918566775245,1.0,0.8215553404323975,0.0,0.0,0.0,0.0,0.3858654164226489,0.0319611939652794,0.325842549055662,0.5,-0.0321324181418109,618746896.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
876,2674,2674.T,"HARD OFF CORPORATION Co.,Ltd.",Retail Trade,0.8755609550354679,0.2777597928132082,0.4672727272727273,0.9562787639710717,0.21022910616327847,0.28045602605863196,1.0,0.5698612455630848,0.0,0.0,0.0,0.0,0.55622187110458,0.0702382347313386,0.8976977042544044,0.5,0.007295157985089,111042623.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
877,4975,4975.T,JCU CORPORATION,Chemicals,0.8753293034506147,0.08125606992554224,0.21309090909090908,0.6469428007889546,0.9209422394320749,0.37915309446254075,1.0,0.8331719909648274,0.0,0.0,0.0,0.0,0.2582184968441354,0.0437991372712474,0.3392004027626292,1.0,-0.0060632679424284,690168716.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
878,6998,6998.T,"Nippon Tungsten Co.,Ltd.",Electric Appliances,0.8749631911947783,0.7028164454516025,0.4389090909090909,0.2508218277449047,0.9209422394320749,0.5074918566775244,1.0,0.6134236850596967,0.0,0.0,0.0,0.0,1.2629702612414828,0.0679589187773017,0.1660522883230306,1.0,-0.0197871728501581,143292433.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
879,4732,4732.T,"USS Co.,Ltd.",Services,0.8749358465494443,0.07963742311427646,0.22472727272727272,0.44904667981591057,0.9209422394320749,0.3361563517915309,1.0,0.9209422394320749,0.0,0.0,0.0,0.0,0.2560570641298701,0.0454184873050134,0.233476447409179,1.0,-0.0006056924336829,2247686507.5,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
880,6466,6466.T,"TVE Co.,Ltd.",Machinery,0.8749084912818548,0.722563936549045,0.42145454545454547,0.22682445759368836,0.21022910616327847,0.14495114006514653,1.0,0.659567602452404,0.0,0.0,0.0,0.0,1.3258446335961922,0.066332764990054,0.1594280988571078,0.5,0.0367592855135943,187820350.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
881,6149,6149.T,"Odawara Engineering Co.,Ltd.",Machinery,0.8748936234164483,0.8102945937196504,0.9425454545454546,0.45759368836291914,0.707647628267183,0.05732899022801308,1.0,0.4078735075830913,0.0,0.0,0.0,0.0,1.576586289733218,0.1970134997436536,0.2374564893498126,0.8333333333333334,0.0836403801676267,39992515.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
882,7970,7970.T,"Shin-Etsu Polymer Co.,Ltd.",Chemicals,0.8748869040729538,0.35707348656523147,0.3669090909090909,0.4151873767258383,0.707647628267183,0.609771986970684,1.0,0.7454017424975798,0.0,0.0,0.0,0.0,0.6621754925577534,0.0603976915723504,0.2218736110021701,0.8333333333333334,-0.0325429083011648,334295235.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
883,6617,6617.T,"TAKAOKA TOKO CO.,LTD.",Electric Appliances,0.8748177067428984,0.24085464551634833,0.13018181818181818,0.42176199868507563,0.707647628267183,0.3833876221498371,1.0,0.862213617295902,0.0,0.0,0.0,0.0,0.5010486279930164,0.0322692928826608,0.2240611691831204,0.8333333333333334,-0.0065920036130085,971058550.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
884,9303,9303.T,"The Sumitomo Warehouse Co.,Ltd.",Warehousing and Harbor Transportation Service,0.87480373921638,0.5189381676918097,0.46145454545454545,0.01873767258382643,0.9209422394320749,0.5407166123778502,1.0,0.8128428525330752,0.0,0.0,0.0,0.0,0.9046894275264696,0.0697430424094709,0.0527365197443656,1.0,-0.0241774610586392,569512975.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
885,2317,2317.T,Systena Corporation,Information & Communication,0.8747838324855182,0.08578828099708644,0.3287272727272727,0.7264957264957265,0.707647628267183,0.26547231270358307,1.0,0.7857373346240722,0.0,0.0,0.0,0.0,0.2659669965196478,0.056644150249557,0.4052780031683474,0.8333333333333334,0.0094706994328922,459048755.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
886,4956,4956.T,"KONISHI CO.,LTD.",Chemicals,0.8747690622402262,0.5409517643250242,0.6225454545454545,0.35798816568047337,0.707647628267183,0.28013029315960913,1.0,0.643756050338819,0.0,0.0,0.0,0.0,0.9389776577494576,0.0888254316952164,0.2016944320582452,0.8333333333333334,0.007383369769963,169233188.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
887,1786,1786.T,Oriental Shiraishi Corporation,Construction,0.8747154570317418,0.6817740369051473,0.6407272727272727,0.16765285996055226,0.21022910616327847,0.7325732899022801,1.0,0.633107454017425,0.0,0.0,0.0,0.0,1.217258265271589,0.0911495373405951,0.1361433825675754,0.5,-0.0478654358181741,158868866.66666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
888,9305,9305.T,Yamatane Corporation,Wholesale Trade,0.8746880184941435,0.7235351246358045,0.7207272727272728,0.02465483234714004,0.707647628267183,0.39576547231270354,1.0,0.6656986124556309,0.0,0.0,0.0,0.0,1.3284585300013465,0.1020963521532618,0.0605050166423217,0.8333333333333334,-0.0081688393077064,197092638.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
889,9537,9537.T,"HOKURIKU GAS CO.,LTD.",Electric Power and Gas,0.8746868351590085,0.9352541275493688,0.7,0.646285338593031,0.707647628267183,0.8960912052117264,1.0,0.24265892223297839,0.0,0.0,0.0,0.0,2.550760993226918,0.098755620972004,0.3385143718369638,0.8333333333333334,-0.0889844437079053,11260591.666666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
890,2819,2819.T,"EBARA Foods Industry,Inc.",Foods,0.8746278667202517,0.7886047264486888,0.37745454545454543,0.5723208415516108,0.707647628267183,0.7798045602605863,1.0,0.42045821232655695,0.0,0.0,0.0,0.0,1.501450411189666,0.0613884655362639,0.2922799320690631,0.8333333333333334,-0.0550834424515119,43411520.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
891,6333,6333.T,TEIKOKU CORPORATION,Machinery,0.8745000110278259,0.3865328585302687,0.612,0.631163708086785,0.707647628267183,0.29739413680781757,1.0,0.6076153597934818,0.0,0.0,0.0,0.0,0.7073092103461335,0.0872312099138473,0.3275181613757038,0.8333333333333334,0.0044390787012643,138555041.66666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
892,6855,6855.T,JAPAN ELECTRONIC MATERIALS CORPORATION,Electric Appliances,0.874441262583055,0.07769504694075753,0.12618181818181817,0.45726495726495725,0.44062600838980315,0.12052117263843654,1.0,0.9606324620845434,0.0,0.0,0.0,0.0,0.2547755177071815,0.0315252073569035,0.2372864346822549,0.6666666666666666,0.044299726644155,5397408550.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
893,6966,6966.T,"Mitsui High-tec,Inc.",Electric Appliances,0.8743953541809382,0.3606345095500162,0.05454545454545454,0.16173570019723865,0.21022910616327847,0.8993485342019544,1.0,0.9048080025814779,0.0,0.0,0.0,0.0,0.6674733315759387,0.0186411259271784,0.13355934172635,0.5,-0.0902188976784622,1756678383.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
894,8802,8802.T,"Mitsubishi Estate Company,Limited",Real Estate,0.8743607019347505,0.29362253156361284,0.21236363636363637,0.018408941485864562,0.707647628267183,0.45830618892508146,1.0,0.9912875121006777,0.0,0.0,0.0,0.0,0.5786580983252361,0.04367371545856,0.0522678976578894,0.8333333333333334,-0.0150511487587015,17967007603.333332,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
895,9692,9692.T,COMPUTER ENGINEERING & CONSULTING LTD.,Information & Communication,0.8742816483642791,0.356102298478472,0.564,0.532215647600263,0.44062600838980315,0.42345276872964166,1.0,0.6760245240400129,0.0,0.0,0.0,0.0,0.6616681468895831,0.080776847451417,0.2710657450570647,0.6666666666666666,-0.0108667258763909,212192055.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
896,1720,1720.T,"TOKYU CONSTRUCTION CO., LTD.",Construction,0.8742277759510187,0.4775008093234056,0.32727272727272727,0.08547008547008547,0.21022910616327847,0.9550488599348534,1.0,0.8218780251694094,0.0,0.0,0.0,0.0,0.8441659860959545,0.0562081163465567,0.1046825729544501,0.5,-0.1275592012471234,620717418.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
897,6165,6165.T,"PUNCH INDUSTRY CO.,LTD.",Machinery,0.8742201556174402,0.7837487860148915,0.3512727272727273,0.6324786324786325,0.707647628267183,0.7117263843648208,1.0,0.40303323652791223,0.0,0.0,0.0,0.0,1.486139824232103,0.0588710439492978,0.3278738246891113,0.8333333333333334,-0.0446509845254635,38581596.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
898,9166,9166.T,GENDA Inc.,Services,0.8741516493392479,0.29880220135966334,0.1469090909090909,0.25608152531229456,0.21022910616327847,0.796742671009772,1.0,0.8864149725717974,0.0,0.0,0.0,0.0,0.5881362520784539,0.0349694367179777,0.1685422192465171,0.5,-0.0577661601883891,1350602798.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
899,9890,9890.T,"MAKIYA CO.,LTD.",Retail Trade,0.8741414212029845,0.7604402719326643,0.7261818181818182,0.8408941485864563,0.707647628267183,0.6840390879478828,1.0,0.25943852855759925,0.0,0.0,0.0,0.0,1.4262413817782107,0.1027303799560187,0.5452643565409993,0.8333333333333334,-0.041234495098717,12632175.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
900,7717,7717.T,"V Technology Co.,Ltd.",Precision Instruments,0.8741192665063414,0.2942699902881191,0.03709090909090909,0.24983563445101906,0.9209422394320749,0.8094462540716613,1.0,0.888673765730881,0.0,0.0,0.0,0.0,0.5798341651150348,0.0138133865010579,0.1657081187415472,1.0,-0.0610723957878325,1406196250.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
901,4392,4392.T,"Future Innovation Group,Inc.",Information & Communication,0.8740570278637729,0.02589834898025251,0.03309090909090909,0.5108481262327417,0.707647628267183,0.22377850162866453,1.0,0.9654727331397225,0.0,0.0,0.0,0.0,0.1448104265951949,0.0128422650686926,0.2631713554987212,0.8333333333333334,0.0176946250198192,6319499200.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
902,9880,9880.T,INNOTECH CORPORATION,Electric Appliances,0.8740016740985005,0.2120427322758174,0.07236363636363637,0.5272846811308349,0.707647628267183,0.3996742671009772,1.0,0.8360761535979349,0.0,0.0,0.0,0.0,0.4553227632876693,0.0227263558122251,0.2690976121128368,0.8333333333333334,-0.0085902588511398,702919663.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
903,3156,3156.T,Restar Corporation,Wholesale Trade,0.8740007629760355,0.4668177403690515,0.8978181818181818,0.2133464825772518,0.9209422394320749,0.3648208469055375,1.0,0.686350435624395,0.0,0.0,0.0,0.0,0.825662343597044,0.1562356044179693,0.1538600486417093,1.0,-0.004194600200091,227436006.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
904,6820,6820.T,ICOM INCORPORATED,Electric Appliances,0.8739978725976277,0.813531887342182,0.4581818181818182,0.39349112426035504,0.21022910616327847,0.28957654723127035,1.0,0.5143594707970313,0.0,0.0,0.0,0.0,1.5807416771706038,0.0692523447398336,0.2146596183599793,0.5,0.005611535677452,76239741.66666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
905,6677,6677.T,"SK-Electronics CO.,LTD.",Electric Appliances,0.8739895822074977,0.5856264163159599,0.5603636363636364,0.23964497041420119,0.707647628267183,0.7986970684039087,1.0,0.6460148434979025,0.0,0.0,0.0,0.0,1.0201148349041818,0.0805406458148069,0.1626666614611847,0.8333333333333334,-0.0584523858942516,171537108.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
906,4384,4384.T,RAKSUL INC.,Information & Communication,0.8739764963188169,0.03528650048559404,0.09018181818181818,0.8034188034188035,0.9209422394320749,0.7358306188925081,1.0,0.7812197483059051,0.0,0.0,0.0,0.0,0.1694070365220646,0.0260626210033945,0.4894918621187837,1.0,-0.0485016220140196,442631373.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
907,6742,6742.T,"Kyosan Electric Manufacturing Co.,Ltd.",Electric Appliances,0.8739722058670355,0.6358044674651991,0.7210909090909091,0.1995397764628534,0.707647628267183,0.2749185667752443,1.0,0.6405292029686995,0.0,0.0,0.0,0.0,1.1048715529037858,0.1021949031644873,0.1486052140788064,0.8333333333333334,0.008138734113817,166148170.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.
