rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,in_market_percentile_top1200,in_sector_percentile_top1200,in_robust_zscore_top1200,in_winsorized_zscore_top1200,market_percentile_rank,market_percentile_score,sector_percentile_rank,sector_percentile_score,robust_zscore_rank,robust_zscore_score,winsorized_zscore_rank,winsorized_zscore_score,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,normalization_review_note
530,5244,5244.T,"jig.jp co.,ltd.",Information & Communication,0.8973274319577789,0.2809970864357397,0.8869090909090909,0.9986850756081526,0.4406260083898031,0.8677524429967427,1.0,0.5450145208131656,0.0,0.0,0.0,0.0,0.5616804512360857,0.1477647329871077,1.936449232902824,0.6666666666666666,-0.0771500993614101,94936770.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,7291970000.0,pass,True,True,True,True,548,0.8545464645652342,104,0.9066321074378968,840,0.7301232222623733,113,0.7734710950809652,4,True,True,False,False,False,Core across normalization methods.
531,4478,4478.T,freee K.K.,Information & Communication,0.8972089719273723,0.0511492392359987,0.0254545454545454,0.8231426692965155,0.707647628267183,0.7332247557003257,1.0,0.9009357857373346,0.0,0.0,0.0,0.0,0.2044380996290991,0.0108915681545412,0.519738738663441,0.8333333333333334,-0.0479759838214045,1685864601.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,132282696078.0,pass,True,True,True,True,549,0.8543786453457591,477,0.8524947227336981,231,0.8518701913258139,951,0.6983151829860214,4,True,True,False,False,False,Core across normalization methods.
532,4041,4041.T,"Nippon Soda Co.,Ltd.",Chemicals,0.8971600279681476,0.5513111039171252,0.5294545454545454,0.2182774490466798,0.707647628267183,0.5570032573289903,1.0,0.8144562762181349,0.0,0.0,0.0,0.0,0.955108361487534,0.0768089875930182,0.1559683023426137,0.8333333333333334,-0.0259562487361494,577478683.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,196943098380.0,pass,True,True,True,False,550,0.8543093077218628,1155,0.7987244124944413,222,0.8530541637434206,1813,0.6752845099420179,3,True,True,False,False,True,Core across normalization methods.
533,2492,2492.T,Infomart Corporation,Services,0.8971390208778625,0.0252508902557461,0.0996363636363636,0.915844838921762,0.4406260083898031,0.9579804560260586,1.0,0.8547918683446273,0.0,0.0,0.0,0.0,0.1436572915065938,0.0275665463104628,0.7315544153712208,0.6666666666666666,-0.1309500520306515,878068175.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,89328636684.0,pass,True,True,True,True,551,0.8542795475277871,366,0.8638106081646453,81,0.8742425529273296,703,0.7081258496962897,4,True,True,False,False,False,Core across normalization methods.
534,5930,5930.T,"Bunka Shutter Co.,Ltd.",Metal Products,0.8970157302481715,0.490773713175785,0.7087272727272728,0.5956607495069034,0.707647628267183,0.2553745928338762,1.0,0.6669893514036787,0.0,0.0,0.0,0.0,0.8651012128714384,0.1003959679917616,0.3048218867998166,0.8333333333333334,0.0106395118741517,198330333.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,131140724706.0,pass,True,True,True,False,552,0.854104884924947,436,0.8569187775222203,991,0.7021225645753019,1521,0.6822344935376845,3,True,True,False,False,True,Core across normalization methods.
535,9697,9697.T,"CAPCOM CO.,LTD.",Information & Communication,0.896988434750283,0.039494982194885,0.1687272727272727,0.6180144641683103,0.2102291061632784,0.8416938110749186,1.0,0.9809616005162956,0.0,0.0,0.0,0.0,0.1762772980540961,0.0377421595056853,0.3155357177090056,0.5,-0.0685950102633024,10101733333.333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,1283789815808.0,pass,True,True,True,True,553,0.8540662161086796,802,0.8244895572048901,425,0.8334831515326091,61,0.8124068165383834,4,True,True,False,False,False,Core across normalization methods.
536,7239,7239.T,"TACHI-S CO.,LTD.",Transportation Equipment,0.8967719610442982,0.712204596956944,0.8887272727272727,0.1334648257725181,0.707647628267183,0.2840390879478827,1.0,0.7150693772184575,0.0,0.0,0.0,0.0,1.291142013724067,0.1487275670949656,0.1237433581959238,0.8333333333333334,0.006317565979948,269835560.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,76045081762.0,pass,True,False,True,False,554,0.8537595434845838,1409,0.7797735287931791,803,0.739433928343478,1411,0.6848256945382571,2,False,True,False,False,True,Robust across at least two normalization methods.
537,3288,3288.T,"Open House Group Co.,Ltd.",Real Estate,0.8967257037003072,0.2897377792165749,0.7778181818181819,0.2682445759368836,0.0745401742497579,0.0954397394136807,1.0,0.9406260083898031,0.0,0.0,0.0,0.0,0.5752222687375114,0.1113467381348033,0.1722144672702073,0.3333333333333333,0.0555088896403276,3096627380.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,936740507600.0,pass,True,True,True,True,555,0.8536940119180553,297,0.8706439621827375,359,0.839816976269086,900,0.699813562167001,4,True,True,False,False,False,Core across normalization methods.
538,7743,7743.T,"SEED CO.,LTD.",Precision Instruments,0.8966807615330339,0.6950469407575267,0.5298181818181819,0.5532544378698225,0.2102291061632784,0.6413680781758957,1.0,0.5918038076798967,0.0,0.0,0.0,0.0,1.244849722078975,0.0768715426793903,0.2826081261437449,0.5,-0.036377436074841,125734150.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,14769769936.0,pass,True,True,False,False,556,0.8536303435279035,1057,0.8055491441699089,1220,0.6766055880712591,1272,0.6880692136218027,2,False,True,False,False,True,Robust across at least two normalization methods.
539,2264,2264.T,"MORINAGA MILK INDUSTRY CO.,LTD.",Foods,0.8965173323618393,0.3596633214632567,0.0363636363636363,0.5042735042735043,0.2102291061632784,0.1547231270358305,1.0,0.9161019683768956,0.0,0.0,0.0,0.0,0.6662122281492555,0.0134150214253135,0.2595062093719916,0.5,0.0329798485117647,2097093838.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,406931888286.0,pass,True,True,True,False,557,0.8533988177056054,672,0.8346184679839243,372,0.838441681424532,1266,0.688180375673111,3,True,True,False,False,True,Core across normalization methods.
540,7719,7719.T,TOKYO KOKI CO.LTD.,Precision Instruments,0.8964984817086509,0.3133700226610553,0.2025454545454545,0.5601577909270217,0.4406260083898031,0.9009771986970684,1.0,0.8347854146498871,0.0,0.0,0.0,0.0,0.6046853826966827,0.0424286753649091,0.2855133027450062,0.6666666666666666,-0.0906727213822315,697487330.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,3146221249.0,pass,True,True,True,False,558,0.8533721124794307,504,0.8497641895986402,254,0.8486471866597013,1794,0.6756471705535085,3,True,True,False,False,True,Core across normalization methods.
541,6023,6023.T,"DAIHATSU INFINEARTH MFG.CO.,LTD.",Transportation Equipment,0.8961893437543591,0.3687277436063451,0.5429090909090909,0.4013806706114398,0.9209422394320748,0.6439739413680782,1.0,0.8157470151661826,0.0,0.0,0.0,0.0,0.6791154618778897,0.0787971204093782,0.2174763544799026,1.0,-0.0367934749799434,586502921.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,72591485200.0,pass,True,True,True,False,559,0.8529341648440864,615,0.8396380886075169,239,0.8510334861968053,1848,0.6744260270824407,3,True,True,False,False,True,Core across normalization methods.
542,3708,3708.T,"Tokushu Tokai Paper Co.,Ltd.",Pulp and Paper,0.8960900814242183,0.9870508255098738,0.9392727272727271,0.0529257067718606,0.4406260083898031,0.6254071661237786,1.0,0.5717973539851565,0.0,0.0,0.0,0.0,4.239263448200709,0.1939509700245145,0.0869731931938786,0.6666666666666666,-0.0341647748903709,112315168.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,20247385200.0,pass,True,True,True,True,560,0.8527935425032822,488,0.8512262856535255,694,0.7689433268138327,89,0.7851687512810249,4,True,True,False,False,False,Core across normalization methods.
543,5013,5013.T,Yushiro Inc.,Oil and Coal Products,0.8960566875033841,0.5781806409841372,0.7298181818181818,0.537146614069691,0.9209422394320748,0.3547231270358306,1.0,0.6231042271700549,0.0,0.0,0.0,0.0,1.0083397229043427,0.1032331795475115,0.274367547788783,1.0,-0.0032013251256241,150744898.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,44598064500.0,pass,True,True,True,False,561,0.8527462342111065,708,0.8320347634467518,1107,0.6852153007127582,1369,0.685800938435674,3,True,True,False,False,True,Core across normalization methods.
544,3201,3201.T,"THE JAPAN WOOL TEXTILE CO.,LTD.",Textiles and Apparels,0.8960027843148682,0.6487536419553254,0.5403636363636364,0.2952005259697567,0.4406260083898031,0.470358306188925,1.0,0.7312036140690545,0.0,0.0,0.0,0.0,1.1361284902039337,0.0783886704225396,0.1805950799974704,0.6666666666666666,-0.0163487885828976,300487875.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,116317829488.0,pass,True,True,True,False,562,0.8526698709770867,925,0.8154268751334774,793,0.7417487285582055,1686,0.6777372816256362,3,True,True,False,False,True,Core across normalization methods.
545,2127,2127.T,Nihon M&A Center Holdings Inc.,Services,0.8959454000515494,0.0896730333441243,0.2905454545454545,0.7212360289283366,0.2102291061632784,0.6364820846905537,1.0,0.8931913520490481,0.0,0.0,0.0,0.0,0.2743086149836729,0.0528351697672872,0.401043873698941,0.5,-0.0356764646429695,1514637376.0428874,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,207592178624.75583,pass,True,True,True,False,563,0.8525885761956549,554,0.8445705106836531,285,0.8464508857487373,1344,0.6864285799109386,3,True,True,False,False,True,Core across normalization methods.
546,8029,8029.T,LOOK HOLDINGS INCORPORATED,Textiles and Apparels,0.8958325534786469,0.8834574295888638,0.4872727272727272,0.8047337278106509,0.4406260083898031,0.4775244299674267,1.0,0.3807679896740884,0.0,0.0,0.0,0.0,1.976867872626496,0.0720264792429171,0.4911776646575684,0.6666666666666666,-0.017090201830182,33256460.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,20464695977.0,pass,True,True,True,True,564,0.8524287094142607,563,0.8441213053587292,1151,0.681478548039004,340,0.7335623418358825,4,True,True,False,False,False,Core across normalization methods.
547,5185,5185.T,"Fukoku Co.,Ltd.",Rubber Products,0.8957646074106165,0.8271285205568145,0.7916363636363636,0.3921761998685075,0.4406260083898031,0.704885993485342,1.0,0.5288802839625686,0.0,0.0,0.0,0.0,1.639659699309184,0.1143649790270512,0.2143019067529785,0.6666666666666666,-0.0440956026634927,83295231.66666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,28015569340.0,pass,True,True,False,True,565,0.852332452000987,223,0.8807589507347234,1270,0.6724786568941281,897,0.6999012037143022,3,True,True,False,False,False,Core across normalization methods.
548,6737,6737.T,EIZO Corporation,Electric Appliances,0.8957491491875186,0.6623502751699579,0.1752727272727272,0.2511505588428665,0.707647628267183,0.7182410423452769,1.0,0.7818651177799291,0.0,0.0,0.0,0.0,1.1620586391862078,0.0387617645880293,0.166069764641003,0.8333333333333334,-0.0458493759648829,446824811.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,107012672000.0,pass,True,True,True,False,566,0.8523105527415841,1026,0.8084161061472158,608,0.8028008899413218,1668,0.6782252099854791,3,True,True,False,False,True,Core across normalization methods.
549,4272,4272.T,"NIPPON KAYAKU CO.,LTD.",Chemicals,0.8956344983294696,0.4483651667206215,0.2807272727272727,0.3280736357659434,0.707647628267183,0.5201954397394137,1.0,0.8606001936108422,0.0,0.0,0.0,0.0,0.7939853178412778,0.0519762919596826,0.1912776820405236,0.8333333333333334,-0.0215828607332798,955660666.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,338192651635.0,pass,True,True,True,False,567,0.852148129876725,924,0.8154468810526164,281,0.8467226232940185,1739,0.6766674748798084,3,True,True,False,False,True,Core across normalization methods.
550,4471,4471.T,"SANYO CHEMICAL INDUSTRIES,LTD.",Chemicals,0.8956311134414787,0.6685011330527679,0.196,0.3007889546351084,0.9209422394320748,0.7289902280130294,1.0,0.7450790577605679,0.0,0.0,0.0,0.0,1.180316951964851,0.0418694954978204,0.1817413787237903,1.0,-0.0471971615766227,334006650.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,117173611520.0,pass,True,True,True,False,568,0.852143334594648,972,0.8118976699153837,749,0.7563475249247654,1593,0.6806558235124108,3,True,True,False,False,True,Core across normalization methods.
551,9535,9535.T,"HIROSHIMA GAS CO.,LTD.",Electric Power and Gas,0.8955071934766551,0.941728714794432,0.4116363636363636,0.3441814595660749,0.707647628267183,0.5928338762214984,1.0,0.5498547918683446,0.0,0.0,0.0,0.0,2.6896681597547905,0.0654458868908934,0.1971662657847264,0.8333333333333334,-0.0300475297288438,97907388.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,26617409936.0,pass,True,False,True,True,569,0.8519677804292245,2011,0.7289309772935066,953,0.7081975364152084,369,0.7307694526245351,3,True,True,False,False,False,Core across normalization methods.
552,6728,6728.T,"ULVAC, Inc.",Electric Appliances,0.8953475344051138,0.2589834898025251,0.1945454545454545,0.3875739644970414,0.4406260083898031,0.6967426710097719,1.0,0.9503065505001612,0.0,0.0,0.0,0.0,0.5237685113997235,0.0417895103197018,0.2129301288853576,0.6666666666666666,-0.0428798701086138,4047026295.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,441187270656.0,pass,True,True,True,True,570,0.8517415956082667,549,0.844995274436856,393,0.8370346381240638,554,0.7174715533493733,4,True,True,False,False,False,Core across normalization methods.
553,6504,6504.T,"FUJI ELECTRIC CO.,LTD.",Electric Appliances,0.8953321051596448,0.1168662997733894,0.1985454545454545,0.4690992767915845,0.707647628267183,0.6472312703583062,1.0,0.9877379799935464,0.0,0.0,0.0,0.0,0.3181151887609205,0.0420931469505494,0.2422702764494065,0.8333333333333334,-0.037346096094643,14081407208.333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,2296834686976.0,pass,True,True,True,True,571,0.8517197374007107,426,0.8578789879067744,422,0.8336165967293662,35,0.8764773059856581,4,True,True,False,False,False,Core across normalization methods.
554,2281,2281.T,"Prima Meat Packers,Ltd.",Foods,0.8953311737592112,0.6241502104240855,0.4287272727272727,0.3599605522682446,0.707647628267183,0.5521172638436482,1.0,0.7189415940626008,0.0,0.0,0.0,0.0,1.0861417549807342,0.0670811049490896,0.202353824965569,0.8333333333333334,-0.0254663988455893,274876876.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,119899635018.0,pass,True,True,True,False,572,0.8517184179101346,635,0.8380952265447333,836,0.7304402900904838,1658,0.67864934656217,3,True,True,False,False,True,Core across normalization methods.
555,6960,6960.T,"FUKUDA DENSHI CO.,LTD.",Electric Appliances,0.8953205180817703,0.2696665587568792,0.3221818181818182,0.6383957922419461,0.4406260083898031,0.8361563517915309,1.0,0.8015488867376573,0.0,0.0,0.0,0.0,0.5433234759518076,0.0558332378701715,0.3335246090520104,0.6666666666666666,-0.0666937741789328,515949750.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,334334900000.0,pass,True,True,True,False,573,0.8517033222912581,772,0.8262821582966231,461,0.8297580713827375,1783,0.6759356432382951,3,True,True,False,False,True,Core across normalization methods.
556,7806,7806.T,"MTG Co.,Ltd.",Other Products,0.8953124486537237,0.0385237941081256,0.1072727272727272,0.9385272846811308,0.4406260083898031,0.2765472312703583,1.0,0.8689899967731526,0.0,0.0,0.0,0.0,0.1751071855926391,0.0286009998727384,0.8245322411202277,0.6666666666666666,0.0079591271889469,1071027450.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,292472292480.0,pass,True,True,True,True,574,0.8516918905440962,541,0.8456681618371612,63,0.8798007219855137,566,0.7164549733787301,4,True,True,False,False,False,Core across normalization methods.
557,4626,4626.T,"TAIYO HOLDINGS CO.,LTD.",Chemicals,0.8951445390690256,0.1476205891874393,0.176,0.5746219592373438,0.9209422394320748,0.8254071661237785,1.0,0.9090029041626332,0.0,0.0,0.0,0.0,0.3713214836784651,0.0388708811013406,0.2926070971034569,1.0,-0.0639024836142726,1867619876.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,277328418975.0,pass,True,True,True,False,575,0.8514540174374483,510,0.849380469917668,324,0.8420338313169305,1232,0.6890197621655078,3,True,True,False,False,True,Core across normalization methods.
558,2153,2153.T,E・J Holdings Inc.,Services,0.8951109390284765,0.66461638070573,0.769090909090909,0.5364891518737672,0.2102291061632784,0.5078175895765472,1.0,0.5750242013552759,0.0,0.0,0.0,0.0,1.1683039330293012,0.109889804055233,0.2740189575282152,0.5,-0.019949911167241,114817305.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,29147381120.0,pass,True,True,False,False,576,0.8514064171408764,169,0.8922505910375694,1268,0.6726853886914792,1314,0.6871313855260044,2,False,True,False,False,True,Robust across at least two normalization methods.
559,4666,4666.T,"PARK24 Co.,Ltd.",Real Estate,0.8951066630871967,0.1239883457429588,0.2701818181818182,0.5782380013149244,0.2102291061632784,0.9664495114006516,1.0,0.9164246531139078,0.0,0.0,0.0,0.0,0.3333592033660768,0.050880552715902,0.2941593110142899,0.5,-0.1444844226145518,2098592236.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,312830721177.0,pass,True,True,True,True,577,0.8514003595269651,352,0.8649696349897086,334,0.8416321319149288,1165,0.6910539438758933,4,True,True,False,False,False,Core across normalization methods.
560,9729,9729.T,TOKAI Corp.,Services,0.895099876154879,0.6361281968274523,0.5301818181818182,0.6084812623274162,0.707647628267183,0.6384364820846906,1.0,0.5772829945143595,0.0,0.0,0.0,0.0,1.10504462327736,0.0768749081508811,0.311002097392739,0.8333333333333334,-0.0360368232718883,116156833.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,77684645662.0,pass,True,True,False,False,578,0.85139074465788,175,0.8911217370878554,1269,0.672559613863268,1226,0.6892490092413428,2,False,True,False,False,True,Robust across at least two normalization methods.
561,9279,9279.T,GIFT HOLDINGS INC.,Retail Trade,0.8950752795229056,0.0203949498219488,0.0989090909090909,0.9779750164365548,0.2102291061632784,0.917915309446254,1.0,0.8286544046466602,0.0,0.0,0.0,0.0,0.1306215993225611,0.0275062727510781,1.0882584092695469,0.5,-0.0973592172412367,656858308.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,79466819070.0,pass,True,True,True,True,579,0.8513558992541999,593,0.8413467825037798,28,0.9057848673419996,291,0.7375074361272053,4,True,True,False,False,False,Core across normalization methods.
562,6941,6941.T,"YAMAICHI ELECTRONICS CO.,LTD.",Electric Appliances,0.8950160747622206,0.0582712852055681,0.1054545454545454,0.6318211702827088,0.707647628267183,0.852442996742671,1.0,0.9496611810261376,0.0,0.0,0.0,0.0,0.2132620550405995,0.0281703330106701,0.3277803637892563,0.8333333333333334,-0.0720908710237881,3975964583.3333335,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,186045759488.0,pass,True,True,True,True,580,0.8512720254218762,513,0.8488537557895818,391,0.8371433314930994,525,0.7186775197969703,4,True,True,False,False,False,Core across normalization methods.
563,7740,7740.T,"Tamron Co.,Ltd.",Precision Instruments,0.8947137513129069,0.2434444804143735,0.4541818181818182,0.6666666666666666,0.4406260083898031,0.6068403908794788,1.0,0.7918683446272992,0.0,0.0,0.0,0.0,0.5047780484733864,0.0691028462955325,0.3528374478999679,0.6666666666666666,-0.0320318878163569,476014856.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,170195594400.0,pass,True,True,True,False,582,0.8508437317170823,521,0.8483187926685208,572,0.8132717691835479,1782,0.6759358595993293,3,True,True,False,False,True,Core across normalization methods.
564,8008,8008.T,YONDOSHI HOLDINGS INC.,Retail Trade,0.8947081169870791,0.6095823891226935,0.2305454545454545,0.6446416831032216,0.707647628267183,0.2592833876221498,1.0,0.6495643756050339,0.0,0.0,0.0,0.0,1.0573909470239946,0.0461403213545425,0.3377447847056772,0.8333333333333334,0.0101972954998891,177394891.66666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,38838047664.0,pass,True,True,True,False,583,0.8508357497153941,1124,0.8007816424195556,1037,0.6944966627984541,1347,0.6863258461288998,3,True,True,False,False,True,Core across normalization methods.
565,9735,9735.T,"SECOM CO.,LTD.",Services,0.8946813252676925,0.2806733570734865,0.249090909090909,0.2718606180144641,0.9209422394320748,0.5107491856677524,1.0,0.9741852210390448,0.0,0.0,0.0,0.0,0.559984206414339,0.0484683540154801,0.1729852496485792,1.0,-0.0201289195399252,7809239985.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,2585315770368.0,pass,True,True,True,True,584,0.850797794588923,532,0.8465663101594058,385,0.837246305981364,106,0.7783544104062519,4,True,True,False,False,False,Core across normalization methods.
566,7888,7888.T,SANKO GOSEI LTD.,Chemicals,0.8945961985504156,0.730980899967627,0.904,0.3458251150558843,0.707647628267183,0.8130293159609121,1.0,0.5630848660858342,0.0,0.0,0.0,0.0,1.3441169298980058,0.1606592675597299,0.1974133852058251,0.8333333333333334,-0.061557206616605,106535446.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,24387015200.0,pass,True,True,True,True,585,0.8506771978002775,1068,0.8046824245009223,1182,0.6796191865596113,1026,0.6954351490148603,4,True,True,False,False,False,Core across normalization methods.
567,7522,7522.T,"WATAMI CO.,LTD.",Retail Trade,0.8945892877757198,0.4085464551634833,0.6847272727272727,0.9076265614727154,0.4406260083898031,0.737785016286645,1.0,0.5434010971281058,0.0,0.0,0.0,0.0,0.7337282925616632,0.0966442440338831,0.7027038368465961,0.6666666666666666,-0.0488783055520741,93923431.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,36980991840.0,pass,True,True,True,True,586,0.8506674074869419,783,0.8254654941015529,1078,0.6893399206113606,561,0.7168761067180588,4,True,True,False,False,False,Core across normalization methods.
568,5018,5018.T,MORESCO Corporation,Oil and Coal Products,0.8945589303937934,0.7902233732599547,0.6887272727272727,0.5105193951347797,0.9209422394320748,0.5918566775244299,1.0,0.5011293965795418,0.0,0.0,0.0,0.0,1.506854345955597,0.0972507640602968,0.2629785191407656,1.0,-0.0299482450136292,71094721.66666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,17840476800.0,pass,True,True,False,True,587,0.8506244009798297,594,0.8413141351753424,1348,0.6663671973633274,867,0.7010401206389297,3,True,True,False,False,False,Core across normalization methods.
569,2175,2175.T,"SMS CO.,LTD.",Services,0.8943905081242947,0.0961476205891874,0.1705454545454545,0.9079552925706772,0.2102291061632784,0.2609120521172638,1.0,0.8425298483381736,0.0,0.0,0.0,0.0,0.2895441594570945,0.0381328412328299,0.7036059576691925,0.5,0.0099989933899271,746426730.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,171794175000.0,pass,True,True,True,True,588,0.8503858015660656,349,0.8651879818413324,90,0.8723758583412295,838,0.7021148649240564,4,True,True,False,False,False,Core across normalization methods.
570,4221,4221.T,"Okura Industrial Co.,Ltd.",Chemicals,0.8943875959174884,0.6652638394302364,0.5309090909090909,0.2600262984878369,0.707647628267183,0.7846905537459283,1.0,0.7034527266860278,0.0,0.0,0.0,0.0,1.170465751198153,0.0769013833428887,0.1702007899614724,0.8333333333333334,-0.0558680365141684,254845241.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,53939211750.0,pass,True,True,True,False,589,0.8503816759190308,1065,0.804959442744785,864,0.7239481483058352,1607,0.6801736892679937,3,True,True,False,False,True,Core across normalization methods.
571,9788,9788.T,"NAC CO.,LTD.",Services,0.8943650082025236,0.674975720297831,0.5530909090909091,0.9188034188034188,0.707647628267183,0.8348534201954397,1.0,0.3972249112616973,0.0,0.0,0.0,0.0,1.195658172404163,0.0796678450954974,0.7367442591186405,0.8333333333333334,-0.0664591193309236,37110626.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,20296770900.0,pass,True,True,True,True,590,0.85034967649541,99,0.9074123733882952,1130,0.6830192329505876,301,0.7359994684563029,4,True,True,False,False,False,Core across normalization methods.
572,5933,5933.T,ALINCO INCORPORATED,Metal Products,0.8943431456231987,0.8109420524441567,0.684,0.4283366206443129,0.707647628267183,0.744299674267101,1.0,0.5227492739593417,0.0,0.0,0.0,0.0,1.5767484533698497,0.096591506027607,0.22623906406112,0.8333333333333334,-0.0497740258179011,79567365.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,20291515068.0,pass,True,True,False,True,591,0.8503187043524397,550,0.8448722467945733,1324,0.6684243305057703,927,0.698914917590604,3,True,True,False,False,False,Core across normalization methods.
573,6143,6143.T,"Sodick Co.,Ltd.",Machinery,0.8942633718378585,0.5105212042732276,0.217090909090909,0.2981591058514135,0.707647628267183,0.4840390879478827,1.0,0.845434010971281,0.0,0.0,0.0,0.0,0.8929946065974429,0.0444959560908342,0.1811683098365394,0.8333333333333334,-0.0175131697972649,784301170.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,101447421217.0,pass,True,True,True,False,592,0.8502056909221342,928,0.8153264422896559,259,0.8480034994032023,1808,0.6753702590132128,3,True,True,False,False,True,Core across normalization methods.
