code,fiscal_year,cash,retained_earnings,ppe,rd_expense,capex,depreciation,short_term_debt,long_term_debt,status,interest_bearing_debt
3639,2025,1325515000.0,-239394000.0,15345000.0,,42275000.0,8097000.0,3996000.0,97689000.0,ok,101685000.0
3640,2025,1803172000.0,9967942000.0,6206399000.0,733491000.0,825000000.0,918532000.0,1962000000.0,460000000.0,ok,2422000000.0
3641,2025,8408000000.0,9598000000.0,30000000.0,66000000.0,-3000000.0,9000000.0,,,ok,
3645,2025,1403702000.0,1598530000.0,133169000.0,23880000.0,-131540000.0,31050000.0,915711000.0,336324000.0,ok,1252035000.0
3646,2025,1210285000.0,1684051000.0,58353000.0,,105092000.0,49646000.0,72708000.0,210088000.0,ok,282796000.0
3647,2025,556873000.0,-1034337000.0,106336000.0,,,91021000.0,14883000.0,16135000.0,ok,31018000.0
3648,2025,5435923000.0,12332538000.0,4994697000.0,,494000000.0,1207427000.0,,,ok,
3649,2025,1558886000.0,6755228000.0,85981000.0,35671000.0,-36906000.0,37980000.0,,,ok,
3652,2025,2529833000.0,-86698000.0,40371000.0,394560000.0,167107000.0,27708000.0,,,ok,
3653,2025,2525433000.0,113123000.0,66268000.0,545838000.0,240158000.0,84118000.0,,,ok,
3656,2025,5214034000.0,-5959157000.0,219650000.0,54276000.0,675450000.0,63001000.0,225596000.0,106686000.0,ok,332282000.0
3657,2026,6986036000.0,6338946000.0,2315864000.0,,775178000.0,959657000.0,7600000000.0,,ok,7600000000.0
3659,2025,174695000000.0,243073000000.0,,26429000000.0,35449000000.0,,,,ok,
3660,2025,7199000000.0,5645000000.0,3589000000.0,106000000.0,4195000000.0,1886000000.0,2198000000.0,3857000000.0,ok,6055000000.0
3661,2025,12327000000.0,4955000000.0,1318000000.0,,483000000.0,257000000.0,5040000000.0,,ok,5040000000.0
3662,2025,6301000000.0,5775000000.0,346000000.0,0.0,17000000.0,196000000.0,11000000.0,23000000.0,ok,34000000.0
3663,2025,4039786000.0,4380687000.0,149993000.0,20000000.0,684572000.0,677504000.0,,,ok,
3664,2025,1064568000.0,-1667237000.0,873962000.0,,-23438000.0,43401000.0,760948000.0,453313000.0,ok,1214261000.0
3665,2026,7490447000.0,10880763000.0,278327000.0,,195013000.0,80221000.0,17336000.0,51556000.0,ok,68892000.0
3667,2025,800355000.0,-9043210000.0,,,3000000.0,,300000000.0,,ok,300000000.0
3668,2025,45648000000.0,58891000000.0,1498000000.0,1503000000.0,113000000.0,235000000.0,,333000000.0,ok,333000000.0
3670,2025,1285099000.0,1778472000.0,425554000.0,,30553000.0,56555000.0,,,ok,
3671,2025,2449256000.0,3167987000.0,1046593000.0,61033000.0,1805534000.0,43487000.0,1434240000.0,1043620000.0,ok,2477860000.0
3672,2025,863507000.0,-564521000.0,1590000.0,,1271000.0,2324000.0,,,ok,
3673,2025,3526774000.0,3769280000.0,140112000.0,9000000.0,5221207000.0,149438000.0,2555402000.0,1182628000.0,ok,3738030000.0
3674,2025,3790567000.0,2239929000.0,104857000.0,85332000.0,219823000.0,267899000.0,1300000000.0,,ok,1300000000.0
3675,2025,7634108000.0,7371945000.0,208198000.0,,245000000.0,350791000.0,1582847000.0,2666348000.0,ok,4249195000.0
3676,2025,7593742000.0,9298826000.0,1475383000.0,12146000.0,665235000.0,566387000.0,5200000000.0,,ok,5200000000.0
3678,2026,14014000000.0,5916000000.0,469000000.0,87000000.0,556000000.0,749000000.0,1473000000.0,1228000000.0,ok,2701000000.0
3679,2025,688000000.0,9831000000.0,37000000.0,,,56000000.0,2657000000.0,617000000.0,ok,3274000000.0
3680,2025,1679658000.0,-1061927000.0,20312000.0,28000000.0,409000000.0,4581000.0,183077000.0,507758000.0,ok,690835000.0
3681,2025,2002098000.0,-6273513000.0,1803937000.0,10920000.0,1163468000.0,1120331000.0,4210166000.0,2425346000.0,ok,6635512000.0
3682,2025,2506709000.0,2726686000.0,36128000.0,89417000.0,18017000.0,283897000.0,,,ok,
3683,2025,2141000000.0,6402000000.0,3752000000.0,249000000.0,1175000000.0,1052000000.0,2218000000.0,1345000000.0,ok,3563000000.0
3686,2025,587872000.0,-1319573000.0,2099000.0,1291000.0,-4907000.0,63804000.0,25000000.0,,ok,25000000.0
3687,2025,5178150000.0,8072300000.0,258300000.0,450060000.0,120631000.0,166610000.0,,,ok,
3690,2025,1461669000.0,1105859000.0,69622000.0,,192852000.0,198263000.0,325377000.0,354036000.0,ok,679413000.0
3691,2025,180624000.0,-139974000.0,154000.0,,127747000.0,1020000.0,840008000.0,133320000.0,ok,973328000.0
3692,2025,2162980000.0,2664462000.0,67240000.0,165479000.0,61068000.0,30384000.0,,,ok,
3694,2025,1734795000.0,7366524000.0,399478000.0,605254000.0,68261000.0,1109895000.0,,,ok,
3695,2025,2529573000.0,1343871000.0,25117000.0,,29000.0,143807000.0,209440000.0,437780000.0,ok,647220000.0
3696,2025,13114220000.0,7778801000.0,764767000.0,,431564000.0,255077000.0,6667747000.0,2748335000.0,ok,9416082000.0
3697,2025,23600000000.0,31964000000.0,7923000000.0,42000000.0,1483000000.0,1845000000.0,3532000000.0,8504000000.0,ok,12036000000.0
3698,2025,4243362000.0,2808684000.0,142286000.0,187867000.0,-18270000.0,128275000.0,,,ok,
3708,2025,10599000000.0,64213000000.0,64445000000.0,361000000.0,10258000000.0,6243000000.0,14515000000.0,14546000000.0,ok,29061000000.0
3710,2025,3222306000.0,4041071000.0,727513000.0,127712000.0,5462000.0,127844000.0,,,ok,
3712,2025,2847497000.0,7856126000.0,3925198000.0,73604000.0,654377000.0,109430000.0,,,ok,
3719,2025,384100000.0,325327000.0,147000000.0,,168639000.0,34544000.0,828780000.0,222428000.0,ok,1051208000.0
3723,2025,10350569000.0,10394100000.0,33689000.0,630127000.0,-742000.0,7632000.0,,,ok,
3726,2025,439054000.0,-1733177000.0,13034000.0,,-15526000.0,21996000.0,398908000.0,174325000.0,ok,573233000.0
3727,2025,421279000.0,272031000.0,574000.0,,,371000.0,199996000.0,225011000.0,ok,425007000.0
3733,2025,16051000000.0,40332000000.0,18124000000.0,611000000.0,391000000.0,879000000.0,,,ok,
3741,2025,2231686000.0,8208810000.0,175130000.0,151009000.0,55710000.0,47590000.0,36000000.0,,ok,36000000.0
3744,2025,3586717000.0,385493000.0,63585000.0,536843000.0,215000000.0,59323000.0,,,ok,
3747,2025,711547000.0,-1303828000.0,31137000.0,51946000.0,3000000.0,16274000.0,140032000.0,86536000.0,ok,226568000.0
3750,2025,255980000.0,-2618510000.0,2960265000.0,202945000.0,8086000.0,49576000.0,354333000.0,2293903000.0,ok,2648236000.0
3753,2025,453606000.0,-2352884000.0,72029000.0,5000000.0,315000000.0,196916000.0,228700000.0,318592000.0,ok,547292000.0
3758,2025,7426000000.0,375000000.0,2529000000.0,247000000.0,78000000.0,108000000.0,4859000000.0,2675000000.0,ok,7534000000.0
3760,2025,6192360000.0,5429398000.0,202975000.0,118658000.0,94817000.0,341637000.0,282514000.0,962992000.0,ok,1245506000.0
3762,2025,15701080000.0,13113476000.0,1432611000.0,83820000.0,2778836000.0,426939000.0,500000000.0,1750000000.0,ok,2250000000.0
3763,2025,3460655000.0,12437906000.0,50859000.0,456113000.0,305648000.0,115470000.0,,,ok,
3765,2025,31021000000.0,152249000000.0,1412000000.0,1497000000.0,6753000000.0,1012000000.0,,,ok,
3766,2025,2939886000.0,4010902000.0,333671000.0,,146348000.0,33956000.0,,,ok,
3768,2025,1125736000.0,3196694000.0,1005751000.0,,943027000.0,775263000.0,350100000.0,,ok,350100000.0
3769,2025,162616045000.0,44491785000.0,739221000.0,,3908719000.0,181867000.0,1400000000.0,27902500000.0,ok,29302500000.0
3771,2025,8203626000.0,10960530000.0,2822819000.0,19733000.0,1001594000.0,140816000.0,730534000.0,566664000.0,ok,1297198000.0
3772,2025,8917584000.0,15262187000.0,2020524000.0,,466347000.0,127358000.0,3483884000.0,23849462000.0,ok,27333346000.0
3773,2025,4105900000.0,2025764000.0,566840000.0,480415000.0,889700000.0,520448000.0,710480000.0,1060700000.0,ok,1771180000.0
3774,2025,16367000000.0,86530000000.0,40597000000.0,557000000.0,26274000000.0,1270000000.0,33570000000.0,,ok,33570000000.0
3776,2025,6475461000.0,1098027000.0,4055571000.0,54240000.0,784000000.0,806544000.0,1213040000.0,1151300000.0,ok,2364340000.0
3777,2025,1249573000.0,33654000.0,1350591000.0,,-383259000.0,146640000.0,182000000.0,1462888000.0,ok,1644888000.0
3778,2025,29489223000.0,9177688000.0,33469545000.0,199095000.0,22244897000.0,4768734000.0,11911076000.0,3154471000.0,ok,15065547000.0
3779,2025,1196968000.0,171874000.0,46365000.0,,-4230000.0,18651000.0,519972000.0,,ok,519972000.0
3787,2025,637706000.0,-2422588000.0,7732000.0,332427000.0,4936000.0,7134000.0,,,ok,
3788,2025,9031153000.0,7573686000.0,904538000.0,123204000.0,1652582000.0,1713229000.0,890000000.0,1462500000.0,ok,2352500000.0
3791,2025,4639924000.0,5193036000.0,1607344000.0,,636339000.0,1509397000.0,,,ok,
3793,2025,3928774000.0,890527000.0,140948000.0,204734000.0,1787087000.0,526454000.0,1838600000.0,2888700000.0,ok,4727300000.0
3796,2025,345549000.0,664686000.0,55142000.0,727000.0,681111000.0,538219000.0,,,ok,
3798,2025,7137000000.0,8713000000.0,166000000.0,125000000.0,91000000.0,83000000.0,,,ok,
3799,2025,1863790000.0,5420752000.0,389609000.0,,231675000.0,214869000.0,1620000000.0,,ok,1620000000.0
3800,2025,8801930000.0,9159340000.0,77538000.0,414881000.0,192000000.0,293321000.0,,,ok,
3802,2025,1350918000.0,786824000.0,78504000.0,,125721000.0,105507000.0,123540000.0,,ok,123540000.0
3803,2025,275439000.0,30226000.0,3062000.0,,6441000.0,14383000.0,,3600000.0,ok,3600000.0
3804,2025,2100894000.0,4006140000.0,1954679000.0,4181000.0,22199000.0,40032000.0,119988000.0,73386000.0,ok,193374000.0
3807,2025,192125000.0,-12025000.0,17394000.0,,446000.0,390000.0,8000000.0,,ok,8000000.0
3810,2025,212000000.0,-7213000000.0,0.0,113000000.0,4000000.0,32000000.0,120000000.0,,ok,120000000.0
3815,2025,1595941000.0,177030000.0,36008000.0,,234178000.0,37107000.0,609084000.0,292021000.0,ok,901105000.0
3816,2025,3750968000.0,4484822000.0,1096927000.0,5405000.0,25862000.0,35307000.0,6462000.0,37660000.0,ok,44122000.0
3817,2025,19738000000.0,22854000000.0,169000000.0,254000000.0,-36000000.0,190000000.0,70000000.0,,ok,70000000.0
3823,2025,1246966000.0,-3732193000.0,75240000.0,,60895000.0,21990000.0,64545000.0,270869000.0,ok,335414000.0
3825,2025,5103000000.0,7868000000.0,487000000.0,,-305000000.0,75000000.0,208000000.0,111000000.0,ok,319000000.0
3826,2026,2351453000.0,3824974000.0,113585000.0,70929000.0,146289000.0,115273000.0,3120000.0,9880000.0,ok,13000000.0
3834,2025,4161000000.0,14101000000.0,1834000000.0,,2860000000.0,974000000.0,,,ok,
3835,2025,5421243000.0,7741704000.0,60793000.0,44711000.0,102555000.0,61020000.0,,,ok,
3836,2025,15162045000.0,16490130000.0,549165000.0,360974000.0,227000000.0,506567000.0,,,ok,
3837,2025,2887453000.0,5769324000.0,704705000.0,159000000.0,104917000.0,146521000.0,,,ok,
3839,2025,3123321000.0,4771474000.0,194953000.0,44013000.0,423264000.0,553462000.0,381366000.0,714405000.0,ok,1095771000.0
3840,2025,154663000.0,-2308176000.0,1424918000.0,17216000.0,522897000.0,16709000.0,136786000.0,156606000.0,ok,293392000.0
3841,2025,2545775000.0,1966937000.0,22701000.0,363270000.0,-15922000.0,31786000.0,,,ok,
3842,2025,1809821000.0,319421000.0,49981000.0,62933000.0,260438000.0,271326000.0,186951000.0,288819000.0,ok,475770000.0
3843,2025,20677536000.0,3361628000.0,2776010000.0,7718000.0,949877000.0,692553000.0,5765475000.0,15158208000.0,ok,20923683000.0
3844,2025,12881000000.0,13874000000.0,859000000.0,,1017000000.0,168000000.0,200000000.0,,ok,200000000.0
3845,2025,1003616000.0,121892000.0,,,9370000.0,6679000.0,73608000.0,214116000.0,ok,287724000.0
3848,2025,3828094000.0,4106622000.0,207400000.0,280183000.0,33000000.0,70093000.0,50000000.0,44561000.0,ok,94561000.0
3850,2025,2251547000.0,3999325000.0,285555000.0,106533000.0,125410000.0,845907000.0,,,ok,
3851,2025,5195499000.0,5562240000.0,2231723000.0,,401085000.0,103698000.0,693089000.0,974410000.0,ok,1667499000.0
3853,2025,2374303000.0,1634539000.0,483431000.0,279927000.0,12416000.0,27756000.0,100000000.0,,ok,100000000.0
3854,2025,7402360000.0,10443866000.0,549650000.0,92565000.0,449646000.0,390716000.0,,,ok,
3856,2025,25924000000.0,18683000000.0,46242000000.0,48000000.0,4142000000.0,5226000000.0,33816000000.0,10381000000.0,ok,44197000000.0
3858,2025,1341054000.0,-650421000.0,92450000.0,51056000.0,-4624000.0,28757000.0,28590000.0,36824000.0,ok,65414000.0
3861,2025,65508000000.0,671980000000.0,1381399000000.0,13473000000.0,32627000000.0,89176000000.0,313227000000.0,560161000000.0,ok,873388000000.0
3863,2025,185941000000.0,11547000000.0,783982000000.0,5272000000.0,52386000000.0,66642000000.0,231334000000.0,615682000000.0,ok,847016000000.0
3864,2025,6239000000.0,21233000000.0,66684000000.0,568000000.0,3060000000.0,6382000000.0,52014000000.0,19864000000.0,ok,71878000000.0
3865,2025,25148000000.0,151825000000.0,121988000000.0,805000000.0,19356000000.0,13142000000.0,27170000000.0,60198000000.0,ok,87368000000.0
3877,2025,9005000000.0,19267000000.0,50894000000.0,137000000.0,5517000000.0,6165000000.0,37886000000.0,8494000000.0,ok,46380000000.0
3878,2025,4853000000.0,9179000000.0,16703000000.0,1550000000.0,3109000000.0,1781000000.0,8439000000.0,5198000000.0,ok,13637000000.0
3880,2025,112872000000.0,101348000000.0,408708000000.0,3751000000.0,34584000000.0,44815000000.0,111506000000.0,318131000000.0,ok,429637000000.0
3891,2025,4126719000.0,17274390000.0,16242330000.0,67215000.0,5142000000.0,1030840000.0,3751713000.0,4535230000.0,ok,8286943000.0
3892,2025,4466006000.0,9563628000.0,2779692000.0,28369000.0,625000000.0,279428000.0,,,ok,
3895,2025,799509000.0,6091510000.0,3082416000.0,95465000.0,462000000.0,207411000.0,396684000.0,904522000.0,ok,1301206000.0
3896,2025,739355000.0,1085821000.0,17046516000.0,434374000.0,5000000000.0,660654000.0,3459638000.0,9074030000.0,ok,12533668000.0
3900,2025,8282371000.0,624970000.0,19913000.0,,1899000.0,62002000.0,597062000.0,3315071000.0,ok,3912133000.0
3901,2025,3802363000.0,6738689000.0,1194796000.0,,79000000.0,99079000.0,,,ok,
3903,2025,6078513000.0,-1095211000.0,107638000.0,,1660268000.0,59122000.0,3328208000.0,283359000.0,ok,3611567000.0
3904,2025,5250215000.0,4092733000.0,2009110000.0,,608504000.0,195587000.0,1428722000.0,1800918000.0,ok,3229640000.0
3905,2025,505038000.0,-2196537000.0,406954000.0,16000000.0,1021000000.0,176506000.0,1143372000.0,226745000.0,ok,1370117000.0
3907,2025,1585000000.0,-334000000.0,104000000.0,86000000.0,46000000.0,56000000.0,131000000.0,207000000.0,ok,338000000.0
3908,2025,1307016000.0,754150000.0,154711000.0,,37883000.0,97330000.0,110000000.0,50000000.0,ok,160000000.0
3909,2024,1233814000.0,-932061000.0,113574000.0,2340000.0,304576000.0,161484000.0,1136012000.0,722335000.0,ok,1858347000.0
3910,2025,606324000.0,246695000.0,117716000.0,,431612000.0,372302000.0,663624000.0,539670000.0,ok,1203294000.0
3911,2025,5498628000.0,70311000.0,336660000.0,527000000.0,22330000.0,70339000.0,100000000.0,,ok,100000000.0
3912,2025,1540340000.0,4131328000.0,398000.0,,,503000.0,,,ok,
3913,2025,1276587000.0,127770000.0,9281000.0,20579000.0,5187000.0,5406000.0,20000000.0,79999000.0,ok,99999000.0
3914,2025,2375218000.0,3169859000.0,412266000.0,208820000.0,136198000.0,89984000.0,169996000.0,530010000.0,ok,700006000.0
3915,2026,8265447000.0,7372491000.0,432472000.0,260445000.0,212041000.0,714979000.0,200000000.0,,ok,200000000.0
3916,2025,5337753000.0,8170350000.0,188296000.0,,36211000.0,74368000.0,,8500000.0,ok,8500000.0
3917,2025,2738928000.0,-424644000.0,35712000.0,,529262000.0,316279000.0,760000000.0,747500000.0,ok,1507500000.0
3918,2025,4073031000.0,3680383000.0,830104000.0,113000000.0,17953000.0,73488000.0,165724000.0,315800000.0,ok,481524000.0
3920,2025,2414134000.0,1576723000.0,77003000.0,10181000.0,159999000.0,37303000.0,800000000.0,,ok,800000000.0
3921,2026,6431981000.0,6850435000.0,184610000.0,42636000.0,384432000.0,331013000.0,,,ok,
3922,2026,8308150000.0,8269459000.0,188105000.0,,23892000.0,218851000.0,,,ok,
3923,2025,11366000000.0,20259000000.0,2095000000.0,55000000.0,1361000000.0,797000000.0,216000000.0,,ok,216000000.0
3925,2025,5346541000.0,6071755000.0,628953000.0,,347000000.0,50085000.0,,,ok,
3926,2025,2207825000.0,3485773000.0,49380000.0,,-19555000.0,29043000.0,,,ok,
3927,2025,1522935000.0,148664000.0,24042000.0,,11388000.0,14982000.0,87996000.0,275006000.0,ok,363002000.0
3928,2025,2372984000.0,230861000.0,15621000.0,,,4133000.0,758992000.0,1098126000.0,ok,1857118000.0
3929,2025,1411601000.0,-378678000.0,25513000.0,,246265000.0,156861000.0,54239000.0,139962000.0,ok,194201000.0
3930,2025,2121864000.0,2436739000.0,73946000.0,,171595000.0,133981000.0,,,ok,
3931,2026,718136000.0,309267000.0,42799000.0,,-13498000.0,16873000.0,1279817000.0,129335000.0,ok,1409152000.0
3932,2025,31062000000.0,34734000000.0,403000000.0,5187000000.0,345000000.0,121000000.0,1000000000.0,5100000000.0,ok,6100000000.0
3933,2025,3125853000.0,3075248000.0,1619544000.0,56281000.0,123700000.0,187177000.0,392372000.0,1495751000.0,ok,1888123000.0
3934,2025,4229274000.0,7137371000.0,182944000.0,,123994000.0,114758000.0,690000000.0,1285000000.0,ok,1975000000.0
3935,2026,1335283000.0,1038200000.0,14876000.0,,-6967000.0,10924000.0,100000000.0,375000000.0,ok,475000000.0
3936,2025,653996000.0,-836697000.0,,,5539000.0,,241640000.0,,ok,241640000.0
3937,2025,4860452000.0,3838765000.0,117093000.0,,310051000.0,197033000.0,100000000.0,,ok,100000000.0
3939,2025,3327111000.0,4709726000.0,996612000.0,,448443000.0,332256000.0,274428000.0,306009000.0,ok,580437000.0
3940,2025,2700032000.0,2915576000.0,48827000.0,,-11898000.0,10096000.0,,,ok,
3941,2025,70551000000.0,300680000000.0,526116000000.0,3154000000.0,99675000000.0,55958000000.0,193979000000.0,269717000000.0,ok,463696000000.0
3943,2025,7311000000.0,17973000000.0,8914000000.0,193000000.0,1441000000.0,1000000000.0,525000000.0,,ok,525000000.0
3944,2025,1603704000.0,4304972000.0,4989609000.0,226997000.0,157000000.0,694615000.0,1728754000.0,1348737000.0,ok,3077491000.0
3945,2025,2780000000.0,1984000000.0,2123000000.0,19000000.0,316000000.0,268000000.0,1147000000.0,1726000000.0,ok,2873000000.0
3946,2025,20869000000.0,64509000000.0,95405000000.0,253000000.0,7417000000.0,7973000000.0,17335000000.0,50328000000.0,ok,67663000000.0
3947,2025,5100333000.0,17347847000.0,28442280000.0,223989000.0,2381000000.0,2209900000.0,7259685000.0,,ok,7259685000.0
3948,2025,3307864000.0,7648877000.0,3938722000.0,,416163000.0,194719000.0,,,ok,
3950,2025,23551000000.0,72954000000.0,30352000000.0,457000000.0,3522000000.0,2940000000.0,128000000.0,334000000.0,ok,462000000.0
3951,2025,9978235000.0,29324420000.0,32447420000.0,26298000.0,4654000000.0,3027625000.0,3401288000.0,15273703000.0,ok,18674991000.0
3953,2025,2526052000.0,3691254000.0,2017291000.0,,75000000.0,207398000.0,,,ok,
3954,2025,7579493000.0,17979321000.0,5842120000.0,237398000.0,1243000000.0,700154000.0,1179214000.0,31171000.0,ok,1210385000.0
3955,2026,2651000000.0,14036000000.0,13389000000.0,,3717000000.0,823000000.0,4136000000.0,704000000.0,ok,4840000000.0
3958,2025,610863000.0,6954862000.0,5034694000.0,5000000.0,167000000.0,286550000.0,450446000.0,,ok,450446000.0
3962,2025,12100000000.0,3169000000.0,67000000.0,,2019000000.0,,5326000000.0,25868000000.0,ok,31194000000.0
3963,2025,4947696000.0,3730220000.0,59778000.0,,-2258000.0,18686000.0,,,ok,
3964,2025,23104387000.0,24264293000.0,1939732000.0,,1643893000.0,709728000.0,,,ok,
3965,2025,1747335000.0,1578511000.0,303890000.0,112617000.0,110888000.0,280218000.0,977831000.0,433463000.0,ok,1411294000.0
3967,2026,1814115000.0,-982856000.0,108206000.0,1333000.0,228653000.0,194952000.0,1887358000.0,1725882000.0,ok,3613240000.0
3968,2025,2535199000.0,3633061000.0,432140000.0,28185000.0,271124000.0,205284000.0,3029685000.0,925594000.0,ok,3955279000.0
3969,2025,4991470000.0,3820936000.0,4886000.0,,454000000.0,376434000.0,,,ok,
3970,2025,3576474000.0,1107015000.0,74632000.0,122215000.0,99081000.0,70685000.0,2385440000.0,175267000.0,ok,2560707000.0
3974,2025,1240234000.0,2321319000.0,911121000.0,,204049000.0,133001000.0,61680000.0,55160000.0,ok,116840000.0
3976,2025,1009496000.0,-840644000.0,90965000.0,,280481000.0,181872000.0,22476000.0,34656000.0,ok,57132000.0
3979,2025,3405101000.0,969602000.0,301563000.0,,629483000.0,194502000.0,40004000.0,118325000.0,ok,158329000.0
3981,2025,5293996000.0,5268416000.0,130982000.0,,82407000.0,358726000.0,3020000000.0,765000000.0,ok,3785000000.0
3983,2025,10175962000.0,8721768000.0,199902000.0,63542000.0,120903000.0,7942000.0,,,ok,
3984,2025,8545796000.0,6479202000.0,257944000.0,175318000.0,259621000.0,41844000.0,,,ok,
3985,2025,1231502000.0,555124000.0,57459000.0,,49272000.0,22310000.0,329548000.0,384899000.0,ok,714447000.0
3986,2025,454049000.0,1219901000.0,34588000.0,132026000.0,,9627000.0,,,ok,
3987,2025,333366000.0,-380197000.0,176085000.0,2590000.0,224547000.0,107813000.0,708496000.0,322328000.0,ok,1030824000.0
3988,2025,4171741000.0,2982404000.0,321438000.0,,257987000.0,96860000.0,725976000.0,1205674000.0,ok,1931650000.0
3989,2025,5172595000.0,2714035000.0,321591000.0,,343107000.0,38975000.0,,,ok,
3991,2025,6237144000.0,4288834000.0,80676000.0,,20835000.0,10068000.0,,,ok,
3992,2025,2761801000.0,3758173000.0,67101000.0,3170000.0,41639000.0,74015000.0,6726000.0,23578000.0,ok,30304000.0
3993,2025,9857482000.0,7001396000.0,854736000.0,109961000.0,927790000.0,93977000.0,6588288000.0,609520000.0,ok,7197808000.0
3994,2025,40934509000.0,-7690558000.0,1596481000.0,228000000.0,9492000000.0,4118016000.0,9854173000.0,10994842000.0,ok,20849015000.0
3996,2026,1797325000.0,462175000.0,3021000.0,24686000.0,-876000.0,534000.0,38044000.0,324730000.0,ok,362774000.0
3997,2025,949063000.0,659226000.0,391558000.0,,688677000.0,132740000.0,699992000.0,380028000.0,ok,1080020000.0
3998,2025,767888000.0,1815458000.0,22882000.0,,783966000.0,290994000.0,,,ok,
4004,2025,98837000000.0,118779000000.0,142669000000.0,46458000000.0,112853000000.0,,90220000000.0,782300000000.0,ok,872520000000.0
4005,2025,85714000000.0,247831000000.0,239846000000.0,145200000000.0,20102000000.0,4625000000.0,211341000000.0,761580000000.0,ok,972921000000.0
4008,2025,16099000000.0,69685000000.0,51682000000.0,2624000000.0,20291000000.0,5737000000.0,13328000000.0,5000000000.0,ok,18328000000.0
4011,2025,625145000.0,561288000.0,42490000.0,20298000.0,27122000.0,27468000.0,1900000000.0,,ok,1900000000.0
4012,2025,3430614000.0,3836788000.0,52090000.0,,1016000.0,16428000.0,,,ok,
4013,2025,2994739000.0,3141106000.0,5594517000.0,40189000.0,42814000.0,905945000.0,249996000.0,1623606000.0,ok,1873602000.0
4014,2025,596082000.0,-110208000.0,1689000.0,,1826000.0,736000.0,100000000.0,100000000.0,ok,200000000.0
4015,2025,4373643000.0,303153000.0,58754000.0,,210455000.0,197164000.0,1006090000.0,765878000.0,ok,1771968000.0
4016,2025,813804000.0,406031000.0,59847000.0,2569000.0,17479000.0,65997000.0,108264000.0,397987000.0,ok,506251000.0
4017,2026,3015082000.0,-1371219000.0,16590000.0,,59138000.0,45577000.0,195496000.0,200730000.0,ok,396226000.0
4019,2025,1105781000.0,388511000.0,163790000.0,,45662000.0,38938000.0,40016000.0,49996000.0,ok,90012000.0
4020,2025,467438000.0,250629000.0,77368000.0,,175673000.0,70489000.0,,,ok,
4021,2025,27454000000.0,192928000000.0,72424000000.0,4472000000.0,14688000000.0,14319000000.0,29497000000.0,10977000000.0,ok,40474000000.0
4022,2025,5054000000.0,17965000000.0,17828000000.0,488000000.0,2176000000.0,1794000000.0,5673000000.0,3996000000.0,ok,9669000000.0
4023,2025,5294000000.0,120609000000.0,131109000000.0,6367000000.0,46619000000.0,1149000000.0,16862000000.0,60066000000.0,ok,76928000000.0
4025,2025,7256000000.0,31122000000.0,17771000000.0,553000000.0,1593000000.0,1362000000.0,560000000.0,398000000.0,ok,958000000.0
4026,2025,1439000000.0,10546000000.0,17165000000.0,992000000.0,2175000000.0,1978000000.0,6820000000.0,2104000000.0,ok,8924000000.0
4027,2025,14013000000.0,36294000000.0,23677000000.0,1100000000.0,8694000000.0,2864000000.0,4553000000.0,7981000000.0,ok,12534000000.0
4028,2025,24948000000.0,56226000000.0,46579000000.0,10736000000.0,10169000000.0,737000000.0,15877000000.0,50792000000.0,ok,66669000000.0
4031,2025,2051000000.0,10309000000.0,17129000000.0,294000000.0,962000000.0,1286000000.0,12310000000.0,2200000000.0,ok,14510000000.0
4040,2025,1703000000.0,8600000000.0,10959000000.0,257000000.0,1555000000.0,1136000000.0,1807000000.0,3323000000.0,ok,5130000000.0
4041,2025,21634000000.0,124566000000.0,73224000000.0,6609000000.0,10313000000.0,7832000000.0,26913000000.0,23325000000.0,ok,50238000000.0
4042,2025,138849000000.0,682577000000.0,417338000000.0,22134000000.0,81181000000.0,47508000000.0,133305000000.0,46099000000.0,ok,179404000000.0
4043,2025,74926000000.0,213953000000.0,172291000000.0,16066000000.0,24676000000.0,19688000000.0,9474000000.0,94644000000.0,ok,104118000000.0
4044,2025,22040000000.0,81411000000.0,60852000000.0,6548000000.0,7881000000.0,8888000000.0,7711000000.0,26610000000.0,ok,34321000000.0
4045,2025,28763000000.0,156396000000.0,129050000000.0,6708000000.0,28187000000.0,11652000000.0,6865000000.0,13770000000.0,ok,20635000000.0
4046,2025,43314000000.0,76151000000.0,29295000000.0,2961000000.0,6362000000.0,3920000000.0,7248000000.0,387000000.0,ok,7635000000.0
4047,2025,20098000000.0,54535000000.0,55210000000.0,1819000000.0,14138000000.0,8246000000.0,12561000000.0,24686000000.0,ok,37247000000.0
4051,2025,3490396000.0,3572396000.0,144304000.0,,874468000.0,218550000.0,,2000000000.0,ok,2000000000.0
4052,2025,594196000.0,-64196000.0,0.0,124246000.0,5316000.0,11892000.0,,,ok,
4053,2025,7895000000.0,6944000000.0,182000000.0,190000000.0,83000000.0,121000000.0,306000000.0,1777000000.0,ok,2083000000.0
4054,2025,578840000.0,2817058000.0,518307000.0,12484000.0,50382000.0,170489000.0,,,ok,
4055,2025,2599838000.0,2339965000.0,14985000.0,6696000.0,977000.0,4193000.0,,,ok,
4056,2025,2176092000.0,-420334000.0,61414000.0,107991000.0,767000.0,45585000.0,1055350000.0,844388000.0,ok,1899738000.0
4057,2025,477307000.0,465516000.0,18320000.0,7449000.0,175380000.0,201795000.0,370000000.0,,ok,370000000.0
4058,2025,4407000000.0,3330000000.0,51000000.0,6000000.0,89000000.0,97000000.0,,,ok,
