code,company_name,sector_33,qmj_profitability,piotroski,cls_future,price_established,bespoke_moat,bespoke_change,bespoke_future,bespoke_price,total_established,total_bespoke,altman_z,magic_formula,future_return_126d
1301,"KYOKUYO CO.,LTD.","Fishery, Agriculture and Forestry",-0.47524252723824484,7.0,48.426082068577855,66.9709733311209,31.180613491199786,64.17997127011384,22.034851039910063,77.48735244519392,54.560146149522204,50.014052838673415,2.89995243321638,1689.0,0.0979729190217522
1332,Nissui Corporation,"Fishery, Agriculture and Forestry",-0.2231059178927215,8.0,63.29398538504778,54.25018512015552,35.948853614583626,58.21266289042328,22.034851039910063,63.09724564362001,61.28442945474986,45.04637436762226,2.605201876448236,1988.0,0.3320262781956598
1333,Umios Corporation,"Fishery, Agriculture and Forestry",-0.2837825801185378,9.0,63.74367622259697,86.33753224863854,32.37012484092038,63.59913351438223,22.034851039910063,99.12872400224845,72.21753794266442,54.16666666666667,2.408795292601224,1758.0,0.3348460943641556
1375,"YUKIGUNI FACTORY CO.,LTD.","Fishery, Agriculture and Forestry",-0.46371185420827105,4.0,62.366498032602586,20.728998241626503,39.6145394220587,61.83432278935493,44.1540191118606,19.30860033726813,30.459527824620572,40.324620573355816,2.182461898287329,2065.0,-0.0322278473632556
1377,SAKATA SEED CORPORATION,"Fishery, Agriculture and Forestry",-0.115687829797042,7.0,93.14221472737493,49.39974762773934,66.78286825433938,53.57772316290313,22.034851039910063,49.156829679595276,65.50730747611017,51.15935919055649,5.408305416583149,1981.0,0.199581035876746
1379,HOKUTO CORPORATION,"Fishery, Agriculture and Forestry",0.3139565212104933,7.0,63.35019673974143,54.55319476441182,54.49523863251284,66.72049976098891,22.034851039910063,53.59752670039347,63.98960089938167,53.99100618324901,2.4144786786632584,1796.0,0.1296951445204819
1382,"HOB Co.,Ltd.","Fishery, Agriculture and Forestry",-0.5362769053975346,8.0,68.97133220910624,13.966281333756955,42.46610698266265,54.201533396098476,22.034851039910063,13.884204609331086,46.69055649241147,31.43620011242271,7.780758984107288,2922.0,-0.4042626332072877
1384,"Hokuryo Co.,Ltd.","Fishery, Agriculture and Forestry",0.646658504128832,7.0,17.776840921866217,76.44476258956406,72.94289440388573,39.841167412941495,22.034851039910063,72.96233839235526,63.6734120292299,54.37043282743114,4.009218933073354,998.0,0.9435638413913104
1401,"mbs,inc.",Construction,0.6363184749467196,6.0,35.947161326587974,30.12993998548195,77.74491079005686,54.55037015195552,22.034851039910063,24.17088251826869,47.69533445756043,47.10511523327712,7.938420297889474,1253.0,0.0035587016579441
1414,"SHO-BOND Holdings Co.,Ltd.",Construction,0.17118284352178925,7.0,58.375491849353565,90.28021639013338,76.89428537161032,53.73086286908363,22.034851039910063,86.62169758291175,71.3813940415964,64.22147273749297,4.502851649203061,378.0,0.1967362208533556
1417,MIRAIT ONE Corporation,Construction,-0.7558359815679476,9.0,41.34345137717819,57.59471784772683,31.972430540520254,80.82026780951414,22.034851039910063,59.24676784710512,52.655986509274875,50.07026419336705,2.632478851018586,1705.0,0.4426751945419018
1418,"INTERLIFE HOLDINGS CO.,LTD.",Construction,0.09914336134563173,6.0,17.776840921866217,58.18203217553378,47.654206791371294,77.17693070068626,22.034851039910063,53.119730185497474,46.92242833052276,54.33530073074761,3.35528930936233,897.0,0.5041258770923436
1419,"Tama Home Co.,Ltd.",Construction,-0.40097479186543944,6.0,40.97807757166947,17.22914466555959,31.157077845187057,23.418608021328755,22.034851039910063,13.71557054525014,33.19983136593592,14.924114671163577,4.1178017832336185,2302.0,0.0813792970706732
1430,First-corporation Inc.,Construction,0.0014140274553380943,7.0,17.776840921866217,72.22167554428755,39.96250069934842,78.38319593351028,22.034851039910063,64.02473299606521,55.438448566610454,54.581225407532315,3.684826842448515,577.0,0.1199575436380802
1431,"Lib Work Co.,Ltd.",Construction,0.6028747865941394,9.0,47.16132658797077,17.945142691516285,48.372289585111886,76.39511820262038,22.034851039910063,14.446318156267566,58.34738617200675,43.12816188870151,4.016018172944491,1977.0,-0.1646358995309076
1433,"BESTERRA CO.,LTD",Construction,-0.8657030056245217,7.0,55.28386734120292,24.205591207532237,25.803665860311735,77.62042953127724,22.034851039910063,26.8690275435638,37.921585160202355,37.52107925801012,2.6521696198325326,1909.0,-0.0170027999178473
1443,"Giken Holdings Co.,Ltd.",Construction,-0.8559059059910412,7.0,46.31815626756605,82.80506022247005,47.34342568232687,53.79939109083748,22.034851039910063,91.45587408656549,54.12450815064643,54.65148960089938,1.6183181748242446,1764.0,0.3144330409688232
1447,"SAAF Holdings Co.,Ltd.",Construction,-0.5151309554575884,5.0,46.48679033164699,15.405255568718703,23.613314565207382,29.285669453230756,22.034851039910063,14.755480607082632,28.126756604834178,14.748454187745924,2.1322541797864645,2590.0,0.0973782745569746
1450,TANAKEN Inc.,Construction,0.9614237491682528,5.0,17.776840921866217,70.35182262423416,82.14196824753462,61.935775021081064,22.034851039910063,59.274873524451934,55.03091624508151,62.436762225969645,5.69498450475225,316.0,0.0289855404750043
1491,"Chugai Mining Co.,Ltd.",Nonferrous Metals,-0.22697454502589157,5.0,17.776840921866217,6.745641261792701,36.99473609341499,75.90699379773211,77.43114109050028,5.255761663856099,23.299606520517145,49.66975829117482,29.79400895655174,2138.0,-0.0086956217190292
1514,"Sumiseki Holdings,Inc.",Mining,-0.5456814186377641,4.0,17.776840921866217,41.852687232904955,44.22699539385915,4.751248875643645,22.034851039910063,58.459808881394046,24.430860033726812,31.60483417650365,24.001416023882925,3182.0,-0.0764228185575057
1515,"Nittetsu Mining Co.,Ltd.",Mining,-0.37735926127710545,6.0,69.30860033726813,98.62487989164201,44.936856506013456,52.6830850473122,22.034851039910063,98.56661045531197,62.90753232152895,54.31422147273749,2.0294275611721786,1181.0,0.4931428395982031
1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,-0.022638570080179776,3.0,17.776840921866217,95.46779338060918,57.790549657328555,4.1986625493336645,22.034851039910063,99.46599213041034,44.24536256323778,46.613265879707704,1.8486257189068822,688.0,0.4329394756628091
1662,"Japan Petroleum Exploration Co.,Ltd.",Mining,0.7030656312666447,6.0,42.29904440697021,93.90956832166444,77.74859632728695,62.0224927243954,22.034851039910063,92.55199550309163,68.2195053400787,69.41399662731871,3.343737258103607,652.0,0.5567688286584354
1711,"SDS HOLDINGS Co.,Ltd.",Construction,-1.3722548353552275,0.0,17.776840921866217,8.646526194019643,6.902063600757804,15.021874250571742,22.034851039910063,8.993816750983699,5.691399662731872,7.377740303541316,0.156962217400326,3204.0,-0.0042016806722688
1716,DAI-ICHI CUTTER KOGYO K.K.,Construction,0.06910067183333067,5.0,52.2203485103991,72.2792160767047,66.36805651399717,15.768221454676251,22.034851039910063,63.99662731871838,55.44547498594716,43.114109050028105,6.11678188112418,1265.0,0.1393939393939394
1717,Meiho Facility Works Ltd.,Services,0.2686620132913616,4.0,39.43226531759416,46.24375447257585,67.31461847982663,51.10216205460324,53.62563237774031,38.67341202922991,41.90556492411467,54.496908375491856,5.667770703370187,935.0,0.144340570413161
1719,HAZAMA ANDO CORPORATION,Construction,-0.3852777837646615,7.0,68.3530073074761,65.69709583242756,43.02420372082763,69.2528900993962,22.034851039910063,57.81337830241709,60.35694210230467,51.27880831928049,3.02563979434192,577.0,0.3576931330443713
1720,"TOKYU CONSTRUCTION CO., LTD.",Construction,-0.2159424191967988,4.0,57.251264755480605,47.07767414479205,31.309987315736088,37.30052207776422,22.034851039910063,45.559302979201796,40.09274873524452,28.267284991568296,2.2541154457405623,1896.0,0.2951359581736383
1721,COMSYS Holdings Corporation,Construction,-0.6508318850456036,6.0,37.09949409780776,59.3132374524551,48.15605165676495,55.543381059632985,22.034851039910063,54.215851602023605,41.97582911748173,46.6132658797077,4.117667266192204,1223.0,0.4177120849383868
1723,"NIHON DENGI CO.,LTD.",Construction,1.0120006517986329,5.0,47.863968521641375,95.00928066187907,85.10566954743257,63.44804047414382,22.034851039910063,93.08600337268129,67.61523327712197,71.7327150084317,3.6530823813490976,98.0,0.790061512809435
1762,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Construction,-0.960037690304348,4.0,49.52220348510399,62.38001491251652,26.794130827926132,35.31754080088915,22.034851039910063,57.72906127037662,35.34288926363125,30.57195053400787,2.960806655793931,1625.0,0.4028419407000851
1766,TOKEN CORPORATION,Construction,0.2961486433746949,8.0,17.776840921866217,63.28613894880908,54.4151213856548,71.47887227575485,22.034851039910063,47.21753794266442,60.1531759415402,53.44997189432265,4.355244985969404,553.0,0.0614406620535785
1776,"SUMIKEN MITSUI ROAD CO., LTD.",Construction,-1.4895734745707827,4.0,48.81956155143339,27.501994838502764,16.327214640804385,26.29726040543875,22.034851039910063,31.92804946599213,21.88026981450253,16.06239460370995,3.0283843908102335,2964.0,0.0802103879026956
1780,YAMAURA CORPORATION,Construction,-0.2651162579160993,6.0,44.46318156267566,75.57071032543844,60.92565873608659,33.20316084742284,22.034851039910063,66.24508150646432,54.06829679595278,46.177627880831935,4.9475526547962545,528.0,0.2271427160978458
1786,Oriental Shiraishi Corporation,Construction,-0.13850809308108245,4.0,71.41652613827993,62.85449920227899,54.038353959001824,19.887264761205653,22.034851039910063,54.69364811691962,50.81506464305791,36.2141652613828,3.5504575192354215,1252.0,0.14331396498565
1799,DAIICHI KENSETSU CORPORATION,Construction,-0.3453734622724924,7.0,46.57110736368747,71.89463350925644,64.65834914652734,75.58943350774837,22.034851039910063,65.87970770095559,57.38476672287802,64.9592467678471,5.34310203882273,1072.0,0.2866666451707171
1801,TAISEI CORPORATION,Construction,-0.7453966041197463,5.0,64.05283867341203,46.39695292438393,27.277316478920056,82.11991999876359,22.034851039910063,46.68353007307476,38.48369870713884,44.54749859471613,2.1439747334125956,1284.0,0.7669138553963737
1802,OBAYASHI CORPORATION,Construction,-0.6723922153557321,8.0,59.33108487914558,53.57932554092174,30.292287894994956,82.51736465502479,22.034851039910063,53.709949409780776,54.32827431141091,48.04665542439572,2.0674050583022607,1533.0,0.5034944599115179
1803,SHIMIZU CORPORATION,Construction,-0.6200313471058218,7.0,63.99662731871838,40.3838493758653,26.793441595221225,63.58730513708695,22.034851039910063,43.98538504777965,47.351039910061836,37.98482293423272,1.7618891703976516,2351.0,0.7412743347442328
1808,HASEKO Corporation,Construction,-1.0375139747813662,5.0,53.6256323777403,49.18847268475463,25.674477491203596,40.441844579364506,22.034851039910063,42.83305227655986,34.78780213603147,26.71444631815627,2.518128322100669,1524.0,0.467713461512949
1810,"MATSUI CONSTRUCTION CO.,LTD.",Construction,-0.42476446579843347,8.0,17.776840921866217,69.74589980829828,36.42451154319607,67.97479963899404,22.034851039910063,66.97582911748174,53.04243957279371,50.74480044969084,2.9828895764002192,1485.0,0.3522853301108029
1811,THE ZENITAKA CORPORATION,Construction,-1.3899394181511984,6.0,49.94378864530635,69.95753920323942,16.325884972042967,43.712763337779684,22.034851039910063,86.17200674536257,44.582630691399665,38.055087127599776,1.4130009983019614,2421.0,0.9350962874868828
1812,KAJIMA CORPORATION,Construction,-0.8910322462810202,4.0,62.366498032602586,42.53204711806399,24.105945445615,42.70246629440833,22.034851039910063,44.54749859471613,31.80860033726813,27.564643057897698,2.0143101053078354,1693.0,0.6053787028864932
1813,Fudo Tetra Corporation,Construction,-0.8113621726434981,4.0,72.68128161888701,49.77748064224153,33.08585334033207,37.82727004378468,22.034851039910063,49.46599213041034,37.928611579539066,30.740584598088812,2.5806109217403157,1828.0,0.2117381090490226
1814,"DAISUE CONSTRUCTION CO.,LTD.",Construction,-0.9787967071761363,6.0,49.353569421023046,67.10603493850839,25.022627543565505,79.18610205193629,22.034851039910063,59.61214165261383,44.79342327150084,47.667228780213605,3.1282411811952384,863.0,0.8180609741784324
1815,TEKKEN CORPORATION,Construction,-1.4059825973587163,4.0,67.62225969645868,54.92623278018102,9.959871452748931,44.105038148167615,22.034851039910063,70.43282743114109,35.778527262507026,34.232715008431704,1.3385499474960156,2629.0,0.5947368795246466
1820,"Nishimatsu Construction Co.,Ltd.",Construction,-0.9354473988846749,6.0,61.01742551995503,49.00192687893207,21.568635680500343,43.73710107620132,22.034851039910063,56.99831365935919,41.50505902192243,31.89994378864531,1.3823897447191182,2190.0,0.2123965207949372
1822,DAIHO CORPORATION,Construction,-0.5559229150424198,7.0,61.157953906689144,97.24564362001125,30.82834105876134,63.04060294922041,22.034851039910063,97.24564362001125,63.01995503091624,53.091624508150645,1.803234725390721,,0.0259403132210036
1826,"Sata Construction Co.,Ltd.",Construction,-1.0166940669264846,6.0,17.776840921866217,54.93961031081749,25.78709129910601,82.60134783759206,22.034851039910063,37.043282743114105,32.60258572231591,40.68296795952783,3.186132835259669,1482.0,0.069060756159148
