effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial,latest_date,close,adj_close,volume,avg_trading_value_60d,history_days,daily_return_mean,annual_volatility,max_drawdown,return_12m_ex_1m,cumulative_return,price_history_days,company_name_ja,revenue,operating_income,ordinary_income,net_income,total_assets,equity,operating_cf,investing_cf,financing_cf,rd_expense,capex,employees,revenue_growth,operating_income_growth,operating_margin,roe,equity_ratio,ocf_margin,rd_ratio,capex_ratio,market_cap,enterprise_value,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,shares_outstanding,ebitda,dividend_yield_clean,pe_for_score,pbr_for_score,is_financial_like,ordinary_margin,net_margin,profitability_score,cash_generation_score,stability_score,competitive_position_score,score_treatment,moat_score,moat_component_profitability,moat_component_cashflow,moat_component_stability,moat_component_competitive_position,transformation_score,transformation_component_valuation_gap,transformation_component_capital_efficiency,transformation_component_shareholder_return,transformation_component_reform_signal,ai_infrastructure_exposure,automation_exposure,data_software_exposure,trust_security_exposure,intangible_investment_score,future_moat_component_ai_infrastructure,future_moat_component_intangible_asset,future_moat_component_automation,future_moat_component_data,future_moat_component_trust,future_moat_score,future_moat_category_flags,future_moat_keyword_evidence,valuation_score,bb_score,momentum_score,risk_score,adjusted_bb_score,price_available,liquid_20m_60d,operating_loss_years_3y,operating_income_years_available,ordinary_loss_years_3y,ordinary_income_years_available,net_loss_years_3y,net_income_years_available,negative_ocf_years_3y,operating_cf_years_available,investment_exclusion_reasons,investment_eligible,score_calculation_target,moat_rank,moat_percentile,transformation_rank,transformation_percentile,future_moat_rank,future_moat_percentile,valuation_rank,valuation_percentile,momentum_rank,momentum_percentile,risk_rank,risk_percentile,adjusted_bb_rank,adjusted_bb_percentile,category,score_rank,sh_xbrl,sh_fy,shares_used,shares_source,mc,per,pbr,earnings_to_price,book_to_market,valuation_implausible,moat_p,change_p,future_p
20260430,6306,6306.T,"NIKKO CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False,2026-06-01,844.0,844.0,95400.0,68182170.0,1222.0,0.0003901902095121,0.1620401218389522,-0.2079199764675907,0.2308162539297484,0.5108754855161606,1222.0,日工株式会社,49346000000.0,4950000000.0,3071000000.0,2009000000.0,63725000000.0,34560000000.0,2994000000.0,,-1749000000.0,,,1133.0,0.1117546478221771,0.3711253801908745,0.1003120820329915,0.058130787037037,0.5423303256178894,0.0606736108296518,,,,,,,,,,,,,,,False,0.0622340209946094,0.0407125197584404,-0.0275069018773451,0.0445401789467745,1.2471815513687432,0.0319174678287234,general_operating_margin_ocf_leverage_quality,0.2573274329191161,-0.0275069018773451,0.0445401789467745,1.2471815513687432,0.0319174678287234,0.0829818996150385,0.0,0.2142921005012722,0.0,0.4149094980751928,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.6228956389961116,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.8020199648197579,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3385496942254218,-0.107828670503398,-1.2341885598368043,0.4511856831587625,True,True,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,,True,True,489.0,0.7514009169638308,411.0,0.7911360163015793,169.0,0.8818135506877228,62.0,0.5106979113601631,972.0,0.5053489556800815,1921.0,0.0219052470708099,96.0,0.9516046867040244,Future Moat,134,38487800.0,2025,38487800.0,xbrl,32483703200.0,16.16909069188651,0.9399219675925926,0.06184639687263243,1.0639181064799286,False,41.048341458683424,78.98777697159122,88.18135506877228
20260430,6850,6850.T,Chino Corporation,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,1645.0,1645.0,92700.0,105882811.66666669,1222.0,0.00094528485485,0.2878906469517381,-0.4046151516562534,0.4467173402275233,1.5935608448495815,1222.0,株式会社チノー,29329000000.0,5021000000.0,3034000000.0,2236000000.0,37765000000.0,25033000000.0,2543000000.0,,-1103000000.0,,,1093.0,0.1102582921968753,0.1528269853850008,0.1711957448259402,0.089322094834818,0.6628624387660532,0.0867059906577108,,,,,,,,,,,,,,,False,0.1034471001397933,0.0762385352381601,0.317668756829971,0.1372867574856174,0.4574978795555562,0.2233031202186739,general_operating_margin_ocf_leverage_quality,0.2816659542167402,0.317668756829971,0.1372867574856174,0.4574978795555562,0.2233031202186739,0.0325448723204888,0.0,0.1309887264578419,0.0,0.1627243616024444,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.384339806900119,0.2759823423316641,-0.366458274988882,0.4485838686321737,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,421.0,0.7860417727967397,623.0,0.6831380539989812,2.0,0.957208354559348,62.0,0.5106979113601631,581.0,0.7045338767193072,1092.0,0.4442180336220071,97.0,0.9510952623535404,Future Moat,137,8503916.0,2025,8503916.0,xbrl,13988941820.0,6.256235161001789,0.5588200303599249,0.15984053896079467,1.7894848890007036,False,62.027211969767684,67.19247083775186,95.72083545593479
20260430,6676,6676.T,BUFFALO INC.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,2366.0,2366.0,91900.0,192503180.0,1222.0,0.0009685876197825,0.3708013929486732,-0.4976677055054057,1.2729100053468594,1.3578015165771848,1222.0,株式会社バッファロー,146867000000.0,11404000000.0,9030000000.0,6006000000.0,94601000000.0,45037000000.0,14725000000.0,,-7159000000.0,,,1020.0,-0.009960374230483,0.0132361330357109,0.077648484683421,0.1333570175633368,0.4760731916153106,0.1002607801616428,,,,,,,,,,,,,,,False,0.0614841999904675,0.0408941423192412,0.0632833334639121,0.1855789365951464,-0.0627483591705342,-0.029274169190945,general_operating_margin_ocf_leverage_quality,0.0501393951888599,0.0632833334639121,0.1855789365951464,-0.0627483591705342,-0.029274169190945,-0.0858011544089929,0.0,-0.1437517081922561,0.0,-0.4290057720449647,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.2852953325093845,1.744719017231942,0.1174237662522349,0.4480248576073552,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1229.0,0.3744268976057056,1493.0,0.2399388690779419,2.0,0.957208354559348,62.0,0.5106979113601631,145.0,0.9266428935303108,641.0,0.67396841569027,98.0,0.9505858380030564,Future Moat,138,15205500.0,2025,15205500.0,xbrl,35976213000.0,5.990045454545455,0.7988145968870041,0.1669436413443516,1.2518549409299973,False,52.59102659612657,24.037087682089634,95.72083545593479
20260430,6969,6969.T,"MATSUO ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,2029.0,2029.0,111700.0,78829205.0,1222.0,0.001203155054314,0.5186856982810237,-0.7134283570892723,2.0764560936351173,1.28490990990991,1222.0,松尾電機株式会社,4545178000.0,894164000.0,460065000.0,449974000.0,6592620000.0,2759278000.0,-85073000.0,,-247376000.0,,,227.0,-0.0112813135442828,-0.0204802072189074,0.1967280489344971,0.1630767178950435,0.4185404285397914,-0.0187171987543722,,,,,,,,,,,,,,,False,0.1012204582526801,0.0990003031784453,0.29507263407524,-0.238308565769625,-0.9906890342987024,0.292240255889954,general_operating_margin_ocf_leverage_quality,-0.0959914751978219,0.29507263407524,-0.238308565769625,-0.9906890342987024,0.292240255889954,-0.0943779247708809,0.0,-0.0915227066855055,0.0,-0.4718896238544047,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.2393118788029079,3.173196489458293,1.100138054472622,0.446617722301475,True,True,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,,True,True,1634.0,0.1681100356597045,1549.0,0.2114111054508405,2.0,0.957208354559348,62.0,0.5106979113601631,53.0,0.9735099337748344,198.0,0.8996434029546613,99.0,0.9500764136525726,Future Moat,139,3207200.0,2025,3207200.0,xbrl,6507408800.0,14.461744011876242,2.3583737484950773,0.06914795332974931,0.42402100203079296,False,49.23492194671138,21.28129709214712,95.72083545593479
20260430,6143,6143.T,"Sodick Co.,Ltd.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False,2026-06-01,2003.0,2003.0,838800.0,784301170.0,1222.0,0.0008132060418134,0.324920851605206,-0.4188171597279556,1.0775787033676645,1.0893492703864682,1222.0,株式会社ソディック,83002000000.0,7395000000.0,5231000000.0,4514000000.0,155695000000.0,90592000000.0,7147000000.0,,-2484000000.0,,,3272.0,0.0997330554453241,0.4112595419847329,0.0890942386930435,0.0498277993641822,0.5818555509168567,0.0861063588829184,,,,,,,,,,,,,,,False,0.0630225777692103,0.0543842317052601,-0.0267409912945357,0.1351504258915606,0.2251416938937336,0.0016293283416965,general_operating_margin_ocf_leverage_quality,0.0697824639668887,-0.0267409912945357,0.1351504258915606,0.2251416938937336,0.0016293283416965,0.0833778675655939,0.0,0.1930332728164359,0.0,0.4168893378279695,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.6228956389961116,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.8020199648197579,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.2823851955273924,1.3974752578947345,-0.2160825307147472,0.4437409743883406,True,True,1.0,3.0,0.0,3.0,1.0,3.0,1.0,3.0,,True,True,1147.0,0.4161996943453897,410.0,0.7916454406520632,169.0,0.8818135506877228,62.0,0.5106979113601631,188.0,0.9047376464595008,907.0,0.5384615384615384,100.0,0.9495669893020886,Future Moat,142,50647739.0,2025,50647739.0,xbrl,101447421217.0,22.473952418475854,1.1198275920279936,0.04449595609083426,0.8929946065974429,False,43.21181699643383,78.3125523246079,88.18135506877228
20260430,6384,6384.T,"SHOWA SHINKU CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False,2026-06-01,1737.0,1737.0,43300.0,38555286.666666664,1222.0,0.0003320937892985,0.1865461066157367,-0.1817649821863555,0.312847147378565,0.3789437542863338,1222.0,株式会社昭和真空,8509212000.0,1749048000.0,837536000.0,561931000.0,15451399000.0,11590245000.0,178764000.0,,-444384000.0,,,236.0,-0.0846241554306622,-0.0862626185229771,0.205547587720226,0.0484830993650263,0.7501097473439137,0.0210082907794517,,,,,,,,,,,,,,,False,0.0984269753768034,0.0660379598016831,0.3645487411318047,-0.0967770093242343,1.0934120218210022,0.316052981104446,general_operating_margin_ocf_leverage_quality,0.3852908076501627,0.3645487411318047,-0.0967770093242343,1.0934120218210022,0.316052981104446,-0.1621967596434149,0.0,-0.6292055264180445,0.0,-0.8109837982170747,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.6228956389961116,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.8020199648197579,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3156440418301224,0.0379990362406593,-1.2201056815376967,0.441454513607958,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,218.0,0.8894549159449822,1781.0,0.0932246561385634,169.0,0.8818135506877228,62.0,0.5106979113601631,796.0,0.5950076413652573,1920.0,0.0224146714212939,101.0,0.9490575649516046,Discovery,143,6228400.0,2025,6228400.0,xbrl,10818730800.0,19.252774450955723,0.9334341767581272,0.05194056589336708,1.0713128197995276,False,49.81152748994444,11.461935591895966,88.18135506877228
20260430,6678,6678.T,"Techno Medica Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,1973.0,1973.0,19600.0,27208198.333333332,1222.0,0.0004393718962379,0.2480245973581977,-0.3542790346383264,0.2586417907536298,0.4738618839913506,1222.0,株式会社テクノメディカ,9905864000.0,1300389000.0,1303692000.0,1004583000.0,17938618000.0,16265084000.0,977535000.0,,-470164000.0,,,244.0,0.0283295980831903,-0.1120946536866586,0.1312746672072219,0.0617631608911457,0.9067077519572578,0.0986824571788992,,,,,,,,,,,,,,,False,0.1316081060672749,0.1014129610501416,0.4394622402637076,0.1799557835278686,0.7076483528690375,0.1155163442095722,general_operating_margin_ocf_leverage_quality,0.3634336693899868,0.4394622402637076,0.1799557835278686,0.7076483528690375,0.1155163442095722,-0.0864969878807631,0.0,-0.3407598324396068,0.0,-0.4324849394038156,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3791096564017799,-0.0583627430539942,-0.6125647444194977,0.4345298565383303,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,252.0,0.8721344880285278,1501.0,0.2358634742740703,2.0,0.957208354559348,62.0,0.5106979113601631,900.0,0.5420275089149261,1428.0,0.2730514518593989,102.0,0.9485481406011208,Discovery,147,6928300.0,2025,6928300.0,xbrl,13669535900.0,13.607174220547233,0.8404220906575091,0.07349064425808341,1.189878289869373,False,64.26962960622049,24.874979070156833,95.72083545593479
20260430,4732,4732.T,"USS Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False,2026-06-01,1766.0,1766.0,1035900.0,2247686507.5,1222.0,0.0007381464165803,0.227578312125025,-0.2268248498738669,0.1444156694245435,1.1739746609314414,1222.0,株式会社ユー・エス・エス,104323000000.0,54206000000.0,54883000000.0,37988000000.0,277634000000.0,214166000000.0,38157000000.0,,-29951000000.0,,,1175.0,0.0822418091895524,0.1127451804159391,0.5195977876403094,0.1773764276309031,0.7713968750225116,0.3657582699884014,,,,,,,,,,,,,,,False,0.5260872482578147,0.3641383012375027,1.3037919415904409,1.1314772353569895,0.8359441830485432,1.1639874701906756,general_operating_margin_ocf_leverage_quality,1.1391828190437454,1.3037919415904409,1.1314772353569895,0.8359441830485432,1.1639874701906756,0.0032576002472839,0.0,0.2728149441051547,0.0,0.0162880012364199,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,-0.5452650101398884,0.0,-0.4374900164137864,1.0888021552773346,1.5320127409750823,0.0654440910643846,クラウド・SaaS・業務データ;セキュリティ・監査・信頼,"data_software: software, cloud, saas, system, data, digital; trust_security: security, cyber, inspection, quality, testing, audit",0.0,0.3622024730942599,-0.2614244509467958,-0.9830168084526728,0.4343617088448476,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,6.0,0.9974528782475802,836.0,0.5746306673458992,794.0,0.543555781966378,62.0,0.5106979113601631,1159.0,0.4100866021395822,1806.0,0.0804890473764645,103.0,0.9480387162506368,Core Moat,148,473612400.0,2025,473612400.0,xbrl,836399498400.0,22.017465999789408,3.905379464527516,0.04541848730501343,0.2560570641298701,False,91.2895933658717,57.98013060222135,54.3555781966378
20260430,6823,6823.T,"RION CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,3640.0,3640.0,70100.0,241048556.66666663,1222.0,0.0006057289572218,0.3246945928136265,-0.4123838748154882,0.4123661050248293,0.6240908671032015,1222.0,リオン株式会社,27877879000.0,4033989000.0,4407171000.0,3314616000.0,39132557000.0,31435771000.0,3437160000.0,,-748844000.0,,,1009.0,0.0807395833094446,0.1909153024572636,0.1447021489690804,0.1054409004315497,0.8033150248781341,0.1232934542832329,,,,,,,,,,,,,,,False,0.1580884614643746,0.1188977109772232,0.4685204181543969,0.267638346202989,0.2265614168003674,0.1517705000431093,general_operating_margin_ocf_leverage_quality,0.3065581162734815,0.4685204181543969,0.267638346202989,0.2265614168003674,0.1517705000431093,0.0198472611998509,0.0,0.1324960132145272,0.0,0.0992363059992545,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3886330527369819,0.2149155704994127,-0.2322516317669523,0.4333497729636184,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,369.0,0.8125318390219053,712.0,0.6377992868059094,2.0,0.957208354559348,62.0,0.5106979113601631,627.0,0.6811003565970454,922.0,0.5308201732042792,104.0,0.9475292919001528,Future Moat,149,12319400.0,2025,12319400.0,xbrl,44842616000.0,13.528751445114608,1.4264837340875145,0.07391665107138264,0.7010244674396338,False,73.99481877530813,64.53092035497014,95.72083545593479
20260430,6675,6675.T,"SAXA,Inc.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,1907.0,1907.0,46900.0,112361550.2709961,1222.0,0.0015464579896385,0.3518036216214817,-0.3727761359519396,0.5649406010385708,3.922874857417328,1222.0,サクサ株式会社,43971000000.0,3243000000.0,3404000000.0,6932000000.0,45203000000.0,30764000000.0,3267000000.0,,477000000.0,,,1207.0,0.085456325276886,0.1585772846484223,0.0737531554888449,0.225328305811988,0.680574298166051,0.0742989697755338,,,,,,,,,,,,,,,False,0.0774146596620499,0.1576493598053262,0.5316301347432928,0.0930837785692756,0.0564583728194914,-0.0397915449839427,general_operating_margin_ocf_leverage_quality,0.2126748573695811,0.5316301347432928,0.0930837785692756,0.0564583728194914,-0.0397915449839427,0.0159406768596093,0.0,0.4454897559786462,0.0,0.0797033842980466,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3594914289807513,0.4861498326886569,-0.2423231552988476,0.4323387277795018,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,643.0,0.6729495669893021,745.0,0.6209882832399388,2.0,0.957208354559348,62.0,0.5106979113601631,461.0,0.7656647987773816,935.0,0.5241976566479878,105.0,0.9470198675496688,Future Moat,150,5789062.0,2025,5789062.0,xbrl,11039741234.0,1.5925766350259665,0.35885259504615785,0.6279132683518839,2.7866595192696706,True,61.86015510155581,63.14413685326785,95.72083545593479
20260430,6863,6863.T,NIRECO CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,2623.0,2623.0,18800.0,54529948.333333336,1222.0,0.001256643362538,0.3282570250366715,-0.5395220756907751,0.3807234343083026,2.5620458623258267,1222.0,株式会社ニレコ,10756978000.0,2541183000.0,2028156000.0,1567703000.0,19352917000.0,16673253000.0,1303504000.0,,-514468000.0,,,466.0,0.0839508974915341,0.2202796049934676,0.2362357717938997,0.0940250231913352,0.8615369455674304,0.1211775277405977,,,,,,,,,,,,,,,False,0.1885432879011186,0.1457382361477359,0.6663679684079802,0.2600998518907089,0.2042079577587098,0.3989109754318383,general_operating_margin_ocf_leverage_quality,0.4188775385535799,0.6663679684079802,0.2600998518907089,0.2042079577587098,0.3989109754318383,0.0288046900667859,0.0,0.1313103555915857,0.0,0.1440234503339298,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.4245682366377452,0.1586638595665361,0.0844375558421546,0.4319908670101834,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,184.0,0.9067753438614364,649.0,0.6698930208863983,2.0,0.957208354559348,62.0,0.5106979113601631,681.0,0.6535914416709119,656.0,0.6663270504330107,106.0,0.9465104431991848,Future Moat,151,7412559.0,2025,7412559.0,xbrl,19443142257.0,12.402312336584162,1.166127705073509,0.08063012548476259,0.8575390119360582,False,77.02993116843373,67.52120890774125,95.72083545593479
20260430,6859,6859.T,ESPEC CORP.,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,3945.0,3945.0,177700.0,315088283.3333333,1222.0,0.0008320504604068,0.2882557951695156,-0.3925521223404185,0.3322272760417539,1.255108885658388,1222.0,エスペック株式会社,67691000000.0,7530000000.0,7793000000.0,6003000000.0,75847000000.0,56693000000.0,4445000000.0,,-7245000000.0,,,1860.0,0.1277576705772545,0.3132748350925645,0.111240785333353,0.1058860882295874,0.7474652919693594,0.0656660412757973,,,,,,,,,,,,,,,False,0.1151260876630571,0.0886823950008125,0.3479826182033642,0.0623269063044502,0.4552066568124472,0.0614249301762244,general_operating_margin_ocf_leverage_quality,0.2407019603450244,0.3479826182033642,0.0623269063044502,0.4552066568124472,0.0614249301762244,0.0814544539064345,0.0,0.3390639432099416,0.0,0.4072722695321726,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3842780041350907,0.0724514187582411,-0.3942987131125935,0.4309530173221741,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,556.0,0.717269485481406,419.0,0.7870606214977076,2.0,0.957208354559348,62.0,0.5106979113601631,766.0,0.6102903718797759,1121.0,0.4294447274579724,107.0,0.9460010188487008,Future Moat,153,22072594.0,2025,22072594.0,xbrl,87076383330.0,14.505477816091954,1.5359283038470357,0.06893947325820796,0.6510720568761592,False,61.31773482956156,78.78852486465368,95.72083545593479
20260430,4186,4186.T,"TOKYO OHKA KOGYO CO.,LTD.",Prime Market (Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,4,TOPIX Mid400,False,2026-06-01,10680.0,10680.0,951900.0,10657716856.666666,1222.0,0.0016624968429789,0.4082630980983387,-0.4442215586636907,1.96518037819643,4.093625702122903,1222.0,東京応化工業株式会社,237029000000.0,47386000000.0,49274000000.0,39188000000.0,335292000000.0,242299000000.0,35194000000.0,,3172000000.0,,,2132.0,0.2085973121228279,0.4446236095888385,0.1999164659176725,0.1617340558566069,0.7226507044605895,0.1484797218905703,,,1280537526272.0,433728651264.0,38.34141,54.715916,3.1217701,0.73,0.843,119900516.0,18921750528.0,0.73,38.34141,3.1217701,False,0.2078817359901109,0.1653299807196587,0.6321356851484631,0.3573704476156475,-0.2978121131632881,0.3008489710772415,general_operating_margin_ocf_leverage_quality,0.3111974732886646,0.6321356851484631,0.3573704476156475,-0.2978121131632881,0.3008489710772415,0.1086829698291527,-0.7637668263843593,0.7844511581478505,2.2724767134285693,0.8475479233127767,1.0986122886681098,0.0,0.0,0.0,0.0,1.6228956389961116,0.0,-0.4374900164137864,-0.6316485798498609,-0.6525572050265103,0.2393676809359459,半導体・光通信・データセンター・電力,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter",-0.3267039280761298,0.1433346995132519,2.975379768019643,0.1065995837728029,0.430212717937936,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,350.0,0.8222109016811003,326.0,0.8344370860927153,305.0,0.7862964849719817,1887.0,0.0392256749872643,63.0,0.9684156902699949,646.0,0.6714212939378502,108.0,0.9454915944982172,Core Moat,154,119878000.0,2025,119900516.0,yfinance,1280537510880.0,32.67677633153006,5.284947568417533,0.030602773965652565,0.18921663593711469,False,81.07360785841404,88.4242618741977,78.62964849719816
20260430,6670,6670.T,"MCJ Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,2183.0,2183.0,467300.0,1258634811.6666667,1222.0,0.0008728947147104,0.3356829552397101,-0.4308116939110969,0.6681431313784254,1.220637804844885,1222.0,株式会社ＭＣＪ,207192000000.0,19813000000.0,20018000000.0,14076000000.0,134182000000.0,89522000000.0,17587000000.0,,-8123000000.0,,,2251.0,0.0412690639128587,0.1571072328281759,0.0956262790069114,0.1572350930497531,0.6671684726714463,0.0848826209506158,,,,,,,,,,,,,,,False,0.0966156994478551,0.0679369859840148,0.371066090088289,0.1307905668621941,0.1576119199264592,0.0192658153353035,general_operating_margin_ocf_leverage_quality,0.1979463202988022,0.371066090088289,0.1307905668621941,0.1576119199264592,0.0192658153353035,-0.0162901023817413,0.0,0.1528846181918186,0.0,-0.0814505119087068,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.34701517304918,0.6696147164282858,-0.1534748307942995,0.4293241277714386,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,701.0,0.6434029546612328,967.0,0.5078960774325013,2.0,0.957208354559348,62.0,0.5106979113601631,374.0,0.8099847172694855,845.0,0.5700458481915436,109.0,0.9449821701477332,Future Moat,156,98222900.0,2025,98222900.0,xbrl,214420590700.0,15.233062709576584,2.3951720325729986,0.06564668045194412,0.4175065449999248,False,63.807999247092624,50.616453647374,95.72083545593479
