code,company_name_ja,sector_33,per,pbr,altman_z,moat_p,change_p,future_p,price_p,total
4439,株式会社東名,Information & Communication,9.45273960761293,2.3469017262163137,5.741449028643535,86.13569321533923,68.58407079646017,17.551622418879056,72.97935103244838,61.312684365781706
9450,株式会社ファイバーゲート,Information & Communication,11.136157194844579,2.2590881790218393,3.969256085570565,96.69616519174042,46.63716814159292,40.707964601769916,61.06194690265486,61.27581120943953
7942,株式会社ジェイエスピー,Chemicals,16.32822309765625,0.7897643215719616,3.1227706692334913,29.557522123893804,68.58407079646017,83.71681415929203,63.1858407079646,61.26106194690264
4554,富士製薬工業株式会社,Pharmaceutical,15.985293732,1.0223390721412127,2.108701224329213,43.30383480825959,46.63716814159292,97.87610619469027,57.16814159292035,61.246312684365776
4617,中国塗料株式会社,Chemicals,11.706180776811594,2.0320730872700845,4.310065607036142,71.15044247787611,68.58407079646017,52.38938053097345,52.62536873156343,61.187315634218294
4985,アース製薬株式会社,Chemicals,18.798514053836524,1.2929326125599705,2.89649253507629,62.772861356932154,46.63716814159292,85.6637168141593,49.67551622418879,61.18731563421829
4828,ビジネスエンジニアリング株式会社,Information & Communication,24.139505542076943,6.007209205914352,13.00153761520775,91.79941002949853,87.05014749262537,50.85545722713864,14.985250737463126,61.17256637168142
9755,応用地質株式会社,Services,15.153131637035326,0.8327925019986041,3.4517218991466594,41.415929203539825,46.63716814159292,90.38348082595871,66.19469026548673,61.157817109144545
6498,株式会社キッツ,Machinery,15.562779891517895,1.520940514149762,4.059693523617987,51.38643067846608,68.58407079646017,76.54867256637168,47.9646017699115,61.12094395280235
2469,ヒビノ株式会社,Services,15.131902175379427,2.2419966661114348,2.5353059975642047,74.27728613569322,68.58407079646017,56.22418879056047,45.19174041297936,61.06932153392331
4733,株式会社オービックビジネスコンサルタント,Information & Communication,37.16348001473158,3.782713362607752,9.371894955641354,66.84365781710915,87.05014749262537,80.0,10.029498525073747,60.98082595870206
4620,藤倉化成株式会社,Chemicals,45.15913643047942,0.6391119914174683,3.0634224536305106,27.197640117994098,68.58407079646017,98.05309734513274,49.91150442477876,60.93657817109145
3423,株式会社エスイー,Metal Products,15.275313929092203,0.7402714666807344,2.3008695148377414,35.339233038348084,46.63716814159292,87.55162241887906,73.92330383480827,60.86283185840709
2815,アリアケジャパン株式会社,Foods,20.38860282827419,1.322219053235776,8.113710267032225,41.474926253687315,96.99115044247787,55.10324483775811,49.38053097345133,60.73746312684366
3788,ＧＭＯグローバルサイン・ホールディングス株式会社,Information & Communication,24.641325201843447,2.404656107669617,4.070491256948193,91.2094395280236,68.58407079646017,56.51917404129794,26.607669616519175,60.73008849557522
3443,川田テクノロジーズ株式会社,Metal Products,6.503388954916196,0.7923894611713571,2.3955547270263415,27.374631268436577,46.63716814159292,75.51622418879056,93.33333333333333,60.71533923303835
6029,アトラグループ株式会社,Services,7.4329799529214995,1.1320102866111907,1.9237118522593655,63.30383480825959,87.05014749262537,17.551622418879056,74.80825958702066,60.67846607669617
6482,ＹＵＳＨＩＮ株式会社,Machinery,13.2261888258392,0.6535696477722837,5.01171484575564,18.997050147492626,46.63716814159292,87.07964601769912,89.91150442477877,60.65634218289086
4722,フューチャー株式会社,Information & Communication,18.51201542392418,3.4549075714285715,6.373036332757535,76.16519174041298,68.58407079646017,69.38053097345133,28.37758112094395,60.626843657817105
3150,株式会社グリムス,Electric Power and Gas,12.733846811001406,3.558888618828244,7.191330190985762,85.48672566371681,87.05014749262537,17.551622418879056,52.38938053097345,60.61946902654867
6678,株式会社テクノメディカ,Electric Appliances,14.42669692001557,0.891038402998718,5.34032232012548,47.13864306784661,12.448377581120944,96.8141592920354,85.95870206489676,60.58997050147493
7715,長野計器株式会社,Precision Instruments,13.33477814037766,1.8320796245932984,3.857921160021238,65.6047197640118,46.63716814159292,78.82005899705014,51.2094395280236,60.56784660766962
7936,株式会社アシックス,Other Products,36.92752386615129,13.350673405073987,10.105760083202192,95.69321533923303,87.05014749262537,54.86725663716814,4.601769911504425,60.55309734513274
7701,株式会社　島津製作所,Precision Instruments,22.33031775907468,2.4109960684166354,6.690989102201849,67.1386430678466,68.58407079646017,82.59587020648968,23.83480825958702,60.53834808259587
4886,あすか製薬ホールディングス株式会社,Pharmaceutical,11.79042725975299,0.8691808577498374,3.213413835967562,39.9410029498525,27.079646017699115,99.43952802359883,75.51622418879056,60.494100294985245
9994,株式会社やまや,Retail Trade,5.001883280053133,0.6052372562550228,4.0353824686245305,56.16519174041298,68.58407079646017,17.551622418879056,99.46902654867257,60.442477876106196
4966,上村工業株式会社,Chemicals,24.670318816931324,3.2728724538217118,11.298482797585987,82.24188790560471,68.58407079646017,73.77581120943952,17.05014749262537,60.41297935103245
6703,沖電気工業株式会社,Electric Appliances,20.6779023526775,1.7724727029537892,2.308868082471421,56.28318584070796,68.58407079646017,89.20353982300885,27.551622418879056,60.40560471976401
5933,アルインコ株式会社,Metal Products,11.239756480141715,0.6885467390059233,2.0651757665530424,40.471976401179944,46.63716814159292,82.83185840707965,71.62241887905606,60.39085545722715
5703,日本軽金属ホールディングス株式会社,Nonferrous Metals,13.460584978509507,0.7376745142346126,2.1622983944770695,7.315634218289086,87.05014749262537,78.46607669616519,68.43657817109144,60.317109144542776
4968,荒川化学工業株式会社,Chemicals,18.615690865733736,0.8599312795744012,1.845431696845687,10.737463126843657,96.99115044247787,95.16224188790561,38.28908554572271,60.29498525073746
7740,株式会社タムロン,Precision Instruments,19.093616340872376,2.6138680935503023,9.461168421827077,85.95870206489676,27.079646017699115,95.30973451327434,32.684365781710916,60.25811209439528
3946,株式会社トーモク,Pulp and Paper,11.84901942138078,0.834511269184222,2.2687046669019413,34.749262536873154,87.05014749262537,46.3716814159292,72.68436578171091,60.21386430678466
6954,ファナック株式会社,Electric Appliances,40.21875206224107,3.4984898288765383,20.929081323705887,68.25958702064896,87.05014749262537,79.73451327433628,5.722713864306785,60.19174041297936
4971,メック株式会社,Chemicals,28.940476976833953,4.775860404026402,17.3271745577106,80.64896755162242,68.58407079646017,82.65486725663716,8.849557522123893,60.1843657817109
8273,株式会社イズミ,Retail Trade,12.291938190749079,0.6826171254696547,2.1268947455056324,55.634218289085545,87.05014749262537,17.551622418879056,80.41297935103245,60.1622418879056
3104,富士紡ホールディングス株式会社,Textiles and Apparels,28.506018605092695,2.6890317171302147,5.94367410513043,73.51032448377582,68.58407079646017,82.89085545722715,15.634218289085547,60.15486725663716
6250,株式会社やまびこ,Machinery,12.014393724729992,1.4465544363772767,4.843952266419252,55.2212389380531,27.079646017699115,91.50442477876106,66.60766961651917,60.10324483775811
3626,ＴＩＳ株式会社,Information & Communication,15.19118526886992,2.2191356345348026,4.930275319050407,72.9203539823009,68.58407079646017,54.336283185840706,44.424778761061944,60.06637168141593
6508,株式会社明電舎,Electric Appliances,30.42850720462011,4.038390888110708,3.5512290591004794,67.55162241887905,96.99115044247787,67.37463126843657,8.31858407079646,60.05899705014749
4996,クミアイ化学工業株式会社,Chemicals,21.009018013238986,0.6091081678280953,2.4062433335251394,31.563421828908556,46.63716814159292,96.40117994100295,65.54572271386431,60.03687315634219
4498,サイバートラスト株式会社,Information & Communication,21.954625222237347,3.2363616081954603,6.693231701921234,94.57227138643067,68.58407079646017,49.73451327433629,27.256637168141594,60.03687315634218
6871,株式会社日本マイクロニクス,Electric Appliances,49.23053742518445,8.990915838430327,12.9853936049447,84.0117994100295,68.58407079646017,85.36873156342183,2.1828908554572273,60.03687315634218
7963,興研株式会社,Other Products,10.007550921052037,0.6421360317875864,2.4437543727414415,24.660766961651916,27.079646017699115,98.52507374631269,89.85250737463126,60.02949852507375
6858,株式会社小野測器,Electric Appliances,20.078880396860985,0.5393712375474312,2.6229289723722653,23.83480825958702,46.63716814159292,99.11504424778761,70.4424778761062,60.00737463126843
7989,立川ブラインド工業株式会社,Metal Products,16.590939707350802,0.9538074203209778,5.1288661837945675,48.849557522123895,46.63716814159292,76.22418879056048,68.31858407079646,60.00737463126843
6524,湖北工業株式会社,Electric Appliances,44.24883923128342,5.647904397423318,18.921491509220488,76.63716814159291,87.05014749262537,71.62241887905606,4.660766961651917,59.99262536873157
7965,象印マホービン株式会社,Electric Appliances,15.046035012299114,1.024129318387302,4.440363585875127,55.693215339233035,46.63716814159292,67.2566371681416,70.3834808259587,59.99262536873157
1384,株式会社　ホクリヨウ,"Fishery, Agriculture and Forestry",8.505379061898212,1.310692555217975,4.62680748313262,73.27433628318583,68.58407079646017,17.551622418879056,80.53097345132744,59.98525073746312
9948,株式会社アークス,Retail Trade,15.433962953796705,0.9792684328700635,4.317210678096844,59.882005899705014,87.05014749262537,17.551622418879056,75.45722713864306,59.98525073746312
4635,東京インキ株式会社,Chemicals,21.82834878920742,0.8678361993898964,2.66571774249317,9.085545722713864,96.99115044247787,90.79646017699115,43.00884955752212,59.97050147492625
7236,株式会社ティラド,Transportation Equipment,20.805447472424312,1.818726646971935,3.7008226471239807,35.1622418879056,96.99115044247787,73.09734513274336,34.51327433628318,59.9410029498525
4832,ＪＦＥシステムズ株式会社,Information & Communication,10.805681421196951,1.7836693033741062,4.988249331933686,81.88790560471976,27.079646017699115,55.51622418879057,75.22123893805309,59.926253687315636
4463,日華化学株式会社,Chemicals,12.178765602892103,0.8563938788913803,2.168180352996262,53.6283185840708,12.448377581120944,97.1976401179941,76.34218289085545,59.90412979351032
7979,株式会社松風,Precision Instruments,19.153376215224913,1.9428558099260576,9.199282876052843,69.08554572271386,46.63716814159292,90.56047197640117,33.33333333333333,59.90412979351032
6651,日東工業株式会社,Electric Appliances,14.425950599322146,1.4978561322495645,3.9618723583803153,65.48672566371681,46.63716814159292,77.46312684365782,50.02949852507375,59.90412979351032
4641,株式会社アルプス技研,Services,12.25549998586578,2.3971610534683094,7.067205187051886,70.14749262536874,68.58407079646017,39.233038348082594,61.474926253687315,59.859882005899706
1847,株式会社イチケン,Construction,10.601047034277197,1.4607656267785372,3.904651203266396,55.16224188790561,87.05014749262537,17.551622418879056,79.58702064896755,59.83775811209439
4481,ベース株式会社,Information & Communication,13.662465679723455,3.951239869511754,11.987331521339181,86.96165191740413,87.05014749262537,17.551622418879056,47.551622418879056,59.778761061946895
6073,株式会社アサンテ,Services,21.381441172964596,1.5093239928143118,4.926679114125817,74.39528023598821,68.58407079646017,41.23893805309734,54.86725663716814,59.77138643067847
3201,日本毛織株式会社,Textiles and Apparels,14.09382667207721,0.9724219958532598,3.35413600123071,35.10324483775811,68.58407079646017,63.48082595870207,71.91740412979351,59.77138643067846
9127,玉井商船株式会社,Marine Transportation,2.261598609158724,0.5096111342599706,2.744691511930142,74.92625368731564,46.63716814159292,17.551622418879056,99.82300884955752,59.73451327433628
2301,株式会社学情,Services,11.807831955898115,1.5007704942401743,8.629397177493978,82.71386430678466,68.58407079646017,17.551622418879056,70.08849557522124,59.73451327433628
7949,小松ウオール工業株式会社,Other Products,18.397884256603774,1.2901400709182322,6.12543199986289,55.10324483775811,68.58407079646017,60.58997050147492,54.631268436578175,59.727138643067846
3088,株式会社マツキヨココカラ＆カンパニー,Retail Trade,17.714035285766226,1.868554074063421,5.931306896239357,81.59292035398231,96.99115044247787,17.551622418879056,42.71386430678466,59.71238938053098
4045,東亞合成株式会社,Chemicals,15.399117050233645,0.9156293433714296,3.364463795093757,38.28908554572271,46.63716814159292,92.03539823008849,61.71091445427729,59.66814159292036
4495,株式会社アイキューブドシステムズ,Information & Communication,16.07053446422172,3.2445379704625243,6.254838831704097,99.05604719764011,46.63716814159292,48.73156342182891,44.12979351032448,59.6386430678466
6146,株式会社ディスコ,Machinery,57.61924444690711,14.50997407109354,29.431020414065102,91.85840707964601,68.58407079646017,76.8141592920354,1.12094395280236,59.594395280235986
4116,大日精化工業株式会社,Chemicals,8.746678707217084,0.7030346518310766,2.5950154329882347,11.858407079646017,68.58407079646017,73.09734513274336,84.66076696165192,59.550147492625364
5282,ジオスター株式会社,Glass and Ceramics Products,15.033877567875212,0.5290661012257183,2.5098317635572895,4.601769911504425,68.58407079646017,74.10029498525074,90.85545722713864,59.53539823008849
2229,カルビー株式会社,Foods,16.995726069472216,1.6994382640014507,4.61320133692624,78.99705014749262,46.63716814159292,69.91150442477876,42.53687315634218,59.520648967551615
6941,山一電機株式会社,Electric Appliances,31.835809967275146,4.205273968085039,9.919396353999563,89.5575221238938,68.58407079646017,68.84955752212389,11.091445427728614,59.520648967551615
7819,粧美堂株式会社,Other Products,11.990175620173181,1.5742871378778442,3.4932646403902456,59.764011799410035,68.58407079646017,45.42772861356932,64.0117994100295,59.44690265486726
5632,三菱製鋼株式会社,Iron and Steel,13.38893230907781,0.7455753363021805,2.226180496338783,11.563421828908554,68.58407079646017,81.82890855457227,75.81120943952803,59.44690265486725
4371,株式会社コアコンセプト・テクノロジー,Information & Communication,14.659111304359406,4.352543520690359,8.487680614531724,92.8613569321534,87.05014749262537,17.551622418879056,40.0589970501475,59.38053097345133
9678,株式会社カナモト,Services,15.739653774275979,1.1735044760356401,2.153922595100931,62.94985250737463,96.99115044247787,17.551622418879056,60.0,59.37315634218289
4718,株式会社早稲田アカデミー,Services,19.06599093596042,2.9367540550059377,5.724523109006631,89.79351032448378,96.99115044247787,17.551622418879056,33.097345132743364,59.358407079646014
4041,日本曹達株式会社,Chemicals,13.961651373041581,1.1227839168110918,2.8774117558274583,43.95280235988201,46.63716814159292,91.32743362831859,55.45722713864307,59.34365781710915
5698,株式会社エンビプロ・ホールディングス,Iron and Steel,19.274182779582123,1.3089581198354305,3.543125757568425,51.2684365781711,96.99115044247787,55.87020648967551,33.15634218289086,59.32153392330383
3445,株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,Metal Products,13.467879066985645,1.1014550449680756,3.4922462010785758,37.286135693215336,46.63716814159292,76.01769911504425,76.93215339233038,59.21828908554572
7980,株式会社　重松製作所,Other Products,7.90778144997124,0.7206637743588977,2.0836704263633306,26.784660766961654,27.079646017699115,92.21238938053096,90.67846607669617,59.18879056047197
4071,株式会社プラスアルファ・コンサルティング,Information & Communication,28.704628963033475,6.316340612024845,18.618135834115247,99.46902654867257,68.58407079646017,52.56637168141592,16.10619469026549,59.18141592920354
4074,株式会社ラキール,Information & Communication,17.620366201285865,1.3474272621802055,3.632212680019749,68.31858407079646,68.58407079646017,40.530973451327434,59.29203539823009,59.18141592920354
5965,株式会社フジマック,Metal Products,6.509662568985687,0.5874341773833852,2.578240161558435,36.51917404129794,46.63716814159292,54.454277286135685,99.05604719764011,59.166666666666664
7713,シグマ光機株式会社,Precision Instruments,16.585165477482626,0.927865477626024,5.987110517189487,22.477876106194692,68.58407079646017,83.89380530973452,61.6519174041298,59.15191740412979
7610,株式会社テイツー,Retail Trade,10.059377631588045,1.2514117082174525,4.764748438724039,88.84955752212389,46.63716814159292,17.551622418879056,83.53982300884955,59.14454277286136
2004,昭和産業株式会社,Foods,9.994984331482273,0.8439773162409193,2.7692518364722294,40.41297935103245,46.63716814159292,73.09734513274336,76.16519174041298,59.07817109144543
6504,富士電機株式会社,Electric Appliances,22.60514067210724,2.991122529719787,4.240452554381642,69.97050147492625,68.58407079646017,80.58997050147492,17.10914454277286,59.063421828908545
3245,株式会社ディア・ライフ,Real Estate,10.933473310577645,2.046092927558613,5.623606831455379,80.70796460176992,68.58407079646017,17.551622418879056,69.32153392330383,59.041297935103245
4651,株式会社サニックス,Services,8.703324376264328,1.2691278318584072,1.911510906340869,69.5575221238938,27.079646017699115,57.640117994100294,81.88790560471976,59.041297935103245
9795,株式会社ステップ,Services,13.076615298702931,1.2825864050842088,9.025998696346942,59.05604719764012,87.05014749262537,17.551622418879056,72.44837758112095,59.02654867256637
7762,シチズン時計株式会社,Precision Instruments,28.62396767972022,2.5872936369559376,4.660582947793491,68.08259587020649,87.05014749262537,69.76401179941003,11.150442477876107,59.011799410029504
3001,片倉工業株式会社,Textiles and Apparels,15.800277165434222,0.9209872767614599,2.2767032871314394,24.424778761061948,68.58407079646017,85.60471976401179,57.40412979351033,59.004424778761056
5821,平河ヒューテック株式会社,Nonferrous Metals,26.490705577492598,1.3861455486970222,6.220115550855264,33.6283185840708,96.99115044247787,78.25958702064896,27.079646017699115,58.98967551622419
7839,株式会社ＳＨＯＥＩ,Other Products,16.547937463588298,3.243479084859171,14.76447269891352,96.63716814159292,46.63716814159292,54.10029498525074,38.4070796460177,58.94542772861357
2121,株式会社ＭＩＸＩ,Information & Communication,12.232779174270332,1.1903370513364915,5.81706298788233,87.78761061946902,27.079646017699115,37.93510324483776,82.89085545722715,58.923303834808266
6644,大崎電気工業株式会社,Electric Appliances,16.451855182197498,1.120460086449963,3.0726560950829636,38.17109144542773,46.63716814159292,94.10029498525073,56.69616519174041,58.90117994100295
2216,カンロ株式会社,Foods,13.657938097085747,2.430747102371098,4.139599743205606,92.38938053097345,12.448377581120944,81.06194690265487,49.616519174041294,58.879056047197636
