code,company_name,sector_33,qmj_profitability,piotroski,cls_future,price_established,bespoke_moat,bespoke_change,bespoke_future,bespoke_price,total_established,total_bespoke,altman_z,magic_formula,future_return_252d
1414,"SHO-BOND Holdings Co.,Ltd.",Construction,-0.10032353404426551,2.0,58.33715071003206,81.43408673698991,68.82438218855502,39.738891433806685,19.28538708199725,76.0879523591388,57.930600091617045,54.95304626660559,4.538042188980835,623.0,-0.0168907667859102
1417,MIRAIT ONE Corporation,Construction,-1.00631664057743,2.0,37.95235913879982,65.51289380623162,30.907445424007125,39.738891433806685,19.28538708199725,67.26981218506643,38.118415025194686,37.929454878607416,2.8439404984977292,2041.0,0.1787670238765606
1419,"Tama Home Co.,Ltd.",Construction,0.3980684118536337,2.0,40.128263857077414,51.35150973378864,49.23235849046526,39.738891433806685,19.28538708199725,39.922125515345854,49.83394411360513,36.76706367384333,4.003833865948789,695.0,0.1682571493429674
1429,"Nippon Aqua Co.,Ltd.",Construction,0.9673704966512241,3.0,38.616582684379296,37.236207751394865,66.98523315949015,76.6376546037563,19.28538708199725,30.37104901511681,59.51672010994045,50.01717819514429,4.433321514518911,1259.0,-0.2683122763042438
1430,First-corporation Inc.,Construction,-0.5284903750868326,1.0,39.50984883188273,72.33240240456216,36.598405355285784,14.956481905634448,19.28538708199725,64.91067338524965,39.320888685295465,33.27416399450298,2.990077934450053,830.0,0.0250625927921825
1434,"JESCO Holdings,Inc.",Construction,-0.6441347206934358,1.0,17.533211177278975,63.843413331582475,27.449970768139575,14.956481905634448,19.28538708199725,78.7448465414567,29.50641319285387,33.41158955565736,1.6583011109226429,3083.0,0.3621688982801707
1435,robot home Inc.,Real Estate,0.4857954870171544,3.0,43.95327530920751,42.00914888949794,69.7413180681219,76.6376546037563,38.639486944571686,40.288593678424185,57.95350435180943,58.61200183234081,4.209031531048055,2237.0,0.0002682354422989
1447,"SAAF Holdings Co.,Ltd.",Construction,-0.26017709039148,3.0,52.03847915712322,26.539374701818065,29.294924167987904,76.6376546037563,19.28538708199725,21.209344938158498,46.70178653229501,32.80462666055887,2.2769063206875813,1937.0,-0.1681159179233655
1514,"Sumiseki Holdings,Inc.",Mining,-0.2893714508718777,2.0,17.533211177278975,73.75596534851444,60.428624190813174,39.738891433806685,19.28538708199725,70.0870361887311,43.695602382043056,50.30920751259734,5.714403020411555,868.0,2.8879237496976695
1515,"Nittetsu Mining Co.,Ltd.",Mining,-0.05966245321778597,3.0,69.78928080622995,99.17544663307376,57.133164562332794,76.6376546037563,19.28538708199725,99.17544663307376,73.80897846999542,64.42968392120935,2.112237410732634,,0.1643531343322641
1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,1.3332565157450316,3.0,17.533211177278975,99.56481905634448,86.35973289450897,76.6376546037563,19.28538708199725,99.56481905634448,72.78973889143381,73.01305542830967,3.2600239314404744,,1.0793091983551366
1605,INPEX CORPORATION,Mining,-0.7470072076563565,1.0,42.464498396701785,55.80474152382191,43.40074583244228,14.956481905634448,19.28538708199725,76.72927164452588,31.647961520842877,39.21781951442968,2.936005221322104,3529.0,-0.2429968739385496
1662,"Japan Petroleum Exploration Co.,Ltd.",Mining,0.7128445841264609,3.0,46.06046724690792,99.65643609711407,78.54767361507865,76.6376546037563,19.28538708199725,99.65643609711407,76.1108566193312,71.55863490609254,2.5605289873656885,,0.5714127610119752
1663,K&O Energy Group Inc.,Mining,0.15154122863254418,3.0,45.1213925790197,64.64946475015279,67.99854887123085,76.6376546037563,19.28538708199725,59.96335318369216,62.16216216216216,59.29912963811269,5.090973659827522,1406.0,-0.2189073912686781
1711,"SDS HOLDINGS Co.,Ltd.",Construction,-1.3482424499878596,0.0,17.533211177278975,8.95192653876997,8.698833177115732,1.8552450755840586,19.28538708199725,9.18460833715071,5.926477324782409,6.487631699496106,0.09295331152837738,3909.0,0.3003412969283277
1716,DAI-ICHI CUTTER KOGYO K.K.,Construction,0.7154319854873951,3.0,49.95419147961521,79.30965271123016,78.04052764451075,76.6376546037563,19.28538708199725,71.39257901969766,73.74026568941824,65.51191021530005,5.1254983126796105,815.0,0.1718897729807824
1717,Meiho Facility Works Ltd.,Services,0.32903710401916536,2.0,36.280348144754925,50.17970287310781,72.20512483536181,39.738891433806685,49.01511681172698,41.18185982592762,48.08176820888685,52.971827759963354,5.50940304173276,1082.0,0.2467968540002516
1719,HAZAMA ANDO CORPORATION,Construction,-0.014470560634760784,3.0,63.83417315620705,62.4482368399133,41.690687996573914,76.6376546037563,19.28538708199725,55.176362803481446,63.954420522217134,47.64086120018324,2.798526709498277,1082.0,0.1695795298088673
1720,"TOKYU CONSTRUCTION CO., LTD.",Construction,-0.4811134672126476,3.0,57.0545121392579,60.06104635069226,25.426101004316898,76.6376546037563,19.28538708199725,57.51259734310581,55.14200641319285,42.000687127805776,2.1371348013707028,2143.0,0.0934833877126828
1721,COMSYS Holdings Corporation,Construction,-0.12001141999816378,3.0,36.57810352725607,52.60177349454074,51.01051515534044,76.6376546037563,19.28538708199725,49.152542372881356,52.7084287677508,49.58772331653687,3.861650363543763,1989.0,0.1562812960715731
1723,"NIHON DENGI CO.,LTD.",Construction,0.3544097613559223,3.0,61.10856619331196,98.87769125057261,71.12755565386803,76.6376546037563,19.28538708199725,98.87769125057261,76.0879523591388,69.38845625286302,2.7707342804196204,,0.2696221868235102
1726,Br.Holdings Corporation,Construction,-1.164330892563375,1.0,44.640403114979385,40.68894488427967,19.20985555782205,14.956481905634448,19.28538708199725,43.51809436555199,24.51328447091159,20.367613376087952,2.1131002236945657,2639.0,-0.0338438963253077
1762,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Construction,-0.9211115888083539,1.0,49.79386165826844,72.26768158132481,32.792002931417876,14.956481905634448,19.28538708199725,68.23179111314704,37.44273934951901,32.587036188731105,3.056364920287713,1683.0,0.2831612067499063
1766,TOKEN CORPORATION,Construction,-0.4817132755461097,3.0,17.533211177278975,50.412276683463126,37.25960197936399,76.6376546037563,19.28538708199725,50.412276683463126,42.544663307375174,44.23957856161246,3.733475840711021,,0.5188990578785955
1780,YAMAURA CORPORATION,Construction,0.15086073862124974,3.0,38.5707741639945,51.91904440100446,60.802265742901454,76.6376546037563,19.28538708199725,35.79935868071461,56.14979386165827,49.04947320201557,4.391885105335054,827.0,-0.0170847699933797
1783,"Fantasista Co.,Ltd.",Real Estate,1.0826275065558755,3.0,17.533211177278975,67.25944893422658,86.07344231234185,76.6376546037563,19.28538708199725,58.29134218964728,64.87631699496106,63.13559322033898,6.574912932988416,565.0,-0.3461538461538461
1786,Oriental Shiraishi Corporation,Construction,-0.3116620780552206,3.0,66.76591846083372,71.4273187674765,51.034967472960474,76.6376546037563,19.28538708199725,66.19331195602382,63.99450297755382,55.199267063673844,3.4679961084740674,1310.0,0.2073216373243873
1801,TAISEI CORPORATION,Construction,-1.005479290132025,2.0,64.95648190563445,44.69113228972265,22.199920681254035,39.738891433806685,19.28538708199725,43.79294548786075,37.855016032982135,27.35913879981677,1.9737037111267,2287.0,0.2797185635268993
1802,OBAYASHI CORPORATION,Construction,-0.3153481103704658,3.0,62.71186440677966,64.19130755428792,35.4767518759892,76.6376546037563,19.28538708199725,62.505726065048094,60.3240952817224,47.308749427393494,1.7381094440591882,1876.0,0.6659505083656359
1803,SHIMIZU CORPORATION,Construction,-0.8612429009074182,3.0,62.20797068254696,56.3867753832513,22.315015642765736,76.6376546037563,19.28538708199725,62.18506642235455,51.013513513513516,42.47595052679799,1.6641823730644736,2742.0,0.0366263676250855
1808,HASEKO Corporation,Construction,-0.7078094948605632,1.0,50.755840586349066,65.9430965019151,32.889761646166676,14.956481905634448,19.28538708199725,63.74255611543747,37.60306917086578,31.327301878149335,2.493838448257832,1526.0,0.0378308872433823
1810,"MATSUI CONSTRUCTION CO.,LTD.",Construction,-0.43643474855898995,3.0,17.533211177278975,72.10261108566193,36.11497338683007,76.6376546037563,19.28538708199725,72.10261108566193,50.62986715529088,50.34356390288594,2.85856686902631,,0.2394904383183596
1811,THE ZENITAKA CORPORATION,Construction,-1.31152130898033,1.0,48.78607420980302,70.49462619189083,18.055593726789937,14.956481905634448,19.28538708199725,80.9894640403115,35.003435639028865,31.18987631699496,1.5123878670212394,2811.0,0.3782863027311922
1812,KAJIMA CORPORATION,Construction,-0.847299681593103,1.0,62.68896014658726,60.357178313211215,26.201565065900365,14.956481905634448,19.28538708199725,63.28447091158956,37.21369674759505,28.819285387081997,1.9801491934207158,1800.0,0.3319669417891115
1813,Fudo Tetra Corporation,Construction,-0.6499130725508099,2.0,69.07924874026568,63.83661008598079,39.470259282154814,39.738891433806685,19.28538708199725,58.932661475034365,48.327989005955104,38.45625286303252,2.911013106094594,1477.0,0.419272344305557
1814,"DAISUE CONSTRUCTION CO.,LTD.",Construction,-0.34220307651491755,3.0,52.7256069628951,78.79004312969744,30.74056637152354,76.6376546037563,19.28538708199725,70.6367384333486,61.93311956023821,47.88708199725149,3.0274069050496353,1294.0,0.3832096990216638
1815,TEKKEN CORPORATION,Construction,-1.198564970318544,1.0,66.12459917544663,53.7100258026588,13.87971373983784,14.956481905634448,19.28538708199725,68.89601465872653,33.88112688960147,27.479386165826845,1.3893030767401957,3403.0,0.312109301010304
1820,"Nishimatsu Construction Co.,Ltd.",Construction,-0.5496190631865198,3.0,59.367842418689875,49.13878469844236,27.943335771025364,76.6376546037563,19.28538708199725,55.88639486944572,51.168117269812186,42.48740265689418,1.5052125099161184,2859.0,0.4132740159949268
1822,DAIHO CORPORATION,Construction,-0.581262385714915,3.0,53.55016032982135,94.29683921209346,28.866591382710528,76.6376546037563,19.28538708199725,94.29683921209346,61.74988547869904,52.23316536875859,1.679699100276952,,-0.1071799561070027
1827,NAKANO CORPORATION,Construction,-0.8922135165164046,3.0,48.327989005955104,85.73064590013743,24.9094163778473,76.6376546037563,19.28538708199725,85.73064590013743,55.97228584516721,49.415941365093914,2.4699951940615983,,0.3341008502262135
1833,OKUMURA CORPORATION,Construction,-0.5771472424965419,3.0,58.97846999541915,58.2596189073786,36.15248826161007,76.6376546037563,19.28538708199725,58.01649106733852,53.61314704535043,46.15208428767751,2.0331378809605622,2202.0,0.3189857881199849
1835,"TOTETSU KOGYO CO.,LTD.",Construction,-0.9053551890024395,1.0,38.43334860284013,60.93704521293043,41.033191088365044,14.956481905634448,19.28538708199725,60.94823637196519,30.915025194686212,33.6978928080623,3.702471544091008,2001.0,0.22876489892319
1840,"TSUCHIYA HOLDINGS CO.,LTD.",Construction,-0.8382899567958902,1.0,43.95327530920751,54.407542056476444,29.378161082661933,14.956481905634448,19.28538708199725,58.90975721484196,30.588639486944572,28.53298213467705,2.0866874797665202,2937.0,0.0201705681819335
1844,"OHMORI CO.,LTD.",Construction,-1.195500100804214,1.0,17.533211177278975,64.97277369907005,25.05957720534917,14.956481905634448,19.28538708199725,71.59871736142922,25.933348602840127,30.65735226752176,1.9691427997707547,2625.0,0.2480359386461186
1847,"ICHIKEN Co.,Ltd.",Construction,-0.9036625626706488,2.0,17.533211177278975,95.59702583699898,26.26302580915627,39.738891433806685,19.28538708199725,93.67842418689875,40.87837837837837,41.97205680256528,2.9769959296434085,1260.0,0.3922734480899315
1852,ASANUMA CORPORATION,Construction,-0.6356576215091659,2.0,64.06321575813101,96.39212007058961,34.06033609554838,39.738891433806685,19.28538708199725,96.42693540998626,55.021759047182776,45.33325698579935,2.8833424016261215,1036.0,0.2780516214674591
1860,TODA CORPORATION,Construction,-1.3119532243403942,1.0,58.36005497022446,42.71168298689695,15.39694413791685,14.956481905634448,19.28538708199725,50.20613834173156,27.863032524049473,21.7533211177279,1.5619821496613235,3155.0,0.342943271333006
1861,"Kumagai Gumi Co.,Ltd.",Construction,-1.1497622330951953,1.0,74.59917544663307,95.34789746234621,22.23687157440514,14.956481905634448,19.28538708199725,94.36555199267065,47.600778744846544,34.53962437013284,2.111679846864198,1452.0,0.1887028834943178
1866,KITANO CONSTRUCTION CORP.,Construction,-0.12606018150741274,3.0,53.137883646358226,97.7782867613376,43.2454912609349,76.6376546037563,19.28538708199725,97.7782867613376,68.23179111314705,58.760879523591385,2.080074072965764,,0.2821236330719421
1870,"YAHAGI CONSTRUCTION CO.,LTD.",Construction,-0.6615362465860495,2.0,51.99267063673843,61.15697362550862,35.08526948831862,39.738891433806685,19.28538708199725,60.14658726523133,42.65345854328905,37.12780577187357,2.3869261787050724,1812.0,0.3826527520707448
1871,"PS Construction Co.,Ltd.",Construction,-1.0299562506059414,1.0,59.573980760421435,65.84008312486246,25.204024863367266,14.956481905634448,19.28538708199725,69.83508932661476,37.0018323408154,30.308062299587725,2.1663736879798448,1908.0,0.411794615211098
1873,"NIHON HOUSE HOLDINGS CO.,LTD.",Construction,-0.08640562763477073,2.0,36.71552908841045,45.45265664580986,38.732756360738215,39.738891433806685,19.28538708199725,47.45762711864407,42.06939990838296,34.68850206138341,1.9421729633401128,2970.0,0.0852318162381948
1878,"DAITO TRUST CONSTRUCTION CO.,LTD.",Real Estate,0.19688234907866695,3.0,48.51122308749427,93.0304096439354,46.59908039860183,76.6376546037563,19.28538708199725,89.89922125515346,70.31035272560696,58.77233165368759,2.8706705941208908,514.0,0.1891070347324923
1879,SHINNIHON CORPORATION,Construction,-0.10491913102777228,2.0,35.22675217590472,77.50801649106734,62.93637886014441,39.738891433806685,19.28538708199725,77.50801649106734,51.76935409986257,53.286761337608795,3.485729864939953,,0.2969779047905285
1882,TOA ROAD CORPORATION,Construction,-0.7737710493987159,2.0,67.81951442968392,99.33577645442053,35.77484791209555,39.738891433806685,19.28538708199725,99.33577645442053,54.8957856161246,46.62162162162162,2.576806375517573,,0.4347588712332111
1885,TOA CORPORATION,Construction,-1.2758614200359164,1.0,72.05680256527714,91.6691413922493,17.234417029067156,14.956481905634448,19.28538708199725,95.23591387998167,45.791342189647274,33.57191937700412,1.681613468439262,1717.0,0.3458305027098383
1887,JDC CORPORATION,Construction,-1.3177221438363615,1.0,57.99358680714613,57.75530043024589,19.612169563231898,14.956481905634448,19.28538708199725,61.31470453504352,32.5755840586349,26.17956939990838,2.330355616288235,2641.0,-0.1685549847993167
1888,"WAKACHIKU CONSTRUCTION CO.,LTD.",Construction,0.3649608623934906,3.0,49.28996793403573,76.70589583662247,53.71168215055337,76.6376546037563,19.28538708199725,68.71278057718736,69.35409986257444,56.745304626660555,2.5432054664884354,917.0,0.0713060083251242
1893,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",Construction,-0.9301225480065995,3.0,57.90196976637654,23.668937798825365,15.476896824064031,76.6376546037563,19.28538708199725,26.56894182317911,39.63009619789281,30.26797984425103,1.836869372027084,3523.0,-0.1278359642037351
1898,"SEIKITOKYU KOGYO CO.,LTD.",Construction,-0.9138705860328534,3.0,54.306000916170404,34.457999821315816,25.263093481746097,76.6376546037563,19.28538708199725,33.41731562070545,41.96060467246908,34.41365093907467,3.0142382495546913,2871.0,0.3671497189876025
1899,FUKUDA CORPORATION,Construction,-0.6649379166175143,3.0,44.34264773247824,74.35368626843707,32.66225740487486,76.6376546037563,19.28538708199725,66.8346312414109,54.61520842876775,47.61795693999083,2.9804039173554875,1666.0,-0.1373332899978728
1911,"Sumitomo Forestry Co.,Ltd.",Construction,0.17341739647695056,2.0,49.908382959230416,91.17175574634881,53.36942989584348,39.738891433806685,19.28538708199725,92.53321117727899,60.97686669720568,52.61108566193312,2.2613358732247604,878.0,-0.1435065087220489
1921,TOMOE CORPORATION,Construction,-0.7569900909451915,2.0,45.877233165368764,84.2154839134198,48.53747057613876,39.738891433806685,19.28538708199725,84.97480531378837,47.05680256527714,49.53046266605588,2.742359677957161,1239.0,0.692127903289103
1925,"DAIWA HOUSE INDUSTRY CO.,LTD.",Construction,-0.3027420267786618,2.0,46.67888227210261,64.90603709935813,42.41938190744822,39.738891433806685,19.28538708199725,65.34585432890518,47.51488776912505,42.03504351809436,2.1755111468893737,1701.0,0.1132352275389945
1926,"RAITO KOGYO CO.,LTD.",Construction,-0.21798418562399288,2.0,52.95464956481906,65.29943027677547,59.31777886946482,39.738891433806685,19.28538708199725,58.06229958772332,50.37219422812643,46.2265231333028,4.17197905886159,1027.0,0.1198225060904365
1929,"NITTOC CONSTRUCTION CO.,LTD.",Construction,-0.0733026580323506,2.0,55.24507558405864,63.288837227417524,54.84488087222481,39.738891433806685,19.28538708199725,51.557489693082914,52.11291800274851,42.57901969766377,4.175144935474826,908.0,0.1445906035672657
1930,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.",Construction,-0.5158749704473048,3.0,43.40357306459001,70.2662747133296,45.896143018339615,76.6376546037563,19.28538708199725,59.64269354099862,55.210719193770046,50.68712780577187,3.5884188932405743,1696.0,0.2288038903331846
1934,YURTEC CORPORATION,Construction,-0.6491284622310634,3.0,41.8231791113147,82.22149942237205,36.613442272982525,76.6376546037563,19.28538708199725,78.42418689876317,56.275767292716445,52.29615208428768,2.7847234815481885,1592.0,0.7431994573814165
1938,"NIPPON RIETEC CO.,LTD.",Construction,-0.901985240384776,3.0,40.05955107650023,58.66538751250951,37.14135044599773,76.6376546037563,19.28538708199725,60.58176820888686,46.01465872652314,47.45762711864407,2.8587281434476073,2517.0,-0.1371536477920851
1939,YONDENKO CORPORATION,Construction,-0.5670966630866675,3.0,44.96106275767292,96.64303384726274,40.29799020449787,76.6376546037563,19.28538708199725,95.64819056344481,60.341273476866704,56.96289509848832,2.261562292529363,1204.0,0.7229434652273365
1941,CHUDENKO CORPORATION,Construction,-0.9071182157493086,2.0,42.30416857535502,45.32993905371821,33.01353503017126,39.738891433806685,19.28538708199725,42.464498396701785,33.19399908382959,30.74896930829134,3.191629592762766,2404.0,0.4293526100331126
1942,"KANDENKO CO.,LTD.",Construction,-0.5491100922772136,2.0,51.32844709115895,70.064502687426,46.045585340935666,39.738891433806685,19.28538708199725,65.96426935409986,47.165597801191026,43.78721942281264,3.2834050191358854,1395.0,0.5159761720181619
1944,KINDEN CORPORATION,Construction,-0.3908610096770458,3.0,42.07512597343106,65.07022209321252,53.012584983410115,76.6376546037563,19.28538708199725,60.14658726523133,54.66101694915254,53.88227210261108,3.4343293127733125,1778.0,0.6747000044059741
1945,TOKYO ENERGY & SYSTEMS INC.,Construction,-0.11382179324464348,3.0,47.93861658268438,65.0111382449023,47.198092996516145,76.6376546037563,19.28538708199725,65.59780119102153,59.608337150710035,53.41273476866697,2.4369670013312383,2333.0,0.430604093241298
1946,TOENEC CORPORATION,Construction,-0.7684332311536476,2.0,63.215758131012365,65.06141746953965,25.12740168523282,39.738891433806685,19.28538708199725,50.11452130096198,46.03756298671553,30.245075584058636,1.5747612926417909,1651.0,0.4392180104426442
1950,"NIPPON DENSETSU KOGYO CO.,LTD.",Construction,-0.3257993495804325,3.0,30.9780119102153,63.58151357312291,54.3747136967476,76.6376546037563,19.28538708199725,62.34539624370133,53.33256985799359,55.05038937242327,,2198.0,0.0276616109738709
1951,"EXEO Group,Inc.",Construction,-0.7900443072354166,2.0,44.43426477324782,80.62002980613485,34.50960973992771,39.738891433806685,19.28538708199725,83.98992212551533,45.73408153916628,43.31195602382043,2.632216447875412,1727.0,0.2059451822158211
1952,"Shin Nippon Air Technologies Co.,Ltd.",Construction,0.6936429199854484,3.0,58.97846999541915,92.03075009418355,56.69281266110746,76.6376546037563,19.28538708199725,88.77691250572607,77.82295006871279,62.402656894182314,2.4031310616354418,528.0,0.8167232685498333
1959,KRAFTIA CORPORATION,Construction,-0.4699579353072163,2.0,40.128263857077414,62.75275587240682,46.77471699328505,39.738891433806685,19.28538708199725,59.71140632157582,43.00847457627118,41.98350893266148,3.118700026326279,1417.0,0.4915240982772926
1961,"SANKI ENGINEERING CO.,LTD.",Construction,-1.078466137233585,1.0,72.8126431516262,92.00396906387846,26.61340414836716,14.956481905634448,19.28538708199725,90.1511681172698,46.69606046724691,35.37562986715529,2.3263916864432894,1311.0,0.488336060808904
1963,JGC HOLDINGS CORPORATION,Construction,-0.024300582169652585,3.0,63.83417315620705,62.831104784452656,48.56728089596591,76.6376546037563,19.28538708199725,50.045808520384796,63.97732478240953,48.87196518552451,3.049439604217497,1328.0,-0.3181914457412179
1964,"Chugai Ro Co.,Ltd.",Construction,-1.003592257993639,1.0,83.46312414109023,64.70102543269182,30.464737945419643,14.956481905634448,19.28538708199725,66.99496106275768,43.77576729271644,31.4990838295923,2.261439759291083,2293.0,0.5941830975836249
1966,TAKADA CORPORATION,Construction,-0.566574819189136,1.0,60.16949152542372,88.46172425632066,31.032832462291047,14.956481905634448,19.28538708199725,87.24232707283555,47.257214841960604,36.52656894182318,2.5986835453897403,917.0,0.4827914834251292
1967,YAMATO CORPORATION,Construction,-1.1097626293150218,1.0,50.87036188731104,63.87414672361812,35.31037287272096,14.956481905634448,19.28538708199725,65.07100320659643,33.62918002748511,32.71873568483738,3.238941138385553,2079.0,0.105260804132466
1968,"TAIHEI DENGYO KAISHA,LTD.",Construction,0.5137320667583417,3.0,66.97205680256528,95.05267979844251,65.53690751625888,76.6376546037563,19.28538708199725,95.05267979844251,78.8479157123225,66.8632615666514,2.7483244013591066,,0.3151840086328832
1969,"Takasago Thermal Engineering Co.,Ltd.",Construction,-0.1457517970148334,3.0,68.14017407237746,86.53133031384415,40.00847301422418,76.6376546037563,19.28538708199725,83.0737517178195,70.27599633531837,54.68964727439304,2.4301826748599487,1084.0,1.432030619021026
1972,"SANKO METAL INDUSTRIAL CO.,LTD.",Construction,-0.2826733709873588,2.0,73.68300503893724,98.60284012826386,52.92860662585931,39.738891433806685,19.28538708199725,98.60284012826386,62.54008245533669,53.61887311039854,2.833685259600028,,0.0476879098082214
1975,"ASAHI KOGYOSHA CO.,LTD.",Construction,-0.9566164625593659,1.0,52.31333027943197,90.21903499164785,24.93765445911771,14.956481905634448,19.28538708199725,85.77645442052221,41.680027485112234,34.03000458085204,2.0512619854294183,1049.0,0.1532210315195417
1976,"MEISEI INDUSTRIAL Co.,Ltd.",Construction,-0.07074213958557699,2.0,48.60284012826386,73.96551251224854,70.15775213617357,39.738891433806685,19.28538708199725,64.97938616582684,54.19720568025653,52.49656436097114,4.2117062780142875,1143.0,0.4291265178976531
1979,Taikisha Ltd.,Construction,-0.5619542199795111,2.0,59.94044892349977,85.42513697741084,40.43560979419887,39.738891433806685,19.28538708199725,80.9665597801191,53.023362345396244,45.0927622537792,2.4969050155529455,1101.0,0.3114839844569921
1980,"DAI-DAN CO.,LTD.",Construction,0.5121275356923086,3.0,75.67567567567568,98.80897846999542,49.98844035883751,76.6376546037563,19.28538708199725,98.80897846999542,81.98579935868071,61.60100778744847,2.550894899786984,,1.4109597661042868
1982,"Hibiya Engineering,Ltd.",Construction,-0.6510167250172373,2.0,42.12093449381585,89.1433806688044,46.02761473679415,39.738891433806685,19.28538708199725,89.1433806688044,48.23064590013742,49.10673385249657,2.8914337803978984,,0.5931680282611167
2001,NIPPN CORPORATION,Foods,-0.35467967780408505,3.0,67.29271644525882,56.71885295983299,39.531320700686344,76.6376546037563,19.28538708199725,60.46724690792487,58.48602840128264,48.30508474576271,2.494897935766301,2497.0,0.2955434333374291
2002,NISSHIN SEIFUN GROUP INC.,Foods,-0.5525982374306809,2.0,61.933119560238204,33.33938066275707,36.091321760570985,39.738891433806685,19.28538708199725,28.72194228126432,38.13559322033898,28.08062299587723,3.375363744674207,2532.0,0.031236200006002
2004,"Showa Sangyo Co.,Ltd.",Foods,-0.8587372828131382,1.0,68.55245075584058,51.40700837965479,26.991875805275118,14.956481905634448,19.28538708199725,65.30004580852038,35.627576729271645,29.735455794777828,2.4229814347186043,3329.0,0.2315267853765821
2009,"THE TORIGOE CO.,LTD.",Foods,-0.7259139174556818,3.0,62.07054512139258,62.59606524751683,42.66254879525392,76.6376546037563,19.28538708199725,63.719651855245075,54.21438387540083,50.73866239120477,3.320340768156048,2534.0,0.2161751443535091
2053,"CHUBU SHIRYO CO.,LTD.",Foods,-1.3683548128209022,1.0,60.490151168117265,45.37750417931657,24.034184199887598,14.956481905634448,19.28538708199725,53.733394411360514,29.523591387998167,24.879752633989924,4.277105494684573,3289.0,0.5538895376720303
2060,"FEED ONE CO.,LTD.",Foods,-1.2570920499956681,1.0,61.65826843792945,43.48579874674857,17.77647051758317,14.956481905634448,19.28538708199725,54.03114979386166,29.368987631699497,23.505497022446175,3.1492849421178812,3430.0,0.3502337626720728
2108,"Nippon Beet Sugar Manufacturing Co.,Ltd.",Foods,-1.0164449623853138,1.0,68.02565277141548,53.513286018739954,28.08387919849587,14.956481905634448,19.28538708199725,64.47549244159414,35.06069628950985,29.901511681172696,2.0873167928064307,3226.0,0.4894859817298393
2109,"Mitsui DM Sugar Co.,Ltd.",Foods,-0.6432531914674698,2.0,56.138341731562065,48.81076747161661,32.9306443433113,39.738891433806685,19.28538708199725,65.46037562986716,39.91639945029775,38.16422354557948,2.4229923251434875,3653.0,0.327496373645217
