code,company_name_ja,sector_33,price_used,market_cap,per,pbr,moat_p,change_p,future_p,price_p,total
1418,インターライフホールディングス株式会社,Construction,611.0,9320162839.0,11.255813899479609,1.9931674982078915,62.53593522370227,59.39517947374758,22.760227861211806,53.599171413775245,49.57262849310923
8046,丸藤シートパイル株式会社,Wholesale Trade,1006.0,17345703500.0,11.307499022164276,0.5608776919097199,34.663905703787336,55.504484611054544,22.760227861211806,85.29259451061625,49.55530317166748
7245,大同メタル工業株式会社,Transportation Equipment,1392.0,64308545856.0,17.710973796750206,0.7833430276630733,29.06528619244197,57.3951223026983,47.928534438114966,63.80113930605904,49.54752055982857
1952,新日本空調株式会社,Construction,3165.0,143922833085.0,14.90501585387324,2.076988384059226,61.17439876331007,71.31281120749732,22.760227861211806,42.90523045054376,49.53816707064074
3023,ラサ商事株式会社,Wholesale Trade,2120.0,22344942040.0,10.747927869167869,1.0221372325145235,57.93767373873929,43.18210010172297,22.760227861211806,74.21025375453132,49.52256386405135
4570,株式会社免疫生物研究所,Pharmaceutical,1066.0,9928146228.0,39.864548571153236,6.556010024049796,86.04294017834675,81.31327465276682,22.760227861211806,7.897462454686691,49.50347628675301
6494,株式会社ＮＦＫホールディングス,Machinery,99.0,4825672533.0,45.68467796080659,0.9357504454133094,34.328130369799666,33.72166291087111,88.21853961677887,41.71413775245987,49.49561766247737
7966,リンテック株式会社,Other Products,6200.0,406090154400.0,28.019744317946596,1.6499279003437264,55.931587701825244,89.21697262904426,22.760227861211806,30.03625064733299,49.48625970985358
9856,株式会社ケーユーホールディングス,Retail Trade,1238.0,38818637626.0,5.945571699494563,0.5711058778890997,54.16479380201599,25.77821457793475,22.760227861211806,95.13205592957017,49.45882304268318
8219,青山商事株式会社,Retail Trade,750.0,106460795250.0,11.329232228370756,0.5865996388190955,44.59076916225878,45.52450323401021,22.760227861211806,84.85240807871568,49.43197708404912
8570,イオンフィナンシャルサービス株式会社,Other Financing Business,1614.5,348544997308.5,9.486799055756668,0.5574855725181499,44.748514213694044,39.72327266544012,22.760227861211806,90.2900051786639,49.380504979752466
9303,株式会社住友倉庫,Warehousing and Harbor Transportation Service,4050.0,306615682800.0,14.50817085265449,1.1184434616717431,58.527849875882126,56.02856183760825,22.760227861211806,60.17607457276022,49.3731785368656
4765,ＳＢＩグローバルアセットマネジメント株式会社,Services,616.0,85048104064.0,50.917099405205576,5.5188928837205316,82.17519979829733,53.908771911104054,54.453650958052826,6.939409632314863,49.36925807494227
1847,株式会社イチケン,Construction,3430.0,49793117920.0,10.601047034277197,1.4607656267785372,44.26059776281779,67.29355420875784,22.760227861211806,63.127912998446405,49.36057320780846
4290,株式会社プレステージ・インターナショナル,Services,720.0,89809039440.0,16.284489214425008,1.8091366313233612,64.92085052129696,35.52980165374017,54.453650958052826,42.51683065769031,49.35528344769507
1798,株式会社守谷商会,Construction,1002.0,10926509400.0,6.614934671030407,0.6854511464743194,32.35356393542564,50.051850460700344,22.760227861211806,92.23200414293112,49.34941160006723
