code,ticker,company_name,sector,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,liquidity_score,distress_safety_score
5992,5992.T,"CHUO SPRING CO.,LTD.",Metal Products,0.18292682926829268,0.07246376811594203,0.13414634146341464,0.4695121951219512,0.7195121951219512,0.6707317073170732,1.0
6349,6349.T,KOMORI CORPORATION,Machinery,0.7393617021276596,0.7241379310344828,0.5212765957446809,0.4095744680851064,0.8138297872340425,0.5797872340425532,1.0
4828,4828.T,Business Engineering Corporation,Information & Communication,0.8649193548387096,0.9828850855745721,0.6985743380855397,0.7615230460921844,0.43089430894308944,0.7975951903807615,1.0
9679,9679.T,"HORAI Co.,Ltd.",Services,0.7516778523489933,0.26854219948849106,0.01809954751131222,0.9084821428571429,0.44419134396355353,0.024553571428571428,1.0
9445,9445.T,"FORVAL TELECOM,INC.",Information & Communication,0.27419354838709675,0.6992665036674817,0.7963340122199593,0.7615230460921844,0.8556910569105691,0.014028056112224449,1.0
6757,6757.T,"OSG CORPORATION CO.,LTD.",Electric Appliances,0.3915343915343915,0.18125,0.9947368421052631,0.42105263157894735,0.3015873015873016,0.06842105263157895,1.0
6408,6408.T,"OGURA CLUTCH CO.,LTD.",Machinery,0.9521276595744681,0.9310344827586207,0.19680851063829788,0.9202127659574468,0.6968085106382979,0.14893617021276595,1.0
6287,6287.T,SATO CORPORATION,Machinery,0.5691489361702128,0.7701149425287356,0.9680851063829787,0.9202127659574468,0.648936170212766,0.5372340425531915,1.0
6138,6138.T,"DIJET INDUSTRIAL CO.,LTD.",Machinery,0.9202127659574468,0.3850574712643678,0.44148936170212766,0.9202127659574468,0.925531914893617,0.1276595744680851,1.0
6513,6513.T,"Origin Company,Limited",Electric Appliances,0.9947089947089947,0.7125,0.23684210526315788,0.42105263157894735,0.1957671957671958,0.015789473684210527,1.0
6905,6905.T,"COSEL CO.,LTD.",Electric Appliances,0.5502645502645502,0.05,0.11052631578947368,0.42105263157894735,0.7037037037037037,0.4789473684210526,1.0
2480,2480.T,"System Location Co.,Ltd.",Information & Communication,0.5544354838709677,0.34474327628361856,0.3034623217922607,0.4909819639278557,0.5853658536585367,0.06412825651302605,1.0
6237,6237.T,"IWAKI CO.,LTD.",Machinery,0.19148936170212766,0.367816091954023,0.9095744680851063,0.2047872340425532,0.23936170212765961,0.40425531914893614,1.0
6339,6339.T,"Sintokogio,Ltd.",Machinery,0.8670212765957447,0.25862068965517243,0.3723404255319149,0.2047872340425532,0.3670212765957447,0.5425531914893617,1.0
4109,4109.T,STELLA CHEMIFA CORPORATION,Chemicals,0.16216216216216217,0.12941176470588237,0.1837837837837838,0.6054054054054054,0.8633879781420765,0.6648648648648648,1.0
4743,4743.T,ITFOR Inc.,Information & Communication,0.37701612903225806,0.48655256723716384,0.3910386965376782,0.4909819639278557,0.2642276422764228,0.7054108216432866,1.0
9412,9412.T,SKY Perfect JSAT Corporation,Information & Communication,0.1532258064516129,0.061124694376528114,0.05091649694501019,0.7615230460921844,0.7113821138211383,0.9959919839679359,1.0
5906,5906.T,"MK SEIKO CO.,LTD.",Metal Products,0.4146341463414634,0.7681159420289855,0.9512195121951219,0.7865853658536586,0.14634146341463417,0.524390243902439,1.0
7729,7729.T,"TOKYO SEIMITSU CO.,LTD.",Precision Instruments,0.15789473684210525,0.23529411764705882,0.39473684210526316,0.868421052631579,0.42105263157894735,0.9736842105263158,1.0
9441,9441.T,"Bell-Park Co.,Ltd.",Information & Communication,0.7278225806451613,0.9144254278728606,0.8920570264765784,0.7615230460921844,0.3577235772357723,0.48296593186372744,1.0
7244,7244.T,"ICHIKOH INDUSTRIES,LTD.",Electric Appliances,0.8571428571428571,0.8875,0.3,0.6973684210526315,0.5714285714285714,0.28421052631578947,1.0
6772,6772.T,"Tokyo Cosmos Electric Co.,Ltd.",Electric Appliances,1.0,0.9875,0.6052631578947368,0.6973684210526315,0.5555555555555556,0.09473684210526316,1.0
5703,5703.T,"Nippon Light Metal Holdings Company,Ltd.",Nonferrous Metals,0.7241379310344828,0.64,0.3793103448275862,0.6551724137931034,0.3214285714285714,0.5862068965517241,1.0
5817,5817.T,"JMACS Japan Co.,Ltd.",Nonferrous Metals,0.5862068965517241,0.72,0.4482758620689655,0.8793103448275862,0.8571428571428572,0.6206896551724138,1.0
6151,6151.T,"NITTO KOHKI CO.,LTD.",Machinery,0.8563829787234043,0.3160919540229885,0.39893617021276595,0.2047872340425532,0.5159574468085106,0.28191489361702127,1.0
6566,6566.T,"KANAME KOGYO CO.,LTD.",Services,0.767337807606264,0.5626598465473146,0.08823529411764706,0.9084821428571429,0.4965831435079726,0.18526785714285715,1.0
8035,8035.T,Tokyo Electron Limited,Electric Appliances,0.021164021164021163,0.1375,0.9157894736842105,0.6973684210526315,0.46031746031746035,0.9947368421052631,1.0
7780,7780.T,"Menicon Co.,Ltd.",Precision Instruments,0.6052631578947368,0.4411764705882353,0.7105263157894737,0.868421052631579,0.7631578947368421,0.6052631578947368,1.0
4224,4224.T,LONSEAL CORPORATION,Chemicals,0.8486486486486486,0.011764705882352941,0.8,0.6054054054054054,0.6885245901639344,0.20540540540540542,1.0
6323,6323.T,RORZE CORPORATION,Machinery,0.05319148936170213,0.10344827586206896,0.776595744680851,0.4095744680851064,0.8829787234042553,0.9521276595744681,1.0
4680,4680.T,ROUND ONE Corporation,Services,0.15436241610738255,0.05115089514066496,0.497737556561086,0.08035714285714286,0.5,0.9799107142857143,1.0
6239,6239.T,NAGAOKA INTERNATIONAL CORPORATION,Machinery,0.35106382978723405,0.7988505747126436,0.9574468085106383,0.2047872340425532,0.11170212765957444,0.25,1.0
3964,3964.T,AUCNET INC.,Information & Communication,0.33064516129032256,0.843520782396088,0.7596741344195519,0.4909819639278557,0.8882113821138211,0.8276553106212425,1.0
6087,6087.T,"ABIST Co.,Ltd.",Services,0.39373601789709173,0.24808184143222506,0.37104072398190047,0.6964285714285714,0.14806378132118447,0.27232142857142855,1.0
7004,7004.T,Kanadevia Corporation,Machinery,0.3723404255319149,0.6839080459770115,0.42021276595744683,0.675531914893617,0.45744680851063835,0.8351063829787234,1.0
9701,9701.T,"Tokyo Kaikan Co.,Ltd.",Services,0.6308724832214765,0.4424552429667519,0.02262443438914027,0.4419642857142857,0.48747152619589973,0.6763392857142857,1.0
8898,8898.T,CENTURY21 REAL ESTATE OF JAPAN LTD.,Real Estate,0.25203252032520324,0.2627118644067797,0.943089430894309,0.9349593495934959,0.7868852459016393,0.07317073170731707,1.0
6294,6294.T,OKADA AIYON CORPORATION,Machinery,0.5638297872340425,0.6609195402298851,0.5797872340425532,0.06648936170212766,0.1436170212765957,0.34574468085106386,1.0
9845,9845.T,PARKER CORPORATION,Chemicals,0.6756756756756757,0.7705882352941177,0.7243243243243244,0.6054054054054054,0.5792349726775956,0.1945945945945946,1.0
4617,4617.T,"Chugoku Marine Paints,Ltd.",Chemicals,0.16756756756756758,0.7470588235294118,0.7351351351351352,0.6054054054054054,0.16393442622950816,0.8486486486486486,1.0
2303,2303.T,Dawn Corporation,Information & Communication,0.6310483870967742,0.8361858190709046,0.4439918533604888,0.4909819639278557,0.13008130081300817,0.43286573146292584,1.0
4403,4403.T,NOF CORPORATION,Chemicals,0.11891891891891893,0.38235294117647056,0.6594594594594595,0.6054054054054054,0.07650273224043713,0.918918918918919,1.0
7284,7284.T,"MEIWA INDUSTRY CO.,LTD.",Transportation Equipment,0.7424242424242424,0.6724137931034483,0.4393939393939394,0.6818181818181818,0.12698412698412698,0.09090909090909091,1.0
6317,6317.T,Kitagawa Corporation,Machinery,0.9574468085106383,0.5632183908045977,0.09042553191489362,0.4095744680851064,0.8723404255319149,0.3670212765957447,1.0
4043,4043.T,Tokuyama Corporation,Chemicals,0.2756756756756757,0.6470588235294118,0.6216216216216216,0.6054054054054054,0.7213114754098361,0.9459459459459459,1.0
9021,9021.T,West Japan Railway Company,Land Transportation,0.6296296296296297,0.7547169811320755,0.5,0.8611111111111112,0.7777777777777778,0.9629629629629629,1.0
4064,4064.T,"Nippon Carbide Industries Company,Incorporated",Chemicals,0.5945945945945946,0.6058823529411764,0.6972972972972973,0.8810810810810811,0.48633879781420764,0.5243243243243243,1.0
5991,5991.T,"NHK SPRING CO.,LTD.",Metal Products,0.12195121951219512,0.36231884057971014,0.47560975609756095,0.7865853658536586,0.3902439024390244,0.9634146341463414,1.0
6363,6363.T,"Torishima Pump Mfg.Co.,Ltd.",Machinery,0.3404255319148936,0.3333333333333333,0.5159574468085106,0.018617021276595744,0.13297872340425532,0.7925531914893617,1.0
6342,6342.T,"Taihei Machinery Works,Limited",Machinery,0.851063829787234,0.9137931034482759,0.5691489361702128,0.4095744680851064,0.11702127659574468,0.0851063829787234,1.0
9101,9101.T,Nippon Yusen Kabushiki Kaisha,Marine Transportation,0.5454545454545454,0.7272727272727273,0.8888888888888888,0.8636363636363636,0.36363636363636365,0.9090909090909091,1.0
4092,4092.T,"Nippon Chemical Industrial Co.,Ltd.",Chemicals,0.3945945945945946,0.3058823529411765,0.10270270270270271,0.8810810810810811,0.7704918032786885,0.7837837837837838,1.0
6470,6470.T,"TAIHO KOGYO CO.,LTD.",Machinery,0.8936170212765957,0.5,0.13297872340425532,0.06648936170212766,0.9414893617021276,0.5053191489361702,1.0
6343,6343.T,FREESIA MACROSS CORPORATION,Machinery,0.9840425531914894,0.9942528735632183,0.05319148936170213,0.4095744680851064,0.17553191489361697,0.24468085106382978,1.0
6467,6467.T,NICHIDAI CORPORATION,Machinery,0.9946808510638298,0.07471264367816093,0.24468085106382978,0.675531914893617,0.7925531914893618,0.015957446808510637,1.0
6149,6149.T,"Odawara Engineering Co.,Ltd.",Machinery,0.7659574468085106,0.9367816091954023,0.6595744680851063,0.675531914893617,0.06382978723404253,0.2712765957446808,1.0
4320,4320.T,"CE Holdings Co.,Ltd.",Information & Communication,0.20161290322580644,0.38875305623471884,0.26272912423625255,0.4909819639278557,0.08536585365853655,0.5490981963927856,1.0
4275,4275.T,"Carlit Co.,Ltd.",Chemicals,0.24864864864864866,0.4470588235294118,0.34054054054054056,0.8810810810810811,0.34426229508196726,0.772972972972973,1.0
9746,9746.T,TKC Corporation,Information & Communication,0.5443548387096774,0.508557457212714,0.6130346232179226,0.9448897795591182,0.3617886178861789,0.8717434869739479,1.0
2391,2391.T,"PLANET,INC.",Services,0.5480984340044742,0.289002557544757,0.36199095022624433,0.4419642857142857,0.4328018223234624,0.20982142857142858,1.0
6227,6227.T,"AIMECHATEC,Ltd.",Machinery,0.015957446808510637,0.005747126436781609,0.5,0.675531914893617,0.7978723404255319,0.973404255319149,1.0
6155,6155.T,"TAKAMATSU MACHINERY CO.,LTD.",Machinery,0.973404255319149,0.5,0.22872340425531915,0.06648936170212766,0.9574468085106383,0.03723404255319149,0.0
9744,9744.T,MEITEC Group Holdings Inc.,Services,0.06040268456375839,0.3350383631713555,0.47285067873303166,0.4419642857142857,0.3211845102505695,0.9642857142857143,1.0
6273,6273.T,SMC CORPORATION,Machinery,0.16489361702127658,0.19540229885057472,0.35106382978723405,0.675531914893617,0.5053191489361701,0.9840425531914894,1.0
6325,6325.T,"TAKAKITA CO.,LTD.",Machinery,0.8297872340425532,0.8390804597701149,0.5478723404255319,0.2047872340425532,0.23404255319148937,0.07446808510638298,1.0
4623,4623.T,ASAHIPEN CORPORATION,Chemicals,0.8594594594594595,0.8588235294117647,0.6918918918918919,0.8810810810810811,0.2404371584699454,0.021621621621621623,1.0
9336,9336.T,"Daiei Kankyo Co.,Ltd.",Services,0.08277404921700224,0.1636828644501279,0.16289592760180996,0.6964285714285714,0.6674259681093394,0.9352678571428571,1.0
4182,4182.T,"Mitsubishi Gas Chemical Company,Inc.",Chemicals,0.22162162162162163,0.2647058823529412,0.21081081081081082,0.32972972972972975,0.41530054644808745,0.9783783783783784,1.0
7208,7208.T,KANEMITSU CORPORATION,Transportation Equipment,0.6363636363636364,0.5,0.5606060606060606,0.4318181818181818,0.8253968253968254,0.18181818181818182,1.0
4973,4973.T,"JAPAN PURE CHEMICAL CO.,LTD.",Chemicals,0.10810810810810811,0.27647058823529413,0.03783783783783784,0.6054054054054054,0.016393442622950838,0.6270270270270271,1.0
3997,3997.T,"TRADE WORKS Co.,Ltd",Information & Communication,0.03024193548387097,0.017114914425427872,0.3564154786150713,0.7615230460921844,0.7154471544715447,0.7755511022044088,1.0
6165,6165.T,"PUNCH INDUSTRY CO.,LTD.",Machinery,0.7340425531914894,0.3390804597701149,0.8829787234042553,0.675531914893617,0.7819148936170213,0.26063829787234044,1.0
7940,7940.T,"WAVELOCK HOLDINGS CO.,LTD.",Chemicals,0.8216216216216217,0.40588235294117647,0.4756756756756757,0.8810810810810811,0.8306010928961749,0.4486486486486487,1.0
6258,6258.T,HIRATA Corporation,Machinery,0.31382978723404253,0.28735632183908044,0.20212765957446807,0.9202127659574468,0.6914893617021276,0.8138297872340425,1.0
6395,6395.T,TADANO LTD.,Machinery,0.648936170212766,0.8793103448275862,0.30851063829787234,0.2047872340425532,0.12234042553191493,0.7340425531914894,1.0
6135,6135.T,"Makino Milling Machine Co.,Ltd.",Machinery,0.2712765957446808,0.21264367816091953,0.34574468085106386,0.4095744680851064,0.40957446808510634,0.898936170212766,1.0
6901,6901.T,"SAWAFUJI ELECTRIC CO.,LTD.",Electric Appliances,0.9153439153439153,0.75625,0.18947368421052632,0.06842105263157895,0.13756613756613756,0.05789473684210526,1.0
4045,4045.T,"TOAGOSEI CO.,LTD.",Chemicals,0.5135135135135135,0.5235294117647059,0.2702702702702703,0.13783783783783785,0.5683060109289617,0.7135135135135136,1.0
4659,4659.T,"AJIS CO.,LTD.",Services,0.5615212527964206,0.7365728900255755,0.29411764705882354,0.4419642857142857,0.14350797266514803,0.6517857142857143,1.0
7717,7717.T,"V Technology Co.,Ltd.",Precision Instruments,0.5,0.058823529411764705,0.15789473684210525,0.868421052631579,0.8421052631578947,0.8157894736842105,1.0
4262,4262.T,"NIFTY Lifestyle Co.,Ltd.",Information & Communication,0.6189516129032258,0.6968215158924206,0.7107942973523421,0.9448897795591182,0.5609756097560976,0.3366733466933868,1.0
6366,6366.T,Chiyoda Corporation,Construction,0.007462686567164179,0.8721804511278195,0.14925373134328357,0.7686567164179104,0.8646616541353384,0.9477611940298507,1.0
3104,3104.T,"Fujibo Holdings,Inc.",Textiles and Apparels,0.21951219512195122,0.6285714285714286,0.6097560975609756,0.926829268292683,0.875,0.926829268292683,1.0
4628,4628.T,"SK KAKEN CO.,LTD.",Chemicals,0.5891891891891892,0.6176470588235294,0.3027027027027027,0.32972972972972975,0.12568306010928965,0.2,1.0
4767,4767.T,"TOW CO.,LTD.",Services,0.5257270693512305,0.578005115089514,0.22624434389140272,0.4419642857142857,0.12756264236902048,0.578125,1.0
7719,7719.T,TOKYO KOKI CO.LTD.,Precision Instruments,0.5263157894736842,0.3235294117647059,0.5263157894736842,0.2894736842105263,0.9210526315789473,0.7368421052631579,1.0
6882,6882.T,"Sansha Electric Manufacturing Co.,Ltd.",Electric Appliances,0.783068783068783,0.1875,0.38421052631578945,0.42105263157894735,0.455026455026455,0.4052631578947368,1.0
6440,6440.T,JUKI CORPORATION,Machinery,0.8776595744680851,0.9655172413793104,0.574468085106383,0.9202127659574468,0.851063829787234,0.648936170212766,1.0
6103,6103.T,OKUMA Corporation,Machinery,0.4521276595744681,0.1781609195402299,0.425531914893617,0.2047872340425532,0.5851063829787234,0.8670212765957447,1.0
6626,6626.T,SEMITEC Corporation,Electric Appliances,0.582010582010582,0.88125,0.6631578947368421,0.9289473684210526,0.7354497354497355,0.22631578947368422,1.0
3817,3817.T,"SRA Holdings,Inc.",Information & Communication,0.47580645161290325,0.40097799511002447,0.21384928716904278,0.4909819639278557,0.6524390243902439,0.7334669338677354,1.0
6150,6150.T,"TAKEDA MACHINERY CO.,LTD.",Machinery,0.8829787234042553,0.8218390804597702,0.4308510638297872,0.06648936170212766,0.04255319148936165,0.16489361702127658,1.0
6778,6778.T,"Artiza Networks,Inc.",Electric Appliances,0.7248677248677249,0.16875,0.42105263157894735,0.9289473684210526,0.5661375661375662,0.1,1.0
9687,9687.T,"KSK CO.,LTD",Information & Communication,0.5806451612903226,0.5525672371638142,0.1934826883910387,0.4909819639278557,0.3252032520325203,0.342685370741483,1.0
7970,7970.T,"Shin-Etsu Polymer Co.,Ltd.",Chemicals,0.23243243243243245,0.4176470588235294,0.6054054054054054,0.6054054054054054,0.5464480874316939,0.654054054054054,1.0
6835,6835.T,ALLIED TELESIS HOLDINGS K.K.,Electric Appliances,0.43915343915343913,0.78125,0.9263157894736842,0.6973684210526315,0.7724867724867726,0.47368421052631576,1.0
4437,4437.T,"gooddays holdings,Inc.",Information & Communication,0.4334677419354839,0.8997555012224939,0.5498981670061099,0.7615230460921844,0.18495934959349591,0.24448897795591182,1.0
7202,7202.T,ISUZU MOTORS LIMITED,Transportation Equipment,0.2727272727272727,0.10344827586206896,0.9393939393939394,0.06818181818181818,0.5,0.9242424242424242,1.0
6167,6167.T,"Fuji Die Co.,Ltd.",Machinery,0.526595744680851,0.06896551724137931,0.30319148936170215,0.675531914893617,0.8404255319148937,0.4574468085106383,1.0
6391,6391.T,KAJI TECHNOLOGY CORPORATION,Machinery,0.5531914893617021,0.5459770114942529,0.3617021276595745,0.4095744680851064,0.3936170212765957,0.35106382978723405,1.0
4078,4078.T,"Sakai Chemical Industry Co.,Ltd.",Chemicals,0.35135135135135137,0.5117647058823529,0.2918918918918919,0.8810810810810811,0.6939890710382514,0.7621621621621621,1.0
7988,7988.T,NIFCO INC.,Chemicals,0.24324324324324326,0.8235294117647058,0.7783783783783784,0.6054054054054054,0.4098360655737705,0.8540540540540541,1.0
6588,6588.T,TOSHIBA TEC CORPORATION,Electric Appliances,0.41798941798941797,0.93125,0.9842105263157894,0.6973684210526315,0.21164021164021163,0.5421052631578948,1.0
4462,4462.T,"ISHIHARA CHEMICAL CO.,LTD.",Chemicals,0.1945945945945946,0.47058823529411764,0.8162162162162162,0.6054054054054054,0.644808743169399,0.372972972972973,1.0
6946,6946.T,"Nippon Avionics Co.,Ltd.",Electric Appliances,0.08465608465608465,0.15625,0.6368421052631579,0.42105263157894735,0.34391534391534395,0.7894736842105263,1.0
4220,4220.T,RIKEN TECHNOS CORPORATION,Chemicals,0.41081081081081083,0.8529411764705882,0.5351351351351351,0.8810810810810811,0.3825136612021858,0.5405405405405406,1.0
6899,6899.T,ASTI CORPORATION,Electric Appliances,0.9788359788359788,0.75,0.19473684210526315,0.6973684210526315,0.9153439153439153,0.14210526315789473,1.0
9757,9757.T,Funai Soken Holdings Incorporated,Services,0.12751677852348994,0.4117647058823529,0.4751131221719457,0.4419642857142857,0.612756264236902,0.9129464285714286,1.0
6844,6844.T,"Shindengen Electric Manufacturing Co.,Ltd.",Electric Appliances,0.8783068783068783,0.5,0.10526315789473684,0.06842105263157895,0.38095238095238093,0.531578947368421,0.0
5019,5019.T,"Idemitsu Kosan Co.,Ltd.",Oil and Coal Products,0.375,0.2857142857142857,0.5,0.6875,0.625,1.0,1.0
3635,3635.T,"KOEI TECMO HOLDINGS CO.,LTD.",Information & Communication,0.3125,0.6405867970660146,0.20162932790224034,0.7615230460921844,0.25609756097560976,0.9659318637274549,1.0
4119,4119.T,Nippon Pigment Holdings Company Limited,Chemicals,0.918918918918919,0.9882352941176471,0.11891891891891893,0.04054054054054054,0.005464480874316946,0.24324324324324326,1.0
9709,9709.T,"NCS&A CO.,LTD.",Information & Communication,0.6108870967741935,0.7946210268948656,0.3014256619144603,0.7615230460921844,0.3760162601626016,0.38276553106212424,1.0
4095,4095.T,"NIHON PARKERIZING CO.,LTD.",Chemicals,0.6486486486486487,0.6764705882352942,0.2810810810810811,0.32972972972972975,0.15300546448087426,0.5513513513513514,1.0
6455,6455.T,MORITA HOLDINGS CORPORATION,Transportation Equipment,0.24242424242424243,0.46551724137931033,0.7727272727272727,0.9242424242424242,0.3015873015873016,0.5606060606060606,1.0
4668,4668.T,"MEIKO NETWORK JAPAN CO.,LTD.",Services,0.5861297539149888,0.8158567774936062,0.4072398190045249,0.21316964285714285,0.19589977220956722,0.5446428571428571,1.0
9347,9347.T,"NIPPON KANZAI Holdings Co.,Ltd.",Services,0.5503355704697986,0.42710997442455245,0.504524886877828,0.4419642857142857,0.07744874715261962,0.8459821428571429,1.0
3101,3101.T,"TOYOBO CO.,LTD.",Chemicals,0.6216216216216216,0.11176470588235295,0.23783783783783785,0.32972972972972975,0.639344262295082,0.8216216216216217,1.0
4341,4341.T,SEIRYO ELECTRIC CORPORATION,Services,0.9686800894854586,0.11253196930946291,0.5723981900452488,0.4419642857142857,0.36902050113895213,0.375,1.0
7925,7925.T,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals,0.6594594594594595,0.4117647058823529,0.32432432432432434,0.8810810810810811,0.22404371584699456,0.4,1.0
6289,6289.T,GIKEN LTD.,Machinery,0.3829787234042553,0.12643678160919541,0.5319148936170213,0.06648936170212766,0.4042553191489362,0.5638297872340425,1.0
5921,5921.T,"Kawagishi Bridge Works Co.,Ltd.",Metal Products,0.7560975609756098,0.855072463768116,0.10975609756097561,0.4695121951219512,0.7439024390243902,0.3048780487804878,1.0
4923,4923.T,"COTA CO.,LTD.",Chemicals,0.12432432432432433,0.2235294117647059,0.9081081081081082,0.32972972972972975,0.09289617486338797,0.32432432432432434,1.0
2207,2207.T,"MEITO CO.,LTD.",Foods,0.5981308411214953,0.74,0.04672897196261682,0.6728971962616822,0.23364485981308414,0.7289719626168224,1.0
2485,2485.T,TEAR Corporation,Services,0.6554809843400448,0.6547314578005116,0.3597285067873303,0.9084821428571429,0.7129840546697039,0.4642857142857143,1.0
4635,4635.T,"TOKYO PRINTING INK MFG.CO.,LTD.",Chemicals,1.0,0.9823529411764705,0.2,0.8810810810810811,0.30601092896174864,0.31351351351351353,1.0
4686,4686.T,JUSTSYSTEMS CORPORATION,Information & Communication,0.3004032258064516,0.2567237163814181,0.2830957230142566,0.4909819639278557,0.516260162601626,0.8897795591182365,1.0
9534,9534.T,"HOKKAIDO GAS CO.,LTD.",Electric Power and Gas,0.34615384615384615,0.64,0.7333333333333333,0.34615384615384615,0.92,0.23076923076923078,1.0
3837,3837.T,Ad-Sol Nissin Corporation,Information & Communication,0.17943548387096775,0.29095354523227385,0.6109979633401222,0.7615230460921844,0.22357723577235777,0.7454909819639278,1.0
4248,4248.T,"Takemoto Yohki Co.,Ltd.",Chemicals,0.518918918918919,0.888235294117647,0.7297297297297297,0.6054054054054054,0.05464480874316935,0.14594594594594595,1.0
6266,6266.T,"TAZMO CO.,LTD.",Machinery,0.18085106382978725,0.40229885057471265,0.6329787234042553,0.675531914893617,0.9840425531914894,0.723404255319149,1.0
7942,7942.T,JSP Corporation,Chemicals,0.7243243243243244,0.5588235294117647,0.6432432432432432,0.6054054054054054,0.4426229508196722,0.5837837837837838,1.0
7280,7280.T,MITSUBA Corporation,Electric Appliances,0.8941798941798942,0.95625,0.2894736842105263,0.6973684210526315,0.8201058201058201,0.5684210526315789,1.0
4094,4094.T,"NIHON KAGAKU SANGYO CO.,LTD.",Chemicals,0.5405405405405406,0.4,0.07027027027027027,0.6054054054054054,0.3497267759562842,0.25405405405405407,1.0
6472,6472.T,NTN CORPORATION,Machinery,0.5319148936170213,0.5,0.09574468085106383,0.2047872340425532,0.8457446808510638,0.851063829787234,1.0
4644,4644.T,"Imagineer Co.,Ltd.",Information & Communication,0.9133064516129032,0.45965770171149145,0.329938900203666,0.4909819639278557,0.10569105691056913,0.29458917835671344,1.0
6539,6539.T,"MATCHING SERVICE JAPAN CO.,LTD.",Services,0.28187919463087246,0.37084398976982097,0.7194570135746606,0.9084821428571429,0.37357630979498857,0.7433035714285714,1.0
6469,6469.T,"HODEN SEIMITSU KAKO KENKYUSHO CO.,LTD.",Machinery,0.11170212765957446,0.10919540229885058,0.44680851063829785,0.9202127659574468,0.9308510638297872,0.7021276595744681,1.0
2393,2393.T,"Nippon Care Supply Co.,Ltd.",Services,0.2975391498881432,0.23273657289002558,0.5588235294117647,0.6964285714285714,0.18451025056947612,0.30580357142857145,1.0
4041,4041.T,"Nippon Soda Co.,Ltd.",Chemicals,0.40540540540540543,0.5764705882352941,0.22702702702702704,0.6054054054054054,0.46448087431693985,0.7243243243243244,1.0
9605,9605.T,"TOEI COMPANY,LTD.",Information & Communication,0.8125,0.6381418092909535,0.06313645621181263,0.4909819639278557,0.41463414634146345,0.9038076152304609,1.0
4728,4728.T,"TOSE CO.,LTD.",Information & Communication,0.9193548387096774,0.3202933985330073,0.15682281059063136,0.7615230460921844,0.4207317073170732,0.14228456913827656,1.0
4206,4206.T,"Aica Kogyo Company,Limited",Chemicals,0.3675675675675676,0.6588235294117647,0.6324324324324324,0.8810810810810811,0.5081967213114754,0.8,1.0
2180,2180.T,SUNNY SIDE UP GROUP Inc.,Services,0.08053691275167785,0.2557544757033248,0.5927601809954751,0.21316964285714285,0.9384965831435079,0.734375,1.0
5333,5333.T,NGK Corporation,Glass and Ceramics Products,0.09090909090909091,0.14634146341463414,0.45454545454545453,0.9204545454545454,0.6363636363636364,0.9318181818181818,1.0
9759,9759.T,"NSD CO.,LTD.",Information & Communication,0.25201612903225806,0.41075794621026895,0.3319755600814664,0.9448897795591182,0.36788617886178865,0.9178356713426854,1.0
2121,2121.T,"MIXI,Inc.",Information & Communication,0.8286290322580645,0.784841075794621,0.6639511201629328,0.4909819639278557,0.6402439024390244,0.9158316633266533,1.0
2169,2169.T,"CDS Co.,Ltd.",Services,0.6062639821029083,0.35805626598465473,0.251131221719457,0.4419642857142857,0.8428246013667426,0.22098214285714285,1.0
4008,4008.T,"Sumitomo Seika Chemicals Company,Limited.",Chemicals,0.9783783783783784,0.9705882352941176,0.5621621621621622,0.13783783783783785,0.8032786885245902,0.6162162162162163,1.0
4247,4247.T,"POVAL KOGYO CO.,LTD.",Chemicals,0.7567567567567568,0.28823529411764703,0.2972972972972973,0.13783783783783785,0.7158469945355191,0.016216216216216217,1.0
6666,6666.T,RIVER ELETEC CORPORATION,Electric Appliances,0.25925925925925924,0.5,0.14210526315789473,0.2,0.5185185185185186,0.6105263157894737,0.0
4752,4752.T,SHOWA SYSTEM ENGINEERING CORPORATION,Information & Communication,0.7520161290322581,0.863080684596577,0.07128309572301425,0.4909819639278557,0.27235772357723576,0.03406813627254509,1.0
9622,9622.T,"SPACE CO.,LTD.",Services,0.7740492170022372,0.7928388746803069,0.14705882352941177,0.21316964285714285,0.15945330296127558,0.7209821428571429,1.0
6521,6521.T,OXIDE Corporation,Electric Appliances,0.031746031746031744,0.5,0.5368421052631579,0.6973684210526315,0.9735449735449735,0.8894736842105263,0.0
4401,4401.T,ADEKA CORPORATION,Chemicals,0.32972972972972975,0.49411764705882355,0.5459459459459459,0.8810810810810811,0.5519125683060109,0.8864864864864865,1.0
6413,6413.T,RISO KAGAKU CORPORATION,Machinery,0.5159574468085106,0.5114942528735632,0.9946808510638298,0.2047872340425532,0.2606382978723404,0.4521276595744681,1.0
6728,6728.T,"ULVAC, Inc.",Electric Appliances,0.2962962962962963,0.31875,0.4842105263157895,0.42105263157894735,0.671957671957672,0.8789473684210526,1.0
2359,2359.T,CORE CORPORATION,Information & Communication,0.5665322580645161,0.6136919315403423,0.23421588594704684,0.4909819639278557,0.3780487804878049,0.6152304609218436,1.0
6337,6337.T,TESEC Corporation,Machinery,0.5106382978723404,0.22413793103448276,0.2074468085106383,0.4095744680851064,0.898936170212766,0.4095744680851064,1.0
4218,4218.T,"NICHIBAN CO.,LTD.",Chemicals,0.5297297297297298,0.3176470588235294,0.5945945945945946,0.8810810810810811,0.4590163934426229,0.2972972972972973,1.0
