code,negative_book_equity,net_loss_current_year,net_loss_prior_year,two_year_net_loss,operating_cf_negative_current_year,operating_cf_negative_prior_year,two_year_ocf_loss,operating_income_negative,current_liabilities_gt_current_assets,liabilities_to_assets_high,equity_ratio_low,going_concern_flag_if_available,distress_exclusion_flag,distress_review_flag,distress_reason
4728,False,False,True,False,False,True,False,False,,False,False,False,False,False,
4206,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2180,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5333,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9759,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2121,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2169,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4008,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4247,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6666,False,True,True,True,False,False,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
4752,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9622,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6521,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
4401,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6413,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6728,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2359,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6337,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4218,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6730,False,False,False,False,True,False,False,False,,False,False,False,False,False,
4229,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4926,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9049,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3682,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9551,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4951,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7769,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3710,False,False,True,False,False,False,False,False,,False,False,False,False,False,
6658,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4116,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9367,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7782,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4627,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9405,False,False,True,False,False,False,False,False,,False,False,False,False,False,
5959,False,False,True,False,False,False,False,False,,False,False,False,False,False,
1961,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4216,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5997,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6570,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3913,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6292,False,False,False,False,False,True,False,False,,False,False,False,False,False,
5801,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2173,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2493,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
4246,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6072,False,False,True,False,False,True,False,False,,False,False,False,False,False,
4624,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5982,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5911,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
2349,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3839,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5915,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4665,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4629,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4028,False,False,False,False,False,True,False,False,,False,False,False,False,False,
9678,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4380,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4977,False,False,True,False,False,False,False,False,,False,False,False,False,False,
6145,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6223,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6424,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4521,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7871,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5186,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9385,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5990,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9708,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7595,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3826,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4471,False,False,True,False,False,False,False,False,,False,False,False,False,False,
7224,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4994,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5942,False,True,False,False,False,False,False,False,,False,False,False,False,False,
2179,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4465,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7040,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6040,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5393,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7317,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6771,False,False,False,False,True,False,False,False,,False,False,False,False,False,
3435,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9716,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6245,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9639,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5941,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2185,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6254,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
5975,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6262,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4071,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3437,False,False,False,False,True,False,False,False,,False,False,False,False,False,
7034,False,False,False,False,False,True,False,False,,False,False,False,False,False,
5903,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5902,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4631,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4625,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4482,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7912,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7272,False,False,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
3420,False,False,False,False,True,False,False,False,,False,False,False,False,False,
5570,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4318,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6943,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
6635,False,True,False,False,False,False,False,False,,False,False,False,False,False,
4042,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6197,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2408,False,False,False,False,False,True,False,False,,False,False,False,False,False,
5971,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6018,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9743,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5121,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6460,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5974,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9761,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6091,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9853,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
4769,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2411,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4681,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4832,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6073,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5715,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5956,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3984,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3922,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9733,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3861,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4118,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3521,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4765,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3901,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9698,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9632,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3649,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4107,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4619,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2341,False,False,True,False,False,False,False,False,,False,False,False,False,False,
9543,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5998,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
4410,False,False,True,False,False,False,False,False,,False,False,False,False,False,
7917,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2311,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6927,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5184,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6819,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6616,False,True,True,True,False,False,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
5038,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9691,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4058,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6358,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3804,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9799,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4705,False,False,False,False,True,False,False,False,,False,False,False,False,False,
2449,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9682,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4102,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9753,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3045,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7085,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5957,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4221,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6208,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
4044,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1847,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9408,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3940,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6405,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5922,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6736,False,False,True,False,True,False,False,False,,False,False,False,False,False,
6663,False,False,True,False,True,False,False,False,,False,False,False,False,False,
4634,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6367,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5976,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4317,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3436,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
5742,False,False,True,False,False,False,False,False,,False,False,False,False,False,
9507,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5946,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4367,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1717,False,False,False,False,True,False,False,False,,False,False,False,False,False,
7963,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6662,False,True,True,True,False,True,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
6962,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3816,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5909,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
5900,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6638,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3440,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4366,False,False,True,False,False,False,False,False,,False,False,False,False,False,
7551,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2152,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4990,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4633,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6400,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7022,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2481,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3835,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4998,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6383,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2335,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4212,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9536,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4369,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6494,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9633,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7235,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3421,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5965,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3040,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4027,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4825,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3294,False,False,False,False,True,False,False,False,,False,False,False,False,False,
7236,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2332,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4172,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4641,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6171,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9702,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4202,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7213,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3799,False,False,False,False,True,False,False,False,,False,False,False,False,False,
6033,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5943,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4611,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5933,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4205,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4025,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4255,False,False,True,False,False,False,False,False,,False,False,False,False,False,
7240,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4531,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4754,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4801,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2705,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5918,False,False,False,False,False,True,False,True,,False,False,False,False,True,operating_income_negative
6977,False,True,True,True,False,False,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
4958,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9511,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6837,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7544,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5947,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5958,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7299,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9409,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3854,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3623,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5727,False,False,False,False,False,True,False,False,,False,False,False,False,False,
3110,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2136,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2331,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6042,False,False,False,False,True,False,False,False,,False,False,False,False,False,
5757,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4956,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4021,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4299,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4725,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9765,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
6864,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2805,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4377,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4750,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5729,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9474,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7102,False,False,False,False,False,True,False,False,,False,False,False,False,False,
5741,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1997,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3513,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7971,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9552,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9475,False,False,False,False,False,True,False,False,,False,False,False,False,False,
6942,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
2305,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6045,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2109,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9052,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4061,False,True,False,False,False,False,False,False,,False,False,False,False,False,
2163,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9739,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9535,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6061,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9656,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3921,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3974,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5331,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3741,False,False,False,False,True,False,False,False,,False,False,False,False,False,
7292,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5966,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9788,False,False,False,False,False,True,False,False,,False,False,False,False,False,
6546,False,False,False,False,True,False,False,False,,False,False,False,False,False,
4337,False,False,False,False,False,False,False,False,,True,True,False,False,True,liabilities_to_assets_high;equity_ratio_low
7245,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5973,False,False,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
2488,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3350,False,True,False,False,False,False,False,False,,False,False,False,False,False,
6255,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4491,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1736,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7058,False,True,False,False,False,False,False,False,,False,False,False,False,False,
9729,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5984,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4356,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7678,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5071,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4097,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5901,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4992,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4430,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2326,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7833,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5192,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4290,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2301,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6240,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2818,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6535,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9768,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9619,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1379,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6888,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4481,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2208,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2198,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1941,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3150,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4463,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5930,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6059,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4362,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9404,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9699,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3431,False,False,False,False,True,False,False,False,,False,False,False,False,False,
3553,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3096,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7266,False,False,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
9928,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7966,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4390,False,False,False,False,False,True,False,False,,False,False,False,False,False,
7600,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3766,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7377,False,False,False,False,False,True,False,False,,False,False,False,False,False,
3771,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9340,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9067,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5122,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5936,False,False,False,False,True,False,False,False,,False,False,False,False,False,
2325,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7931,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9083,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9686,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7081,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9780,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9539,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4685,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4189,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4709,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9889,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3252,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
2483,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4335,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4112,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4925,False,False,True,False,False,True,False,False,,False,False,False,False,False,
6897,False,True,True,True,False,True,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
8864,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4671,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3371,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2186,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5970,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4012,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2410,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2702,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6995,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6540,False,False,False,False,True,False,False,False,,False,False,False,False,False,
4674,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8803,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9723,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2317,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6200,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7219,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6428,False,True,False,False,False,False,False,False,,False,False,False,False,False,
4985,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2612,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4231,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7043,False,False,True,False,False,True,False,False,,False,False,False,False,False,
4372,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3443,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6493,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7314,False,False,False,False,False,True,False,False,,False,False,False,False,False,
7264,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9793,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4613,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3848,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9322,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4847,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3426,False,False,False,False,True,False,False,False,,False,False,False,False,False,
7246,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2874,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6055,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4662,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9074,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6664,False,False,True,False,False,True,False,True,,False,False,False,False,True,operating_income_negative
4389,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6298,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6196,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4301,False,False,False,False,False,True,False,False,,False,False,False,False,False,
9742,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2268,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6038,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4931,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3593,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2749,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4245,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3010,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9505,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5923,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
2497,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5290,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7368,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4691,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4093,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5355,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9950,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6090,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9247,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4544,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4718,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5280,False,False,False,False,False,True,False,False,,False,False,False,False,False,
9042,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7226,False,False,False,False,False,True,False,False,,False,False,False,False,False,
9612,False,False,True,False,False,False,False,False,,False,False,False,False,False,
6233,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2573,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4722,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3636,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7443,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4792,False,False,False,False,True,False,False,False,,False,False,False,False,False,
2597,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1950,False,False,False,False,True,False,False,False,,False,False,False,False,False,
4812,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1434,False,False,False,False,False,True,False,False,,False,False,False,False,False,
