code,ticker,company_name,market,sector,market_equity_final,market_equity_method,book_equity,net_income,pbr_raw,per_raw,bm_raw,bm_method,ep_raw,ep_method,bm_winsorized,ep_winsorized,bm_available,ep_available,value_metric_quality_flag,notes,anomaly_flags,gross_profitability,gross_profitability_available,available_signal_score,available_signal_max,sloan_accruals,sloan_accruals_winsorized,distress_review_flag,distress_exclusion_flag,distress_reason,avg_daily_value_60d,liquidity_flag,liquidity_exclusion_flag,anomaly_flags_review,microcap_flag,one_time_profit_suspected,bm_percentile,ep_percentile,gross_profitability_percentile,sloan_accruals_percentile,piotroski_available_ratio,phase1_final_candidate,selection_cell,distress_flags,liquidity,human_review_required,tie_break_reason,adoption_rationale
1878,1878.T,"DAITO TRUST CONSTRUCTION CO.,LTD.",Prime Market (Domestic),Real Estate,1006075576320.0,raw_market_cap,467433000000.0,99914000000.0,2.0336683,10.374833,0.4646102251182417,book_equity_over_market_equity,0.0993106306838926,net_income_over_market_equity,0.4646102251182417,0.0993106306838926,True,True,A_raw_market_cap,,,0.2583091194431064,True,4.0,6,0.012421119550887335,0.012421119550887335,False,False,,5921914433.333333,pass,False,,False,False,0.2165749433473616,0.704,0.502301117685733,0.2478827361563518,0.6666666666666666,False,OtherValuexHighQuality,,5921914433.333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
4927,4927.T,POLA ORBIS HOLDINGS INC.,Prime Market (Domestic),Chemicals,283995849764.0,close_times_edinet_shares_outstanding,164159000000.0,12475000000.0,,,0.578033094978028,book_equity_over_market_equity,0.0439266982611425,net_income_over_market_equity,0.578033094978028,0.0439266982611425,True,True,B_price_times_shares,,,0.6986347053651734,True,5.0,6,-0.03044000140623666,-0.03044000140623666,False,False,,733567020.8333334,pass,False,,False,False,0.2923276141146002,0.21381818181818182,0.905982905982906,0.5954397394136808,0.8333333333333334,False,OtherValuexHighQuality,,733567020.8333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
5724,5724.T,"Asaka Riken Co.,Ltd.",Standard Market(Domestic),Nonferrous Metals,13210693200.0,close_times_edinet_shares_outstanding,4925747000.0,300240000.0,,,0.3728606005323021,book_equity_over_market_equity,0.0227270435740646,net_income_over_market_equity,0.3728606005323021,0.0227270435740646,True,True,B_price_times_shares,,,0.1968566683349787,True,3.0,6,-0.009820821110774348,-0.009820821110774348,False,False,,269786756.6666667,pass,False,,False,False,0.14891550663645192,0.07272727272727272,0.3428665351742275,0.4091205211726384,0.5,False,OtherValuexQualityMissingOrLow,,269786756.6666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
8157,8157.T,"TSUZUKI DENKI CO.,LTD.",Prime Market (Domestic),Information & Communication,77350091280.0,close_times_edinet_shares_outstanding,44629000000.0,4895000000.0,,,0.5769741090343029,book_equity_over_market_equity,0.0632837003679874,net_income_over_market_equity,0.5769741090343029,0.0632837003679874,True,True,B_price_times_shares,,,0.2830895669660143,True,3.0,6,0.018469673367301976,0.018469673367301976,False,False,,116827316.66666667,pass,False,,False,False,0.2916801553900939,0.39054545454545453,0.5535831689677844,0.21596091205211732,0.5,False,OtherValuexHighQuality,,116827316.66666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3991,3991.T,"Wantedly,Inc",Growth Market(Domestic),Information & Communication,8475159600.0,close_times_edinet_shares_outstanding,5065311000.0,1239091000.0,,,0.5976655590061101,book_equity_over_market_equity,0.1462026744605493,net_income_over_market_equity,0.5976655590061101,0.1462026744605493,True,True,B_price_times_shares,,,,False,3.0,6,-0.13123706169581353,-0.13123706169581353,False,False,,4811553.333333333,review,False,,False,False,0.30819035286500485,0.8803636363636363,,0.9586319218241043,0.5,False,OtherValuexQualityMissingOrLow,,4811553.333333333,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3640,3640.T,"DENSAN CO.,LTD.",Standard Market(Domestic),Information & Communication,13276992500.0,close_times_edinet_shares_outstanding,12711173000.0,1842221000.0,,,0.9573834586409536,book_equity_over_market_equity,0.1387528839833268,net_income_over_market_equity,0.9573834586409536,0.1387528839833268,True,True,B_price_times_shares,,,0.3023799179586047,True,6.0,6,-0.05480208677800916,-0.05480208677800916,False,False,,74822798.33333333,pass,False,,False,False,0.5526060213661379,0.866909090909091,0.5904010519395135,0.7765472312703583,1.0,False,OtherValuexHighQuality,,74822798.33333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9206,9206.T,Star Flyer Inc.,Standard Market(Domestic),Air Transportation,7257580800.0,close_times_edinet_shares_outstanding,5308000000.0,1923000000.0,,,0.7313731870542868,book_equity_over_market_equity,0.2649643253024479,net_income_over_market_equity,0.7313731870542868,0.2649643253024479,True,True,B_price_times_shares,,,0.18413436060494884,True,4.0,6,-0.1392978953498045,-0.1392978953498045,False,False,,6126735.0,review,False,,False,False,0.40660407898996437,0.9727272727272728,0.3076923076923077,0.9631921824104235,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,6126735.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
4234,4234.T,"Sun A.Kaken Company,Limited",Standard Market(Domestic),Chemicals,6536055600.0,close_times_edinet_shares_outstanding,21018312000.0,241910000.0,,,3.2157486542801137,book_equity_over_market_equity,0.0370116190566065,net_income_over_market_equity,3.2157486542801137,0.0370116190566065,True,True,B_price_times_shares,,,0.08879859196106206,True,2.0,6,0.014912679671363765,0.014912679671363765,True,False,operating_income_negative,8303515.0,review,False,,False,False,0.9711880867594691,0.1610909090909091,0.05621301775147929,0.23615635179153094,0.3333333333333333,False,OtherValuexQualityMissingOrLow,operating_income_negative,8303515.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7483,7483.T,"DOSHISHA CO.,LTD.",Prime Market (Domestic),Wholesale Trade,102361210648.0,close_times_edinet_shares_outstanding,89239000000.0,6480000000.0,,,0.8718048510277522,book_equity_over_market_equity,0.0633052301646122,net_income_over_market_equity,0.8718048510277522,0.0633052301646122,True,True,B_price_times_shares,,,0.31320909999412144,True,6.0,6,-0.009649992430420917,-0.009649992430420917,False,False,,324433966.6666667,pass,False,,False,False,0.4943347361605698,0.3916363636363636,0.6130834976988823,0.4084690553745929,1.0,False,OtherValuexHighQuality,,324433966.6666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
8285,8285.T,"MITANI SANGYO CO.,LTD.",Standard Market(Domestic),Wholesale Trade,38586520500.0,close_times_edinet_shares_outstanding,47572000000.0,2463000000.0,,,1.2328657620217405,book_equity_over_market_equity,0.0638305804225079,net_income_over_market_equity,1.2328657620217405,0.0638305804225079,True,True,B_price_times_shares,,,0.21245828698553948,True,6.0,6,-0.018825153292809173,-0.018825153292809173,False,False,,107023321.66666667,pass,False,,False,False,0.6885723535124636,0.3967272727272727,0.3859303090072321,0.495114006514658,1.0,False,OtherValuexQualityMissingOrLow,,107023321.66666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3925,3925.T,Double Standard Inc.,Prime Market (Domestic),Information & Communication,15908214300.0,close_times_edinet_shares_outstanding,6382788000.0,2220827000.0,,,0.4012259251498768,book_equity_over_market_equity,0.1396025322590732,net_income_over_market_equity,0.4012259251498768,0.1396025322590732,True,True,B_price_times_shares,,,0.5149337103344911,True,4.0,6,0.032070921292191724,0.032070921292191724,False,False,,73041858.33333333,pass,False,,False,False,0.16704435092262868,0.8698181818181818,0.8201840894148587,0.15928338762214989,0.6666666666666666,False,OtherValuexHighQuality,,73041858.33333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9692,9692.T,COMPUTER ENGINEERING & CONSULTING LTD.,Prime Market (Domestic),Information & Communication,64387261500.0,close_times_edinet_shares_outstanding,42603000000.0,5201000000.0,,,0.6616681468895831,book_equity_over_market_equity,0.080776847451417,net_income_over_market_equity,0.6616681468895831,0.080776847451417,True,True,B_price_times_shares,,,0.27106574505706477,True,4.0,6,-0.010866725876390993,-0.010866725876390993,False,False,,212192055.0,pass,False,,False,False,0.356102298478472,0.564,0.532215647600263,0.42345276872964166,0.6666666666666666,False,OtherValuexHighQuality,,212192055.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
4645,4645.T,"ICHISHIN HOLDINGS CO.,LTD.",Standard Market(Domestic),Services,3393381336.0,close_times_edinet_shares_outstanding,2521610000.0,636670000.0,,,0.7430965607220514,book_equity_over_market_equity,0.1876211179821258,net_income_over_market_equity,0.7430965607220514,0.1876211179821258,True,True,B_price_times_shares,,,0.21828219993679124,True,6.0,6,-0.05036468027584309,-0.05036468027584309,False,False,,467281.6666666667,exclude,True,,False,False,0.41696341858206537,0.9349090909090909,0.4056541748849441,0.7465798045602605,1.0,False,OtherValuexQualityMissingOrLow,,467281.6666666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3293,3293.T,"AZUMA HOUSE Co.,Ltd.",Standard Market(Domestic),Real Estate,6150352800.0,close_times_edinet_shares_outstanding,17070206000.0,765328000.0,,,2.775484034021593,book_equity_over_market_equity,0.1244364388332324,net_income_over_market_equity,2.775484034021593,0.1244364388332324,True,True,B_price_times_shares,,,0.14165044693489698,True,5.0,6,-0.0603944473793984,-0.0603944473793984,False,False,,3067990.0,review,False,,False,False,0.9465846552282292,0.8330909090909091,0.1811308349769888,0.8045602605863192,0.8333333333333334,False,HighValuexQualityMissingOrLow,,3067990.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9791,9791.T,BIKEN TECHNO CORPORATION,Standard Market(Domestic),Services,8866360272.0,close_times_edinet_shares_outstanding,21650535000.0,979058000.0,,,2.4418740425394705,book_equity_over_market_equity,0.1104238909726992,net_income_over_market_equity,2.4418740425394705,0.1104238909726992,True,True,B_price_times_shares,,,0.18419137602376812,True,2.0,6,0.07679442901015107,0.07679442901015107,False,False,,7819396.666666667,review,False,,False,False,0.9265134347685335,0.7723636363636364,0.30802103879026954,0.06449511400651464,0.3333333333333333,False,HighValuexQualityMissingOrLow,,7819396.666666667,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7374,7374.T,Interworks Confidence Inc.,Growth Market(Domestic),Services,9521817511.0,close_times_edinet_shares_outstanding,5816940000.0,1039183000.0,,,0.610906478020612,book_equity_over_market_equity,0.1091370422505464,net_income_over_market_equity,0.610906478020612,0.1091370422505464,True,True,B_price_times_shares,,,0.6354696127919149,True,6.0,6,-0.0013821302415705963,-0.0013821302415705963,False,False,,14485528.333333334,pass,False,,False,False,0.31790223373259957,0.7669090909090909,0.8852728468113084,0.3407166123778501,1.0,False,OtherValuexHighQuality,,14485528.333333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
4120,4120.T,"SUGAI CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),Chemicals,3213744000.0,close_times_edinet_shares_outstanding,7452576000.0,363122000.0,,,2.3189700237480024,book_equity_over_market_equity,0.1129903315260954,net_income_over_market_equity,2.3189700237480024,0.1129903315260954,True,True,B_price_times_shares,,,0.12522888117783137,True,3.0,6,0.025483422861553626,0.025483422861553626,False,False,,7596030.0,review,False,,False,False,0.9161540951764325,0.7858181818181819,0.13675213675213677,0.1853420195439739,0.5,False,HighValuexQualityMissingOrLow,,7596030.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
6218,6218.T,ENSHU Limited,Standard Market(Domestic),Machinery,3751031130.0,close_times_edinet_shares_outstanding,10379000000.0,-2261000000.0,,,2.766972504437733,book_equity_over_market_equity,,missing,2.766972504437733,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.09003086005635315,True,3.0,6,-0.11978290538610467,-0.11978290538610467,True,False,operating_income_negative,3551660.0,review,False,,False,False,0.9462609258659761,,0.05752794214332676,0.9446254071661238,0.5,False,OtherValuexQualityMissingOrLow,operating_income_negative,3551660.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
4284,4284.T,"SOLXYZ Co.,Ltd.",Standard Market(Domestic),Information & Communication,8553179856.0,close_times_edinet_shares_outstanding,7465252000.0,904045000.0,,,0.8728042816454017,book_equity_over_market_equity,0.1056969472430558,net_income_over_market_equity,0.8728042816454017,0.1056969472430558,True,True,B_price_times_shares,,,0.3238863404511185,True,5.0,6,-0.07456233065228082,-0.07456233065228082,False,False,,32501655.0,pass,False,,False,False,0.4956296536095824,0.7407272727272727,0.6272189349112426,0.8592833876221498,0.8333333333333334,False,OtherValuexHighQuality,,32501655.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3434,3434.T,ALPHA Corporation,Standard Market(Domestic),Metal Products,11820670400.0,close_times_edinet_shares_outstanding,36371000000.0,1320000000.0,,,3.076898244282321,book_equity_over_market_equity,0.1116687933367975,net_income_over_market_equity,3.076898244282321,0.1116687933367975,True,True,B_price_times_shares,,,0.1515026334813591,True,4.0,6,-0.06736953782905643,-0.06736953782905643,False,False,,9273623.333333334,review,False,,False,False,0.9630948527031402,0.78,0.2074293228139382,0.8377850162866449,0.6666666666666666,False,HighValuexQualityMissingOrLow,,9273623.333333334,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
8153,8153.T,"MOS FOOD SERVICES,INC.",Prime Market (Domestic),Wholesale Trade,110044843150.0,close_times_edinet_shares_outstanding,54326000000.0,3167000000.0,,,0.4936714746909973,book_equity_over_market_equity,0.0287791768277875,net_income_over_market_equity,0.4936714746909973,0.0287791768277875,True,True,B_price_times_shares,,,0.5640265091342335,True,5.0,6,-0.052143966759624925,-0.052143966759624925,False,False,,552478033.3333334,pass,False,,False,False,0.23858853998057625,0.108,0.8504273504273504,0.7583061889250814,0.8333333333333334,False,OtherValuexHighQuality,,552478033.3333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
4783,4783.T,"NCD Co.,Ltd.",Standard Market(Domestic),Information & Communication,19002604600.0,close_times_edinet_shares_outstanding,7854038000.0,1917049000.0,,,0.4133137622618322,book_equity_over_market_equity,0.100883486256405,net_income_over_market_equity,0.4133137622618322,0.100883486256405,True,True,B_price_times_shares,,,0.4078702862099605,True,6.0,6,-0.02278852054579993,-0.02278852054579993,False,False,,54822273.333333336,pass,False,,False,False,0.17740369051472968,0.7109090909090909,0.7287968441814595,0.5286644951140065,1.0,False,OtherValuexHighQuality,,54822273.333333336,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3836,3836.T,AVANT GROUP CORPORATION,Prime Market (Domestic),Information & Communication,41069489153.0,close_times_edinet_shares_outstanding,16490130000.0,3434688000.0,,,0.4015177773107374,book_equity_over_market_equity,0.0836311352012302,net_income_over_market_equity,0.4015177773107374,0.0836311352012302,True,True,B_price_times_shares,,,0.5160831500195605,True,6.0,6,-0.044739221732631715,-0.044739221732631715,False,False,,161220958.33333334,pass,False,,False,False,0.16769180964713498,0.5876363636363636,0.8211702827087443,0.7127035830618893,1.0,False,OtherValuexHighQuality,,161220958.33333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7844,7844.T,Marvelous Inc.,Prime Market (Domestic),Information & Communication,27744772800.0,close_times_edinet_shares_outstanding,26187000000.0,1027000000.0,,,0.9438534670574056,book_equity_over_market_equity,0.0370159816194277,net_income_over_market_equity,0.9438534670574056,0.0370159816194277,True,True,B_price_times_shares,,,0.39297328511078017,True,2.0,6,0.033451461277264574,0.033451461277264574,False,False,,60259285.0,pass,False,,False,False,0.5451602460343153,0.1618181818181818,0.7110453648915187,0.1521172638436482,0.3333333333333333,False,OtherValuexHighQuality,,60259285.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9934,9934.T,"INABA DENKISANGYO CO.,LTD.",Prime Market (Domestic),Wholesale Trade,151922795400.0,close_times_edinet_shares_outstanding,173023000000.0,18783000000.0,,,1.1388876800512058,book_equity_over_market_equity,0.123635165812648,net_income_over_market_equity,1.1388876800512058,0.123635165812648,True,True,B_price_times_shares,,,0.23329736937376114,True,6.0,6,-0.016598398859967622,-0.016598398859967622,False,False,,532289361.6666667,pass,False,,False,False,0.6506960181288443,0.8290909090909091,0.44806048652202496,0.47361563517915306,1.0,False,OtherValuexQualityMissingOrLow,,532289361.6666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9470,9470.T,"GAKKEN HOLDINGS CO.,LTD.",Prime Market (Domestic),Information & Communication,38972580212.0,close_times_edinet_shares_outstanding,59471000000.0,4736000000.0,,,1.52597030210713,book_equity_over_market_equity,0.1215213356220572,net_income_over_market_equity,1.52597030210713,0.1215213356220572,True,True,B_price_times_shares,,,0.3947943158469474,True,6.0,6,-0.02283000133378781,-0.02283000133378781,False,False,,121937936.66666667,pass,False,,False,False,0.7957267724182583,0.8210909090909091,0.7130177514792899,0.5296416938110748,1.0,True,HighValuexHighQuality,,121937936.66666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
4251,4251.T,KEIWA Incorporated,Prime Market (Domestic),Chemicals,23618819904.0,close_times_edinet_shares_outstanding,23864387000.0,2268882000.0,,,1.010397094223933,book_equity_over_market_equity,0.0960624624440169,net_income_over_market_equity,1.010397094223933,0.0960624624440169,True,True,B_price_times_shares,,,0.2837494297404347,True,5.0,6,-0.04067265156145718,-0.04067265156145718,False,False,,103042775.0,pass,False,,False,False,0.5807704758821625,0.6818181818181818,0.5558842866535174,0.6771986970684039,0.8333333333333334,False,OtherValuexHighQuality,,103042775.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
8046,8046.T,"MARUFUJI SHEET PILING CO.,LTD.",Standard Market(Domestic),Wholesale Trade,2963412000.0,close_times_edinet_shares_outstanding,30926000000.0,1534000000.0,,,10.435943432772763,book_equity_over_market_equity,0.5176465506652467,net_income_over_market_equity,4.561669803968577,0.4713793788347592,True,True,B_price_times_shares,,extreme_high_bm_top1pct;extreme_high_ep_top1pct;book_equity_market_equity_scale_check;extreme_high_bm_top1pct;extreme_high_ep_top1pct,0.14692169483044873,True,5.0,6,0.001992807568087592,0.001992807568087592,False,False,,63203986.666666664,pass,False,extreme_high_bm_top1pct;extreme_high_ep_top1pct;book_equity_market_equity_scale_check;extreme_high_bm_top1pct;extreme_high_ep_top1pct,False,True,0.9951440595662027,0.9950909090909091,0.19362261669953978,0.31661237785016283,0.8333333333333334,False,HighValuexQualityMissingOrLow,,63203986.666666664,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
4960,4960.T,"CHEMIPRO KASEI KAISHA,LTD.",Standard Market(Domestic),Chemicals,10057285865.0,close_times_edinet_shares_outstanding,4777291000.0,128077000.0,,,0.4750079757228815,book_equity_over_market_equity,0.012734747895127,net_income_over_market_equity,0.4750079757228815,0.012734747895127,True,True,B_price_times_shares,,,0.11000915865024702,True,6.0,6,-0.08387871134178816,-0.08387871134178816,False,False,,126047776.66666667,pass,False,,False,False,0.22563936549045,0.032363636363636365,0.09894806048652202,0.8876221498371335,1.0,False,OtherValuexQualityMissingOrLow,,126047776.66666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
8045,8045.T,"Yokohama Maruuo Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,9951474078.0,close_times_edinet_shares_outstanding,17429298000.0,530284000.0,,,1.7514287695861492,book_equity_over_market_equity,0.0532869799834291,net_income_over_market_equity,1.7514287695861492,0.0532869799834291,True,True,B_price_times_shares,,,0.1331302694396079,True,4.0,6,0.008186702232722656,0.008186702232722656,False,False,,1453876.6666666667,exclude,True,,False,False,0.8497895759145354,0.296,0.16042077580539119,0.2736156351791531,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,1453876.6666666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9715,9715.T,transcosmos inc.,Prime Market (Domestic),Services,144645455760.0,close_times_edinet_shares_outstanding,129068000000.0,12225000000.0,,,0.8923059443647744,book_equity_over_market_equity,0.0845170001073803,net_income_over_market_equity,0.8923059443647744,0.0845170001073803,True,True,B_price_times_shares,,,0.31596994427970365,True,5.0,6,-0.022798187434341532,-0.022798187434341532,False,False,,309124041.6666667,pass,False,,False,False,0.5098737455487212,0.5949090909090909,0.6190006574621959,0.5289902280130293,0.8333333333333334,False,OtherValuexHighQuality,,309124041.6666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3916,3916.T,Digital Information Technologies Corporation,Prime Market (Domestic),Information & Communication,12703756640.0,close_times_edinet_shares_outstanding,8182226000.0,2188090000.0,,,0.6440792461528135,book_equity_over_market_equity,0.172239602977785,net_income_over_market_equity,0.6440792461528135,0.172239602977785,True,True,B_price_times_shares,,,0.5447504454724286,True,6.0,6,-0.019156664334071517,-0.019156664334071517,False,False,,79438595.0,pass,False,,False,False,0.34185820653933313,0.9178181818181819,0.8405654174884944,0.5006514657980456,1.0,False,OtherValuexHighQuality,,79438595.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3123,3123.T,"SAIBO Co.,Ltd.",Standard Market(Domestic),Textiles and Apparels,8310631500.0,close_times_edinet_shares_outstanding,20131698000.0,895637000.0,,,2.4224029184785776,book_equity_over_market_equity,0.1077700292691355,net_income_over_market_equity,2.4224029184785776,0.1077700292691355,True,True,B_price_times_shares,,,0.06440626231214998,True,4.0,6,-0.03452276638743568,-0.03452276638743568,False,False,,2370130.0,exclude,True,,False,False,0.9258659760440272,0.7567272727272727,0.02827087442472058,0.6273615635179153,0.6666666666666666,False,HighValuexQualityMissingOrLow,,2370130.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3986,3986.T,"bBreak Systems Company,Limited",Standard Market(Domestic),Information & Communication,826315680.0,close_times_edinet_shares_outstanding,1714468000.0,91836000.0,,,2.0748341602328058,book_equity_over_market_equity,0.1111391230044188,net_income_over_market_equity,2.0748341602328058,0.1111391230044188,True,True,B_price_times_shares,,,0.28080986721936313,True,4.0,6,-0.010195386503545201,-0.010195386503545201,False,False,,3299680.0,review,False,,True,False,0.8925218517319521,0.7745454545454545,0.5496383957922419,0.41563517915309445,0.6666666666666666,True,HighValuexHighQuality,,3299680.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
6058,6058.T,VECTOR INC.,Prime Market (Domestic),Services,67214061087.0,close_times_edinet_shares_outstanding,27141000000.0,6335000000.0,,,0.4037994366218915,book_equity_over_market_equity,0.0942511120076519,net_income_over_market_equity,0.4037994366218915,0.0942511120076519,True,True,B_price_times_shares,,,0.9010415566306805,True,5.0,6,-0.08898544620193534,-0.08898544620193534,False,False,,404857170.0,pass,False,,False,False,0.1699579151829071,0.6658181818181819,0.9569362261669954,0.8964169381107492,0.8333333333333334,False,OtherValuexHighQuality,,404857170.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
