code,ticker,company_name,market,sector,is_financial_excluded,is_common_stock,has_price,has_fundamentals,universe_inclusion_status,exclusion_reason
4998,4998.T,FUMAKILLA LIMITED,Standard Market(Domestic),Chemicals,False,True,True,True,included,
6383,6383.T,"DAIFUKU CO.,LTD.",Prime Market (Domestic),Machinery,False,True,True,True,included,
2335,2335.T,CUBE SYSTEM INC.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
4212,4212.T,Sekisui Jushi Corporation,Prime Market (Domestic),Chemicals,False,True,True,True,included,
9536,9536.T,"SAIBU GAS HOLDINGS CO.,LTD.",Prime Market (Domestic),Electric Power and Gas,False,True,True,True,included,
4369,4369.T,Tri Chemical Laboratories Inc.,Prime Market (Domestic),Chemicals,False,True,True,True,included,
6494,6494.T,"NFK HOLDINGS CO.,Ltd",Standard Market(Domestic),Machinery,False,True,True,True,included,
9633,9633.T,"TOKYO THEATRES COMPANY,INCORPORATED",Standard Market(Domestic),Real Estate,False,True,True,True,included,
7235,7235.T,"TOKYO RADIATOR MFG.CO.,LTD.",Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
3421,3421.T,"INABA SEISAKUSHO Co.,Ltd.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
5965,5965.T,FUJIMAK CORPORATION,Standard Market(Domestic),Metal Products,False,True,True,True,included,
6632,6632.T,JVCKENWOOD Corporation,Prime Market (Domestic),Electric Appliances,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
3040,3040.T,SOLITON SYSTEMS K.K.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
4027,4027.T,TAYCA CORPORATION,Prime Market (Domestic),Chemicals,False,True,True,True,included,
4825,4825.T,WEATHERNEWS INC.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
3294,3294.T,"e'grand Co.,Ltd",Standard Market(Domestic),Real Estate,False,True,True,True,included,
7380,7380.T,"Juroku Financial Group,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
7236,7236.T,"T.RAD Co., Ltd.",Prime Market (Domestic),Transportation Equipment,False,True,True,True,included,
2332,2332.T,"Quest Co.,Ltd.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4172,4172.T,"Hi-CRATES CO.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4641,4641.T,Altech Corporation,Prime Market (Domestic),Services,False,True,True,True,included,
6576,6576.T,"Youkosha Co.,Ltd.",PRO Market,Services,False,True,False,False,excluded,missing_price;missing_basic_fundamentals;missing_value_metrics
4689,4689.T,LY Corporation,Prime Market (Domestic),Information & Communication,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
6171,6171.T,C.E.Management Integrated Laboratory Co.Ltd,Standard Market(Domestic),Services,False,True,True,True,included,
3447,3447.T,"Shinwa Co.,Ltd.",Standard Market(Domestic),Metal Products,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
7184,7184.T,"THE FIRST BANK OF TOYAMA,LTD.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
8628,8628.T,"MATSUI SECURITIES CO.,LTD.",Prime Market (Domestic),Securities and Commodities Futures,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
9702,9702.T,ISB CORPORATION,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
5531,5531.T,"NAKAYAMA FUDOUSAN Co.,Ltd.",PRO Market,Real Estate,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
4202,4202.T,Daicel Corporation,Prime Market (Domestic),Chemicals,False,True,True,True,included,
7213,7213.T,LECIP HOLDINGS CORPORATION,Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
3799,3799.T,Keyware Solutions Inc.,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
6033,6033.T,"EXTREME CO.,LTD.",Growth Market(Domestic),Services,False,True,True,True,included,
5943,5943.T,NORITZ CORPORATION,Prime Market (Domestic),Metal Products,False,True,True,True,included,
5830,5830.T,"Iyogin Holdings,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
4611,4611.T,"Dai Nippon Toryo Company,Limited",Prime Market (Domestic),Chemicals,False,True,True,True,included,
5933,5933.T,ALINCO INCORPORATED,Prime Market (Domestic),Metal Products,False,True,True,True,included,
4205,4205.T,ZEON CORPORATION,Prime Market (Domestic),Chemicals,False,True,True,True,included,
4025,4025.T,"TAKI CHEMICAL CO.,LTD.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
7771,7771.T,"Nihon Seimitsu Co.,Ltd.",Standard Market(Domestic),Precision Instruments,False,True,True,True,excluded,missing_value_metrics
4255,4255.T,THECOO Inc.,Growth Market(Domestic),Information & Communication,False,True,True,True,included,
8386,8386.T,"The Hyakujushi Bank,Ltd.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
7240,7240.T,NOK CORPORATION,Prime Market (Domestic),Transportation Equipment,False,True,True,True,included,
4531,4531.T,"Yuki Gosei Kogyo Co.,Ltd.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
4754,4754.T,TOSNET CORPORATION,Standard Market(Domestic),Services,False,True,True,True,included,
4801,4801.T,"CENTRAL SPORTS CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
2705,2705.T,"OOTOYA Holdings Co.,Ltd.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
6501,6501.T,"Hitachi,Ltd.",Prime Market (Domestic),Electric Appliances,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
5918,5918.T,"The Takigami Steel Construction Co.,Ltd.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
6977,6977.T,"JAPAN RESISTOR MFG. CO.,LTD.",Standard Market(Domestic),Electric Appliances,False,True,True,True,included,
4958,4958.T,"T.HASEGAWA CO.,LTD.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
9511,9511.T,"The Okinawa Electric Power Company,Incorporated",Prime Market (Domestic),Electric Power and Gas,False,True,True,True,included,
6837,6837.T,"KYOSHA CO.,LTD.",Standard Market(Domestic),Electric Appliances,False,True,True,True,included,
7544,7544.T,"Three F Co.,Ltd.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
5947,5947.T,RINNAI CORPORATION,Prime Market (Domestic),Metal Products,False,True,True,True,included,
5958,5958.T,"SANYO INDUSTRIES,LTD.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
7299,7299.T,FUJI OOZX Inc.,Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
9409,9409.T,TV Asahi Holdings Corporation,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
3854,3854.T,I'LL INC,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
3623,3623.T,Billing System Corporation,Growth Market(Domestic),Information & Communication,False,True,True,True,included,
5727,5727.T,"TOHO TITANIUM COMPANY,LIMITED",Prime Market (Domestic),Nonferrous Metals,False,True,True,True,included,
3110,3110.T,"NITTO BOSEKI CO.,LTD.",Prime Market (Domestic),Glass and Ceramics Products,False,True,True,True,included,
2136,2136.T,HIP CORPORATION,Standard Market(Domestic),Services,False,True,True,True,included,
2331,2331.T,"ALSOK CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
7313,7313.T,"TS TECH CO.,LTD.",Prime Market (Domestic),Transportation Equipment,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
6042,6042.T,"NIKKI CO.,LTD.",Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
5757,5757.T,"CK SAN-ETSU Co.,Ltd.",Prime Market (Domestic),Nonferrous Metals,False,True,True,True,included,
4956,4956.T,"KONISHI CO.,LTD.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
4021,4021.T,Nissan Chemical Corporation,Prime Market (Domestic),Chemicals,False,True,True,True,included,
4299,4299.T,"HIMACS,Ltd.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4725,4725.T,CAC Holdings Corporation,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
9765,9765.T,"OHBA CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
6864,6864.T,NF HOLDINGS CORPORATION,Standard Market(Domestic),Electric Appliances,False,True,True,True,included,
9163,9163.T,Nareru Group Inc.,Growth Market(Domestic),Services,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
2805,2805.T,S&B FOODS INC.,Standard Market(Domestic),Foods,False,True,True,True,included,
4377,4377.T,ONE CAREER Inc.,Growth Market(Domestic),Information & Communication,False,True,True,True,included,
4750,4750.T,"DAISAN CO.,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
5729,5729.T,"NIHON SEIKO CO.,LTD",Standard Market(Domestic),Nonferrous Metals,False,True,True,True,included,
9474,9474.T,"ZENRIN CO.,LTD.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
7102,7102.T,"NIPPON SHARYO,LTD.",Prime Market (Domestic),Transportation Equipment,False,True,True,True,included,
5741,5741.T,UACJ Corporation,Prime Market (Domestic),Nonferrous Metals,False,True,True,True,included,
1997,1997.T,"AKATSUKI EAZIMA CO.,LTD.",Standard Market(Domestic),Construction,False,True,True,True,included,
3513,3513.T,"ICHIKAWA CO.,LTD.",Standard Market(Domestic),Textiles and Apparels,False,True,True,True,included,
7971,7971.T,TOLI Corporation,Standard Market(Domestic),Chemicals,False,True,True,True,included,
4506,4506.T,"Sumitomo Pharma Co.,Ltd.",Prime Market (Domestic),Pharmaceutical,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
9552,9552.T,"Quants Research Institute Holdings,Inc.",Prime Market (Domestic),Services,False,True,True,True,included,
2985,2985.T,First Stage Corporation,PRO Market,Real Estate,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
9475,9475.T,"Shobunsha Holdings,Inc.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
6942,6942.T,"SOPHIA HOLDINGS CO.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
2305,2305.T,"STUDIO ALICE Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
6045,6045.T,"Rentracks CO.,LTD.",Growth Market(Domestic),Services,False,True,True,True,included,
2109,2109.T,"Mitsui DM Sugar Co.,Ltd.",Prime Market (Domestic),Foods,False,True,True,True,included,
9052,9052.T,"Sanyo Electric Railway Co.,Ltd.",Prime Market (Domestic),Land Transportation,False,True,True,True,included,
4061,4061.T,Denka Company Limited,Prime Market (Domestic),Chemicals,False,True,True,True,included,
2163,2163.T,"ARTNER CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
5536,5536.T,"Kyobashi Art Residence Co.,Ltd.",PRO Market,Real Estate,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
9739,9739.T,NSW Inc.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
9535,9535.T,"HIROSHIMA GAS CO.,LTD.",Prime Market (Domestic),Electric Power and Gas,False,True,True,True,included,
6061,6061.T,"UNIVERSAL ENGEISHA CO.,LTD",Standard Market(Domestic),Services,False,True,True,True,included,
9656,9656.T,GREENLAND RESORT COMPANY LIMITED,Standard Market(Domestic),Services,False,True,True,True,included,
3921,3921.T,NEOJAPAN Inc.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
3974,3974.T,SCAT Inc.,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
5331,5331.T,"NORITAKE CO.,LIMITED",Prime Market (Domestic),Glass and Ceramics Products,False,True,True,True,included,
3741,3741.T,"Systems Engineering Consultants Co.,LTD.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
7292,7292.T,MURAKAMI CORPORATION,Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
5966,5966.T,"KYOTO TOOL CO.,LTD.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
9788,9788.T,"NAC CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
6546,6546.T,Fulltech Co.Ltd.,Standard Market(Domestic),Services,False,True,True,True,included,
4337,4337.T,PIA CORPORATION,Prime Market (Domestic),Services,False,True,True,True,included,
7245,7245.T,"DAIDO METAL CO.,LTD.",Prime Market (Domestic),Transportation Equipment,False,True,True,True,included,
5973,5973.T,TOAMI CORPORATION,Standard Market(Domestic),Metal Products,False,True,True,True,included,
7350,7350.T,"Okinawa Financial Group,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
2488,2488.T,"JTP CO.,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
3350,3350.T,Metaplanet Inc.,Standard Market(Domestic),Wholesale Trade,False,True,True,True,included,
6255,6255.T,NPC Incorporated,Growth Market(Domestic),Machinery,False,True,True,True,included,
4491,4491.T,"Computer Management Co.,Ltd.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
1736,1736.T,OTEC CORPORATION,Standard Market(Domestic),Construction,False,True,True,True,included,
7058,7058.T,"Kyoei Security Service Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
9729,9729.T,TOKAI Corp.,Prime Market (Domestic),Services,False,True,True,True,included,
5984,5984.T,KANEFUSA CORPORATION,Standard Market(Domestic),Metal Products,False,True,True,True,included,
4356,4356.T,"APPLIED TECHNOLOGY CO.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
7678,7678.T,"ASAKUMA CO.,LTD.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
5071,5071.T,VIS co.ltd.,Standard Market(Domestic),Services,False,True,True,True,included,
9658,9658.T,BUSINESS BRAIN SHOWA・OTA INC.,Prime Market (Domestic),Information & Communication,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
4097,4097.T,"KOATSU GAS KOGYO CO.,LTD.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
5901,5901.T,"Toyo Seikan Group Holdings,Ltd.",Prime Market (Domestic),Metal Products,False,True,True,True,included,
7256,7256.T,"KASAI KOGYO CO.,LTD.",Standard Market(Domestic),Transportation Equipment,False,True,True,True,excluded,missing_value_metrics
4992,4992.T,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
8387,8387.T,"The Shikoku Bank, Ltd.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
4430,4430.T,"TOKAI SOFT CO.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
2326,2326.T,Digital Arts Inc.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
7833,7833.T,IFIS JAPAN LTD.,Standard Market(Domestic),Other Products,False,True,True,True,included,
5192,5192.T,Mitsuboshi Belting Ltd.,Prime Market (Domestic),Rubber Products,False,True,True,True,included,
4290,4290.T,Prestige International Inc.,Prime Market (Domestic),Services,False,True,True,True,included,
2301,2301.T,"GAKUJO CO.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
8388,8388.T,"The Awa Bank,Ltd.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
6240,6240.T,YAMASHIN-FILTER CORP.,Prime Market (Domestic),Machinery,False,True,True,True,included,
2818,2818.T,"PIETRO Co.,Ltd.",Standard Market(Domestic),Foods,False,True,True,True,included,
6535,6535.T,"i-mobile Co.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
9768,9768.T,"IDEA Consultants,Inc.",Standard Market(Domestic),Services,False,True,True,True,included,
9619,9619.T,"ICHINEN HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
1379,1379.T,HOKUTO CORPORATION,Prime Market (Domestic),"Fishery, Agriculture and Forestry",False,True,True,True,included,
6888,6888.T,ACMOS INC.,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4481,4481.T,"BASE CO.,LTD.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
2208,2208.T,BOURBON CORPORATION,Standard Market(Domestic),Foods,False,True,True,True,included,
2198,2198.T,IKK Holdings Inc.,Prime Market (Domestic),Services,False,True,True,True,included,
1941,1941.T,CHUDENKO CORPORATION,Prime Market (Domestic),Construction,False,True,True,True,included,
3150,3150.T,"grems,Inc.",Prime Market (Domestic),Electric Power and Gas,False,True,True,True,included,
4463,4463.T,"NICCA CHEMICAL CO.,LTD.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
5930,5930.T,"Bunka Shutter Co.,Ltd.",Prime Market (Domestic),Metal Products,False,True,True,True,included,
6059,6059.T,"UCHIYAMA HOLDINGS Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
4362,4362.T,"Nippon Fine Chemical Co.,Ltd.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
9404,9404.T,"Nippon Television Holdings,Inc.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
9699,9699.T,"NISHIO HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
3431,3431.T,"MIYAJI ENGINEERING GROUP,INC.",Prime Market (Domestic),Metal Products,False,True,True,True,included,
3553,3553.T,"KYOWA LEATHER CLOTH CO.,LTD.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
8336,8336.T,"The Musashino Bank,Ltd.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
3096,3096.T,OCEAN SYSTEM CORPORATION,Standard Market(Domestic),Retail Trade,False,True,True,True,included,
7266,7266.T,"Imasen Electric Industrial Co.,Ltd.",Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
9928,9928.T,"MIROKU JYOHO SERVICE CO.,LTD.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
7966,7966.T,LINTEC Corporation,Prime Market (Domestic),Other Products,False,True,True,True,included,
4390,4390.T,"IPS,Inc.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
7600,7600.T,"Japan Medical Dynamic Marketing,INC.",Prime Market (Domestic),Precision Instruments,False,True,True,True,included,
3766,3766.T,"SYSTEMS DESIGN Co.,Ltd.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
7377,7377.T,"DN HOLDINGS CO.,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
8362,8362.T,"The Fukui Bank,Ltd.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
3771,3771.T,"SYSTEM RESEARCH CO.,LTD.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
9340,9340.T,"ASO INTERNATIONAL,INC.",Standard Market(Domestic),Services,False,True,True,True,included,
9067,9067.T,MARUWN CORPORATION,Standard Market(Domestic),Land Transportation,False,True,True,True,included,
5122,5122.T,"OKAMOTO INDUSTRIES,INC.",Prime Market (Domestic),Rubber Products,False,True,True,True,included,
5936,5936.T,"TOYO SHUTTER CO.,LTD.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
2325,2325.T,"NJS Co.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
7931,7931.T,"MIRAI INDUSTRY CO.,LTD.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
9083,9083.T,"Shinki Bus Co.,Ltd.",Standard Market(Domestic),Land Transportation,False,True,True,True,included,
9686,9686.T,"TOYO TEC CO.,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
7081,7081.T,"Koyou Rentia Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
9780,9780.T,HARIMA B.STEM CORPORATION,Standard Market(Domestic),Services,False,True,True,True,included,
8418,8418.T,"Yamaguchi Financial Group,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
9539,9539.T,"KEIYO GAS CO.,LTD.",Standard Market(Domestic),Electric Power and Gas,False,True,True,True,included,
4685,4685.T,"Ryoyu Systems Co.,Ltd.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4189,4189.T,"KH Neochem Co.,Ltd.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
4709,4709.T,ID Holdings Corporation,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
9889,9889.T,JBCC Holdings Inc.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
3252,3252.T,"JINUSHI Co.,Ltd.",Prime Market (Domestic),Real Estate,False,True,True,True,included,
2483,2483.T,HONYAKU Center Inc.,Standard Market(Domestic),Services,False,True,True,True,included,
4335,4335.T,"IPS HOLDINGS CO.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4112,4112.T,"Hodogaya Chemical Co.,Ltd.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
8395,8395.T,THE BANK OF SAGA LTD.,Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
4925,4925.T,"HABA LABORATORIES,INC.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
6897,6897.T,TWINBIRD CORPORATION,Standard Market(Domestic),Electric Appliances,False,True,True,True,included,
8601,8601.T,Daiwa Securities Group Inc.,Prime Market (Domestic),Securities and Commodities Futures,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
8864,8864.T,"AIRPORT FACILITIES Co.,LTD.",Standard Market(Domestic),Real Estate,False,True,True,True,included,
8604,8604.T,"Nomura Holdings, Inc.",Prime Market (Domestic),Securities and Commodities Futures,True,True,True,False,excluded,financial_sector_excluded;missing_basic_fundamentals;missing_value_metrics
4671,4671.T,"FALCO HOLDINGS Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
3371,3371.T,SOFTCREATE HOLDINGS CORP.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
2186,2186.T,Sobal Corporation,Standard Market(Domestic),Services,False,True,True,True,included,
5970,5970.T,G-TEKT CORPORATION,Prime Market (Domestic),Metal Products,False,True,True,True,included,
4012,4012.T,"AXIS CO.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
5108,5108.T,BRIDGESTONE CORPORATION,Prime Market (Domestic),Rubber Products,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
2410,2410.T,"CAREER DESIGN CENTER CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
2503,2503.T,"Kirin Holdings Company,Limited",Prime Market (Domestic),Foods,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
2117,2117.T,"WELLNEO SUGAR Co.,Ltd.",Prime Market (Domestic),Foods,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
2702,2702.T,"McDonald's Holdings Company(Japan),Ltd.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
6995,6995.T,"TOKAI RIKA CO.,LTD.",Prime Market (Domestic),Transportation Equipment,False,True,True,True,included,
6540,6540.T,SEMBA CORPORATION,Standard Market(Domestic),Services,False,True,True,True,included,
4674,4674.T,CRESCO LTD.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
8803,8803.T,"HEIWA REAL ESTATE CO.,LTD.",Prime Market (Domestic),Real Estate,False,True,True,True,included,
9723,9723.T,"THE KYOTO HOTEL,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
2317,2317.T,Systena Corporation,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
6200,6200.T,"Insource Co.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
7327,7327.T,"Daishi Hokuetsu Financial Group,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
7219,7219.T,"HKS CO.,LTD.",Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
6428,6428.T,OIZUMI Corporation,Standard Market(Domestic),Machinery,False,True,True,True,included,
4985,4985.T,Earth Corporation,Prime Market (Domestic),Chemicals,False,True,True,True,included,
2612,2612.T,KADOYA SESAME MILLS INCORPORATED,Standard Market(Domestic),Foods,False,True,True,True,included,
4231,4231.T,TIGERS POLYMER CORPORATION,Standard Market(Domestic),Chemicals,False,True,True,True,included,
7043,7043.T,"Alue Co.,Ltd.",Growth Market(Domestic),Services,False,True,True,True,included,
4372,4372.T,"YMIRLINK,Inc.",Growth Market(Domestic),Information & Communication,False,True,True,True,included,
3443,3443.T,"KAWADA TECHNOLOGIES,INC.",Prime Market (Domestic),Metal Products,False,True,True,True,included,
6493,6493.T,NITTAN Corporation,Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
7314,7314.T,"ODAWARA AUTO-MACHINE MFG.CO.,LTD.",Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
7264,7264.T,MURO CORPORATION,Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
9793,9793.T,"Daiseki Co.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
4613,4613.T,"KANSAI PAINT CO.,LTD.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
3848,3848.T,"Data Applications Company,Limited",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
9434,9434.T,SoftBank Corp.,Prime Market (Domestic),Information & Communication,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
9322,9322.T,"KAWANISHI WAREHOUSE CO.,LTD.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
4847,4847.T,INTELLIGENT WAVE INC.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
3426,3426.T,"ATOM LIVIN TECH Co.,Ltd.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
7246,7246.T,"PRESS KOGYO CO.,LTD.",Prime Market (Domestic),Transportation Equipment,False,True,True,True,included,
2874,2874.T,"YOKOREI CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
6055,6055.T,"JAPAN MATERIAL Co.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
4662,4662.T,Focus Systems Corporation,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
9074,9074.T,"Japan Oil Transportation Co.,Ltd.",Standard Market(Domestic),Land Transportation,False,True,True,True,included,
6664,6664.T,"OPTOELECTRONICS CO.,LTD.",Standard Market(Domestic),Electric Appliances,False,True,True,True,included,
4389,4389.T,"Property Data Bank,Inc.",Growth Market(Domestic),Information & Communication,False,True,True,True,included,
6298,6298.T,"Y.A.C.HOLDINGS CO.,LTD.",Prime Market (Domestic),Machinery,False,True,True,True,included,
6196,6196.T,"Strike Group Co.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
4301,4301.T,AMUSE INC.,Prime Market (Domestic),Services,False,True,True,True,included,
9742,9742.T,INES Corporation,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
2268,2268.T,"B-R 31 ICE CREAM CO.,LTD.",Standard Market(Domestic),Foods,False,True,True,True,included,
6038,6038.T,"IID,Inc.",Growth Market(Domestic),Services,False,True,True,True,included,
4931,4931.T,"Shinnihonseiyaku Co.,Ltd.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
3593,3593.T,"HOGY MEDICAL CO.,LTD.",Prime Market (Domestic),Textiles and Apparels,False,True,True,True,included,
2749,2749.T,"JP-HOLDINGS,INC.",Prime Market (Domestic),Services,False,True,True,True,included,
4245,4245.T,"Daiki Axis Co.,Ltd.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
3010,3010.T,"Polaris Holdings Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
9505,9505.T,Hokuriku Electric Power Company,Prime Market (Domestic),Electric Power and Gas,False,True,True,True,included,
5923,5923.T,"TAKADAKIKO(Steel Construction)CO.,LTD.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
2497,2497.T,"UNITED,Inc.",Growth Market(Domestic),Services,False,True,True,True,included,
9766,9766.T,KONAMI GROUP CORPORATION,Prime Market (Domestic),Information & Communication,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
