label,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,capm_alpha,capm_beta,information_ratio
final BEYOND BUFFETT portfolio,1222,4.012654377225689,0.39433616695850215,0.22904980628831742,1.7216175527436588,-0.33277205254680753,0.17451714653437062,1.0601635302714776,1.7057602907432792
moat_score top20,1222,1.8266149497571171,0.23896745540363873,0.206606957460615,1.1566283069106835,-0.21732944087015094,0.07614933324532043,0.9332207766745824,0.6127962057268601
transformation_score top20,1222,2.561115136696961,0.29941444086159263,0.20968844616820814,1.4279014716023408,-0.26491179174069146,0.13156240118420845,0.894836443282136,0.9190238425994728
future_moat_score top20,1222,1.4741886069677306,0.20540625886667763,0.21233605772467212,0.9673640033998366,-0.2659441183076374,0.046663900486522185,0.923301406774325,0.2819087132505218
valuation_score top20,1222,1.937065471478025,0.24879981770935622,0.1944495609758978,1.27950825119217,-0.23305034838105487,0.09530506744805708,0.8557226842623677,0.6474227175554252
equal_weight_final20,1222,4.272221329728853,0.40892874876641994,0.23488835725780127,1.740949417589059,-0.34118279069892476,0.18198583817748934,1.0821453244540313,1.729904298596711
TOPIX ETF 1306.T,1222,1.0755998776678974,0.16252189910982318,0.1905391635369917,0.852957975110827,-0.23296328694444624,4.098284211995207e-17,0.9999999999999993,
Nikkei 225 ^N225,1222,1.3229519915417507,0.18982904279845236,0.22296419070294857,0.8513880287232239,-0.26258607248225596,0.00812736581451039,1.0824691840004856,0.2587383862172628
