observations,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,capm_alpha,capm_beta,information_ratio,label,excluded
1222,3.814147701389298,0.38276597228440123,0.22328456652146256,1.7142518099100639,-0.3321754144104452,0.17456655707473434,1.0060088453411866,1.5354304760937239,final BEYOND BUFFETT portfolio,-
1222,3.3459658697281425,0.3538972948690444,0.21893673906190114,1.6164363111710784,-0.3161078213516578,0.15561448195517638,0.9872604004973036,1.371741856449561,santec Holdings excluded,6777.T
1222,2.854462620932562,0.3207999991239803,0.2159749149585759,1.48535768232857,-0.31147735176796354,0.13257611345822976,0.9745572297594993,1.1639928218102105,top 3 contributors excluded,"6777.T, 3449.T, 6627.T"
1222,2.489816772017382,0.2940062808446795,0.21399288349470444,1.3739068142981266,-0.3254519424182145,0.11489697177458826,0.9530820333125201,0.9436679209551029,top 5 contributors excluded,"6777.T, 3449.T, 6627.T, 8050.T, 6617.T"
