code,company_name,sector,market_equity_final,market_equity_method,book_equity,net_income,pbr_raw,per_raw,bm_raw,bm_method,ep_raw,ep_method,bm_winsorized,ep_winsorized,bm_available,ep_available,value_metric_quality_flag,notes
4092,"Nippon Chemical Industrial Co.,Ltd.",Chemicals,48658266750.0,close_times_edinet_shares_outstanding,46395000000.0,2559000000.0,,,0.9534864905560986,book_equity_over_market_equity,0.052591269087898615,net_income_over_market_equity,0.9534864905560986,0.052591269087898615,True,True,B_price_times_shares,
6470,"TAIHO KOGYO CO.,LTD.",Machinery,32358738051.0,close_times_edinet_shares_outstanding,69283000000.0,-4187000000.0,,,2.141090913088278,book_equity_over_market_equity,,missing,2.141090913088278,,True,False,B_price_times_shares,net_income_nonpositive_or_missing
6343,FREESIA MACROSS CORPORATION,Machinery,6030243880.0,close_times_edinet_shares_outstanding,19530140000.0,1571388000.0,,,3.2386982000469273,book_equity_over_market_equity,0.2605844856808677,net_income_over_market_equity,3.2386982000469273,0.2605844856808677,True,True,B_price_times_shares,
6467,NICHIDAI CORPORATION,Machinery,3059305600.0,close_times_edinet_shares_outstanding,11170402000.0,68070000.0,,,3.6512867495159687,book_equity_over_market_equity,0.02225014722295151,net_income_over_market_equity,3.6512867495159687,0.02225014722295151,True,True,B_price_times_shares,
6149,"Odawara Engineering Co.,Ltd.",Machinery,11752240344.0,close_times_edinet_shares_outstanding,18528421000.0,2315350000.0,,,1.5765862897332181,book_equity_over_market_equity,0.19701349974365365,net_income_over_market_equity,1.5765862897332181,0.19701349974365365,True,True,B_price_times_shares,
4320,"CE Holdings Co.,Ltd.",Information & Communication,28739525100.0,close_times_edinet_shares_outstanding,8842416000.0,1686053000.0,,,0.30767439507899175,book_equity_over_market_equity,0.058666696618449,net_income_over_market_equity,0.30767439507899175,0.058666696618449,True,True,B_price_times_shares,
4275,"Carlit Co.,Ltd.",Chemicals,54671699600.0,close_times_edinet_shares_outstanding,37479000000.0,3457000000.0,,,0.6855283496619154,book_equity_over_market_equity,0.06323198337152115,net_income_over_market_equity,0.6855283496619154,0.06323198337152115,True,True,B_price_times_shares,
9746,TKC Corporation,Information & Communication,177368119370.0,close_times_edinet_shares_outstanding,108497000000.0,12094000000.0,,,0.6117051947406009,book_equity_over_market_equity,0.06818587265263397,net_income_over_market_equity,0.6117051947406009,0.06818587265263397,True,True,B_price_times_shares,
2391,"PLANET,INC.",Services,7897282800.0,close_times_edinet_shares_outstanding,5635688000.0,400784000.0,,,0.7136236782605785,book_equity_over_market_equity,0.050749607194008554,net_income_over_market_equity,0.7136236782605785,0.050749607194008554,True,True,B_price_times_shares,
6227,"AIMECHATEC,Ltd.",Machinery,111929278464.0,raw_market_cap,10861129000.0,354431000.0,10.177499,37.477955,0.09703563847678409,book_equity_over_market_equity,0.003166562001147861,net_income_over_market_equity,0.09741440959758958,0.006806227117135984,True,True,A_raw_market_cap,
6155,"TAKAMATSU MACHINERY CO.,LTD.",Machinery,5169840000.0,close_times_edinet_shares_outstanding,16282000000.0,-645000000.0,,,3.1494204849666527,book_equity_over_market_equity,,missing,3.1494204849666527,,True,False,B_price_times_shares,net_income_nonpositive_or_missing
9744,MEITEC Group Holdings Inc.,Services,233011027800.0,close_times_edinet_shares_outstanding,48776000000.0,12740000000.0,,,0.20932914832625787,book_equity_over_market_equity,0.05467552381655989,net_income_over_market_equity,0.20932914832625787,0.05467552381655989,True,True,B_price_times_shares,
6273,SMC CORPORATION,Machinery,4200010350592.0,raw_market_cap,1928306000000.0,169154000000.0,1.985737,25.19697,0.4591193447245199,book_equity_over_market_equity,0.04027466265080928,net_income_over_market_equity,0.4591193447245199,0.04027466265080928,True,True,A_raw_market_cap,
6325,"TAKAKITA CO.,LTD.",Machinery,4540107600.0,close_times_edinet_shares_outstanding,8089490000.0,566419000.0,,,1.781783762129338,book_equity_over_market_equity,0.12475893743135075,net_income_over_market_equity,1.781783762129338,0.12475893743135075,True,True,B_price_times_shares,
4623,ASAHIPEN CORPORATION,Chemicals,6634042800.0,close_times_edinet_shares_outstanding,14216863000.0,799205000.0,,,2.14301647254974,book_equity_over_market_equity,0.12047028095748795,net_income_over_market_equity,2.14301647254974,0.12047028095748795,True,True,B_price_times_shares,
9336,"Daiei Kankyo Co.,Ltd.",Services,390561223000.0,close_times_edinet_shares_outstanding,94681000000.0,14440000000.0,,,0.242422940180111,book_equity_over_market_equity,0.036972436457164616,net_income_over_market_equity,0.242422940180111,0.036972436457164616,True,True,B_price_times_shares,
4182,"Mitsubishi Gas Chemical Company,Inc.",Chemicals,1066193846272.0,raw_market_cap,697375000000.0,50937000000.0,1.647309,19.785788,0.654078995520755,book_equity_over_market_equity,0.047774614511332775,net_income_over_market_equity,0.654078995520755,0.047774614511332775,True,True,A_raw_market_cap,
7208,KANEMITSU CORPORATION,Transportation Equipment,5926288043.0,close_times_edinet_shares_outstanding,11671189000.0,540606000.0,,,1.9693927995595404,book_equity_over_market_equity,0.09122168819292403,net_income_over_market_equity,1.9693927995595404,0.09122168819292403,True,True,B_price_times_shares,
4973,"JAPAN PURE CHEMICAL CO.,LTD.",Chemicals,31944045000.0,close_times_edinet_shares_outstanding,13594720000.0,1579736000.0,,,0.4255791650681684,book_equity_over_market_equity,0.04945322359770029,net_income_over_market_equity,0.4255791650681684,0.04945322359770029,True,True,B_price_times_shares,
3997,"TRADE WORKS Co.,Ltd",Information & Communication,15139811700.0,close_times_edinet_shares_outstanding,1875751000.0,114960000.0,,,0.123895266147861,book_equity_over_market_equity,0.007593225218250238,net_income_over_market_equity,0.123895266147861,0.007593225218250238,True,True,B_price_times_shares,
6165,"PUNCH INDUSTRY CO.,LTD.",Machinery,14829021900.0,close_times_edinet_shares_outstanding,22038000000.0,873000000.0,,,1.4861398242321027,book_equity_over_market_equity,0.05887104394929783,net_income_over_market_equity,1.4861398242321027,0.05887104394929783,True,True,B_price_times_shares,
7940,"WAVELOCK HOLDINGS CO.,LTD.",Chemicals,8908631238.0,close_times_edinet_shares_outstanding,16702901000.0,533786000.0,,,1.874912155837514,book_equity_over_market_equity,0.0599178466073578,net_income_over_market_equity,1.874912155837514,0.0599178466073578,True,True,B_price_times_shares,
6258,HIRATA Corporation,Machinery,90764518690.0,close_times_edinet_shares_outstanding,68839271000.0,5000081000.0,,,0.7584381209040045,book_equity_over_market_equity,0.055088497930313875,net_income_over_market_equity,0.7584381209040045,0.055088497930313875,True,True,B_price_times_shares,
6395,TADANO LTD.,Machinery,158098628355.0,close_times_edinet_shares_outstanding,205946000000.0,22941000000.0,,,1.3026425475214238,book_equity_over_market_equity,0.14510562323467793,net_income_over_market_equity,1.3026425475214238,0.14510562323467793,True,True,B_price_times_shares,
6135,"Makino Milling Machine Co.,Ltd.",Machinery,330010902510.0,close_times_edinet_shares_outstanding,226650000000.0,14432000000.0,,,0.6867954915311686,book_equity_over_market_equity,0.04373188852317593,net_income_over_market_equity,0.6867954915311686,0.04373188852317593,True,True,B_price_times_shares,
6901,"SAWAFUJI ELECTRIC CO.,LTD.",Electric Appliances,5592110400.0,close_times_edinet_shares_outstanding,12778000000.0,512000000.0,,,2.285004959844856,book_equity_over_market_equity,0.09155756295512335,net_income_over_market_equity,2.285004959844856,0.09155756295512335,True,True,B_price_times_shares,
4045,"TOAGOSEI CO.,LTD.",Chemicals,186455939000.0,close_times_edinet_shares_outstanding,215944000000.0,12840000000.0,,,1.1581502909381718,book_equity_over_market_equity,0.0688634541160955,net_income_over_market_equity,1.1581502909381718,0.0688634541160955,True,True,B_price_times_shares,
4659,"AJIS CO.,LTD.",Services,37319565000.0,close_times_edinet_shares_outstanding,27415611000.0,3836434000.0,,,0.7346176462667773,book_equity_over_market_equity,0.10279953691850374,net_income_over_market_equity,0.7346176462667773,0.10279953691850374,True,True,B_price_times_shares,
7717,"V Technology Co.,Ltd.",Precision Instruments,57914835000.0,close_times_edinet_shares_outstanding,33581000000.0,800000000.0,,,0.5798341651150348,book_equity_over_market_equity,0.013813386501057975,net_income_over_market_equity,0.5798341651150348,0.013813386501057975,True,True,B_price_times_shares,
4262,"NIFTY Lifestyle Co.,Ltd.",Information & Communication,8674816350.0,close_times_edinet_shares_outstanding,5924976000.0,735222000.0,,,0.6830088109012245,book_equity_over_market_equity,0.08475360979832156,net_income_over_market_equity,0.6830088109012245,0.08475360979832156,True,True,B_price_times_shares,
6366,Chiyoda Corporation,Construction,188411641856.0,raw_market_cap,39396000000.0,27625000000.0,1.6548227,8.964242,0.20909535956440384,book_equity_over_market_equity,0.14662045151707423,net_income_over_market_equity,0.20909535956440384,0.14662045151707423,True,True,A_raw_market_cap,
3104,"Fujibo Holdings,Inc.",Textiles and Apparels,46110514500.0,close_times_edinet_shares_outstanding,47460000000.0,4477000000.0,,,1.0292663292663975,book_equity_over_market_equity,0.09709282250580831,net_income_over_market_equity,1.0292663292663975,0.09709282250580831,True,True,B_price_times_shares,
4628,"SK KAKEN CO.,LTD.",Chemicals,132069890150.0,close_times_edinet_shares_outstanding,163520000000.0,10729000000.0,,,1.2381323238346011,book_equity_over_market_equity,0.08123729025453422,net_income_over_market_equity,1.2381323238346011,0.08123729025453422,True,True,B_price_times_shares,
4767,"TOW CO.,LTD.",Services,14346603600.0,close_times_edinet_shares_outstanding,9892005000.0,1132201000.0,,,0.6895015207641201,book_equity_over_market_equity,0.0789177028631362,net_income_over_market_equity,0.6895015207641201,0.0789177028631362,True,True,B_price_times_shares,
7719,TOKYO KOKI CO.LTD.,Precision Instruments,3146221249.0,close_times_edinet_shares_outstanding,1902474000.0,133490000.0,,,0.6046853826966827,book_equity_over_market_equity,0.04242867536490915,net_income_over_market_equity,0.6046853826966827,0.04242867536490915,True,True,B_price_times_shares,
6882,"Sansha Electric Manufacturing Co.,Ltd.",Electric Appliances,17839167000.0,close_times_edinet_shares_outstanding,24341000000.0,502000000.0,,,1.3644695405340395,book_equity_over_market_equity,0.028140327404300884,net_income_over_market_equity,1.3644695405340395,0.028140327404300884,True,True,B_price_times_shares,
6440,JUKI CORPORATION,Machinery,16583466724.0,close_times_edinet_shares_outstanding,32687000000.0,4143000000.0,,,1.9710595223551521,book_equity_over_market_equity,0.24982713620452765,net_income_over_market_equity,1.9710595223551521,0.24982713620452765,True,True,B_price_times_shares,
6103,OKUMA Corporation,Machinery,247754494260.0,close_times_edinet_shares_outstanding,238065000000.0,9762000000.0,,,0.9608907427131005,book_equity_over_market_equity,0.03940190884995815,net_income_over_market_equity,0.9608907427131005,0.03940190884995815,True,True,B_price_times_shares,
6626,SEMITEC Corporation,Electric Appliances,23688646800.0,close_times_edinet_shares_outstanding,23224524000.0,3331944000.0,,,0.9804073738817365,book_equity_over_market_equity,0.14065573386825964,net_income_over_market_equity,0.9804073738817365,0.14065573386825964,True,True,B_price_times_shares,
3817,"SRA Holdings,Inc.",Information & Communication,57737380000.0,close_times_edinet_shares_outstanding,31103000000.0,3437000000.0,,,0.5386978072091252,book_equity_over_market_equity,0.05952816009316668,net_income_over_market_equity,0.5386978072091252,0.05952816009316668,True,True,B_price_times_shares,
6150,"TAKEDA MACHINERY CO.,LTD.",Machinery,2515478400.0,close_times_edinet_shares_outstanding,5216019000.0,293670000.0,,,2.073569385449702,book_equity_over_market_equity,0.11674518850966878,net_income_over_market_equity,2.073569385449702,0.11674518850966878,True,True,B_price_times_shares,
6778,"Artiza Networks,Inc.",Electric Appliances,5522368400.0,close_times_edinet_shares_outstanding,6743929000.0,133054000.0,,,1.2212023015342475,book_equity_over_market_equity,0.02409364793554881,net_income_over_market_equity,1.2212023015342475,0.02409364793554881,True,True,B_price_times_shares,
9687,"KSK CO.,LTD",Information & Communication,26170358750.0,close_times_edinet_shares_outstanding,16719000000.0,1860000000.0,,,0.63885253388053,book_equity_over_market_equity,0.07107277426985979,net_income_over_market_equity,0.63885253388053,0.07107277426985979,True,True,B_price_times_shares,
7970,"Shin-Etsu Polymer Co.,Ltd.",Chemicals,185983929312.0,close_times_edinet_shares_outstanding,123154000000.0,11233000000.0,,,0.6621754925577534,book_equity_over_market_equity,0.06039769157235043,net_income_over_market_equity,0.6621754925577534,0.06039769157235043,True,True,B_price_times_shares,
6835,ALLIED TELESIS HOLDINGS K.K.,Electric Appliances,30033482336.0,close_times_edinet_shares_outstanding,21333639000.0,2921999000.0,,,0.7103285180629278,book_equity_over_market_equity,0.09729138190870096,net_income_over_market_equity,0.7103285180629278,0.09729138190870096,True,True,B_price_times_shares,
4437,"gooddays holdings,Inc.",Information & Communication,6147684000.0,close_times_edinet_shares_outstanding,3040565000.0,785648000.0,,,0.4945870672598006,book_equity_over_market_equity,0.12779576829257977,net_income_over_market_equity,0.4945870672598006,0.12779576829257977,True,True,B_price_times_shares,
7202,ISUZU MOTORS LIMITED,Transportation Equipment,1579958140928.0,raw_market_cap,1606413000000.0,77672000000.0,1.0678937,11.908832,1.0167440252920001,book_equity_over_market_equity,0.04916079609196405,net_income_over_market_equity,1.0167440252920001,0.04916079609196405,True,True,A_raw_market_cap,
6167,"Fuji Die Co.,Ltd.",Machinery,19595590000.0,close_times_edinet_shares_outstanding,20748000000.0,426000000.0,,,1.0588096607450963,book_equity_over_market_equity,0.021739585284239974,net_income_over_market_equity,1.0588096607450963,0.021739585284239974,True,True,B_price_times_shares,
6391,KAJI TECHNOLOGY CORPORATION,Machinery,7163552000.0,close_times_edinet_shares_outstanding,7818377000.0,578915000.0,,,1.0914106577295732,book_equity_over_market_equity,0.08081395933190685,net_income_over_market_equity,1.0914106577295732,0.08081395933190685,True,True,B_price_times_shares,
4078,"Sakai Chemical Industry Co.,Ltd.",Chemicals,91467828000.0,close_times_edinet_shares_outstanding,79386000000.0,6235000000.0,,,0.8679117208293171,book_equity_over_market_equity,0.0681660441308391,net_income_over_market_equity,0.8679117208293171,0.0681660441308391,True,True,B_price_times_shares,
7988,NIFCO INC.,Chemicals,410875117900.0,close_times_edinet_shares_outstanding,278725000000.0,45808000000.0,,,0.6783691390819069,book_equity_over_market_equity,0.11148886365795674,net_income_over_market_equity,0.6783691390819069,0.11148886365795674,True,True,B_price_times_shares,
6588,TOSHIBA TEC CORPORATION,Electric Appliances,168916369600.0,close_times_edinet_shares_outstanding,115685000000.0,30503000000.0,,,0.6848655359687531,book_equity_over_market_equity,0.1805804853149058,net_income_over_market_equity,0.6848655359687531,0.1805804853149058,True,True,B_price_times_shares,
4462,"ISHIHARA CHEMICAL CO.,LTD.",Chemicals,37216905500.0,close_times_edinet_shares_outstanding,21918409000.0,2465418000.0,,,0.5889369012692364,book_equity_over_market_equity,0.06624457264454725,net_income_over_market_equity,0.5889369012692364,0.06624457264454725,True,True,B_price_times_shares,
6946,"Nippon Avionics Co.,Ltd.",Electric Appliances,84496095900.0,close_times_edinet_shares_outstanding,13958000000.0,1964000000.0,,,0.16519106417081217,book_equity_over_market_equity,0.02324367746320928,net_income_over_market_equity,0.16519106417081217,0.02324367746320928,True,True,B_price_times_shares,
4220,RIKEN TECHNOS CORPORATION,Chemicals,78251191051.0,close_times_edinet_shares_outstanding,75780109000.0,9258306000.0,,,0.9684211573292286,book_equity_over_market_equity,0.11831520869715484,net_income_over_market_equity,0.9684211573292286,0.11831520869715484,True,True,B_price_times_shares,
6899,ASTI CORPORATION,Electric Appliances,7033063500.0,close_times_edinet_shares_outstanding,24583298000.0,633134000.0,,,3.4953897401893217,book_equity_over_market_equity,0.09002250583973825,net_income_over_market_equity,3.4953897401893217,0.09002250583973825,True,True,B_price_times_shares,
9757,Funai Soken Holdings Incorporated,Services,102123475000.0,close_times_edinet_shares_outstanding,28220914000.0,6532353000.0,,,0.27634110570561765,book_equity_over_market_equity,0.06396524403424383,net_income_over_market_equity,0.27634110570561765,0.06396524403424383,True,True,B_price_times_shares,
6844,"Shindengen Electric Manufacturing Co.,Ltd.",Electric Appliances,35954689240.0,close_times_edinet_shares_outstanding,66144000000.0,-3333000000.0,,,1.8396487745585643,book_equity_over_market_equity,,missing,1.8396487745585643,,True,False,B_price_times_shares,net_income_nonpositive_or_missing
5019,"Idemitsu Kosan Co.,Ltd.",Oil and Coal Products,1644286967808.0,raw_market_cap,1737699000000.0,104055000000.0,0.8618828,9.664554,1.0568100544617998,book_equity_over_market_equity,0.06328274932368758,net_income_over_market_equity,1.0568100544617998,0.06328274932368758,True,True,A_raw_market_cap,
3635,"KOEI TECMO HOLDINGS CO.,LTD.",Information & Communication,478672681522.0,close_times_edinet_shares_outstanding,189421000000.0,37628000000.0,,,0.3957213505431563,book_equity_over_market_equity,0.0786090400654515,net_income_over_market_equity,0.3957213505431563,0.0786090400654515,True,True,B_price_times_shares,
4119,Nippon Pigment Holdings Company Limited,Chemicals,8632794500.0,close_times_edinet_shares_outstanding,21581061000.0,5026157000.0,,,2.4998928214959824,book_equity_over_market_equity,0.5822166854545188,net_income_over_market_equity,2.4998928214959824,0.4713793788347592,True,True,B_price_times_shares,
9709,"NCS&A CO.,LTD.",Information & Communication,21489164800.0,close_times_edinet_shares_outstanding,14226599000.0,2109184000.0,,,0.6620359205398247,book_equity_over_market_equity,0.09815104587033555,net_income_over_market_equity,0.6620359205398247,0.09815104587033555,True,True,B_price_times_shares,
4095,"NIHON PARKERIZING CO.,LTD.",Chemicals,160112591136.0,close_times_edinet_shares_outstanding,223298000000.0,14188000000.0,,,1.3946311056219818,book_equity_over_market_equity,0.0886126437610936,net_income_over_market_equity,1.3946311056219818,0.0886126437610936,True,True,B_price_times_shares,
6455,MORITA HOLDINGS CORPORATION,Transportation Equipment,105331772030.0,close_times_edinet_shares_outstanding,97702000000.0,9566000000.0,,,0.9275643817344407,book_equity_over_market_equity,0.09081780184307035,net_income_over_market_equity,0.9275643817344407,0.09081780184307035,True,True,B_price_times_shares,
4668,"MEIKO NETWORK JAPAN CO.,LTD.",Services,17237705100.0,close_times_edinet_shares_outstanding,12953000000.0,1952000000.0,,,0.7514341337699297,book_equity_over_market_equity,0.11324013194772661,net_income_over_market_equity,0.7514341337699297,0.11324013194772661,True,True,B_price_times_shares,
9347,"NIPPON KANZAI Holdings Co.,Ltd.",Services,98103577406.0,close_times_edinet_shares_outstanding,70038000000.0,6348000000.0,,,0.7139189196959548,book_equity_over_market_equity,0.06470712045218198,net_income_over_market_equity,0.7139189196959548,0.06470712045218198,True,True,B_price_times_shares,
3101,"TOYOBO CO.,LTD.",Chemicals,168850705180.0,close_times_edinet_shares_outstanding,232044000000.0,5199000000.0,,,1.3742554391622708,book_equity_over_market_equity,0.030790513989608203,net_income_over_market_equity,1.3742554391622708,0.030790513989608203,True,True,B_price_times_shares,
4341,SEIRYO ELECTRIC CORPORATION,Services,2889513200.0,close_times_edinet_shares_outstanding,5434000000.0,81000000.0,,,1.8805935892592565,book_equity_over_market_equity,0.0280324035204269,net_income_over_market_equity,1.8805935892592565,0.0280324035204269,True,True,B_price_times_shares,
7925,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals,28766543400.0,close_times_edinet_shares_outstanding,41513000000.0,1724000000.0,,,1.443100042391607,book_equity_over_market_equity,0.059930731893217314,net_income_over_market_equity,1.443100042391607,0.059930731893217314,True,True,B_price_times_shares,
6289,GIKEN LTD.,Machinery,46652557392.0,close_times_edinet_shares_outstanding,40285000000.0,1487000000.0,,,0.86351107532013,book_equity_over_market_equity,0.03187392252702081,net_income_over_market_equity,0.86351107532013,0.03187392252702081,True,True,B_price_times_shares,
5921,"Kawagishi Bridge Works Co.,Ltd.",Metal Products,11358918000.0,close_times_edinet_shares_outstanding,28956238000.0,1447253000.0,,,2.54920741570632,book_equity_over_market_equity,0.1274111671551815,net_income_over_market_equity,2.54920741570632,0.1274111671551815,True,True,B_price_times_shares,
4923,"COTA CO.,LTD.",Chemicals,29941670577.0,close_times_edinet_shares_outstanding,13989551000.0,1304523000.0,,,0.4672268023263277,book_equity_over_market_equity,0.04356881145443109,net_income_over_market_equity,0.4672268023263277,0.04356881145443109,True,True,B_price_times_shares,
2207,"MEITO CO.,LTD.",Foods,50055528256.0,close_times_edinet_shares_outstanding,54912000000.0,4719000000.0,,,1.0970216859796673,book_equity_over_market_equity,0.09427530113887767,net_income_over_market_equity,1.0970216859796673,0.09427530113887767,True,True,B_price_times_shares,
2485,TEAR Corporation,Services,10013568000.0,close_times_edinet_shares_outstanding,8627000000.0,891000000.0,,,0.8615310746379312,book_equity_over_market_equity,0.08897927292249876,net_income_over_market_equity,0.8615310746379312,0.08897927292249876,True,True,B_price_times_shares,
4635,"TOKYO PRINTING INK MFG.CO.,LTD.",Chemicals,3188868550.0,close_times_edinet_shares_outstanding,29831000000.0,1460000000.0,,,9.354728654462726,book_equity_over_market_equity,0.457842641397056,net_income_over_market_equity,4.561669803968577,0.457842641397056,True,True,B_price_times_shares,
4686,JUSTSYSTEMS CORPORATION,Information & Communication,270382619000.0,close_times_edinet_shares_outstanding,105123000000.0,12327000000.0,,,0.38879348232069605,book_equity_over_market_equity,0.04559094828503011,net_income_over_market_equity,0.38879348232069605,0.04559094828503011,True,True,B_price_times_shares,
9534,"HOKKAIDO GAS CO.,LTD.",Electric Power and Gas,64521649560.0,close_times_edinet_shares_outstanding,88486000000.0,10428000000.0,,,1.3714156504587667,book_equity_over_market_equity,0.16162017045616278,net_income_over_market_equity,1.3714156504587667,0.16162017045616278,True,True,B_price_times_shares,
3837,Ad-Sol Nissin Corporation,Information & Communication,24744762000.0,close_times_edinet_shares_outstanding,7074955000.0,1209503000.0,,,0.2859172781698203,book_equity_over_market_equity,0.048879152686940375,net_income_over_market_equity,0.2859172781698203,0.048879152686940375,True,True,B_price_times_shares,
4248,"Takemoto Yohki Co.,Ltd.",Chemicals,10413821000.0,close_times_edinet_shares_outstanding,12067270000.0,1316502000.0,,,1.1587744786471748,book_equity_over_market_equity,0.12641872757367348,net_income_over_market_equity,1.1587744786471748,0.12641872757367348,True,True,B_price_times_shares,
6266,"TAZMO CO.,LTD.",Machinery,56077534820.0,close_times_edinet_shares_outstanding,27037398000.0,3586404000.0,,,0.4821431271325632,book_equity_over_market_equity,0.06395438051105115,net_income_over_market_equity,0.4821431271325632,0.06395438051105115,True,True,B_price_times_shares,
7942,JSP Corporation,Chemicals,67326741237.0,close_times_edinet_shares_outstanding,105855000000.0,5120000000.0,,,1.5722578882494087,book_equity_over_market_equity,0.07604704915060198,net_income_over_market_equity,1.5722578882494087,0.07604704915060198,True,True,B_price_times_shares,
7280,MITSUBA Corporation,Electric Appliances,56931485696.0,close_times_edinet_shares_outstanding,110886000000.0,15435000000.0,,,1.947709578353597,book_equity_over_market_equity,0.27111535578781604,net_income_over_market_equity,1.947709578353597,0.27111535578781604,True,True,B_price_times_shares,
4094,"NIHON KAGAKU SANGYO CO.,LTD.",Chemicals,39711369000.0,close_times_edinet_shares_outstanding,46478870000.0,2357304000.0,,,1.1704172172961351,book_equity_over_market_equity,0.059360935151845304,net_income_over_market_equity,1.1704172172961351,0.059360935151845304,True,True,B_price_times_shares,
6472,NTN CORPORATION,Machinery,234426968307.0,close_times_edinet_shares_outstanding,248699000000.0,-23801000000.0,,,1.0608805027683919,book_equity_over_market_equity,,missing,1.0608805027683919,,True,False,B_price_times_shares,net_income_nonpositive_or_missing
4644,"Imagineer Co.,Ltd.",Information & Communication,9795845700.0,close_times_edinet_shares_outstanding,12168656000.0,631359000.0,,,1.2422261816557605,book_equity_over_market_equity,0.0644517093608365,net_income_over_market_equity,1.2422261816557605,0.0644517093608365,True,True,B_price_times_shares,
6539,"MATCHING SERVICE JAPAN CO.,LTD.",Services,23007396000.0,close_times_edinet_shares_outstanding,10134193000.0,1334343000.0,,,0.44047544537417443,book_equity_over_market_equity,0.05799626346241009,net_income_over_market_equity,0.44047544537417443,0.05799626346241009,True,True,B_price_times_shares,
6469,"HODEN SEIMITSU KAKO KENKYUSHO CO.,LTD.",Machinery,28517736000.0,close_times_edinet_shares_outstanding,9688712000.0,852370000.0,,,0.3397433793482063,book_equity_over_market_equity,0.029889118827665703,net_income_over_market_equity,0.3397433793482063,0.029889118827665703,True,True,B_price_times_shares,
2393,"Nippon Care Supply Co.,Ltd.",Services,38889274735.0,close_times_edinet_shares_outstanding,17518584000.0,1796244000.0,,,0.4504734047979926,book_equity_over_market_equity,0.04618867315577363,net_income_over_market_equity,0.4504734047979926,0.04618867315577363,True,True,B_price_times_shares,
4041,"Nippon Soda Co.,Ltd.",Chemicals,196943098380.0,close_times_edinet_shares_outstanding,188102000000.0,15127000000.0,,,0.955108361487534,book_equity_over_market_equity,0.07680898759301828,net_income_over_market_equity,0.955108361487534,0.07680898759301828,True,True,B_price_times_shares,
9605,"TOEI COMPANY,LTD.",Information & Communication,374403052450.0,close_times_edinet_shares_outstanding,354323000000.0,29189000000.0,,,0.9463678185351291,book_equity_over_market_equity,0.07796143703688974,net_income_over_market_equity,0.9463678185351291,0.07796143703688974,True,True,B_price_times_shares,
4728,"TOSE CO.,LTD.",Information & Communication,4873644220.0,close_times_edinet_shares_outstanding,6161896000.0,253959000.0,,,1.2643302879421099,book_equity_over_market_equity,0.05210864571480763,net_income_over_market_equity,1.2643302879421099,0.05210864571480763,True,True,B_price_times_shares,
4206,"Aica Kogyo Company,Limited",Chemicals,213947086184.0,close_times_edinet_shares_outstanding,189723000000.0,18701000000.0,,,0.8867753395661269,book_equity_over_market_equity,0.08740946340309892,net_income_over_market_equity,0.8867753395661269,0.08740946340309892,True,True,B_price_times_shares,
2180,SUNNY SIDE UP GROUP Inc.,Services,19649903400.0,close_times_edinet_shares_outstanding,4701060000.0,954110000.0,,,0.23924087077191433,book_equity_over_market_equity,0.048555454985086594,net_income_over_market_equity,0.23924087077191433,0.048555454985086594,True,True,B_price_times_shares,
5333,NGK Corporation,Glass and Ceramics Products,1827767320576.0,raw_market_cap,727506000000.0,55005000000.0,2.2586346,30.864498,0.3980298760187565,book_equity_over_market_equity,0.030094093148938565,net_income_over_market_equity,0.3980298760187565,0.030094093148938565,True,True,A_raw_market_cap,
9759,"NSD CO.,LTD.",Information & Communication,199227733650.0,close_times_edinet_shares_outstanding,68252000000.0,11929000000.0,,,0.34258282594281775,book_equity_over_market_equity,0.05987620187938628,net_income_over_market_equity,0.34258282594281775,0.05987620187938628,True,True,B_price_times_shares,
2121,"MIXI,Inc.",Information & Communication,183977223750.0,close_times_edinet_shares_outstanding,181333000000.0,17645000000.0,,,0.9856274396574592,book_equity_over_market_equity,0.09590861107882111,net_income_over_market_equity,0.9856274396574592,0.09590861107882111,True,True,B_price_times_shares,
2169,"CDS Co.,Ltd.",Services,12002672000.0,close_times_edinet_shares_outstanding,9367365000.0,683787000.0,,,0.7804399720328941,book_equity_over_market_equity,0.056969564776909676,net_income_over_market_equity,0.7804399720328941,0.056969564776909676,True,True,B_price_times_shares,
4008,"Sumitomo Seika Chemicals Company,Limited.",Chemicals,16671620640.0,close_times_edinet_shares_outstanding,94312000000.0,5961000000.0,,,5.6570385109242745,book_equity_over_market_equity,0.35755372130396557,net_income_over_market_equity,4.561669803968577,0.35755372130396557,True,True,B_price_times_shares,
4247,"POVAL KOGYO CO.,LTD.",Chemicals,3343307400.0,close_times_edinet_shares_outstanding,5717895000.0,172795000.0,,,1.7102510525954029,book_equity_over_market_equity,0.051683850548711135,net_income_over_market_equity,1.7102510525954029,0.051683850548711135,True,True,B_price_times_shares,
6666,RIVER ELETEC CORPORATION,Electric Appliances,9637390892.0,close_times_edinet_shares_outstanding,4497657000.0,-85360000.0,,,0.46668824066620623,book_equity_over_market_equity,,missing,0.46668824066620623,,True,False,B_price_times_shares,net_income_nonpositive_or_missing
4752,SHOWA SYSTEM ENGINEERING CORPORATION,Information & Communication,6417518800.0,close_times_edinet_shares_outstanding,5342674000.0,714133000.0,,,0.8325139616264154,book_equity_over_market_equity,0.11127867673718385,net_income_over_market_equity,0.8325139616264154,0.11127867673718385,True,True,B_price_times_shares,
