code,ticker,company_name,sector,phase2_rank,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flag_bool,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_review_required,phase3_review_reasons,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,outlier_sensitive_flag,gross_profitability_proxy_flag,phase3_priority_flag,phase3_handoff_note,final_exploratory_weighted_score,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_note,distress_review_flag,anomaly_flags,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,sector_adjusted_candidate_flag,phase2_review_required,phase2_review_reasons,feature_missing_review_flag,phase3_review_action,rank,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,microcap_penalty,one_time_profit_penalty,missingness_penalty,phase2_selected_topn_flag,market,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,in_market_percentile_top1200,in_sector_percentile_top1200,in_robust_zscore_top1200,in_winsorized_zscore_top1200,market_percentile_rank,market_percentile_score,sector_percentile_rank,sector_percentile_score,robust_zscore_rank,robust_zscore_score,winsorized_zscore_rank,winsorized_zscore_score,normalization_review_note,panel_latest_fiscal_year,panel_years_available,latest_fiscal_year,latest_revenue,latest_gross_profit,latest_operating_income,latest_net_income,latest_total_assets,latest_equity,latest_current_assets,latest_current_liabilities,latest_operating_cf,latest_capex,latest_rd_expense,latest_employees,latest_gross_margin,latest_asset_turnover,latest_current_ratio,latest_leverage,latest_roa,latest_negative_equity_flag,latest_gross_profitability_definition_status,latest_gross_profitability_proxy_flag,latest_feature_missing_review_flag,delta_roa_3y,delta_roe_3y,delta_operating_margin_3y,delta_gross_margin_3y,delta_asset_turnover_3y,delta_current_ratio_3y,delta_leverage_3y,persistent_loss_flag,negative_cfo_flag,cfo_to_net_income,latest_date,close,adj_close,volume,avg_trading_value_60d,phase2_confidence_score,negative_equity_flag,financial_missing_rate,financial_data_missing_too_much,base_hard_exclusion_reasons,base_hard_exclusion_flag,soft_review_reasons,soft_review_flag,bm_value_component,ep_value_component,gp_quality_component,piotroski_component,sloan_quality_component,liquidity_component,delta_roa_component,delta_roe_component,delta_operating_margin_component,delta_gross_margin_component,delta_asset_turnover_component,delta_current_ratio_component,delta_leverage_component,value_score,quality_score,improvement_score,improvement_component_count,execution_safety_score,liquidity_confidence_score,high_sloan_accrual_flag,value_trap_penalty,value_trap_penalty_reasons,transformation_lite_score,transformation_lite_missing_rate,transformation_scoring_reason,valuation_gap_score,capital_efficiency_improvement_score,shareholder_alignment_score,reform_evidence_score,execution_reliability_score,quality_trap_resistance_score,transformation_full_missing_rate,transformation_full_score,transformation_score,transformation_score_method,ai_infrastructure_category,emerging_evidence_level,evidence_snippet,evidence_source,source_type,rd_to_sales,employee_growth_proxy,rd_intensity_component,gross_margin_power_component,gross_profitability_power_component,intangible_capital_score,innovation_capacity_score,bottleneck_pricing_power_score,ai_infrastructure_exposure_score,data_customer_base_score,trust_safety_infrastructure_score,evidence_level_bonus,keyword_only_flag,no_revenue_evidence_flag,no_customer_or_product_evidence_flag,media_only_flag,theme_hype_penalty,financial_guardrail_penalty,emerging_score,emerging_missing_rate,emerging_penalty_reasons,transformation_evidence_level,transformation_evidence_basis,ai_keyword_only_flag,low_pbr_only_flag,evidence_level,evidence_level_label,transformation_grade,emerging_grade,transformation_grade_reason,emerging_grade_reason,role_candidate,dual_combined_score,bridge_score
3660,3660.T,istyle Inc.,Information & Communication,236,0.4700105631979176,0.0645031254485764,0.8564492355712263,1.0,-0.0256606419941984,526125480.0,False,False,False,False,True,True,True,True,top300_priority_check,True,True,False,False,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.9194912335246956,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,False,none,False,Review listed reasons before Phase3 adoption.,236,0.2224020718679184,0.4025454545454545,0.9487179487179488,0.9209422394320748,0.5530944625407166,1.0,0.8034849951597289,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,36184293145.0,pass,True,True,True,True,241,0.8859453411888029,41,0.9313683131119728,55,0.8845783640337452,375,0.7294500860002634,Core across normalization methods.,2025,3,2025,68768000000.0,29634000000.0,3164000000.0,2334000000.0,34601000000.0,17007000000.0,21041000000.0,12692000000.0,3139000000.0,,,1210.0,0.4309271754304327,1.987457009913008,1.657815947053262,0.5084824138030692,0.0674546978411028,False,original_gross_profit_over_total_assets,False,False,0.055027225720614,0.1089869064534754,0.0269610426794397,-0.0160534727393037,0.2225090653839763,-0.7328605558505201,-0.0516179935875731,False,False,1.3449014567266495,2026-06-01,385.0,385.0,1202800.0,526125480.0,0.98,False,0.0,False,none,False,phase3_review_required,True,0.2166666666666666,0.37,0.9591666666666666,0.8929166666666667,0.5233333333333333,0.6058333333333333,0.9391666666666668,0.945,0.7579298831385642,0.1119658119658119,0.9574290484140232,0.0691666666666666,0.77,60.09950802418606,79.18055555555556,65.0094010978819,7,79.89460154241645,74.8371212121212,False,0,none,70.33047616763872,0.0,value=60.1; quality=79.2; improvement=65.0; safety=79.9; penalty=0.0,60.09950802418606,65.0094010978819,,,79.89460154241645,79.18055555555556,0.3333333333333333,,70.33047616763872,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.7675213675213676,0.9591666666666666,36.083333333333336,35.0,57.556267806267805,0.0,0.0,0.0,0,False,False,True,False,10,0,12.105128205128205,0.0,no_customer_or_product_evidence,3,4 positive three-year financial improvement indicators,False,False,3,Level 3,B,D,score=70.3; evidence=L3; trap=0.0; confidence=0.98,score=12.1; evidence=L0; hype=10.0,Transformation Core,41.217802186383466,77.83464933694688
4544,4544.T,"H.U. Group Holdings,Inc.",Services,237,0.7532315191962684,0.1210755409675694,0.2403516678470001,0.8333333333333334,0.0003681426850925,854278609.1666666,False,False,False,False,True,True,True,True,outlier_sensitive;top300_priority_check,True,True,False,True,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.9194895591311384,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,237,0.4253803820006475,0.8189090909090909,0.4658119658119658,0.707647628267183,0.3283387622149837,1.0,0.8535011293965795,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,182274634692.0,pass,True,True,True,False,242,0.8859429691193467,121,0.901962428706298,164,0.859888302624096,1408,0.6848963835116295,Core across normalization methods.,2025,3,2025,243025000000.0,67198000000.0,2640000000.0,2761000000.0,279582000000.0,137295000000.0,119143000000.0,69438000000.0,21964000000.0,,,5444.0,0.2765065322497685,0.8692440858138221,1.715818427950114,0.5089276133656673,0.0098754569321344,False,original_gross_profit_over_total_assets,False,False,-0.0427419891279345,-0.0843639493462496,-0.0787508836126563,-0.0681513548215362,-0.0065094620708733,-0.3324797187308448,0.012569481761634,False,False,7.95508873596523,2026-06-01,3186.0,3186.0,361200.0,854278609.1666666,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.3925,0.8016666666666666,0.4583333333333333,0.62,0.2766666666666666,0.7116666666666667,0.0558333333333333,0.0508333333333333,0.0158597662771285,0.0179487179487179,0.4616026711185308,0.1491666666666666,0.2566666666666667,74.55180161230778,45.166666666666664,14.398730790633962,7,77.75000000000001,75.58333333333334,False,5,outlier_sensitive,52.3869533084858,0.0,value=74.6; quality=45.2; improvement=14.4; safety=77.8; penalty=5.0,74.55180161230778,14.398730790633962,,,77.75000000000001,45.166666666666664,0.3333333333333333,,52.3869533084858,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.4641025641025641,0.4583333333333333,78.83333333333333,35.0,30.74786324786325,0.0,0.0,0.0,0,False,False,True,False,10,0,14.974615384615385,0.0,no_customer_or_product_evidence,0,0 positive three-year financial improvement indicators,False,True,0,Level 0,D,D,score=52.4; evidence=L0; trap=5.0; confidence=0.88,score=15.0; evidence=L0; hype=10.0,Bridge / Diversifier,33.680784346550595,63.43217198509148
4776,4776.T,"Cybozu,Inc.",Information & Communication,238,0.1483397509073074,0.0589611998975382,1.117916390179164,0.8333333333333334,-0.140355671813692,1370849053.3333333,False,False,False,False,True,True,True,True,top300_priority_check,True,True,False,False,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.9193721157045376,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,False,none,False,Review listed reasons before Phase3 adoption.,238,0.0268695370670119,0.352,0.979947403024326,0.707647628267183,0.9641693811074918,1.0,0.8877057115198451,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,120095927700.0,pass,True,True,True,True,243,0.8857765900958315,145,0.8963401482366028,18,0.915699061904346,153,0.7608726091612108,Core across normalization methods.,2025,3,2025,37430000000.0,33694000000.0,10101000000.0,7081000000.0,30140000000.0,17815000000.0,19416000000.0,12109000000.0,10676000000.0,,,1356.0,0.9001870157627572,1.241871267418713,1.6034354612271864,0.4088918380889184,0.2349369608493696,False,original_gross_profit_over_total_assets,False,False,0.1056767779732267,0.1763774422682407,0.1364098293326739,-0.0068592251935184,-0.0794088655821183,0.1386771915070845,-0.0064759923350217,False,False,1.5076966530151108,2026-06-01,2597.0,2597.0,574700.0,1370849053.3333333,0.98,False,0.0,False,none,False,phase3_review_required,True,0.0308333333333333,0.3158333333333333,0.9825,0.62,0.9825,0.78,0.9858333333333332,0.9775,0.9858096828046744,0.2017094017094017,0.2186978297161936,0.5991666666666666,0.4066666666666666,53.21958512497753,86.16666666666667,62.505479727099086,7,89.24204149602221,83.54545454545455,False,0,none,71.90325856999631,0.0,value=53.2; quality=86.2; improvement=62.5; safety=89.2; penalty=0.0,53.21958512497753,62.505479727099086,,,89.24204149602221,86.16666666666667,0.3333333333333333,,71.90325856999631,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.9923076923076924,0.9825,39.25,35.0,65.82692307692307,0.0,0.0,0.0,0,False,False,True,False,10,0,14.163846153846151,0.0,no_customer_or_product_evidence,3,4 positive three-year financial improvement indicators,False,False,3,Level 3,B,D,score=71.9; evidence=L3; trap=0.0; confidence=0.98,score=14.2; evidence=L0; hype=10.0,Transformation Core,43.03355236192123,78.77831877836142
2004,2004.T,"Showa Sangyo Co.,Ltd.",Foods,239,1.3552151616097918,0.1144344820453373,0.2234094182478552,0.6666666666666666,-0.0331014288970182,240991866.66666663,False,False,False,False,True,True,True,True,outlier_sensitive;top300_priority_check,True,True,False,True,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.919279354181047,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,239,0.7338944642279055,0.792,0.4181459566074951,0.4406260083898031,0.6149837133550489,1.0,0.6960309777347532,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,102285603000.0,pass,True,True,True,True,244,0.8856451772773808,417,0.8586268645565522,826,0.7332577993523877,1102,0.6931029556375354,Core across normalization methods.,2025,3,2025,334425000000.0,57082000000.0,11126000000.0,11705000000.0,255504000000.0,138619000000.0,112749000000.0,78362000000.0,20274000000.0,,,2861.0,0.1706870000747551,1.3088836182603796,1.438822388402542,0.457464462395892,0.0458114158682447,False,original_gross_profit_over_total_assets,False,False,0.0139996549609517,0.0167031939211564,0.0207814672889287,0.0347622359329626,-0.0433906683764209,0.1318921144937319,-0.0728943381045721,False,False,1.7320803075608715,2026-06-01,3150.0,3150.0,58500.0,240991866.66666663,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.7591666666666667,0.7725,0.3975,0.3308333333333333,0.5991666666666666,0.3941666666666666,0.6558333333333334,0.62,0.6903171953255426,0.8401709401709402,0.3130217028380634,0.59,0.87,81.89846771251499,44.24999999999999,65.419188166684,7,78.29683717784422,59.70833333333334,False,5,outlier_sensitive,63.133578715993465,0.0,value=81.9; quality=44.2; improvement=65.4; safety=78.3; penalty=5.0,81.89846771251499,65.419188166684,,,78.29683717784422,44.24999999999999,0.3333333333333333,,63.133578715993465,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.1623931623931624,0.3975,62.916666666666664,35.0,18.663105413105416,0.0,0.0,0.0,0,False,False,True,False,10,0,9.934358974358975,0.0,no_customer_or_product_evidence,3,5 positive three-year financial improvement indicators,False,False,3,Level 3,B,D,score=63.1; evidence=L3; trap=5.0; confidence=0.88,score=9.9; evidence=L0; hype=10.0,Transformation Core,36.53396884517622,69.88014722959608
1377,1377.T,SAKATA SEED CORPORATION,"Fishery, Agriculture and Forestry",240,0.9001731047548711,0.0543048645548117,0.3062318703988774,0.6666666666666666,0.0242844074714036,792116691.6666666,False,False,False,False,True,True,True,True,outlier_sensitive;top300_priority_check,True,True,False,True,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.919121824827644,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,240,0.5163483327937844,0.3069090909090909,0.5999342537804077,0.4406260083898031,0.1889250814332247,1.0,0.8464020651823169,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,179707657500.0,pass,True,True,True,False,245,0.8854220095722758,105,0.906310516711524,172,0.8591660726411212,1352,0.6862212445757631,Core across normalization methods.,2025,3,2025,92920000000.0,58486000000.0,12257000000.0,9759000000.0,190986000000.0,161768000000.0,113848000000.0,20037000000.0,5100000000.0,,,3040.0,0.629423159707275,0.4865278083210287,5.681888506263412,0.1529797995664603,0.0510979862398291,False,original_gross_profit_over_total_assets,False,False,-0.008473304554434,-0.0090094812977089,-0.0094003839071304,0.0143939736803281,0.0057823894117794,-0.5470216920001612,0.0121466477138018,False,False,0.522594528127882,2026-06-01,4150.0,4150.0,206600.0,792116691.6666666,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.4975,0.2683333333333333,0.615,0.3308333333333333,0.1324999999999999,0.6983333333333334,0.2583333333333333,0.3191666666666666,0.2195325542570951,0.611965811965812,0.5292153589315526,0.0983333333333333,0.26,63.939146490428335,35.94444444444444,32.80781512125418,7,51.51159826826518,74.91666666666667,False,5,outlier_sensitive,45.726182180587934,0.0,value=63.9; quality=35.9; improvement=32.8; safety=51.5; penalty=5.0,63.939146490428335,32.80781512125418,,,51.51159826826518,35.94444444444444,0.3333333333333333,,45.726182180587934,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.9205128205128204,0.615,65.16666666666666,35.0,51.18376068376068,0.0,0.0,0.0,0,False,False,True,False,10,0,16.19307692307692,0.0,no_customer_or_product_evidence,2,2 positive three-year financial improvement indicators,False,False,2,Level 2,C,D,score=45.7; evidence=L2; trap=5.0; confidence=0.88,score=16.2; evidence=L0; hype=10.0,Bridge / Diversifier,30.95962955183243,59.435709308352756
4665,4665.T,"DUSKIN CO.,LTD.",Services,241,0.7817569315531069,0.0456749671508308,0.4109277093026687,0.8333333333333334,-0.0386238674681855,528490856.6666667,False,False,False,False,True,True,True,True,outlier_sensitive;top300_priority_check,True,True,False,True,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.9187978572493464,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,241,0.4412431207510521,0.2287272727272727,0.7320841551610783,0.707647628267183,0.6586319218241042,1.0,0.8041303646337529,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,193847977400.0,pass,True,True,True,True,247,0.8849630531973826,95,0.9084515496875112,247,0.8501059557530148,1142,0.691774592101082,Core across normalization methods.,2025,3,2025,188791000000.0,83549000000.0,7268000000.0,8854000000.0,203318000000.0,151542000000.0,60594000000.0,42097000000.0,16683000000.0,,,3775.0,0.4425475790689175,0.9285503496985018,1.4393899802836307,0.2546552690858655,0.0435475462084026,False,original_gross_profit_over_total_assets,False,False,0.0067570802397102,0.0105456457817665,-0.0121610763327639,-0.0033273490810467,0.0653944800320308,-0.4372933385695403,0.0230378453803918,False,False,1.884233114976282,2026-06-01,4114.0,4114.0,180800.0,528490856.6666667,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.4066666666666667,0.195,0.7608333333333334,0.62,0.6558333333333333,0.6075,0.5383333333333333,0.55,0.1853088480801335,0.2555555555555555,0.7646076794657763,0.12,0.1975,59.87703173878901,67.88888888888889,37.304363091925694,7,85.7820806038702,70.37500000000001,False,5,outlier_sensitive,58.19567603857366,0.0,value=59.9; quality=67.9; improvement=37.3; safety=85.8; penalty=5.0,59.87703173878901,37.304363091925694,,,85.7820806038702,67.88888888888889,0.3333333333333333,,58.19567603857366,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.7829059829059829,0.7608333333333334,69.5,35.0,51.457977207977216,0.0,0.0,0.0,0,False,False,True,False,10,0,17.022435897435898,0.0,no_customer_or_product_evidence,3,3 positive three-year financial improvement indicators,False,False,3,Level 3,C,D,score=58.2; evidence=L3; trap=5.0; confidence=0.88,score=17.0; evidence=L0; hype=10.0,Bridge / Diversifier,37.60905596800478,66.91740562314419
2229,2229.T,"CALBEE,Inc.",Foods,242,0.5985843276499997,0.0598537012471148,0.344262757347988,0.5,-0.057563300819365,1546889987.5,False,False,False,False,True,True,True,True,outlier_sensitive;top300_priority_check,True,True,False,True,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.9187808587029996,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,242,0.3098089996762706,0.3603636363636364,0.6538461538461539,0.2102291061632784,0.7960912052117264,1.0,0.8957728299451436,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,359292734650.0,pass,True,True,True,True,248,0.8849389718024148,272,0.8747355713585594,206,0.854403158920402,1072,0.6939643313646252,Core across normalization methods.,2025,3,2025,322564000000.0,109878000000.0,29066000000.0,21505000000.0,319169000000.0,215067000000.0,133837000000.0,55705000000.0,39100000000.0,,,5138.0,0.3406393769918527,1.010636997954062,2.402602997935553,0.3261626285760835,0.0673780974969373,False,original_gross_profit_over_total_assets,False,False,0.0047544541752451,0.0180317920149924,0.0105109466460348,0.0177064876017375,-0.1575806561164958,0.2352026957215067,0.090239669082995,False,False,1.818181818181818,2026-06-01,2870.5,2870.5,653400.0,1546889987.5,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.2916666666666667,0.325,0.68,0.1258333333333333,0.83,0.7983333333333333,0.4991666666666666,0.6283333333333333,0.5575959933222037,0.6649572649572649,0.0968280467445742,0.6925,0.0374999999999999,59.40853024569102,54.52777777777777,45.38401864320061,7,80.97727272727273,79.91666666666667,False,5,outlier_sensitive,56.99203957002419,0.0,value=59.4; quality=54.5; improvement=45.4; safety=81.0; penalty=5.0,59.40853024569102,45.38401864320061,,,80.97727272727273,54.52777777777777,0.3333333333333333,,56.99203957002419,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.6341880341880342,0.68,77.16666666666666,35.0,43.80626780626781,0.0,0.0,0.0,0,False,False,True,False,10,0,17.025128205128205,0.0,no_customer_or_product_evidence,3,5 positive three-year financial improvement indicators,False,False,3,Level 3,C,D,score=57.0; evidence=L3; trap=5.0; confidence=0.88,score=17.0; evidence=L0; hype=10.0,Bridge / Diversifier,37.008583887576194,66.19522374201452
6356,6356.T,"NIPPON GEAR CO.,LTD.",Machinery,243,0.5913700192449329,0.0729892320740976,0.2800242960595509,0.5,0.0174169526347404,5332541846.666667,False,False,False,False,True,True,True,True,top300_priority_check,True,True,False,False,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.91876164081058,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,False,none,False,Review listed reasons before Phase3 adoption.,243,0.3020394949821949,0.4978181818181818,0.5486522024983563,0.2102291061632784,0.22442996742671,1.0,0.9586963536624716,0.0,0.0,0.0,True,Standard Market(Domestic),False,False,21241489408.0,pass,True,True,True,True,249,0.8849117463180489,210,0.8842230849214433,269,0.8474348135280192,229,0.74657057108675,Core across normalization methods.,2025,3,2025,9555548000.0,4265819000.0,2105777000.0,1550400000.0,15233746000.0,12561580000.0,10483231000.0,2016983000.0,1289921000.0,,,264.0,0.4464232715904938,0.6272618697988006,5.197481089329955,0.1754109593267473,0.1017740482216258,False,original_gross_profit_over_total_assets,False,False,0.0478955056325461,0.0508458340848061,0.092099629281993,0.0295226692285178,0.0358719460527489,1.5345676370154244,-0.0822366512712035,False,False,0.8319923890608875,2026-06-01,1492.0,1492.0,527500.0,5332541846.666667,0.98,False,0.0,False,none,False,phase3_review_required,True,0.2866666666666667,0.48,0.5633333333333334,0.1258333333333333,0.165,0.9208333333333332,0.9091666666666668,0.8316666666666667,0.969949916527546,0.7991452991452992,0.66110183639399,0.9783333333333334,0.8933333333333333,63.39503744765397,28.472222222222225,86.3242436009548,7,52.02490486326109,90.5871212121212,False,0,none,61.44149749279594,0.0,value=63.4; quality=28.5; improvement=86.3; safety=52.0; penalty=0.0,63.39503744765397,86.3242436009548,,,52.02490486326109,28.472222222222225,0.3333333333333333,,61.44149749279594,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.7888888888888889,0.5633333333333334,5.083333333333333,35.0,45.07407407407407,0.0,0.0,0.0,0,False,False,True,False,10,0,4.278333333333332,0.0,no_customer_or_product_evidence,3,6 positive three-year financial improvement indicators,False,False,3,Level 3,B,D,score=61.4; evidence=L3; trap=0.0; confidence=0.98,score=4.3; evidence=L0; hype=10.0,Transformation Core,32.859915413064634,72.5012621320412
3923,3923.T,"RAKUS Co.,Ltd.",Information & Communication,244,0.1167501553613234,0.0425149698938286,1.1470904151134138,0.8333333333333334,-0.0379292088942671,2854616212.4676514,False,False,False,False,True,True,True,True,top300_priority_check,True,True,False,False,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.9187534852583408,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,False,none,False,Review listed reasons before Phase3 adoption.,244,0.0155390093881515,0.2032727272727272,0.9835634451019066,0.707647628267183,0.6517915309446254,1.0,0.9344949983865763,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,188239578200.0,pass,True,True,True,True,250,0.8849001925610015,207,0.8845704178495022,25,0.9085747930622556,103,0.7809409412715587,Core across normalization methods.,2025,3,2025,48904000000.0,36310000000.0,10192000000.0,8003000000.0,31654000000.0,21977000000.0,19296000000.0,9462000000.0,9006000000.0,,,3086.0,0.7424750531653852,1.5449548240348772,2.0393151553582753,0.3056801668035635,0.252827446768181,False,original_gross_profit_over_total_assets,False,False,0.1622994854237626,0.2307223480906525,0.1479681481089683,0.0571580707937657,-0.4019648093055619,-0.3713128639653962,-0.0158575294943118,False,False,1.1253280019992502,2026-06-01,1039.0,1039.0,3537000.0,2854616212.4676514,0.98,False,0.0,False,none,False,phase3_review_required,True,0.0166666666666666,0.1675,0.9875,0.62,0.6483333333333333,0.875,0.9941666666666666,0.985,0.989983305509182,0.9435897435897436,0.018363939899833,0.1375,0.4983333333333333,48.84093192692925,75.19444444444444,65.24195698569653,7,76.1082666916573,88.29545454545455,False,0,none,66.79075865698388,0.0,value=48.8; quality=75.2; improvement=65.2; safety=76.1; penalty=0.0,48.84093192692925,65.24195698569653,,,76.1082666916573,75.19444444444444,0.3333333333333333,,66.79075865698388,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.9623931623931624,0.9875,65.58333333333334,35.0,64.99643874643874,0.0,0.0,0.0,0,False,False,True,False,10,0,18.754358974358972,0.0,no_customer_or_product_evidence,3,4 positive three-year financial improvement indicators,False,False,3,Level 3,B,D,score=66.8; evidence=L3; trap=0.0; confidence=0.98,score=18.8; evidence=L0; hype=10.0,Transformation Core,42.77255881567143,75.71081883055396
6810,6810.T,"Maxell,Ltd.",Electric Appliances,245,1.1080458417123729,0.097931056700811,0.2016059423514108,1.0,-0.0090163104042143,466136956.6666667,False,False,False,False,True,True,True,True,outlier_sensitive;top300_priority_check,True,True,False,True,False,medium_high,Top300 and normalization robust. Review after high priority group.,0.918741135558708,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,245,0.6383943023632244,0.6952727272727273,0.3576594345825115,0.9209422394320748,0.4029315960912052,1.0,0.7892868667312036,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,84988361000.0,pass,True,True,True,False,251,0.8848826970652968,581,0.8423936809421277,523,0.8220366780005809,1337,0.686595615895316,Core across normalization methods.,2025,3,2025,129806000000.0,33167000000.0,9318000000.0,4196000000.0,164514000000.0,94171000000.0,84191000000.0,44380000000.0,9836000000.0,,,3797.0,0.255512071861085,0.7890270736836986,1.8970482199188825,0.4275806314356225,0.0255054281094618,False,original_gross_profit_over_total_assets,False,False,-0.005747359132551,-0.0166017064896676,0.0293215537407234,0.0288295388731956,-0.0004744633873634,0.1880886927627936,-0.0614101342457726,False,False,2.344137273593899,2026-06-01,1970.0,1970.0,300800.0,466136956.6666667,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.6433333333333333,0.6808333333333333,0.3258333333333333,0.8929166666666667,0.3608333333333333,0.5775,0.2925,0.2608333333333333,0.7796327212020033,0.794017094017094,0.496661101836394,0.6458333333333334,0.8191666666666666,76.28607611685229,52.65277777777778,58.40920357698322,7,84.02083333333333,68.875,False,5,outlier_sensitive,63.78988577267455,0.0,value=76.3; quality=52.7; improvement=58.4; safety=84.0; penalty=5.0,76.28607611685229,58.40920357698322,,,84.02083333333333,52.65277777777778,0.3333333333333333,,63.78988577267455,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.3957264957264957,0.3258333333333333,69.58333333333333,35.0,24.051994301994306,0.0,0.0,0.0,0,False,False,True,False,10,0,12.104358974358972,0.0,no_customer_or_product_evidence,3,3 positive three-year financial improvement indicators,False,False,3,Level 3,B,D,score=63.8; evidence=L3; trap=5.0; confidence=0.88,score=12.1; evidence=L0; hype=10.0,Transformation Core,37.94712237351676,70.27393146360473
