screen_rank,effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial,doc_id,filer_name,submit_date,period_start_latest,period_end_latest,revenue_concept,revenue_variant,revenue_p0,revenue_p1,revenue_p2,revenue_p3,revenue_p4,period_start_p0,period_start_p1,period_start_p2,period_start_p3,period_start_p4,period_end_p0,period_end_p1,period_end_p2,period_end_p3,period_end_p4,operating_income_concept,operating_income_variant,operating_income_current,operating_income_context,top_shareholder_name,top_shareholder_ratio,top_shareholder_shares,top_holder_is_individual,leaders,leader_names,leader_is_top_shareholder,matched_leader,history_listing_date,history_listing_evidence,shareholders_json,officers_json,parse_error,first_price_date,last_price_date,revenue_growth_1,revenue_growth_2,revenue_growth_3,revenue_growth_4,revenue_cagr_4y,revenue_5y_complete,c1_each_yoy_20,c1_cagr_20,operating_margin_latest,c2_operating_margin_10,listing_date_proxy,listing_date_for_test,listing_date_source,c3_listed_within_5y,c4_leader_top_holder_strict,c4_owner_proxy_broad,strict_overlap_count,cagr_overlap_count,cagr_owner_proxy_overlap_count,fiscal_period_days,growth_quality_flag,shares_outstanding_pti,latest_date,close,avg_trading_value_60d,history_days,annual_volatility,max_drawdown,investment_eligible,investment_exclusion_reasons,adjusted_bb_score,score_rank,category,market_cap_proxy_jpy,price_to_sales_proxy,purchase_risk_notes
1,20260430,5537,5537.T,"AlbaLink Co.,Ltd.",Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,,False,S100XV4H,株式会社ＡｌｂａＬｉｎｋ,2026-03-27 16:00,2025-01-01,2025-12-31,NetSalesSummaryOfBusinessResults,nonconsolidated,885982000.0,1338730000.0,2995068000.0,5440231000.0,8191248000.0,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,2021-12-31,2022-12-31,2023-12-31,2024-12-31,2025-12-31,OperatingIncome,nonconsolidated,1311446000.0,CurrentYearDuration_NonConsolidatedMember,河田 憲二,0.5383,4404700.0,True,河田 憲二（代表取締役）,河田 憲二,True,河田 憲二,2023-11-01,2023年11月: 東京証券取引所TOKYO PRO Marketに株式を上場,"[{""rank"": 1, ""name"": ""河田 憲二"", ""ratio"": 0.5383, ""shares"": 4404700.0}, {""rank"": 2, ""name"": ""内木場 隼"", ""ratio"": 0.1734, ""shares"": 1419000.0}, {""rank"": 3, ""name"": ""株式会社SBI証券"", ""ratio"": 0.0346, ""shares"": 283400.0}, {""rank"": 4, ""name"": ""株式会社日本カストディ銀行（信託口）"", ""ratio"": 0.0287, ""shares"": 234800.0}, {""rank"": 5, ""name"": ""BNY GCM CLIENT ACCOUNT JPRD AC ISG （FE－AC） （常任代理人 株式会社三菱ＵＦＪ銀行）"", ""ratio"": 0.0193, ""shares"": 158306.0}, {""rank"": 6, ""name"": ""AKパートナーズ株式会社"", ""ratio"": 0.0122, ""shares"": 100000.0}, {""rank"": 7, ""name"": ""井口 亮"", ""ratio"": 0.0105, ""shares"": 86000.0}, {""rank"": 8, ""name"": ""上総 尚吾"", ""ratio"": 0.01, ""shares"": 82000.0}, {""rank"": 9, ""name"": ""行田 耕介"", ""ratio"": 0.0098, ""shares"": 80000.0}, {""rank"": 10, ""name"": ""INTERACTIVE BROKERS LLC （常任代理人 インタラクティブ・ブローカーズ証券株式会社）"", ""ratio"": 0.0068, ""shares"": 55800.0}]","[{""name"": ""河田 憲二"", ""title"": ""代表取締役"", ""shares"": 4404700.0}, {""name"": ""大友 裕樹"", ""title"": ""取締役COO"", ""shares"": 8800.0}, {""name"": ""仲川 周"", ""title"": ""取締役CFO"", ""shares"": 38800.0}, {""name"": ""洲崎 智広"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""小野 晃嗣"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""岡口 瑞穂"", ""title"": ""取締役 常勤監査等委員"", ""shares"": null}, {""name"": ""野口 剛"", ""title"": ""取締役 監査等委員"", ""shares"": null}, {""name"": ""竹澤 大格"", ""title"": ""取締役 監査等委員"", ""shares"": null}]",,2023-11-29,2026-06-01,0.511012639082961,1.2372457478356351,0.816396489161515,0.5056801815952301,0.7437382495486999,True,True,True,0.160103320031331,True,2023-11-01,2023-11-29,local_price_first_trade,True,True,True,4,4,4,365/365/365/366/365,OK,8183200.0,2026-06-01,2248.0,223835296.66666663,609.0,0.4032983281369793,-0.4706036745406823,True,,-0.0241976618780774,2072,Core Moat,18395833600.0,2.2457913128744242,目立つ機械的警告なし（定性確認は別途必要）
2,20260430,9338,9338.T,INFORICH INC.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False,S100XR70,株式会社ＩＮＦＯＲＩＣＨ,2026-03-16 15:52,2025-01-01,2025-12-31,NetSalesSummaryOfBusinessResults,consolidated,1645439000.0,4389053000.0,7681681000.0,10701124000.0,14431778000.0,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,2021-12-31,2022-12-31,2023-12-31,2024-12-31,2025-12-31,OperatingIncome,consolidated,2053695000.0,CurrentYearDuration,秋山 広宣,0.1191,1170000.0,True,秋山 広宣（代表取締役 兼執行役員 Group ＣＥＯ）,秋山 広宣,True,秋山 広宣,2022-12-01,2022年12月: 東京証券取引所グロース市場に株式を上場,"[{""rank"": 1, ""name"": ""秋山 広宣"", ""ratio"": 0.1191, ""shares"": 1170000.0}, {""rank"": 2, ""name"": ""株式会社ＳＢＩ証券"", ""ratio"": 0.0466, ""shares"": 457900.0}, {""rank"": 3, ""name"": ""株式会社日本カストディ銀行(信託口)"", ""ratio"": 0.0375, ""shares"": 368400.0}, {""rank"": 4, ""name"": ""ＴＨＥ ＢＡＮＫ ＯＦ ＮＥＷ ＹＯＲＫ 133652（常任代理人 株式会社みずほ銀行 決済営業部部長 日置 貴史）"", ""ratio"": 0.0374, ""shares"": 366910.0}, {""rank"": 5, ""name"": ""ＢＢＨ ＣＯ ＦＯＲ ＡＲＣＵＳ ＪＡＰＡＮ ＶＡＬＵＥ ＦＵＮＤ（常任代理人 株式会社三菱ＵＦＪ銀行 取締役頭取執行役員 半沢 淳一）"", ""ratio"": 0.0351, ""shares"": 345000.0}, {""rank"": 6, ""name"": ""ＭＲＡ ＩＮＶＥＳＴＭＥＮＴＳ ＰＴＥ ＬＴＤ（常任代理人 東海東京証券株式会社 決済業務部長 中村 薫）"", ""ratio"": 0.0305, ""shares"": 300000.0}, {""rank"": 7, ""name"": ""ＢＮＹＭ ＡＳ ＡＧＴ／ＣＬＴＳ ＮＯＮ ＴＲＥＡＴＹ ＪＡＳＤＥＣ（常任代理人 株式会社三菱ＵＦＪ銀行 取締役頭取執行役員 半沢 淳一）"", ""ratio"": 0.0304, ""shares"": 298800.0}, {""rank"": 8, ""name"": ""楽天証券株式会社共有口"", ""ratio"": 0.0246, ""shares"": 241300.0}, {""rank"": 9, ""name"": ""ベル投資事業有限責任組合1"", ""ratio"": 0.0194, ""shares"": 190400.0}, {""rank"": 10, ""name"": ""ＭＳＩＰ ＣＬＩＥＮＴ ＳＥＣＵＲＩＴＩＥＳ（常任代理人 モルガン・スタンレーＭＵＦＧ証券株式会社 オペレーション本部長 アンドリューハーシャン）"", ""ratio"": 0.015, ""shares"": 146950.0}]","[{""name"": ""秋山 広宣"", ""title"": ""代表取締役 兼執行役員 Group ＣＥＯ"", ""shares"": 1170000.0}, {""name"": ""橋本 祐樹"", ""title"": ""取締役"", ""shares"": 1000.0}, {""name"": ""高橋 朋伯"", ""title"": ""取締役 兼執行役員 Japan ＣＯＯ"", ""shares"": 2390.0}, {""name"": ""角田 耕一"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""鈴木 シュヴァイスグート 絵里子"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""星 健一"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""天野 友道"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""小倉 和宣"", ""title"": ""常勤監査役"", ""shares"": null}, {""name"": ""阿南 剛"", ""title"": ""監査役"", ""shares"": null}, {""name"": ""波多野 佐知子"", ""title"": ""監査役"", ""shares"": null}]",,2022-12-21,2026-06-01,1.6674054765931765,0.7501909865294405,0.3930706052490333,0.3486226306694511,0.7209153692753942,True,True,True,0.1423036717998295,True,2022-12-01,2022-12-21,local_price_first_trade,True,True,True,4,4,4,365/365/365/366/365,OK,9820545.0,2026-06-01,4530.0,259737616.66666663,840.0,0.7196944095078908,-0.6943493150684932,True,,0.0096747081908528,1793,Transformation Moat,44487068850.0,3.0825771329076708,年率ボラティリティ60%以上 / ローカル5年最大下落率-60%以下
3,20260430,5253,5253.T,COVER Corporation,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False,S100W4H7,カバー株式会社,2025-06-25 15:30,2024-04-01,2025-03-31,NetSalesSummaryOfBusinessResults,nonconsolidated,5724000000.0,13663000000.0,20451000000.0,30166000000.0,43401000000.0,2020-04-01,2021-04-01,2022-04-01,2023-04-01,2024-04-01,2021-03-31,2022-03-31,2023-03-31,2024-03-31,2025-03-31,OperatingIncome,nonconsolidated,8001000000.0,CurrentYearDuration_NonConsolidatedMember,谷郷 元昭,0.3174,20835900.0,True,谷郷 元昭（代表取締役社長）,谷郷 元昭,True,谷郷 元昭,2023-03-01,2023年3月: 東京証券取引所グロース市場に株式を上場,"[{""rank"": 1, ""name"": ""谷郷 元昭"", ""ratio"": 0.3174, ""shares"": 20835900.0}, {""rank"": 2, ""name"": ""バレー株式会社"", ""ratio"": 0.0503, ""shares"": 3300000.0}, {""rank"": 3, ""name"": ""MORGAN STANLEY & CO. LLC"", ""ratio"": 0.0441, ""shares"": 2896706.0}, {""rank"": 4, ""name"": ""福田 一行"", ""ratio"": 0.0437, ""shares"": 2868560.0}, {""rank"": 5, ""name"": ""株式会社日本カストディ銀行(信託口)"", ""ratio"": 0.0359, ""shares"": 2360000.0}, {""rank"": 6, ""name"": ""MSCO CUSTOMER SECURITIES"", ""ratio"": 0.0299, ""shares"": 1962794.0}, {""rank"": 7, ""name"": ""楽天証券株式会社"", ""ratio"": 0.0229, ""shares"": 1504500.0}, {""rank"": 8, ""name"": ""UBS AG LONDON A/C IPB SEGREGATED CLIENT ACCOUNT"", ""ratio"": 0.0222, ""shares"": 1460600.0}, {""rank"": 9, ""name"": ""BNYM SA/NV FOR BNYM FOR BNYM GCM CLIENT ACCTS M ILM FE"", ""ratio"": 0.0201, ""shares"": 1321145.0}, {""rank"": 10, ""name"": ""株式会社SBI証券"", ""ratio"": 0.0195, ""shares"": 1282099.0}]","[{""name"": ""谷郷 元昭"", ""title"": ""代表取締役社長"", ""shares"": 20835900.0}, {""name"": ""福田 一行"", ""title"": ""取締役 CTO"", ""shares"": 2868560.0}, {""name"": ""植田 修平"", ""title"": ""取締役"", ""shares"": 19654.0}, {""name"": ""須田 仁之"", ""title"": ""社外取締役(注1)"", ""shares"": 900014.0}, {""name"": ""和田 洋一"", ""title"": ""社外取締役(注1)"", ""shares"": 19654.0}, {""name"": ""宮島 功"", ""title"": ""社外取締役常勤監査等委員(注1)"", ""shares"": 98471.0}, {""name"": ""小倉 親子"", ""title"": ""社外取締役監査等委員(注1)"", ""shares"": null}, {""name"": ""新井 健一郎"", ""title"": ""社外取締役監査等委員(注1)"", ""shares"": null}]",,2023-03-27,2026-06-01,1.3869671558350802,0.4968162189855816,0.4750378954574348,0.4387389776569648,0.6593959575526838,True,True,True,0.1843505910002073,True,2023-03-01,2023-03-27,local_price_first_trade,True,True,True,4,4,4,365/365/365/366/365,OK,65650100.0,2026-06-01,1633.0,2215731995.0,777.0,0.595660671244626,-0.6058997050147492,True,,-0.0476962733408674,2246,Transformation Moat,107206613300.0,2.4701415474297828,ローカル5年最大下落率-60%以下
4,20260430,5032,5032.T,ANYCOLOR Inc.,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False,S100WFMJ,ＡＮＹＣＯＬＯＲ株式会社,2025-07-30 15:30,2024-05-01,2025-04-30,NetSalesSummaryOfBusinessResults,nonconsolidated,7636000000.0,14164000000.0,25341000000.0,31995000000.0,42876000000.0,2020-05-01,2021-05-01,2022-05-01,2023-05-01,2024-05-01,2021-04-30,2022-04-30,2023-04-30,2024-04-30,2025-04-30,OperatingIncome,nonconsolidated,16279000000.0,CurrentYearDuration_NonConsolidatedMember,田角 陸,0.4388,26794020.0,True,田角 陸（代表取締役ＣＥＯ）,田角 陸,True,田角 陸,2022-06-01,2022年６月: 東京証券取引所グロース市場に株式を上場,"[{""rank"": 1, ""name"": ""田角 陸"", ""ratio"": 0.4388, ""shares"": 26794020.0}, {""rank"": 2, ""name"": ""日本マスタートラスト信託銀行株式会社（信託口）"", ""ratio"": 0.0901, ""shares"": 5502000.0}, {""rank"": 3, ""name"": ""株式会社日本カストディ銀行（信託口）"", ""ratio"": 0.055, ""shares"": 3360100.0}, {""rank"": 4, ""name"": ""株式会社ソニー・ミュージックエンタテインメント"", ""ratio"": 0.0548, ""shares"": 3348210.0}, {""rank"": 5, ""name"": ""KIA FUND 147-TOKIO MARINE （常任代理人 シティバンク、エヌ・エイ東京支店）"", ""ratio"": 0.013, ""shares"": 795818.0}, {""rank"": 6, ""name"": ""伊藤忠商事株式会社"", ""ratio"": 0.011, ""shares"": 669630.0}, {""rank"": 7, ""name"": ""JPモルガン証券株式会社"", ""ratio"": 0.0105, ""shares"": 641552.0}, {""rank"": 8, ""name"": ""釣井 慎也"", ""ratio"": 0.0104, ""shares"": 637500.0}, {""rank"": 9, ""name"": ""GOVERNMENT OF NORWAY （常任代理人 シティバンク、エヌ・エイ東京支店）"", ""ratio"": 0.0099, ""shares"": 607093.0}, {""rank"": 10, ""name"": ""BOFAS INC SEGREGATION ACCOUNT （常任代理人 BOFA証券株式会社）"", ""ratio"": 0.0098, ""shares"": 601048.0}]","[{""name"": ""田角 陸"", ""title"": ""代表取締役ＣＥＯ"", ""shares"": 26794020.0}, {""name"": ""釣井 慎也"", ""title"": ""取締役ＣＦＯ"", ""shares"": 637500.0}, {""name"": ""有富 丈之"", ""title"": ""社外取締役"", ""shares"": null}, {""name"": ""前川 俊策"", ""title"": ""社外取締役 常勤監査等委員"", ""shares"": null}, {""name"": ""山岡 佑"", ""title"": ""社外取締役 監査等委員"", ""shares"": null}, {""name"": ""丸山 祐子"", ""title"": ""社外取締役 監査等委員"", ""shares"": null}]",,2022-06-09,2026-06-01,0.8548978522786799,0.7891132448460887,0.2625784302119096,0.3400843881856541,0.5393489706954044,True,True,True,0.3796762757719936,True,2022-06-01,2022-06-09,local_price_first_trade,True,True,True,4,4,4,365/365/365/366/365,OK,61067519.0,2026-06-01,2907.0,3479777313.3333335,972.0,0.6359376760327279,-0.6936669055132226,True,,0.0550050587496192,1488,Core Moat,177523277733.0,4.1403880430310664,年率ボラティリティ60%以上 / ローカル5年最大下落率-60%以下
5,20260430,5254,5254.T,Arent Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False,S100WRNQ,株式会社Ａｒｅｎｔ,2025-09-26 16:45,2024-07-01,2025-06-30,NetSalesSummaryOfBusinessResults,consolidated,722031000.0,1011934000.0,2022107000.0,2939525000.0,4028518000.0,2020-07-01,2021-07-01,2022-07-01,2023-07-01,2024-07-01,2021-06-30,2022-06-30,2023-06-30,2024-06-30,2025-06-30,OperatingIncome,consolidated,1690673000.0,CurrentYearDuration,鴨林広軌,0.3579,2304880.0,True,鴨林 広軌（代表取締役社長 兼経営戦略本部長） / 佐海 文隆（代表取締役副社長 兼事業本部長）,鴨林 広軌 / 佐海 文隆,True,鴨林 広軌,2023-03-01,2023年３月: 東京証券取引所グロース市場に株式を上場,"[{""rank"": 1, ""name"": ""鴨林広軌"", ""ratio"": 0.3579, ""shares"": 2304880.0}, {""rank"": 2, ""name"": ""株式会社日本カストディ銀行(信託口)"", ""ratio"": 0.0868, ""shares"": 558800.0}, {""rank"": 3, ""name"": ""佐海文隆"", ""ratio"": 0.0544, ""shares"": 350000.0}, {""rank"": 4, ""name"": ""SBI4＆5投資事業有限責任組合"", ""ratio"": 0.0472, ""shares"": 303940.0}, {""rank"": 5, ""name"": ""中川高志"", ""ratio"": 0.042, ""shares"": 270500.0}, {""rank"": 6, ""name"": ""丸山篤史"", ""ratio"": 0.0408, ""shares"": 263000.0}, {""rank"": 7, ""name"": ""MSIP CLIENT SECURITIES (常任代理人 モルガン・スタンレーMUFG証券株式会社)"", ""ratio"": 0.0347, ""shares"": 223378.0}, {""rank"": 8, ""name"": ""大北尚永 （常任代理人 みずほ証券株式会社）"", ""ratio"": 0.0343, ""shares"": 221000.0}, {""rank"": 9, ""name"": ""野村信託銀行株式会社（投信口）"", ""ratio"": 0.0332, ""shares"": 213900.0}, {""rank"": 10, ""name"": ""株式会社ＳＢＩ証券"", ""ratio"": 0.0188, ""shares"": 120900.0}]","[{""name"": ""鴨林 広軌"", ""title"": ""代表取締役社長 兼経営戦略本部長"", ""shares"": 2304880.0}, {""name"": ""佐海 文隆"", ""title"": ""代表取締役副社長 兼事業本部長"", ""shares"": 350000.0}, {""name"": ""織田 岳志"", ""title"": ""常務取締役"", ""shares"": 48060.0}, {""name"": ""中嶋 翼"", ""title"": ""取締役管理本部長"", ""shares"": 11800.0}, {""name"": ""幸田 博人"", ""title"": ""社外取締役"", ""shares"": null}, {""name"": ""水鳥 敬広"", ""title"": ""社外監査役 （常勤）"", ""shares"": 3760.0}, {""name"": ""松田 健二"", ""title"": ""社外監査役"", ""shares"": null}, {""name"": ""菅沼 匠"", ""title"": ""社外監査役"", ""shares"": null}]",,2023-03-28,2026-06-01,0.4015104614621809,0.9982597679295292,0.4536940923502071,0.3704656364548695,0.5369062123882422,True,True,True,0.4196761687548622,True,2023-03-01,2023-03-28,local_price_first_trade,True,True,True,4,4,4,365/365/365/366/365,OK,6439380.0,2026-06-01,3800.0,146848533.33333334,776.0,0.7170420040895795,-0.6744736842105263,True,,-0.0429279012915882,2219,Transformation Moat,24469644000.0,6.074105663670859,年率ボラティリティ60%以上 / ローカル5年最大下落率-60%以下
6,20260430,5588,5588.T,"Fast Accounting Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False,S100XUQ2,ファーストアカウンティング株式会社,2026-03-27 09:07,2025-01-01,2025-12-31,NetSalesSummaryOfBusinessResults,nonconsolidated,460980000.0,785533000.0,1232393000.0,1707072000.0,2369766000.0,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,2021-12-31,2022-12-31,2023-12-31,2024-12-31,2025-12-31,OperatingIncome,nonconsolidated,293256000.0,CurrentYearDuration_NonConsolidatedMember,森 啓太郎,0.2305,2585200.0,True,森 啓太郎（代表取締役社長）,森 啓太郎,True,森 啓太郎,2023-09-01,2023年９月: 東京証券取引所グロース市場に株式を上場,"[{""rank"": 1, ""name"": ""森 啓太郎"", ""ratio"": 0.2305, ""shares"": 2585200.0}, {""rank"": 2, ""name"": ""MoriSpaceManagement株式会社"", ""ratio"": 0.214, ""shares"": 2400000.0}, {""rank"": 3, ""name"": ""ＩＮＴＥＲＡＣＴＩＶＥ ＢＲＯＫＥＲＳ ＬＬＣ （常任代理人 インタラクティブ・ブローカーズ証券株式会社）"", ""ratio"": 0.0811, ""shares"": 909500.0}, {""rank"": 4, ""name"": ""株式会社日本カストディ銀行（信託口）"", ""ratio"": 0.0552, ""shares"": 619000.0}, {""rank"": 5, ""name"": ""日本マスタートラスト信託銀行株式会社（信託口）"", ""ratio"": 0.0449, ""shares"": 504100.0}, {""rank"": 6, ""name"": ""株式会社マイナビ"", ""ratio"": 0.0446, ""shares"": 500000.0}, {""rank"": 7, ""name"": ""DAIWA CM SINGAPORE LTD-NOMINEE ALL STAR SAAS FUND PTE.LTD. （常任代理人 大和証券株式会社）"", ""ratio"": 0.037, ""shares"": 415000.0}, {""rank"": 8, ""name"": ""中薗 直幸"", ""ratio"": 0.0129, ""shares"": 145060.0}, {""rank"": 9, ""name"": ""葛 鴻鵬"", ""ratio"": 0.0107, ""shares"": 120000.0}, {""rank"": 10, ""name"": ""株式会社オービックビジネスコンサルタント"", ""ratio"": 0.0084, ""shares"": 94000.0}, {""rank"": 11, ""name"": ""株式会社ミロク情報サービス"", ""ratio"": 0.0084, ""shares"": 94000.0}]","[{""name"": ""森 啓太郎"", ""title"": ""代表取締役社長"", ""shares"": 4985200.0}, {""name"": ""松田 顕"", ""title"": ""取締役執行役員 ＣＴＯ"", ""shares"": 76200.0}, {""name"": ""中薗 直幸"", ""title"": ""取締役執行役員 ＣＲＯ"", ""shares"": 145060.0}, {""name"": ""上村 朗"", ""title"": ""取締役ＣＦＯ"", ""shares"": 5000.0}, {""name"": ""牧野 正幸"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""三村 真宗"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""石関 加代子 （戸籍名 淺山 加代子）"", ""title"": ""取締役"", ""shares"": null}, {""name"": ""作野 勝英"", ""title"": ""常勤監査役"", ""shares"": null}, {""name"": ""安本 隆晴"", ""title"": ""監査役"", ""shares"": null}, {""name"": ""大濱 正裕"", ""title"": ""監査役"", ""shares"": null}]",,2023-09-22,2026-06-01,0.7040500672480368,0.5688621611058988,0.3851685298439702,0.3882050669216061,0.5057603088526619,True,True,True,0.1237489271092588,True,2023-09-01,2023-09-22,local_price_first_trade,True,True,True,4,4,4,365/365/365/366/365,OK,11216020.0,2026-06-01,710.0,53092893.333333336,654.0,0.6936560201929398,-0.6507913873243008,True,,-0.2108459981946863,3065,Transformation Moat,7963374200.0,3.3604052889610196,年率ボラティリティ60%以上 / ローカル5年最大下落率-60%以下
7,20260430,9337,9337.T,toridori Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False,S100XQKR,株式会社トリドリ,2026-03-18 12:19,2025-01-01,2025-12-31,NetSalesSummaryOfBusinessResults,consolidated,1057864000.0,2054814000.0,3222096000.0,4273709000.0,5372804000.0,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,2021-12-31,2022-12-31,2023-12-31,2024-12-31,2025-12-31,OperatingIncome,consolidated,707758000.0,CurrentYearDuration,中山 貴之,0.3139,1036080.0,True,中山 貴之（代表取締役社長 ＣＥＯ）,中山 貴之,True,中山 貴之,2022-12-01,2022年12月: 東京証券取引所グロース市場に株式を上場,"[{""rank"": 1, ""name"": ""中山 貴之"", ""ratio"": 0.3139, ""shares"": 1036080.0}, {""rank"": 2, ""name"": ""株式会社日本カストディ銀行（信託口）"", ""ratio"": 0.0983, ""shares"": 324400.0}, {""rank"": 3, ""name"": ""Global Catalyst Partners Japan ２号投資事業有限責任組合"", ""ratio"": 0.0545, ""shares"": 180000.0}, {""rank"": 4, ""name"": ""雨瀧 浩一郎"", ""ratio"": 0.0424, ""shares"": 140000.0}, {""rank"": 5, ""name"": ""日本マスタートラスト信託銀行株式会社（信託口）"", ""ratio"": 0.0365, ""shares"": 120700.0}, {""rank"": 6, ""name"": ""株式会社セレス"", ""ratio"": 0.0329, ""shares"": 108680.0}, {""rank"": 7, ""name"": ""NOMURA INTERNATIONAL PLC A／C JAPAN FLOW （常任代理人 野村證券株式会社）"", ""ratio"": 0.0287, ""shares"": 94900.0}, {""rank"": 8, ""name"": ""国本 貴志"", ""ratio"": 0.0272, ""shares"": 90000.0}, {""rank"": 9, ""name"": ""GOLDMAN SACHS INTERNATIONAL （常任代理人 ゴールドマン・サックス証券株式会社）"", ""ratio"": 0.0272, ""shares"": 89763.0}, {""rank"": 10, ""name"": ""BNY GCM CLIENT ACCOUNT JPRD AC ISG (FE-AC) （常任代理人 株式会社三菱ＵＦＪ銀行）"", ""ratio"": 0.0246, ""shares"": 81237.0}]","[{""name"": ""中山 貴之"", ""title"": ""代表取締役社長 ＣＥＯ"", ""shares"": 1036080.0}, {""name"": ""井上 智裕"", ""title"": ""取締役 ＣＯＯ"", ""shares"": 13880.0}, {""name"": ""森田 一樹"", ""title"": ""取締役 ＣＦＯ"", ""shares"": 3940.0}, {""name"": ""高安 聡"", ""title"": ""取締役"", ""shares"": 16300.0}, {""name"": ""長谷部 潤"", ""title"": ""取締役"", ""shares"": 7840.0}, {""name"": ""樽見 伸二"", ""title"": ""常勤監査役"", ""shares"": 640.0}, {""name"": ""藤岡 大祐"", ""title"": ""監査役"", ""shares"": null}, {""name"": ""青野 瑞穂"", ""title"": ""監査役"", ""shares"": null}]",,2022-12-19,2026-06-01,0.942417928958732,0.5680718546788177,0.3263754400862046,0.2571759097308683,0.5012146362183578,True,True,True,0.1317297262286136,True,2022-12-01,2022-12-19,local_price_first_trade,True,True,True,4,4,4,365/365/365/366/365,OK,3300000.0,2026-06-01,1645.0,63380933.333333336,842.0,0.6230133695611892,-0.6591549295774648,True,,-0.1204632168335504,2711,Transformation Moat,5428500000.0,1.0103662817404098,年率ボラティリティ60%以上 / ローカル5年最大下落率-60%以下
