effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial,latest_date,close,adj_close,volume,avg_trading_value_60d,history_days,daily_return_mean,annual_volatility,max_drawdown,return_12m_ex_1m,cumulative_return,price_history_days,company_name_ja,revenue,operating_income,ordinary_income,net_income,total_assets,equity,operating_cf,investing_cf,financing_cf,rd_expense,capex,employees,revenue_growth,operating_income_growth,operating_margin,roe,equity_ratio,ocf_margin,rd_ratio,capex_ratio,market_cap,enterprise_value,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,shares_outstanding,ebitda,dividend_yield_clean,pe_for_score,pbr_for_score,profitability_score,cash_generation_score,stability_score,competitive_position_score,moat_score,transformation_score,ai_infrastructure_exposure,automation_exposure,data_software_exposure,trust_security_exposure,intangible_investment_score,future_moat_score,valuation_score,bb_score,momentum_score,risk_score,adjusted_bb_score,price_available,liquid_20m_60d,operating_loss_years_3y,operating_income_years_available,negative_ocf_years_3y,operating_cf_years_available,is_financial_like,investment_eligible,category,score_rank
20260430,6387,6387.T,SAMCO INC.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False,2026-06-01,11050.0,11050.0,175200.0,1829675283.3333333,1222.0,0.0015876345592363993,0.5170593993152873,-0.7019717216018018,3.5000342331276997,2.6697164395525848,1222.0,サムコ　株式会社,9342282000.0,2342740000.0,2373332000.0,1697328000.0,17774224000.0,13558675000.0,1206003000.0,,-404592000.0,,,191.0,0.092268013589934,0.122594867641957,0.2507674249182373,0.125183913619878,0.762827958058816,0.1290908366927909,,,,,,,,,,,,,,,0.6685296352905628,0.2882929074270931,-0.9804843749412798,0.43814639024991214,0.1975910022701967,0.012722425036287066,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.8020199648197579,0.0,0.30306389638605813,5.109614166478054,1.0675029824249613,0.7072750147913675,True,True,0.0,3.0,1.0,3.0,False,True,Future Moat,14
20260430,5076,5076.T,INFRONEER Holdings Inc.,Prime Market (Domestic),2050,Construction,3,CONSTRUCTION & MATERIALS,4,TOPIX Mid400,False,2026-06-01,2421.0,2421.0,1550600.0,4740891821.666667,1139.0,0.0011370534311441855,0.25383500004542964,-0.29846498063814664,1.0643337459482483,2.1501056397422715,1139.0,インフロニア・ホールディングス株式会社,21720000000.0,15858000000.0,12395000000.0,9963000000.0,743710000000.0,366903000000.0,70954000000.0,,-56384000000.0,,,8076.0,-0.8274689520434751,-0.3742173686364719,0.730110497237569,0.0271543159908749,0.4933414906347904,3.266758747697974,,,611770695680.0,904115191808.0,9.3764515,25.752579,0.9985165,4.08,0.241,252693368.0,106084999168.0,0.0408,9.3764515,0.9985165,0.9679321906233684,2.899583956008088,0.671189385974347,1.7323710818041484,1.5443843492759,0.06234986106888576,0.0,0.0,0.0,0.0,0.0,-0.411080513804854,0.942475652283318,0.49694996375103284,1.3739294730667135,-0.7284420010437045,0.7071871111620747,True,True,0.0,3.0,0.0,1.0,False,False,Core Moat,15
20260430,6800,6800.T,"YOKOWO CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,5170.0,5170.0,121000.0,835476995.0,1222.0,0.0011173620537130214,0.425757660455745,-0.6154404403033261,3.166816847624265,1.5316301037784092,1222.0,株式会社ヨコオ,82884000000.0,4226000000.0,3926000000.0,2240000000.0,76278000000.0,52030000000.0,7239000000.0,,-4615000000.0,,,7733.0,0.0310835666238158,-0.1723297192152675,0.0509869214806235,0.0430520853353834,0.6821101759353942,0.0873389315187491,,,,,,,,,,,,,,,-0.0033299281382772237,0.13954176066498328,-0.40758654776958264,-0.10126030063858375,-0.0680494043637845,-0.09812794695039442,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.9723460085165826,0.0,0.2467569945082408,5.109614166478054,0.5729492791584487,0.7004234832402013,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,16
20260430,9513,9513.T,"Electric Power Development Co.,Ltd.",Prime Market (Domestic),4050,Electric Power and Gas,11,ELECTRIC POWER & GAS,4,TOPIX Mid400,False,2026-06-01,3954.0,3954.0,719900.0,5372123065.0,1222.0,0.001057650132682579,0.2605049348436094,-0.1790906796786056,0.6121708880824486,2.0928072243232734,1222.0,電源開発株式会社,1383337000000.0,138310000000.0,140598000000.0,102530000000.0,3931480000000.0,1463502000000.0,250335000000.0,,-133697000000.0,,,7127.0,-0.1783211060872911,-0.1326889179762284,0.0999828675152909,0.0700579842050096,0.3722521798406707,0.1809645805758105,,,695936745472.0,2117931368448.0,12.151945,10.946238,0.49702734,2.74,-0.234,176008295.0,217066995712.0,0.0274,12.151945,0.49702734,-0.18300501441976502,0.47310552513347154,0.6293370488668076,0.031028589732364126,0.18629775395628448,0.8468416553871603,1.0986122886681098,0.0,0.0,0.0,0.0,0.23936768093594596,1.312225274398718,0.5362438354742669,0.5701119128136252,-0.9943524596167785,0.6926902727173073,True,True,0.0,3.0,0.0,3.0,False,True,Transformation Moat,17
20260430,8050,8050.T,SEIKO GROUP CORPORATION,Prime Market (Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,7420.0,7420.0,436100.0,1845328000.0,1222.0,0.0019565289157285324,0.38628911286095674,-0.3719009043404572,2.3792878497384877,6.611660153170776,1222.0,セイコーグループ株式会社,315445000000.0,30533000000.0,20769000000.0,13508000000.0,369236000000.0,158014000000.0,32609000000.0,,-16520000000.0,,,11367.0,0.0748107111617399,0.2008632106792029,0.0967934188210306,0.0854860961686939,0.4279485207292897,0.103374597790423,,,,,,,,,,,,,,,-0.08544251389527775,0.19667265653818516,-0.15993030988059664,0.02241708892859915,-0.008239359919200419,0.017816461167798562,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.9723460085165826,0.0,0.2936861098711643,3.7115456243410527,-0.13616576632713517,0.6784572489379831,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,18
20260430,5411,5411.T,"JFE Holdings,Inc.",Prime Market (Domestic),3450,Iron and Steel,7,STEEL & NONFERROUS METALS,4,TOPIX Mid400,False,2026-06-01,1631.0,1631.0,6672100.0,8314669871.666667,1222.0,0.0005312180281553622,0.3032011878781579,-0.36228943547339054,0.030291292440240425,0.5302572546093021,1222.0,ＪＦＥホールディングス株式会社,77155000000.0,60005000000.0,60005000000.0,59613000000.0,2816037000000.0,1130049000000.0,,,,,,61296.0,0.0587877983282809,0.0702827762603379,0.7777201736763658,0.0527525797553911,0.4012905370206428,,,,1037538361344.0,2933981708288.0,15.46998,5.1318355,0.39607733,4.7,0.91,636136318.0,337500012544.0,0.047,15.46998,0.39607733,1.0218467132911855,0.0,0.36142768703640776,1.8609170489042006,0.8021152968400366,1.3439239646776882,0.0,0.0,0.0,0.0,0.0,-0.411080513804854,1.438096677892422,0.66900592776384,-0.4643052861969855,-0.42010000527150915,0.6645853996712924,True,True,0.0,3.0,0.0,0.0,False,False,Transformation Moat,19
20260430,9984,9984.T,SoftBank Group Corp.,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",1,TOPIX Core30,False,2026-06-01,8541.0,8541.0,100911200.0,348913306723.3333,1222.0,0.0017338407381402127,0.52183024514636,-0.5079229021101428,3.057787119251607,3.31157921305771,1222.0,ソフトバンクグループ株式会社,408569000000.0,304715000000.0,-481572000000.0,1082903000000.0,23044859000000.0,5325482000000.0,,,,,,67229.0,-0.2114794671747563,-0.4853925904909555,0.7458103771945498,0.2033436597851612,0.2310919758719287,,,,48674507849728.0,65838660976640.0,9.786868,28.924109,2.7927911,0.15,0.901,5698923701.0,929463009280.0,0.15,9.786868,2.7927911,1.1864464720544774,0.0,-1.0104203569338839,1.7747607051618959,0.5681243348646695,-0.2685930898171863,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.18543869639446028,0.4741573348461673,0.23004423715036743,4.917725251804855,0.6161922243000091,0.660197539900852,True,True,1.0,3.0,0.0,0.0,True,True,Core Moat,20
20260430,6617,6617.T,"TAKAOKA TOKO CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,8180.0,8180.0,161000.0,971058550.0,1222.0,0.00182437403260685,0.3812551586665256,-0.44631727038801106,2.4306687127349313,5.5247138633578015,1222.0,株式会社東光高岳,115222000000.0,11254000000.0,6302000000.0,4280000000.0,113652000000.0,66456000000.0,5039000000.0,,-3349000000.0,,,2547.0,0.0448823419651787,0.0879498305639594,0.0976723195223134,0.0644035151077404,0.5847323408299018,0.0437329676624255,,,,,,,,,,,,,,,0.031504753880254636,-0.015814913533635778,-0.12834338222626052,0.024790117881579924,-0.013637717394255943,-0.029318055419867064,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.9723460085165826,0.0,0.2802829734817312,3.802886253539211,0.026849262073902633,0.6578866726282621,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,21
20260430,6356,6356.T,"NIPPON GEAR CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False,2026-06-01,1492.0,1492.0,527500.0,5332541846.666667,1222.0,0.001851729524738169,0.5388403879290268,-0.4792169163431881,2.0098422041820996,3.8617259028626494,1222.0,日本ギア工業株式会社,9555548000.0,2105777000.0,2152900000.0,1550400000.0,15233746000.0,12561580000.0,1289921000.0,,-384305000.0,,,264.0,0.1272292937098107,0.4774873825492756,0.2203721858756818,0.1234239641828496,0.8245890406732527,0.1349918392958729,,,21241489408.0,23802957824.0,12.129095,,3.8963141,0.6,0.395,14236923.0,1256057984.0,0.6,12.129095,3.8963141,0.677061702310859,0.3093166403704316,-1.1171551679221152,0.35607934652645135,0.16208559162227576,0.2645319198849592,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.8020199648197579,0.3727357169046759,0.4112750044395513,3.0547758514788113,0.6006134762258731,0.6566912419648452,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,22
20260430,1909,1909.T,"Nippon Dry-Chemical CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False,2026-06-01,3750.0,3750.0,299800.0,1098486153.3333333,1222.0,0.002152089510660003,0.39560327231153825,-0.40669149440770547,2.323115467814848,8.497687643870103,1222.0,日本ドライケミカル株式会社,55727078000.0,6128252000.0,5817169000.0,4204018000.0,50939579000.0,30517857000.0,8942669000.0,,-3361717000.0,,,1157.0,0.0533518479875068,0.2602916039048215,0.1099690172163701,0.1377560029853996,0.5990991209409092,0.160472598258247,,,,,,,,,,,,,,,0.2689346887371733,0.40009793766027535,-0.21837456053586418,0.05799116051524521,0.16207494546895568,0.01576213089018622,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.8020199648197579,0.0,0.2931690058091606,3.611687030902876,-0.023326024646174462,0.6566703113640656,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,23
20260430,4971,4971.T,MEC COMPANY LTD.,Prime Market (Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,6,TOPIX Small 1,False,2026-06-01,11100.0,11100.0,335400.0,2863908933.3333335,1222.0,0.0016418289054507906,0.4891852339921811,-0.607191279290515,3.435703362550969,3.178125383093156,1222.0,メック株式会社,26740510000.0,5914601000.0,7224721000.0,5766868000.0,41814028000.0,30472068000.0,3979322000.0,,-2252707000.0,,,508.0,0.2520458349051624,0.5403550527231435,0.2211850484527034,0.1892509559902531,0.7287522742367705,0.1488124946008883,,,,,,,,,,,,,,,0.7519679709647513,0.35855602997565234,-0.8055802718288644,0.35827407276486645,0.26336655751877636,0.22251938286951303,1.0986122886681098,0.0,0.0,0.0,0.0,0.23936768093594596,0.0,0.20645011725379497,5.109614166478054,0.7522456099124031,0.6421869729103602,True,True,0.0,3.0,0.0,3.0,False,True,Core Moat,24
20260430,6278,6278.T,UNION TOOL CO.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False,2026-06-01,23070.0,23070.0,373300.0,5832879450.0,1222.0,0.0019620681240233562,0.4414634156104669,-0.5625445979653356,4.719437395404624,5.859530169246042,1222.0,ユニオンツール株式会社,54730000000.0,8728000000.0,8136000000.0,6114000000.0,98070000000.0,79998000000.0,7507000000.0,,-2258000000.0,,,1530.0,0.2748684406212598,0.519939816590155,0.1594737803763932,0.0764269106727668,0.8157234628326705,0.13716426091723,,,443256012800.0,369221107712.0,65.073906,59.92986,4.873522,0.59,0.936,19213523.0,13437500416.0,0.59,65.073906,4.873522,0.4298779557006694,0.31705641191093076,-0.5061366204694355,0.191653855422336,0.166824834463547,-0.052906912907284054,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.8020199648197579,-0.6467403629947238,0.18041565710896187,5.109614166478054,0.49514885568947026,0.6418621881878204,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,25
