date,portfolio_return,portfolio_cumulative_return,1306.T_return,1306.T_cumulative_return,^N225_return,^N225_cumulative_return
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02,0.013626427869194876,0.01362642786919488,0.007916900175404029,0.007916900175404029,0.004574138500646141,0.004574138500646141
2021-06-03,0.01120489579385283,0.02498400636736453,0.007854654604302569,0.015833739296121196,0.0038681754314182637,0.008460007502232525
2021-06-04,0.0007791764114607196,0.025782649727250417,0.0014612248901557656,0.01731810084024077,-0.004012299707644051,0.004413763708960516
2021-06-07,-0.0022998509758762166,0.02342350249923819,0.0,0.01731810084024077,0.002685439616986196,0.007111056221870804
2021-06-08,-0.004507310354111896,0.018810615149781995,0.0024320614403392504,0.019792280965853504,-0.001918716239650009,0.005178695883166773
2021-06-09,-0.002947394318226789,0.01580777853134041,-0.004366838109620574,0.015339013169434867,-0.003547898244716574,0.0016124241524164695
2021-06-10,0.003258317924184982,0.01911760322365552,0.0014619368751387363,0.016823374713554218,0.003387285278948715,0.005005171171960088
2021-06-11,-0.002357364979981892,0.016715171075333046,-0.0014598027356891308,0.015339013169434645,-0.00033945327182571816,0.004664018878403953
2021-06-14,0.0017831701545870545,0.018528147224110336,0.001949189034535559,0.01731810084024077,0.007360264476192091,0.012058611767063132
2021-06-15,0.008698898364229959,0.0273882200579203,0.00924128133220603,0.02671942361445101,0.00958445612109493,0.021758643123520827
2021-06-16,0.006184826074924886,0.03374243751040518,0.0,0.02671942361445101,-0.005104768187440767,0.01654280210686121
2021-06-17,-0.0005887326342100016,0.033133839602075055,-0.0057830485615522065,0.020781855328599663,-0.009309330394611681,0.007079469301784158
2021-06-18,-0.009424631917495386,0.023396933442316747,-0.010664065256944966,0.009896171010270072,-0.001869507992153352,0.0051967261851908475
2021-06-21,-0.017918883523830705,0.00505880299331829,-0.022537964503145713,-0.012864833043822133,-0.032908015309102256,-0.02788230306877093
2021-06-22,0.02055876724167229,0.025721572988251618,0.030576292785851944,0.01731810084024077,0.03117358765370315,0.0024220931662308764
2021-06-23,-0.0026484458692837536,0.023005004925235717,-0.0038909142063980884,0.013359803389255465,-0.00031990695582939654,0.002101411365949879
2021-06-24,-0.008618150720185585,0.014188593605285904,-0.003417968985350517,0.009896171010270072,1.1769525100957523e-05,0.0021132056236645713
2021-06-25,0.010918767606984719,0.02526228316851653,0.008329199123188635,0.01830779731236043,0.006612907175118643,0.008740087231414506
2021-06-28,0.0035537594669419557,0.028905818713425235,0.0014577946446161505,0.01979228096585328,-0.0006247864853670126,0.008109840057664464
2021-06-29,-0.010336069444535257,0.01827097671931699,-0.006307635090653574,0.013359803389255465,-0.00810417233425309,-6.0055818019155716e-05
2021-06-30,-0.004840600648538663,0.013341933569021469,-0.003906353554278041,0.00940126171952338,-0.0007316268322191677,-0.0007916387117904433
2021-07-01,-0.00391849766301059,0.009371155570500722,-0.0009802972767973817,0.00841174841146386,-0.002934551808756125,-0.003723867415733051
2021-07-02,0.004529556947624834,0.013943159700947172,0.009322900877563045,0.01781307118567388,0.002655802787915995,-0.0010779544852815848
2021-07-05,-0.0013641393161973497,0.012559999972409752,-0.0034030742301602857,0.014349377752001624,-0.006430464084406617,-0.0075014868220859565
2021-07-06,0.004468760035885069,0.017084887634222223,0.0029267263857530867,0.017318100840240547,0.0015742774362970113,-0.0059390188072316885
2021-07-07,-0.00955962052084162,0.007361942070956307,-0.00875473701040097,0.008411748411463638,-0.0096449284039003,-0.01552666579994677
2021-07-08,-0.010548685891512142,-0.003264402635013819,-0.027477921667943273,-0.019297310620420283,-0.008774997972304632,-0.024165417311340254
2021-07-09,0.0044921442074477,0.0012130774050462811,0.0005044608646880278,-0.018802584493733954,-0.0063165655432239065,-0.03032934041223767
2021-07-12,0.009300162063932325,0.01052452128544168,0.018521360111845242,-0.0006294738203305172,0.02249785834044893,-0.00851382727594252
2021-07-13,0.00495865217445427,0.015535360900253092,0.006448442366164375,0.005814909420182479,0.005223165007877784,-0.0033351313927755255
2021-07-14,0.00041192012226090287,0.015953680350275556,-0.0024642466917567107,0.0033363333571241327,-0.0038216129924504294,-0.007143998803763818
2021-07-15,-0.01156268022795908,0.0042065328179672345,-0.010869567863115881,-0.007569499007830993,-0.01151407809102778,-0.018575820334682858
2021-07-16,-0.0009379744482235682,0.003264612749444895,-0.0029970261055516367,-0.01054383912725021,-0.009760206822427175,-0.028154723308747243
2021-07-19,-0.01395127551695692,-0.010732208279435773,-0.014529005932594097,-0.024919653558612143,-0.012510761058162068,-0.04031324735093489
2021-07-20,-0.010390780808663956,-0.0210114730642752,-0.008642564972174527,-0.03334684880582228,-0.009567951526051721,-0.04949548368047518
2021-07-21,0.0011972381378883997,-0.01983939066327256,0.00820504353712681,-0.025415417614973235,0.005836092780168833,-0.043948251135264904
2021-07-26,0.009903401412138328,-0.010132466700644716,0.010681606862489978,-0.01500528825169245,0.010356071674894718,-0.034047310699113265
2021-07-27,0.009528559269764151,-0.0007004552403864217,0.005535923251925201,-0.009552433123901638,0.004919707488307168,-0.02929510602020924
2021-07-28,-0.011147840134747827,-0.01184048681209282,-0.009008955695683718,-0.01847533137278612,-0.013891937106938479,-0.042780077356773916
2021-07-29,0.004842215753180905,-0.007055605250678831,0.0030302641999742086,-0.015501052308053542,0.007278741181194093,-0.03581272128637125
2021-07-30,-0.010453649684528528,-0.01743549810960443,-0.012084623808773398,-0.02739835173104399,-0.01795488224307762,-0.05312459033594796
2021-08-02,0.009253553333234944,-0.008343285088018182,0.020387434833679885,-0.007569499007830993,0.0182318269094619,-0.035861321762127085
2021-08-03,-0.0020819644078486936,-0.010407879073269122,-0.004495539158327566,-0.012031009186959984,-0.005010235602348256,-0.04069188369343546
2021-08-04,-0.005893736894647521,-0.016240274667027488,-0.005017579728614496,-0.016988222367763206,-0.002089224911548171,-0.04269609410787345
2021-08-05,0.0027562274741800633,-0.013528809084072835,0.002521534562283989,-0.014509524195331247,0.005221818603051043,-0.03769722676331255
2021-08-06,0.002008692031285394,-0.011547292263787368,0.0020120052454877246,-0.012526712188634104,0.0033150435270716816,-0.03450715118381109
2021-08-10,0.007469346935352078,-0.004164196060517322,0.0020080270381579446,-0.01054383912725021,0.002448282979473193,-0.03214335147525138
2021-08-11,0.002841856523538262,-0.0013341735847189895,0.009519091125395951,-0.0011251157673181078,0.006538955522174206,-0.0258145798987075
2021-08-12,-0.005441556930664719,-0.006768470533867088,-0.0004963224766051377,-0.001620879823679089,-0.0019768160549387126,-0.027740365277651002
2021-08-13,-0.0038639360607735916,-0.010606253657268638,0.0014895233433571686,-0.00013377081865606488,-0.001351744216446349,-0.029054611615771164
2021-08-16,-0.012803685412656963,-0.023274139934691074,-0.014377676690256358,-0.014509524195331247,-0.016226132081418876,-0.044809299731538244
2021-08-17,-0.006773991863605489,-0.029890472963746584,-0.006539264862251426,-0.020953907435844132,-0.0035867481916704858,-0.04823532824842658
2021-08-18,0.0020650084721612195,-0.027887188571492416,0.005063246933689758,-0.015996755309727773,0.00588669348891413,-0.04263258135224812
2021-08-19,-0.016908052687949548,-0.04432372320575639,-0.013098296728770276,-0.028885521790753654,-0.011046952326347559,-0.05320857358484832
2021-08-20,-0.007285057599064761,-0.05128587992826217,-0.010209202390345506,-0.038799826042986596,-0.009820690338509741,-0.06250671899882743
2021-08-23,0.011438638854084837,-0.04043388173299067,0.018566287325641362,-0.020953907435844243,0.017805715135165157,-0.04581398069618925
2021-08-24,0.015139266585378683,-0.025906754462249437,0.010632868449870214,-0.010543839127250099,0.008651243786784502,-0.0375590848252505
2021-08-25,0.002708315984698335,-0.02326860215477289,0.0005010470154875879,-0.010048075070889007,-0.0002631906068349954,-0.03781239023375815
2021-08-26,0.005161560334594522,-0.01822714411410198,-0.0010015305118037388,-0.011039542128924329,0.0006307811330361623,-0.03720546044307649
2021-08-27,-0.002967281427930391,-0.021140340475818364,-0.0030075420061000946,-0.014013882248343545,-0.003646001859187842,-0.04071581112431688
2021-08-30,0.014785472818094414,-0.006667437587194347,0.012066334559996728,-0.002116643880039737,0.00535970781777384,-0.03557432815773309
2021-08-31,0.004205051506534372,-0.0024904229991307147,0.0054645437302078825,0.0033363333571243547,0.010804522538331751,-0.025154169249767544
2021-09-01,0.005478958537330863,0.0029748906138475917,0.008893288329064442,0.012259292660695476,0.012868864382064027,-0.012609010460422287
2021-09-02,-0.0017300967247428892,0.0012396470405973137,0.0004896996305872037,0.012754995662369817,0.0032508583487986797,-0.009399142218548984
2021-09-03,0.013090773283557134,0.01434664826251475,0.01859996009083864,0.03159219816348746,0.020480999504799424,0.010889353459126783
2021-09-06,0.005048706870760296,0.01946778715493047,0.012013588854298485,0.04398532269752553,0.018256634618943668,0.02934479102541032
2021-09-07,0.003645790779076116,0.02318455341290515,0.009971586948242628,0.054395513115492955,0.008639613788191447,0.0382379324747566
2021-09-08,0.00813661193384406,0.03150980906072931,0.009402832361206315,0.06430981736772612,0.00886044479542547,0.047437182359965746
2021-09-09,0.010273782627686044,0.042107316617345125,-0.008383856103410414,0.055386797009468136,-0.0057327548829401165,0.04143248173821856
2021-09-10,0.011847536249325646,0.05445372082665645,0.013151855445869609,0.06926709160321609,0.01245161395720551,0.05439999696331732
2021-09-13,0.0021063952775964424,0.056674817164649616,0.0023178997774715437,0.07174554555690094,0.0021568574257520012,0.05667418742648045
2021-09-14,0.0069226821277706295,0.06398984103630068,0.010175766449570967,0.08265137792185606,0.007315261549242225,0.06440403547983808
2021-09-15,-0.010659588489180263,0.05264814717418531,-0.009615233870761242,0.07224143172263542,-0.005164269888011219,0.05890716577073185
2021-09-16,-0.004306711307548987,0.04811469549587977,-0.002773946269396532,0.06926709160321609,-0.006173730936814947,0.052369757842197995
2021-09-17,0.00794818126599827,0.05644530108323753,0.0032453109265502267,0.07273719577899662,0.005827555223486547,0.0585025007215505
2021-09-21,-0.011287045404758111,0.04452115500226772,-0.016173950933927372,0.05538679700946836,-0.021650450633214913,0.035585444584544046
2021-09-22,-0.008667153068224756,0.035468130268864195,-0.008454623721054877,0.04646389876058388,-0.006712884963750332,0.028633678624913728
2021-09-24,0.016578887123846014,0.052635039520931404,0.02273809815528538,0.07025849760656455,0.020560812574425658,0.04978322289886261
2021-09-27,0.0080276432562393,0.061085218097223004,-0.0013896569589582075,0.06877120543748139,-0.0002892675725691962,0.0494795546542508
2021-09-28,-0.0044721446648014205,0.05633989150020979,-0.005101928312965742,0.06331841136437744,-0.0018551420982785283,0.04753262095112909
2021-09-29,-0.003966054919203183,0.052150389477174874,-0.011188782439154776,0.05142117299607363,-0.021192443109919412,0.025332845475837473
2021-09-30,-0.010774768678100077,0.040813712415985304,-0.0028289921348234603,0.0484467107672808,-0.0031014083993072816,0.022152869576792966
2021-10-01,-0.016991465740900047,0.023128761878810078,-0.024113372174279335,0.02316512502565038,-0.023141877172862535,-0.0015016665828421205
2021-10-04,-0.004809940361498346,0.01820757355203928,-0.004360558354355448,0.01870355379183475,-0.011337071716733704,-0.01282171379783148
2021-10-05,-0.007474377247228446,0.010597106031326353,-0.01459847408765913,0.003832036358798474,-0.021893966568029333,-0.034434962192626206
2021-10-06,0.012408217450426664,0.023136814677735096,-0.0034567357294089662,0.000362054292391667,-0.010540174834195337,-0.044612186504902396
2021-10-07,-0.007771037800099631,0.015185979816200845,-0.001486631818278683,-0.0011251157673179968,0.005424915789752349,-0.039429288070135904
2021-10-08,0.009374652990850536,0.024702996098154184,0.012903161922579676,0.011763528604334272,0.013394236949134442,-0.02656317634814853
2021-10-11,0.01016986905963076,0.035124091393483825,0.018128368032911624,0.030105150213150855,0.0160169965205208,-0.010971642130769954
2021-10-12,-0.006338641735014861,0.028562810626857837,-0.008662242254018127,0.021182129854892873,-0.009389710616309555,-0.02025833220248585
2021-10-13,-0.00790679989725213,0.02043017030147598,-0.0043688465938875876,0.016720741785137383,-0.0031997211581622498,-0.023393232346470727
2021-10-14,-0.001261152385506665,0.01914325235795733,0.007313502064299371,0.024156531028999062,0.014592974941460612,-0.009141634258441944
2021-10-15,0.024792204762728646,0.044410060552969144,0.01790900224049552,0.04249815263781542,0.01813255041224293,0.008825155009759555
2021-10-18,0.002979693979119693,0.047522082922131004,-0.000950990657239914,0.04150674663446696,-0.0014851033777215639,0.007326945364524162
2021-10-19,-0.0003403266896378495,0.04716558319932762,0.0023797983748712337,0.04398532269752509,0.006547995711739141,0.013922917883090413
2021-10-20,0.001451838603016892,0.04868589861676709,0.0014246293858233283,0.04547261486660825,0.001370204967848787,0.015312200102189477
2021-10-21,-0.016990739431235736,0.03086794976815832,-0.014224859059549844,0.030600914269511614,-0.01869630509487985,-0.0036703865574747585
2021-10-22,0.00227541728043635,0.033213604514908956,0.0014431310398528296,0.03208820643859456,0.003353336563076903,-0.0003293580358416648
2021-10-25,-0.005847960830306969,0.02717141182636551,-0.002881984514731206,0.02911374420980173,-0.007097396997291061,-0.007424417448398057
2021-10-26,0.004821651032329932,0.032124073924578056,0.01059730513397139,0.040019576574756854,0.017678054496869322,0.010122387792210974
2021-10-27,-0.007036638097315013,0.02486139034484447,-0.002383318764628717,0.037540878402325006,-0.0002669390724652221,0.009852746658937317
2021-10-28,-0.004453635512377208,0.020297031261540477,-0.006688858508881346,0.030600914269511392,-0.00955901073001686,0.00019955341788757686
2021-10-29,0.0015404475380405094,0.021868745311417248,0.0014431310398528296,0.032088206438594336,0.0025190625625597374,0.0027191186679915713
2021-11-01,0.02336795045248603,0.04574772352079837,0.021133409416430826,0.053899749059130864,0.02611008664402492,0.028900201736033138
2021-11-02,-0.0070263552258426,0.03839992853872509,-0.006114739273426428,0.04745542687330473,-0.00425605783664007,0.024521142969313958
2021-11-04,0.006658994268485681,0.04531462771126038,0.010884925524684785,0.05885690118524756,0.009263563996403157,0.03401186014287827
2021-11-05,-0.004200906880665677,0.04092335829924765,-0.007022410847822291,0.05142117299607274,-0.006135348168045285,0.027667837371013526
2021-11-08,0.004017743868516026,0.04510552173964966,-0.0009430360907577429,0.050429644883350555,-0.0035296855299119523,0.02404049307588907
2021-11-09,-0.0045472837542718005,0.04035313037914312,-0.008022675619396291,0.042002388581453776,-0.007509725231191422,0.01635023034727534
2021-11-10,-0.0009276677585338742,0.039388028322600466,-0.007135999178751962,0.03456666039227896,-0.0061013770965168135,0.010149094329794828
2021-11-11,0.0016596594260599085,0.041113058461139884,0.0038333617194252767,0.03853252862442047,0.00587767119062077,0.016086418559768667
2021-11-12,0.011527082348003532,0.053114054419603374,0.013842430578850706,0.0529083430557824,0.011343429308516617,0.027612323020045126
2021-11-15,0.013825308687031853,0.06767368130460616,0.0032956164601529725,0.05637832512218943,0.0056342534005746625,0.03340215124549317
2021-11-16,0.00011337643891623538,0.06779473034451722,0.0014078006187203673,0.05786549518189932,0.0010517704573125286,0.03448905309869632
2021-11-17,0.011332496005020813,0.07989550986032867,-0.006560577297558434,0.05092528683033848,-0.00401867229310493,0.03033178060348818
2021-11-18,-0.005507205888406922,0.07394830294956178,-0.0023584702872015972,0.048446710767280354,-0.003020376075011044,0.027219791144029948
2021-11-19,0.006204121332536285,0.08061120852593229,0.00520106385555863,0.05389974905913131,0.004973501624664367,0.03232867044417209
2021-11-22,0.002565035927868058,0.08338301509985824,0.0,0.05389974905913131,0.0009493833998091006,0.033308746147038715
2021-11-24,-0.009161422299883176,0.07345768578600786,-0.013170296792238467,0.040019576574756854,-0.01583420054021345,0.01694712824058997
2021-11-25,0.008123128048700337,0.08217752002250922,0.004289715472903577,0.04448096464451212,0.0067099416768501285,0.023770784159524494
2021-11-26,-0.019902451278307597,0.060639534655781535,-0.019458883697733187,0.024156531028998396,-0.02534503127095733,-0.0021767183792911204
2021-11-29,-0.014082082170529182,0.04570352157544688,-0.018150977920956213,0.005567088446687851,-0.01626688279579902,-0.01840819275233474
2021-11-30,-0.001271738399380547,0.04437366025269185,-0.01010598641488758,-0.004595158888412443,-0.01634003198731171,-0.03444743428124475
2021-12-01,0.00214073265115062,0.04660938504719647,0.0024899567552874036,-0.002116643880040847,0.004092457700705099,-0.030495951248233455
2021-12-02,-0.008447168822016059,0.03776849888099654,-0.004967666907875312,-0.00707379600615754,-0.006523929148753549,-0.03682092697171968
2021-12-03,0.012958687339690477,0.051216616388975345,0.016974525882500924,0.009780655542949379,0.009951987107421179,-0.027235381254804403
2021-12-06,4.8862303618735995e-06,0.05122175287552322,-0.005891001329346501,0.003832036358797586,-0.003646191173662827,-0.030782267021724596
2021-12-07,0.022428098293433573,0.07479865767721083,0.02296289705035237,0.02688292806555026,0.01891443716342045,-0.012450059113634171
2021-12-08,0.007058466841673095,0.08238508836390013,0.005792948812621601,0.032831608304388915,0.01423338593492729,0.0016061203250161693
2021-12-09,-0.004518602052448347,0.07749422088207947,-0.006719356840954149,0.02589164417157508,-0.004682797581073372,-0.0030841983924301264
2021-12-10,-0.0036825519957153635,0.07352629238859842,-0.007731375282452269,0.01796009087135264,-0.010015542472684436,-0.013068850945121002
2021-12-13,-0.002193957553168967,0.07117102127088692,0.0014609315954976498,0.019447260931062305,0.007128572545122891,-0.0060334406520418105
2021-12-14,-0.007352931440049903,0.06329477419091378,-0.002188200581879074,0.01721650584149792,-0.0072571945408089755,-0.013246849340288525
2021-12-15,0.007878521677077645,0.07167196511850027,0.004629625183605324,0.02192583699412065,0.0009524292337865781,-0.012307036793069215
2021-12-16,0.014743430375566248,0.08747208612167112,0.015765141540949212,0.03803664245868599,0.021314320534016717,0.008744967613916188
2021-12-17,-0.008869717651270282,0.07782651576413402,-0.014087842241199522,0.023412945999143675,-0.017912161546506433,-0.00932383520520963
2021-12-20,-0.0323199172661489,0.04299125194737563,-0.0220392460813994,0.0008576962393787024,-0.021294610858090146,-0.030419898620899888
2021-12-21,0.011736673995095261,0.055232500251218175,0.015849451530784098,0.01672074178513694,0.020752495830058892,-0.01029869161012198
2021-12-22,0.01589766215365449,0.0720082300337681,-0.0009751616321848067,0.015729274727101616,0.0015646867072036663,-0.008750119128782208
2021-12-23,0.0188630213343865,0.09222954414753315,0.00951691127609755,0.02539588011521432,0.008268204574280347,-0.0005542623295079485
2021-12-24,-0.002260435829842182,0.08976062935152984,-0.0007252282742328253,0.02465223403067296,-0.0005479232798895062,-0.0011018819161640048
2021-12-27,0.0014248589338220546,0.09131338451998894,-0.005079746012103703,0.019447260931062527,-0.003687260487195032,-0.00478507947770801
2021-12-28,0.00805976668635737,0.10010911578091908,0.013372177182620293,0.03307949033256974,0.013694131211166027,0.008843524227234445
2021-12-29,0.0030113477561527586,0.10342192689824925,-0.0009595427101702914,0.03208820643859478,-0.005582524434924574,0.0032116306022205166
2021-12-30,-0.0010459112463260297,0.10226784549546353,-0.004082742379996951,0.02787445617827289,-0.003984169804942761,-0.0007853348843922525
2022-01-04,0.013586011337374077,0.11724326894118775,0.023390365058958196,0.051916814943060885,0.017716144973366044,0.01691689698230925
2022-01-05,-0.004805689662709112,0.11187414451290567,0.0014138876268117162,0.05340410711214405,0.0010364928122723605,0.017970924036709635
