code,bm_raw,ep_raw,gross_profitability,sloan_accruals
1911,1.4410784809889408,0.1753426707695453,0.2039807436299393,0.018059820076306184
6489,0.962226014623201,0.0989595055648781,0.2640585077705633,-0.058921092510172184
6328,0.4883668912577575,0.076625763260943,0.28783713960938306,0.06502445803832306
2344,1.2100337439939823,0.0761547120529163,0.09850717084590023,-0.0006482378597051985
7201,4.148704126459534,,0.08236802527504124,-0.06748935282188268
7723,1.0485084481603475,0.0821524711140617,0.19743303571428572,0.029165558858837082
1925,1.040679997680401,0.1263631277852053,0.15619443172060637,-0.01335252981584982
6486,0.9363290856184808,0.0835076022376377,0.19484087200959288,-0.013376939414317437
5803,0.0562185022869379,0.0121998808052002,0.31367193098456353,-0.027587644626663424
6737,1.1620586391862078,0.0387617645880293,0.16606976464100304,-0.045849375964882914
6146,0.0712457889406376,0.0179414804919182,0.42436250835133554,0.006133149333344351
4464,0.7272472685458958,0.0374565799244188,0.175382858966194,-0.020963794978948524
6951,0.3716916673360551,0.050830745605118,0.415293546560233,-0.019509652108796353
6976,0.1589249826695066,0.0011591822554511,0.12486304667927452,-0.054842072941188716
6718,1.521000006460998,0.0824483474886142,0.317190465655166,-0.024010208344062395
7409,0.3270773675569541,0.0617486036700657,0.20538996741604723,-0.07752513143122283
6157,0.8735603011493871,0.0599912202377202,0.24987661663301058,-0.038105261288145224
2181,0.2367900009519158,0.073674770318694,1.0609592870034659,
6874,0.9271025096893966,0.0984478431798254,0.2453432663565701,-0.007592602581088882
3433,0.3465678332599733,0.0455440042552167,0.24788187472452128,-0.0055007016840417
6382,1.5822629526160523,0.1712682775348464,0.19441481807585884,0.1459838555924517
7715,0.6869024207117991,0.0943742682346764,0.2986071620835727,0.0005095145006216249
3891,0.2825697353082012,0.0210544661382862,0.12621930307263013,-0.05834247840456235
6590,0.1386283042795361,0.0302587468901039,0.33034101885683087,0.035818078478053385
7965,0.9932125013517552,0.067604391535155,0.2569634587431971,-0.032878451829893476
6393,2.5444264079215975,0.1396767986707646,0.16745515514614331,-0.011166706976221205
6309,0.8626449210591388,0.0777386572668441,0.26581167306364195,0.02692083000070034
3712,2.7395215678069533,0.3757457195662029,0.301603884902019,-0.008571966026864632
5821,0.7131514613227502,0.0373161719217927,0.15337748906721013,-0.03976211068046168
9537,2.550760993226918,0.098755620972004,0.33851437183696387,-0.08898444370790531
6798,1.315201516903857,,0.16035642465848415,-0.07445232846514191
6333,0.7073092103461335,0.0872312099138473,0.32751816137570383,0.004439078701264341
6856,0.3119747988018599,0.0332081710599352,0.2823942316783045,-0.03454762750088759
5711,1.0424928415970327,0.0606856195920981,0.07015612468925567,-0.008158534070090226
4004,0.1374310860683628,0.0005306508924226,0.21849739768372595,
9672,0.7779917348357308,0.0859856784375155,0.14053404271843437,-0.07585144089004986
6272,1.00532120136213,0.1010078796395348,0.3613454924477486,-0.03974347055383925
6360,1.5940691227543118,0.2064166706140438,0.23496570498339173,0.012841462495585413
6841,0.3679920051596237,0.0427043721778987,0.3723368857765372,-0.06299675592369196
9532,0.8509521261432511,0.0660754804366553,0.1238533903123811,-0.047215123503411914
4976,5.952482720958137,0.4059028223334127,0.15177175641771054,-0.018911854717108104
4658,0.4769725872877362,0.0567824508675876,0.26680118596606817,-0.04045150081405641
7734,0.467996657155348,0.0483522862781813,0.26548557648513504,0.018883410994021573
3103,0.2146034301171999,,0.1719601151040621,-0.20979083460655285
6458,0.7468044973446312,0.0943264734589461,0.25644434509453273,0.02749732713034935
6229,1.4698521842153738,0.0788776351481285,0.2646185059934391,-0.0440981627602843
5869,0.5674126334916023,0.0840352235270377,0.30588349604206055,-0.02415094785302004
6357,0.9288509674729964,0.0613881588954418,0.2077199554803674,-0.0032779051054408503
6810,1.1080458417123729,0.097931056700811,0.20160594235141083,-0.009016310404214365
