trial_id,algorithm,seed,weights_json,penalty_weights_json,normalization_method,missing_handling,overall_weight_objective,phase1_top5_rank_score,quality_preservation_score,value_discipline_score,distress_control_score,liquidity_adequacy_score,sector_diversity_score,stability_score,interpretability_score,weight_concentration,effective_number_of_weights,top1000_sector_hhi,top1000_distress_flag_rate,top1000_anomaly_flag_rate,top20_phase1_top5_count,top50_phase1_top5_count,top100_phase1_top5_count,top300_phase1_top5_count,top500_phase1_top5_count,top1000_phase1_top5_count,notes
442,random_search,42,"{""bm"": 0.13650794270048494, ""distress"": 0.12476959689385614, ""ep"": 0.1434834820723154, ""gp"": 0.08044537081505748, ""liquidity"": 0.20317013568506112, ""piotroski"": 0.07970265154238995, ""sloan"": 0.23192082029083502}","{""anomaly"": 0.27612014188801787, ""microcap"": 0.12237737831440262, ""missing"": 0.04828422707445281, ""onetime"": 0.11690135579485969}",market_percentile,median_impute_with_missing_penalty,0.9387627881894329,0.9414009038089091,1.0,1.0,1.0,1.0,0.6510400000000001,0.8781550618970917,0.8781550618970917,0.1626787216240904,6.147085433279642,0.06979199999999998,0.0,0.0,0,1,1,4,5,5,lightweight deterministic proxy for requested large search budget
413,random_search,42,"{""bm"": 0.10749916541306587, ""distress"": 0.26492552328498753, ""ep"": 0.16209232490431566, ""gp"": 0.06609706197408971, ""liquidity"": 0.18852136424460791, ""piotroski"": 0.0251501209220332, ""sloan"": 0.18571443925690004}","{""anomaly"": 0.265065421875403, ""microcap"": 0.07063560510416425, ""missing"": 0.2189456763191412, ""onetime"": 0.14902133421541927}",market_percentile,median_impute_with_missing_penalty,0.938229954297469,0.9926210458360232,1.0,1.0,1.0,1.0,0.6605300000000002,0.7804395427522021,0.7804395427522021,0.1830470331543689,5.463076799265415,0.06789399999999997,0.0,0.0,0,1,1,5,5,5,lightweight deterministic proxy for requested large search budget
445,random_search,42,"{""bm"": 0.10101947448610053, ""distress"": 0.10219626442901128, ""ep"": 0.30502273741172176, ""gp"": 0.15292207665119364, ""liquidity"": 0.15833705892363686, ""piotroski"": 0.07494540566463485, ""sloan"": 0.1055569824337009}","{""anomaly"": 0.2225462740718753, ""microcap"": 0.07137296599929922, ""missing"": 0.06833615728836141, ""onetime"": 0.2941920825427764}",market_percentile,median_impute_with_missing_penalty,0.9378915323629913,0.9982666236281472,1.0,1.0,0.9995,1.0,0.6249100000000001,0.7985183969780152,0.7985183969780152,0.1789027571534786,5.589628778846106,0.07501799999999999,0.0,0.001,2,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
207,random_search,42,"{""bm"": 0.20867688960580966, ""distress"": 0.03635195352414643, ""ep"": 0.2464634021043275, ""gp"": 0.18623517969607203, ""liquidity"": 0.16881167308915315, ""piotroski"": 0.11800257141574567, ""sloan"": 0.03545833056474542}","{""anomaly"": 0.2607161358831008, ""microcap"": 0.010929058704864991, ""missing"": 0.06488079293926542, ""onetime"": 0.1668570890393368}",market_percentile,median_impute_with_missing_penalty,0.9374133012042393,0.9989735313105229,1.0,1.0,0.9995,1.0,0.64513,0.7765049578511222,0.7765049578511222,0.18397454055217066,5.435534704957855,0.070974,0.0,0.001,2,5,5,5,5,5,lightweight deterministic proxy for requested large search budget
342,random_search,42,"{""bm"": 0.21624562963360733, ""distress"": 0.2524223853966198, ""ep"": 0.06325223461589749, ""gp"": 0.1383408060044594, ""liquidity"": 0.17345951193851847, ""piotroski"": 0.01407273689566947, ""sloan"": 0.142206695515228}","{""anomaly"": 0.19467354932875108, ""microcap"": 0.233508141233465, ""missing"": 0.08204721487234665, ""onetime"": 0.12458442412163744}",market_percentile,median_impute_with_missing_penalty,0.9371038494971449,0.9956326662362814,1.0,1.0,1.0,1.0,0.6487400000000001,0.7758609687490716,0.7758609687490716,0.18412724522986748,5.431026781243501,0.070252,0.0,0.0,0,1,3,5,5,5,lightweight deterministic proxy for requested large search budget
740,optuna_tpe_proxy,42,"{""bm"": 0.22564115579582344, ""distress"": 0.04015542315050261, ""ep"": 0.1330919859476618, ""gp"": 0.19732647267328776, ""liquidity"": 0.14443754120774158, ""piotroski"": 0.22885257454145144, ""sloan"": 0.03049484668353147}","{""anomaly"": 0.10479144583130835, ""microcap"": 0.1462552081696878, ""missing"": 0.29243382841729576, ""onetime"": 0.04708962934465372}",market_percentile,median_impute_with_missing_penalty,0.9360902602335365,0.9991091026468689,1.0,1.0,0.992,1.0,0.6396700000000001,0.7791786642013568,0.7791786642013568,0.18334324259708612,5.454250649409498,0.07206599999999999,0.0,0.016,4,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
440,random_search,42,"{""bm"": 0.048915552312524695, ""distress"": 0.2533093867603612, ""ep"": 0.14416618051569885, ""gp"": 0.14747433773205396, ""liquidity"": 0.22948548649437775, ""piotroski"": 0.09797980272576527, ""sloan"": 0.07866925345921826}","{""anomaly"": 0.06626365045486206, ""microcap"": 0.15191222084596878, ""missing"": 0.23771869405501583, ""onetime"": 0.2666363299095115}",market_percentile,median_impute_with_missing_penalty,0.9357263891705158,0.9963976759199483,1.0,1.0,0.997,1.0,0.60341,0.8046321165543848,0.8046321165543848,0.1775434262665144,5.632424815880694,0.079318,0.0,0.006,2,2,3,5,5,5,lightweight deterministic proxy for requested large search budget
613,optuna_tpe_proxy,42,"{""bm"": 0.12959573102315514, ""distress"": 0.2391955591157364, ""ep"": 0.08985148736245553, ""gp"": 0.08274276134880026, ""liquidity"": 0.09981672654719403, ""piotroski"": 0.1691735663365229, ""sloan"": 0.18962416826613576}","{""anomaly"": 0.016774625512388196, ""microcap"": 0.19085157992561133, ""missing"": 0.2687383490538845, ""onetime"": 0.29501395535293673}",market_percentile,median_impute_with_missing_penalty,0.9356951354591048,0.9421368624919303,1.0,1.0,0.9915,1.0,0.6367400000000001,0.8739063580059883,0.8739063580059883,0.16346962297322473,6.117344506041918,0.072652,0.0,0.017,1,1,3,4,4,5,lightweight deterministic proxy for requested large search budget
438,random_search,42,"{""bm"": 0.06407122936746314, ""distress"": 0.058728967499123035, ""ep"": 0.2986094444022958, ""gp"": 0.07822131105465385, ""liquidity"": 0.14245253063713126, ""piotroski"": 0.18178090657307827, ""sloan"": 0.1761356104662546}","{""anomaly"": 0.20876363046848262, ""microcap"": 0.17534132841344693, ""missing"": 0.1663258792337935, ""onetime"": 0.15579417222470757}",market_percentile,median_impute_with_missing_penalty,0.9350386009695114,0.9958553905745642,1.0,1.0,0.9995,1.0,0.64368,0.7631210237883226,0.7631210237883226,0.18720116259930103,5.341847166518258,0.07126399999999998,0.0,0.001,1,1,4,5,5,5,lightweight deterministic proxy for requested large search budget
481,random_search,42,"{""bm"": 0.10340841662198365, ""distress"": 0.32684014241052395, ""ep"": 0.15688405593710872, ""gp"": 0.09586495312471566, ""liquidity"": 0.09933331562651036, ""piotroski"": 0.08039365757299938, ""sloan"": 0.13727545870615826}","{""anomaly"": 0.12500082328876452, ""microcap"": 0.10912019386782486, ""missing"": 0.19338160195030005, ""onetime"": 0.24572365232421672}",market_percentile,median_impute_with_missing_penalty,0.9342838853911852,0.9968237572627501,1.0,1.0,0.999,1.0,0.63148,0.7660094494886277,0.7660094494886277,0.18649527489838588,5.362066146420394,0.07370399999999998,0.0,0.002,1,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
259,random_search,42,"{""bm"": 0.2551820536571049, ""distress"": 0.04447784276118929, ""ep"": 0.16062022463295628, ""gp"": 0.2314985098379084, ""liquidity"": 0.0959339409989766, ""piotroski"": 0.06417908206202033, ""sloan"": 0.1481083460498442}","{""anomaly"": 0.15758494907180495, ""microcap"": 0.09531670044278813, ""missing"": 0.12445560165784955, ""onetime"": 0.03127506488400036}",market_percentile,median_impute_with_missing_penalty,0.9341856469896778,0.998479664299548,1.0,1.0,0.9915,1.0,0.61441,0.7860309510814025,0.7860309510814025,0.18174493340319922,5.502216657569818,0.07711799999999999,0.001,0.007,3,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
4,baseline,42,"{""bm"": 0.09210526315789472, ""distress"": 0.22368421052631576, ""ep"": 0.09210526315789472, ""gp"": 0.10526315789473684, ""liquidity"": 0.15789473684210525, ""piotroski"": 0.11842105263157894, ""sloan"": 0.21052631578947367}","{""anomaly"": 0.12, ""microcap"": 0.1, ""missing"": 0.08, ""onetime"": 0.1}",market_percentile,median_impute_with_missing_penalty,0.9340187974781696,0.9400161394448031,1.0,1.0,0.9995,1.0,0.59849,0.8853464132434092,0.8853464132434092,0.16135734072022156,6.197424892703864,0.080302,0.0,0.001,0,1,1,4,4,5,safety_heavy
